 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	11.523	38.961	70	59	2561104	36587.199	18454.037	36383.000	12872	65535	366.400	54.371	4.029	1.279	0.367	1.196	366.389	54.272	4.034	364	53	2	7	4	5
2	34.898	79.849	212	138	7519044	35467.188	18635.744	29876.500	12440	65535	372.476	72.750	3.665	1.788	0.243	1.785	372.405	72.738	3.701	368	69	2	10	9	5
3	61.401	129.150	373	231	12542316	33625.512	18746.219	25943.000	12491	65535	400.614	89.327	3.973	2.200	0.394	2.179	401.002	89.246	3.988	394	83	2	13	13	5
4	40.824	96.159	248	153	9584292	38646.340	20279.244	32546.000	12641	65535	323.827	113.153	4.052	2.052	0.458	2.092	323.822	113.211	4.071	319	109	2	11	10	5
5	46.421	98.468	282	158	10569250	37479.609	19618.895	33931.500	12451	65535	445.277	159.319	4.617	2.082	0.348	2.052	445.303	159.263	4.601	441	155	2	10	10	6
6	24.692	65.989	150	115	4396468	29309.787	13458.819	26527.000	12489	64925	433.287	210.587	3.900	1.565	0.347	1.549	433.306	210.681	3.876	430	206	2	8	11	4
7	37.861	89.952	230	150	8161149	35483.258	18433.131	30597.500	12450	65535	317.383	246.552	4.343	1.881	0.362	1.927	317.439	246.448	4.310	312	242	2	11	10	5
8	24.528	65.644	149	107	4769558	32010.457	16062.619	28771.000	12661	65535	445.919	251.369	3.872	1.548	0.332	1.526	445.851	251.383	3.905	442	247	2	9	10	4
9	43.623	92.086	265	176	8541517	32232.139	15844.423	28385.000	12516	65535	429.559	342.291	3.751	1.905	0.365	1.885	429.551	342.362	3.799	424	337	2	12	11	4
10	23.046	63.784	140	103	4625291	33037.793	16577.545	28816.500	12705	65535	427.107	351.986	4.150	1.583	0.327	1.628	427.096	351.930	4.126	424	348	2	8	9	5
11	29.795	78.022	181	130	5900857	32601.420	16739.717	29185.000	12587	65535	308.564	411.624	4.193	1.711	0.372	1.675	308.430	411.659	4.201	304	408	2	12	8	5
12	33.252	76.747	202	123	7427387	36769.242	20046.521	32794.000	12443	65535	313.851	427.149	3.975	1.816	0.262	1.831	313.974	427.081	4.008	310	424	2	9	8	5
13	32.923	79.471	200	129	7239670	36198.352	19342.209	31172.500	12487	65535	343.580	434.305	4.640	1.808	0.337	1.769	343.501	434.292	4.595	339	431	2	10	7	6
14	31.277	75.609	190	124	6645153	34974.488	17685.480	30657.500	12471	65535	397.926	448.316	3.968	1.753	0.269	1.731	397.888	448.252	4.013	394	445	2	9	8	5
15	23.869	63.128	145	103	4373816	30164.248	14730.730	27132.000	12510	65535	341.455	471.303	4.179	1.565	0.306	1.546	341.470	471.057	4.172	337	468	2	10	8	5
16	47.573	127.085	289	192	10325632	35728.832	18917.992	32380.000	12451	65535	294.059	483.606	4.125	2.279	0.721	2.271	294.123	483.435	4.121	290	477	2	11	16	5
17	17.120	50.268	104	81	3305142	31780.211	13963.884	29477.500	12504	65535	445.644	489.000	3.942	1.375	0.280	1.348	445.679	489.012	3.964	443	485	2	6	9	4
18	17.120	61.404	104	91	2547836	24498.424	9608.408	23754.500	12526	48355	422.490	490.692	3.490	1.365	0.344	1.371	422.396	490.739	3.510	419	487	2	9	9	4
19	26.503	69.713	161	108	5445548	33823.281	17447.125	28911.000	12509	65535	399.081	495.547	3.826	1.636	0.267	1.645	399.020	495.680	3.869	396	491	2	8	10	5
20	19.095	57.439	116	92	3158812	27231.139	12869.084	23722.500	12766	65535	289.233	518.026	3.810	1.484	0.361	1.454	289.185	518.133	3.789	287	513	2	6	10	4
21	20.906	57.784	127	101	4034130	31764.803	14306.461	29327.000	12571	65535	438.929	518.929	4.031	1.520	0.398	1.495	439.089	518.781	4.042	436	514	2	7	11	4
22	24.692	68.127	150	107	4545564	30303.760	14565.087	27321.500	12542	65535	462.467	554.660	3.967	1.560	0.274	1.525	462.400	554.609	3.965	459	551	2	8	9	5
23	60.084	136.568	365	215	11940732	32714.334	17359.338	27185.000	12454	65535	321.312	559.477	6.570	2.735	0.957	2.787	321.383	559.526	6.425	315	556	2	13	8	10
24	27.820	71.607	169	135	3964431	23458.172	8788.826	21387.000	12518	47842	351.970	569.905	3.793	1.578	0.334	1.632	351.981	569.824	3.750	347	566	2	11	10	4
25	26.667	79.986	162	135	4040095	24938.857	9893.932	22474.500	12786	52367	390.636	579.426	3.747	1.806	0.693	1.793	390.520	579.458	3.706	385	574	2	12	12	4
26	52.183	108.845	317	191	11570546	36500.145	18637.240	33955.000	12554	65535	368.164	609.912	4.022	2.119	0.397	2.105	368.193	609.942	4.023	362	605	2	13	11	5
27	35.557	86.123	216	157	7095306	32848.641	15118.482	31163.500	12488	65535	248.394	649.491	4.000	1.759	0.400	1.775	248.335	649.401	3.999	242	646	2	13	8	5
28	24.528	62.438	149	105	5025193	33726.129	17468.695	28475.000	12500	65535	314.416	84.980	4.295	1.579	0.239	1.593	314.422	84.954	4.255	310	82	3	9	7	4
29	48.561	104.776	295	186	9968340	33790.984	17038.479	29106.000	12503	65535	286.790	86.220	5.176	1.994	0.332	2.020	286.718	86.120	5.189	282	82	3	11	11	5
30	25.351	69.265	154	116	4834157	31390.629	14496.192	26599.500	12525	65535	347.519	97.279	4.182	1.672	0.436	1.691	347.580	97.135	4.237	344	92	3	8	12	4
31	15.145	45.510	92	74	2198237	23893.881	9071.393	21092.000	12478	51594	370.804	95.826	4.174	1.323	0.294	1.289	370.890	95.943	4.207	368	92	3	6	9	3
32	32.264	75.988	196	135	6508756	33207.938	17212.531	28382.500	12511	65535	318.908	99.077	4.286	1.765	0.328	1.763	319.006	99.072	4.269	314	94	3	10	11	4
33	20.412	54.267	124	99	4035114	32541.242	14208.586	30913.000	12438	65535	281.556	134.637	4.024	1.448	0.313	1.450	281.525	134.557	4.042	279	130	3	7	10	3
34	10.865	40.477	66	56	1511764	22905.516	8280.732	20791.000	12474	43691	362.712	146.000	4.576	1.155	0.308	1.166	362.628	146.031	4.571	360	144	3	7	5	4
35	24.528	62.164	149	92	5519043	37040.559	20363.453	27946.000	12636	65535	347.349	151.664	4.799	1.703	0.328	1.683	347.344	151.701	4.785	344	149	3	8	7	5
36	38.355	83.296	233	151	8131215	34897.918	17926.977	26209.000	12585	65535	367.120	158.348	4.511	1.830	0.242	1.800	367.156	158.314	4.508	362	154	3	11	10	4
37	19.260	53.303	117	83	4354944	37221.742	19124.410	33593.000	12766	65535	330.051	158.128	4.624	1.531	0.293	1.552	330.017	158.158	4.615	327	155	3	7	7	5
38	24.034	61.230	146	112	3884095	26603.391	11689.486	23465.000	12504	60680	354.178	200.500	3.945	1.512	0.320	1.486	354.214	200.493	3.904	350	196	3	9	10	3
39	22.717	61.679	138	107	3627863	26288.863	12195.055	23467.500	12442	64725	391.036	204.565	4.297	1.484	0.309	1.502	391.202	204.739	4.328	388	200	3	8	9	4
40	21.400	60.990	130	105	3262536	25096.432	8993.474	22681.500	12558	53243	388.823	226.831	4.031	1.498	0.382	1.421	388.799	226.870	4.053	385	222	3	7	11	3
41	29.631	73.264	180	125	5114039	28411.328	12418.637	25007.000	12462	61791	294.561	255.544	4.422	1.650	0.273	1.649	294.491	255.479	4.441	291	251	3	9	10	5
42	36.544	86.294	222	167	6129061	27608.383	12457.942	23729.500	12457	64393	431.365	293.194	4.023	1.765	0.410	1.775	431.273	292.952	4.049	427	288	3	10	12	4
43	14.157	45.958	86	73	1994708	23194.279	8698.312	20983.500	12645	44141	360.942	293.872	4.035	1.286	0.290	1.271	361.057	294.039	4.104	358	290	3	7	9	3
44	11.852	38.097	72	59	1739768	24163.445	8910.097	22393.500	12722	47950	467.347	298.889	4.056	1.194	0.203	1.195	467.381	298.969	4.079	464	296	3	7	6	3
45	33.417	85.779	203	148	5759842	28373.605	13464.092	24862.000	12482	61042	385.202	317.177	4.187	1.789	0.510	1.855	385.362	317.509	4.181	381	311	3	9	13	4
46	13.169	42.545	80	63	1898104	23726.301	9052.442	21746.000	12779	46777	465.125	329.062	3.925	1.253	0.215	1.249	465.135	329.115	3.951	462	325	3	7	8	3
47	34.240	90.156	208	162	4999368	24035.424	9542.173	20797.500	12572	54454	315.740	334.111	3.976	1.914	0.677	1.705	315.553	334.389	3.931	311	327	3	10	15	3
48	43.623	105.950	265	170	9063219	34200.828	18639.080	28311.000	12458	65535	357.291	346.732	5.423	2.121	0.547	2.089	357.148	346.766	5.408	354	341	3	8	15	6
49	24.528	62.335	149	104	4524111	30363.160	14952.691	27274.000	12483	65535	394.779	358.685	5.201	1.563	0.218	1.558	394.845	358.550	5.158	391	355	3	8	8	5
50	24.528	64.918	149	139	3328735	22340.504	6202.579	22035.000	12512	45251	330.262	390.658	3.617	1.490	0.473	1.527	330.295	390.732	3.618	327	385	3	8	12	3
51	13.663	41.648	83	71	1973015	23771.266	9513.339	22008.000	12540	53191	353.916	397.530	3.747	1.223	0.248	1.250	353.906	397.578	3.717	350	395	3	9	6	3
52	17.449	60.611	106	93	2392880	22574.340	8496.371	20709.000	12500	48554	462.236	393.632	4.443	1.767	0.749	1.769	462.279	393.479	4.449	460	387	3	6	15	4
53	35.392	101.121	215	161	5341891	24846.004	10708.483	20899.000	12511	53738	392.958	407.154	4.330	1.938	0.547	1.931	392.718	406.904	4.382	387	402	3	13	12	4
54	7.078	31.064	43	43	706654	16433.814	2666.411	16124.000	12478	21972	384.163	459.395	3.628	1.039	0.384	0.979	384.162	459.389	3.630	382	455	3	6	9	2
55	20.248	53.370	123	94	3014747	24510.139	8889.424	21245.000	12754	45955	441.276	468.098	4.106	1.422	0.262	1.408	441.200	467.992	4.174	438	464	3	7	9	4
56	9.712	34.340	59	50	1676840	28421.018	13997.179	25592.000	12639	65535	396.322	505.034	3.932	1.118	0.204	1.131	396.305	505.073	3.868	394	502	3	5	7	3
57	61.401	172.143	373	280	9737338	26105.463	13537.223	21593.000	12502	65535	417.724	513.904	4.174	2.890	1.025	2.857	416.940	514.416	4.244	408	502	3	20	19	4
58	28.807	70.988	175	120	5040860	28804.914	14236.955	23937.000	12459	64451	476.851	511.886	4.417	1.670	0.252	1.676	476.933	511.908	4.438	473	508	3	10	9	4
59	7.737	36.304	47	47	765544	16288.170	3066.277	15417.000	12689	26460	310.851	532.191	3.702	1.098	0.425	1.059	310.885	532.158	3.723	307	530	3	10	6	2
60	21.729	57.128	132	106	3556168	26940.666	11601.469	23579.000	12859	65535	296.485	563.894	3.924	1.452	0.294	1.435	296.505	563.681	3.952	292	560	3	10	8	4
61	19.424	61.438	118	102	2615379	22164.229	6958.534	22258.500	12437	38778	464.678	565.746	3.746	1.469	0.440	1.436	464.724	565.710	3.707	460	562	3	10	9	3
62	23.375	62.405	142	96	4963503	34954.246	19137.428	29426.000	12481	65535	366.704	567.049	5.317	1.639	0.318	1.636	366.609	567.096	5.309	363	564	3	8	7	5
