 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	47.738	121.845	290	175	8283516	28563.848	18843.457	22577.000	8976	65535	876.255	445.590	5.621	2.242	0.609	2.239	875.819	445.216	5.567	870	441	3	15	11	6
2	43.294	87.261	263	163	6996966	26604.434	13663.602	21946.000	9019	60705	673.110	525.548	5.418	1.912	0.254	1.911	673.047	525.473	5.363	668	522	3	11	8	5
3	45.927	98.157	279	175	6650318	23836.266	11372.833	23059.000	9036	52004	684.129	535.412	5.079	1.960	0.252	1.978	684.033	535.353	5.052	680	530	3	9	11	5
4	21.564	62.750	131	95	2856528	21805.557	10764.011	19974.000	8957	55428	895.885	555.580	5.328	1.570	0.296	1.603	895.802	555.516	5.270	893	552	3	8	9	5
5	43.294	94.710	263	153	7140966	27151.963	16159.385	22233.000	8954	65535	994.894	600.882	5.529	1.983	0.295	1.908	994.796	600.915	5.502	991	596	3	9	10	6
6	25.186	64.784	153	101	3810188	24903.189	13019.191	21540.000	9180	58084	169.765	212.268	6.163	1.648	0.300	1.606	169.738	212.281	6.171	167	209	4	7	7	5
7	37.532	87.402	228	141	6491134	28469.887	17304.350	23089.000	8962	65535	286.083	223.434	6.785	1.949	0.369	1.944	286.094	223.412	6.737	283	219	4	8	10	6
8	40.495	86.572	246	156	5721665	23258.801	11621.574	20947.500	8956	55069	561.024	260.459	6.354	1.864	0.232	1.874	561.102	260.518	6.316	557	256	4	10	10	5
9	33.746	78.541	205	130	5571195	27176.561	15313.066	22990.000	8954	65535	912.995	284.049	6.673	1.845	0.303	1.824	912.977	283.956	6.652	909	281	4	9	8	6
10	39.178	87.057	238	145	7327413	30787.449	18410.248	26297.000	9028	65535	889.286	293.786	6.542	1.990	0.413	1.991	889.211	293.693	6.469	886	288	4	7	11	6
