 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	15.638	50.097	95	69	2554086	26885.115	14066.549	25570.000	9636	59594	343.547	307.000	6.337	1.421	0.285	1.416	343.647	306.897	6.249	341	304	4	7	7	5
2	24.692	65.233	150	99	4497972	29986.480	17449.416	24862.500	9714	65535	296.613	316.887	6.220	1.678	0.336	1.676	296.646	316.870	6.216	293	314	4	9	7	5
3	14.980	48.407	91	66	2517594	27665.867	15834.899	23435.000	9700	65535	320.560	318.198	5.813	1.381	0.290	1.364	320.717	317.997	5.854	318	315	4	7	7	5
4	14.815	44.890	90	68	2555007	28388.967	16733.928	21197.500	9998	65535	327.700	321.756	5.700	1.381	0.266	1.383	327.860	321.678	5.738	325	319	4	7	6	4
5	30.454	74.920	185	120	5075534	27435.318	14423.737	25707.000	9705	65426	324.778	369.043	6.259	1.748	0.272	1.743	324.795	368.967	6.241	321	366	4	10	7	5
6	25.351	67.508	154	99	4208527	27328.098	15828.857	23619.500	9663	65535	102.019	374.474	6.494	1.696	0.377	1.669	102.092	374.503	6.469	98	371	4	9	7	6
7	25.351	68.335	154	105	3967971	25766.045	13081.146	23165.500	9674	58174	535.039	447.422	6.195	1.622	0.316	1.615	535.042	447.374	6.161	532	443	4	7	10	5
8	39.343	86.090	239	150	6723953	28133.695	14447.549	22786.000	9676	62157	552.678	516.531	6.490	1.873	0.260	1.844	552.774	516.590	6.451	549	512	4	8	10	6
9	19.424	52.232	118	89	2412578	20445.576	8669.067	18278.500	9682	40820	656.280	548.356	5.915	1.396	0.226	1.411	656.263	548.333	5.875	653	545	4	8	8	4
10	27.491	68.783	167	113	4335917	25963.574	13467.720	22787.000	9666	59956	750.653	793.168	6.293	1.686	0.298	1.707	750.608	793.117	6.277	748	789	4	7	9	5
11	16.297	46.373	99	72	2483993	25090.838	12985.848	20388.000	9659	53041	100.141	221.768	6.495	1.418	0.243	1.469	100.158	221.808	6.429	97	219	5	7	6	4
12	37.532	85.056	228	141	5852454	25668.658	12627.463	20907.000	9690	52009	58.342	225.759	7.539	1.859	0.273	1.834	58.407	225.731	7.531	54	222	5	10	8	6
13	16.955	50.683	103	67	2531856	24581.127	13570.989	20661.000	9817	61255	110.621	230.748	6.922	1.497	0.333	1.414	110.666	230.703	6.932	108	228	5	7	6	5
14	23.704	74.231	144	107	2433702	16900.709	5301.209	15730.000	9633	31585	178.917	237.056	6.903	1.739	0.544	1.839	178.854	237.026	6.917	174	233	5	11	9	5
15	27.655	75.368	168	116	3668184	21834.428	11384.191	19410.000	9644	64375	79.333	242.399	7.256	1.750	0.436	1.763	79.216	242.301	7.204	74	239	5	12	7	5
16	20.083	57.613	122	86	3029906	24835.295	12981.513	21378.000	9672	62740	159.402	293.000	7.344	1.563	0.374	1.585	159.469	293.014	7.324	155	291	5	9	5	6
17	13.498	41.511	82	67	1440174	17563.098	5767.907	16723.000	9753	36435	195.817	310.622	6.037	1.277	0.262	1.245	195.806	310.682	6.014	192	308	5	8	6	3
18	17.778	50.338	108	75	2803203	25955.584	14502.372	22072.000	9714	65535	347.537	313.380	6.833	1.494	0.334	1.420	347.516	313.364	6.830	345	311	5	6	6	5
19	28.972	71.058	176	110	4677377	26576.006	14787.656	22203.000	9769	65267	281.148	326.392	6.665	1.730	0.260	1.702	281.168	326.357	6.643	277	323	5	9	8	5
20	21.235	60.923	129	89	2812025	21798.643	10631.027	18892.000	9676	53411	251.194	329.713	6.899	1.554	0.324	1.501	251.104	329.728	6.905	248	327	5	8	6	5
21	33.417	77.955	203	122	6113138	30113.980	17301.379	26463.000	9843	65535	226.379	331.064	7.399	1.881	0.366	1.824	226.440	331.072	7.431	223	327	5	8	8	6
