 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	25.680	63.887	156	98	6162485	39503.109	17512.980	35484.500	16742	65535	379.135	833.006	4.776	1.674	0.270	1.657	379.166	833.001	4.779	376	829	3	8	8	5
2	14.486	47.855	88	68	3085689	35064.648	13934.009	31367.000	16617	65535	407.420	897.318	4.818	1.348	0.288	1.344	407.461	897.338	4.828	405	894	3	7	8	4
3	26.832	74.160	163	121	5267907	32318.447	11701.838	30403.000	16370	62776	456.847	968.068	4.877	1.648	0.424	1.639	456.975	967.862	4.868	453	963	3	9	12	4
4	9.548	32.994	58	45	1351204	23296.621	5417.370	21419.500	16321	35198	565.638	1000.466	4.017	1.111	0.130	1.144	565.632	1000.452	4.035	563	998	3	6	6	3
5	13.663	50.753	83	66	3639319	43847.219	17946.490	44630.000	16448	65535	319.398	315.964	6.675	1.479	0.442	1.457	319.328	315.895	6.643	317	313	4	6	6	6
6	19.918	55.130	121	86	4661726	38526.660	16975.982	33169.000	16362	65535	368.694	371.645	6.347	1.523	0.271	1.554	368.668	371.578	6.292	366	368	4	6	8	5
7	15.968	49.682	97	73	3561799	36719.578	14384.850	35175.000	16369	65535	328.021	591.608	5.784	1.360	0.258	1.360	328.043	591.550	5.780	325	589	4	7	7	4
8	21.071	54.923	128	89	4781857	37358.258	16394.748	31987.500	16416	65535	394.523	635.305	5.602	1.532	0.246	1.558	394.489	635.279	5.595	392	632	4	6	8	4
9	23.869	73.919	145	117	4155939	28661.648	9369.513	26884.000	16302	53900	434.021	663.662	5.828	1.678	0.559	1.703	433.990	663.658	5.817	431	658	4	7	13	4
10	25.186	63.680	153	109	5671432	37068.184	16298.057	32252.000	16370	65535	407.817	688.418	5.516	1.667	0.358	1.642	407.809	688.473	5.507	406	683	4	5	11	4
11	14.980	45.028	91	67	2829601	31094.516	11672.279	27673.000	16318	54604	396.736	722.198	5.648	1.327	0.234	1.336	396.755	722.182	5.614	394	719	4	6	7	4
12	31.112	74.368	189	122	7533716	39860.930	17329.209	35822.000	16362	65535	473.122	741.471	5.778	1.763	0.326	1.752	473.224	741.416	5.734	470	737	4	7	10	5
13	6.585	28.892	40	36	879654	21991.350	5204.888	20474.500	16351	34352	497.500	821.375	5.150	0.955	0.246	1.018	497.555	821.409	5.138	495	819	4	6	6	3
14	11.688	38.201	71	57	1976080	27832.113	8937.223	24392.000	16642	46251	467.563	847.845	5.394	1.211	0.297	1.217	467.640	847.817	5.410	465	845	4	6	6	4
15	30.289	76.195	184	125	6455318	35083.250	14618.741	32240.000	16443	65535	483.701	883.826	6.250	1.752	0.365	1.773	483.797	883.872	6.185	480	879	4	8	11	5
16	24.857	65.403	151	113	5161356	34181.164	12647.939	32284.000	16411	65535	536.828	887.013	5.921	1.556	0.327	1.556	536.763	886.946	5.904	533	883	4	8	9	5
17	29.137	79.608	177	128	5632395	31821.441	11642.947	30064.000	16403	65535	505.616	912.119	5.977	1.737	0.469	1.701	505.547	912.038	5.941	502	906	4	9	12	5
18	5.597	25.823	34	34	664452	19542.705	2617.764	19277.500	16325	26616	415.794	939.441	4.441	0.870	0.239	0.863	415.775	939.448	4.452	414	937	4	5	6	2
19	16.461	55.853	100	83	2278027	22780.270	4932.777	21694.500	16334	37400	548.770	971.050	4.870	1.480	0.470	1.398	548.805	971.121	4.860	546	966	4	7	11	3
20	9.218	33.409	56	44	1523225	27200.447	9150.437	23405.500	17027	48516	482.411	990.464	5.268	1.162	0.281	1.125	482.427	990.393	5.270	481	988	4	4	6	4
21	2.140	12.619	13	13	270191	20783.924	3104.700	19965.000	17051	28992	520.308	992.385	4.692	0.637	0.164	0.668	520.293	992.384	4.730	519	991	4	4	3	2
22	21.894	57.335	133	100	4699788	35336.750	13485.960	32445.000	16311	65535	367.188	317.143	6.887	1.472	0.260	1.452	367.193	317.119	6.890	364	314	5	8	8	4
23	29.631	68.472	180	124	6768984	37605.465	15405.995	36532.500	16483	65535	421.200	406.783	6.739	1.671	0.244	1.692	421.231	406.703	6.783	418	403	5	8	9	5
24	17.284	51.509	105	79	3262017	31066.828	11822.569	28771.000	16329	65535	334.381	494.086	6.333	1.393	0.245	1.397	334.397	494.090	6.329	331	491	5	7	7	4
25	11.523	38.201	70	54	2143004	30614.344	11544.351	26242.500	16629	61422	406.071	517.929	6.357	1.231	0.268	1.223	406.043	517.862	6.359	404	515	5	5	7	4
26	25.351	63.750	154	99	6391578	41503.754	18145.848	37158.000	16465	65535	306.916	524.292	7.208	1.708	0.328	1.717	306.898	524.292	7.207	304	521	5	7	7	5
27	26.009	63.439	158	104	6435945	40733.828	17441.104	37827.500	16496	65535	412.772	580.215	6.658	1.657	0.247	1.649	412.824	580.190	6.670	409	577	5	8	7	5
28	13.169	40.925	80	60	2650020	33125.250	13146.392	30868.000	16700	64741	315.788	600.537	6.213	1.285	0.223	1.253	315.869	600.502	6.168	313	598	5	6	6	4
29	14.157	43.442	86	68	2628714	30566.441	10024.835	28361.500	16757	54914	324.895	630.128	6.035	1.261	0.193	1.274	324.888	630.111	6.046	322	627	5	7	7	4
30	28.807	71.955	175	112	6899304	39424.594	17365.512	36821.000	16374	65535	302.903	643.377	7.166	1.754	0.329	1.797	302.806	643.311	7.145	299	640	5	10	7	5
31	48.067	120.911	292	199	8303472	28436.549	10742.089	24637.000	16350	59254	345.548	649.130	7.476	2.356	0.837	2.441	345.476	649.303	7.226	342	643	5	8	14	7
32	15.145	49.682	92	68	2621632	28496.000	9453.092	26328.000	16338	50431	398.152	711.761	6.239	1.340	0.253	1.348	398.191	711.754	6.254	395	708	5	7	8	4
33	18.931	55.853	115	91	3443811	29946.182	9608.587	28519.000	16428	56600	433.122	722.800	5.983	1.450	0.364	1.383	433.133	722.765	5.984	431	718	5	6	11	3
34	6.749	30.926	41	40	869664	21211.316	4441.717	20467.000	16512	36344	353.951	737.317	5.659	1.021	0.315	1.032	354.010	737.346	5.697	352	734	5	6	7	3
35	27.161	69.265	165	114	5780242	35031.770	14036.376	32568.000	16309	65535	394.285	738.782	6.273	1.665	0.313	1.680	394.201	738.656	6.181	391	734	5	8	10	4
36	8.725	31.512	53	43	1276376	24082.566	6567.384	22010.000	16540	44411	331.358	749.528	5.925	1.079	0.165	1.084	331.346	749.540	5.908	329	747	5	6	6	3
37	3.951	17.411	24	24	500647	20860.291	3223.315	20579.500	16353	26024	461.417	783.875	5.375	0.749	0.175	0.764	461.408	783.890	5.336	460	782	5	4	5	2
38	23.375	60.715	142	95	5336605	37581.727	15912.496	33270.000	16609	65535	400.021	798.282	6.592	1.584	0.211	1.581	400.061	798.243	6.595	396	794	5	8	8	4
39	36.051	90.433	219	158	6409122	29265.396	10956.287	26700.000	16316	65535	525.566	810.685	7.119	1.924	0.509	2.001	525.864	810.798	7.067	520	806	5	11	9	5
