 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	32.100	82.747	195	129	7528429	38607.328	19091.404	35007.000	13649	65535	455.841	59.333	5.236	1.855	0.413	1.895	455.789	59.333	5.217	451	56	3	11	8	5
2	26.174	70.299	159	118	5030206	31636.516	13159.877	30023.000	13597	65535	194.151	90.497	5.031	1.583	0.333	1.542	194.075	90.418	5.017	191	86	3	9	9	5
3	24.034	60.956	146	99	4671187	31994.432	15561.915	25922.500	13585	62747	453.658	93.356	4.589	1.571	0.218	1.575	453.701	93.376	4.573	450	90	3	8	8	4
4	19.589	62.335	119	101	3135370	26347.646	8894.272	27586.000	13598	42113	346.454	110.429	4.471	1.409	0.358	1.504	346.470	110.464	4.486	343	106	3	8	10	4
5	23.375	61.990	142	103	4334853	30527.135	12818.096	28321.000	13591	62447	331.465	111.162	4.782	1.531	0.281	1.531	331.493	111.103	4.777	328	107	3	8	9	4
6	24.528	66.437	149	107	4170511	27990.006	11243.188	26063.000	13715	51069	519.268	123.617	4.456	1.562	0.222	1.574	519.330	123.647	4.458	515	119	3	9	10	4
7	22.881	62.161	139	120	3664706	26364.791	9099.392	25139.000	13585	54891	231.381	123.173	4.698	1.506	0.419	1.484	231.483	122.913	4.670	227	118	3	9	11	4
8	54.652	147.976	332	253	9665916	29114.205	13674.372	24741.500	13612	64380	357.961	130.925	5.256	2.404	0.797	2.432	358.268	130.662	5.077	350	123	3	15	15	6
9	18.272	56.301	111	92	2913409	26246.928	8821.815	26684.000	13624	41568	225.477	143.252	4.622	1.439	0.417	1.516	225.584	143.266	4.571	221	141	3	10	6	4
10	14.321	47.233	87	81	1921677	22088.242	6141.776	21844.000	13648	39907	506.195	187.138	4.506	1.232	0.378	1.262	506.129	187.219	4.495	502	184	3	9	7	4
11	24.528	66.059	149	104	5309375	35633.391	16580.902	33496.000	13616	65535	381.638	193.611	5.188	1.600	0.272	1.597	381.704	193.674	5.139	378	190	3	8	9	5
12	30.618	79.093	186	117	7358564	39562.172	20200.826	34075.000	13606	65535	374.876	226.043	4.930	1.862	0.386	1.978	374.936	226.049	4.940	371	222	3	9	9	5
13	29.137	75.987	177	128	5442358	30747.785	13979.258	28411.000	13681	65535	225.034	230.119	4.729	1.712	0.369	1.706	225.043	230.135	4.730	220	227	3	12	8	4
14	21.729	62.783	132	96	3530945	26749.584	10909.157	24813.000	13599	52176	514.439	271.591	4.667	1.531	0.301	1.549	514.462	271.621	4.635	511	267	3	8	10	4
15	19.424	56.646	118	89	3053741	25879.160	9988.313	23914.500	13612	49476	602.076	378.814	4.737	1.416	0.260	1.435	602.001	378.806	4.687	599	375	3	7	9	4
16	19.918	53.922	121	92	3640913	30090.189	12903.682	27213.000	13612	65535	539.256	537.893	4.818	1.430	0.259	1.424	539.159	537.766	4.816	536	534	3	7	9	4
17	23.375	59.370	142	112	5059865	35632.852	15517.754	34247.500	13631	65535	534.021	578.732	4.986	1.525	0.344	1.561	534.058	578.772	5.004	529	576	3	10	6	5
18	19.260	56.991	117	94	3145175	26881.838	9682.716	25179.000	13752	48990	617.462	606.889	4.761	1.451	0.353	1.427	617.477	606.896	4.706	615	602	3	6	11	4
19	28.643	83.366	174	139	4781142	27477.828	12030.680	24504.500	13650	65535	713.115	635.132	4.966	1.931	0.589	1.985	713.323	634.787	4.976	709	629	3	9	13	5
20	2.963	15.343	18	18	318947	17719.277	2663.134	17960.000	13585	23770	446.333	20.667	4.500	0.715	0.159	0.744	446.344	20.648	4.462	444	20	4	5	3	2
21	23.869	60.334	145	115	4130844	28488.580	10657.095	26602.000	13725	58154	275.628	41.903	4.938	1.575	0.419	1.498	275.648	41.790	4.917	273	37	4	6	12	3
22	31.935	73.987	194	147	5404388	27857.670	10304.888	25533.000	13677	57327	439.680	44.160	5.067	1.646	0.337	1.678	439.758	44.093	5.090	435	40	4	10	9	4
23	24.528	61.368	149	122	3680434	24700.898	6762.488	24334.000	13666	43662	222.718	48.859	4.799	1.498	0.334	1.512	222.868	48.887	4.748	218	46	4	10	8	3
24	11.852	42.200	72	63	1565401	21741.680	6005.367	21186.500	14012	35613	481.139	78.361	5.306	1.278	0.388	1.274	481.096	78.333	5.328	479	74	4	6	10	3
