 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	28.972	70.851	176	116	5391321	30632.506	12795.109	25630.000	14495	58048	627.210	262.114	6.500	1.757	0.374	1.713	627.294	262.104	6.501	624	257	5	7	11	4
2	34.898	87.090	212	138	7169681	33819.250	15881.226	31114.000	14399	65535	714.066	318.561	7.042	1.880	0.387	1.933	714.054	318.564	7.081	710	313	5	9	11	5
3	23.869	64.266	145	103	3906363	26940.434	10071.083	25260.000	14554	52659	409.772	323.538	6.634	1.568	0.229	1.580	409.713	323.534	6.646	406	320	5	9	8	4
4	13.663	54.715	83	75	1697122	20447.254	5089.251	18612.000	14572	35529	558.120	340.723	5.747	1.465	0.566	1.338	558.177	340.625	5.771	553	336	5	10	11	3
5	26.174	77.403	159	116	5120971	32207.365	13893.380	29857.000	14401	65535	514.390	343.409	6.918	1.794	0.542	1.835	514.459	343.149	6.954	512	338	5	6	13	5
6	49.384	129.498	300	208	9481706	31605.688	13531.398	27907.500	14448	65535	598.930	370.973	7.770	2.695	1.000	2.722	598.974	371.005	7.782	591	364	5	16	14	8
7	47.738	131.252	290	230	6792305	23421.742	7335.683	21754.500	14383	46188	481.841	201.569	7.500	2.842	1.034	2.912	481.366	201.854	7.566	472	194	6	21	15	4
8	14.321	47.785	87	80	2034934	23390.047	5774.288	22997.000	14436	35001	587.943	215.057	7.517	1.241	0.352	1.299	587.906	215.092	7.514	585	211	6	7	9	4
9	30.618	79.090	186	143	5042216	27108.688	9432.561	26917.000	14445	50554	369.220	245.269	7.645	1.630	0.339	1.689	369.367	245.251	7.594	365	241	6	10	10	4
10	19.424	58.336	118	90	3168068	26848.033	9056.935	25281.000	14602	45436	548.822	259.076	7.542	1.477	0.339	1.498	548.774	259.066	7.534	546	256	6	8	8	4
11	13.334	44.716	81	75	1641503	20265.469	4297.558	19967.000	14380	33353	672.802	267.519	6.642	1.257	0.411	1.232	672.865	267.539	6.645	668	265	6	10	6	3
12	1.975	12.274	12	12	197803	16483.584	1655.929	16564.500	14443	19443	572.333	290.000	6.583	0.646	0.130	0.630	572.320	289.989	6.595	571	289	6	4	3	2
13	13.498	40.959	82	66	2097476	25578.977	8231.721	23647.500	14815	47348	643.805	383.256	7.061	1.256	0.217	1.226	643.799	383.176	7.075	641	380	6	6	8	3
14	4.445	22.547	27	27	494192	18303.408	2702.235	18157.000	14719	24773	543.815	34.148	7.889	0.855	0.336	0.901	543.856	34.118	7.907	541	31	7	6	7	2
15	5.597	30.133	34	34	580650	17077.941	1852.230	16713.000	14439	20920	528.088	51.000	7.412	0.915	0.262	0.962	528.069	50.985	7.396	526	49	7	6	6	2
16	23.869	65.989	145	109	4073021	28089.801	10699.348	25994.000	14414	54459	603.241	66.303	8.559	1.519	0.247	1.550	603.199	66.299	8.567	599	62	7	9	9	4
17	20.741	57.576	126	100	3260190	25874.523	8305.473	23504.500	14615	51162	713.913	66.635	8.944	1.456	0.324	1.413	713.980	66.664	8.949	711	62	7	7	11	4
18	32.100	72.230	195	128	6858382	35171.191	16578.449	29228.000	14734	65535	382.472	68.282	8.544	1.770	0.311	1.788	382.556	68.226	8.566	377	65	7	11	7	4
19	24.857	64.403	151	113	4332431	28691.596	10557.186	26821.000	14404	49808	701.940	73.510	8.331	1.528	0.230	1.547	701.940	73.508	8.340	698	70	7	9	8	4
