 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	33.581	75.713	204	121	8098420	39698.137	19706.254	34342.000	13282	65535	367.049	129.627	7.074	1.865	0.280	1.897	367.155	129.609	7.088	363	126	5	9	9	5
2	22.388	64.543	136	99	5120994	37654.367	18430.242	34285.500	13208	65535	354.625	137.772	7.485	1.651	0.359	1.644	354.761	137.718	7.498	349	134	5	10	8	5
3	66.504	138.084	404	223	16292993	40329.191	20157.238	38852.500	13214	65535	186.483	153.186	7.856	2.464	0.579	2.516	186.548	153.229	7.847	181	146	5	11	14	7
4	29.631	76.369	180	113	6765052	37583.621	19287.918	31381.000	13234	65535	259.917	155.428	7.067	1.816	0.340	1.900	259.959	155.469	7.088	256	152	5	9	8	5
5	47.409	115.085	288	194	9505692	33005.875	16397.768	27353.000	13225	65535	581.674	181.507	7.392	2.120	0.591	2.080	581.270	181.819	7.347	576	175	5	14	13	5
6	15.474	48.063	94	66	3379107	35947.945	18592.051	33938.000	13268	65535	437.191	186.351	6.968	1.449	0.358	1.371	437.154	186.346	7.018	435	184	5	6	6	5
7	16.955	51.131	103	73	3503600	34015.535	17241.219	29528.000	13244	65535	439.437	196.534	6.874	1.444	0.313	1.385	439.380	196.490	6.923	436	194	5	7	6	5
8	37.697	109.708	229	168	7716890	33698.211	19251.246	25386.000	13243	65535	616.013	220.764	7.576	2.324	0.797	2.443	616.652	220.189	7.499	606	217	5	17	12	6
9	27.655	68.990	168	114	6794989	40446.363	18340.414	37520.000	13321	65535	231.946	223.399	7.571	1.691	0.291	1.712	231.915	223.369	7.602	228	221	5	9	6	6
10	28.643	70.817	174	110	6398566	36773.367	18493.686	31880.000	13327	65535	499.299	260.012	7.115	1.735	0.281	1.725	499.420	260.094	7.149	496	256	5	7	9	5
11	24.198	63.094	147	99	4897605	33317.039	16633.281	28601.000	13262	65535	754.701	321.707	7.075	1.628	0.307	1.612	754.720	321.765	7.082	751	319	5	9	6	5
