 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	19.589	59.681	119	88	3101763	26065.234	12039.884	23185.000	12577	65392	966.731	160.916	5.076	1.504	0.391	1.437	966.626	160.947	5.044	962	158	3	10	6	5
2	35.063	90.537	213	147	5920602	27796.254	12117.854	26225.000	12358	60972	903.991	174.789	5.070	1.751	0.326	1.777	904.068	174.656	5.070	899	171	3	11	9	5
3	26.174	66.852	159	100	5056862	31804.164	16530.096	27316.000	12501	65535	865.050	199.874	5.013	1.669	0.267	1.612	865.017	199.747	5.024	861	196	3	8	8	5
4	33.252	77.058	202	126	7520625	37230.816	19309.211	32347.000	12321	65535	926.257	200.614	5.193	1.864	0.348	1.890	926.061	200.674	5.200	922	198	3	10	6	6
5	30.124	72.056	183	137	4401333	24051.000	8412.312	22186.000	12391	48841	835.885	211.557	4.874	1.606	0.323	1.634	835.855	211.628	4.866	831	207	3	10	10	4
6	15.638	51.613	95	71	2146417	22593.863	9934.006	19591.000	12328	53265	888.884	255.579	4.705	1.389	0.322	1.385	888.791	255.550	4.739	885	253	3	9	6	4
7	27.820	76.332	169	130	4110223	24320.846	9288.225	22156.000	12341	51890	765.716	262.598	5.189	1.657	0.505	1.592	765.654	262.520	5.108	762	258	3	8	10	7
8	26.174	67.749	159	103	5713490	35933.898	18858.381	30043.000	12453	65535	805.849	271.170	5.415	1.671	0.262	1.628	805.759	271.168	5.465	803	268	3	7	8	6
9	49.220	111.843	299	198	8695999	29083.609	13486.638	26207.000	12405	65535	669.615	291.140	5.080	2.015	0.505	1.985	669.638	291.145	5.093	665	285	3	11	13	5
10	32.923	75.817	200	119	7108864	35544.320	18808.615	30245.500	12387	65535	928.620	288.585	5.115	1.844	0.277	1.835	928.581	288.627	5.191	925	285	3	8	8	6
11	26.009	67.404	158	108	5767183	36501.160	18824.941	31872.000	12347	65535	874.380	303.734	5.658	1.680	0.334	1.688	874.331	303.714	5.649	872	300	3	6	10	6
12	26.667	67.782	162	113	4492298	27730.234	13298.500	23901.000	12338	65535	978.778	310.988	5.512	1.647	0.278	1.646	978.780	310.823	5.495	975	308	3	9	8	5
13	26.338	67.645	160	107	5225060	32656.625	17596.789	28507.000	12391	65535	873.963	326.581	5.406	1.656	0.273	1.632	873.959	326.527	5.423	871	322	3	7	9	5
14	42.470	88.021	258	148	9280366	35970.410	19403.045	28113.500	12339	65535	821.481	332.857	4.953	1.993	0.245	1.998	821.472	332.872	4.932	817	329	3	10	9	5
15	7.901	40.099	48	46	1121736	23369.500	9092.702	22578.500	12391	48209	1015.083	340.271	4.896	1.418	0.535	1.418	1015.139	340.111	4.864	1014	335	3	3	11	4
16	32.758	77.299	199	130	7526893	37823.582	19423.781	32525.000	12374	65535	666.367	349.040	5.543	1.812	0.340	1.776	666.366	348.980	5.579	663	345	3	7	10	6
17	36.215	84.367	220	136	7084522	32202.373	16997.453	26861.500	12377	65535	959.023	359.282	5.132	1.860	0.296	1.868	958.973	359.233	5.168	954	356	3	11	8	5
18	27.161	70.955	165	114	4895639	29670.539	14450.405	25996.000	12335	65535	694.309	373.309	4.764	1.670	0.320	1.692	694.330	373.388	4.836	691	369	3	7	11	5
19	51.360	103.638	312	187	10542332	33789.527	17777.797	29627.000	12321	65535	619.449	394.221	5.292	2.041	0.261	2.029	619.588	394.257	5.288	614	390	3	12	10	5
20	43.458	97.538	264	158	9511269	36027.535	19409.951	30146.500	12320	65535	725.432	408.822	4.886	2.063	0.420	2.100	725.368	408.761	4.836	719	406	3	13	8	5
21	21.400	59.648	130	89	4919000	37838.461	18752.084	32596.000	12358	65535	539.446	567.692	5.638	1.615	0.336	1.632	539.425	567.634	5.651	536	565	3	8	7	6
22	50.701	106.777	308	184	11398216	37007.195	19410.102	31242.500	12332	65535	592.591	595.036	5.821	2.107	0.363	2.115	592.593	595.018	5.790	587	591	3	13	9	6
23	36.380	84.437	221	126	8416042	38081.637	20444.381	31793.000	12337	65535	508.919	608.575	5.873	1.961	0.386	1.930	508.938	608.564	5.873	505	605	3	9	8	7
24	12.017	45.098	73	59	2123756	29092.549	13117.187	26741.000	12383	65535	570.699	681.849	5.068	1.309	0.337	1.283	570.636	682.070	5.109	568	679	3	7	7	5
25	2.798	17.377	17	17	322947	18996.883	6112.674	16986.000	13008	32538	1000.824	142.824	5.000	0.815	0.355	0.961	1000.875	142.938	4.996	1000	140	4	2	6	3
26	55.804	129.254	339	241	9611329	28352.004	12538.849	26120.000	12317	65535	813.808	157.791	6.009	2.464	0.895	2.362	813.766	157.908	6.004	810	148	4	9	21	5
27	14.651	48.130	89	79	1788634	20097.012	6301.979	18679.000	12402	38421	894.101	166.360	4.843	1.386	0.435	1.348	894.143	166.526	4.843	892	161	4	5	11	3
28	10.206	36.960	62	54	1231150	19857.258	6132.605	18707.500	12344	39446	961.194	182.306	5.339	1.107	0.283	1.123	961.207	182.292	5.361	958	180	4	7	6	4
29	15.968	53.715	97	89	1895088	19536.990	5808.958	17866.000	12318	35100	893.247	188.258	5.330	1.297	0.381	1.313	893.337	188.089	5.317	890	185	4	8	9	3
30	4.609	23.444	28	28	435530	15554.643	2593.538	15280.500	12438	21562	918.036	192.107	5.143	0.848	0.316	0.896	918.038	192.025	5.120	916	190	4	6	5	3
31	19.918	64.162	121	98	2439039	20157.348	6787.749	17421.000	12320	46086	755.587	215.041	5.058	1.580	0.512	1.484	755.744	215.207	5.082	750	211	4	11	10	3
32	23.704	63.472	144	103	3882379	26960.965	11847.923	23440.500	12354	58532	685.181	232.792	5.694	1.570	0.298	1.576	685.175	232.763	5.677	682	229	4	8	9	4
33	30.783	75.161	187	129	5996403	32066.326	16430.430	29225.000	12331	65535	634.455	242.668	6.048	1.762	0.384	1.834	634.446	242.688	6.026	629	240	4	11	7	5
34	17.778	56.991	108	84	2535212	23474.186	10665.165	19615.500	12335	54237	992.176	248.287	5.333	1.457	0.341	1.450	991.960	248.271	5.335	988	245	4	11	7	4
35	9.548	35.029	58	50	1098306	18936.311	4989.583	17386.500	12399	34079	875.621	252.810	5.207	1.089	0.261	1.118	875.653	252.759	5.189	873	250	4	6	7	3
36	19.260	52.992	117	84	3440950	29409.828	14535.828	26082.000	12345	65535	618.667	266.821	5.846	1.450	0.241	1.421	618.611	266.822	5.861	616	263	4	7	8	4
37	27.326	63.472	166	109	5115490	30816.205	15764.719	25668.000	12756	65535	884.994	274.120	5.518	1.653	0.206	1.669	884.793	274.072	5.521	881	271	4	9	7	4
