 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	55.969	119.462	340	222	12897648	37934.258	17103.793	32893.000	14280	65535	309.209	395.100	6.459	2.136	0.451	2.130	309.264	395.223	6.469	302	388	4	13	13	6
2	36.380	86.953	221	138	9084478	41106.234	19801.498	39079.000	14277	65535	242.403	487.308	6.701	1.964	0.463	1.964	242.466	487.367	6.706	237	485	4	12	6	6
3	26.667	71.229	162	122	5077924	31345.209	14593.317	27473.500	14267	65535	225.852	514.383	6.284	1.597	0.341	1.638	225.916	514.116	6.232	221	511	4	10	9	5
4	35.557	81.954	216	129	9168881	42448.523	19527.904	39531.500	14355	65535	222.593	563.634	6.769	1.892	0.295	1.858	222.644	563.617	6.783	219	560	4	9	8	6
5	78.686	170.045	478	281	19932814	41700.449	19314.816	40423.500	14265	65535	279.435	577.862	8.130	2.824	1.041	2.913	279.465	577.863	8.133	274	571	4	14	14	10
6	65.516	136.391	398	241	15342251	38548.371	18296.373	33382.000	14268	65535	226.141	657.304	6.565	2.361	0.612	2.430	226.178	657.243	6.568	222	649	4	9	17	6
7	11.358	41.959	69	61	1739963	25216.855	8177.362	22647.000	14275	42391	308.739	352.319	6.667	1.212	0.350	1.212	308.759	352.280	6.609	306	349	5	6	8	4
8	31.441	83.778	191	165	5282438	27656.744	9652.038	26605.000	14321	58130	292.068	403.885	6.257	1.849	0.705	1.788	291.969	403.814	6.247	285	401	5	16	7	4
9	43.952	119.844	267	188	8557155	32049.270	15809.114	28651.000	14323	65535	277.401	439.060	7.940	2.437	0.909	2.469	277.593	439.265	7.534	273	434	5	9	11	8
10	25.021	64.784	152	98	6169164	40586.605	19141.305	37400.000	14351	65535	296.118	451.586	6.829	1.665	0.286	1.626	296.181	451.500	6.832	293	449	5	8	7	5
11	53.993	144.529	328	239	11039173	33656.016	15562.024	30369.000	14273	65535	254.183	478.595	7.756	2.547	0.793	2.611	254.152	478.434	7.613	250	470	5	10	18	7
12	49.055	148.424	298	221	9441072	31681.449	16589.562	25788.000	14279	65535	266.148	478.819	6.876	2.369	0.837	2.344	265.699	479.362	6.946	260	472	5	19	13	5
13	35.063	75.643	213	140	8132031	38178.551	18105.811	32379.000	14357	65535	241.310	479.892	6.653	1.797	0.283	1.799	241.287	479.884	6.682	237	476	5	10	8	5
14	18.108	51.406	110	84	3823335	34757.590	15036.288	33620.000	14519	65535	283.055	478.245	7.000	1.373	0.226	1.350	282.989	478.202	6.995	280	475	5	7	8	5
15	27.984	70.024	170	113	6736873	39628.664	18873.221	35047.000	14362	65535	334.694	490.776	6.618	1.708	0.299	1.717	334.675	490.731	6.594	331	487	5	8	9	5
16	12.840	49.060	78	76	1594761	20445.654	4910.662	19038.000	14544	36012	223.487	493.769	6.282	1.211	0.432	1.184	223.402	493.820	6.264	219	490	5	10	8	3
17	11.029	49.512	67	58	1956223	29197.357	12715.833	25640.000	14840	65535	213.000	498.000	6.433	1.399	0.437	1.493	212.855	498.051	6.410	209	494	5	8	8	4
18	30.618	75.609	186	128	7256877	39015.469	18406.285	35535.500	14276	65535	329.489	526.441	6.565	1.786	0.385	1.823	329.449	526.559	6.613	326	521	5	8	11	4
19	3.128	20.101	19	19	560290	29488.947	13917.543	26837.000	14442	64611	359.947	527.684	5.947	0.864	0.341	0.963	359.989	527.583	5.946	359	525	5	3	6	3
20	47.409	94.743	288	175	11485085	39878.766	18622.176	38755.000	14311	65535	218.375	535.392	6.826	2.004	0.240	2.010	218.436	535.359	6.806	214	530	5	9	11	5
21	26.503	64.128	161	108	6000263	37268.715	17904.359	31284.000	14267	65535	294.429	537.975	6.590	1.642	0.213	1.634	294.503	537.995	6.589	291	535	5	8	8	4
22	29.301	70.332	178	134	5414173	30416.703	11984.668	28037.000	14411	60835	208.287	538.815	6.888	1.597	0.314	1.611	208.321	538.850	6.843	205	534	5	8	10	4
23	37.532	87.054	228	165	7403047	32469.504	14280.384	28839.500	14393	65535	360.430	547.943	6.219	1.847	0.492	1.912	360.489	548.120	6.199	356	543	5	10	11	4
24	24.198	73.126	147	120	4896601	33310.211	13710.376	31535.000	14442	65535	261.837	544.231	6.925	1.796	0.624	1.751	261.638	544.261	6.928	256	541	5	13	8	4
25	18.437	55.886	112	104	2722044	24303.965	6455.589	23566.000	14282	38154	187.857	558.009	6.580	1.371	0.444	1.381	187.747	558.067	6.537	184	554	5	10	9	4
26	25.351	64.610	154	107	4890781	31758.318	14268.319	27660.500	14774	65535	342.773	574.532	6.643	1.584	0.264	1.604	342.725	574.566	6.620	339	570	5	8	10	4
27	51.195	108.426	311	233	8283741	26635.822	8836.819	25374.000	14285	47444	191.058	585.064	6.907	1.951	0.461	2.017	190.935	585.207	6.813	185	579	5	13	13	4
28	48.561	126.878	295	208	10763321	36485.832	17430.699	32446.000	14300	65535	191.390	594.915	6.685	2.589	0.977	2.667	191.343	594.959	6.687	182	592	5	21	7	5
29	22.388	68.197	136	109	5062641	37225.301	16853.766	35964.000	14408	65535	338.529	601.522	6.897	1.706	0.550	1.687	338.503	601.527	6.926	333	598	5	13	7	5
30	17.120	52.543	104	84	2766407	26600.066	9666.806	24577.500	14588	51453	322.058	612.337	6.538	1.371	0.374	1.458	322.013	612.496	6.527	320	608	5	6	9	4
31	15.474	47.855	94	67	2991942	31829.170	15675.161	24818.000	14571	65535	376.415	617.340	6.479	1.401	0.237	1.489	376.404	617.330	6.441	373	615	5	8	6	4
32	34.569	81.813	210	145	6734620	32069.619	14151.646	28111.500	14274	65535	197.657	620.781	6.686	1.763	0.332	1.746	197.545	621.003	6.674	193	616	5	11	10	4
