 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	25.680	67.368	156	120	3010126	19295.680	7370.538	18022.500	9394	40545	704.577	276.955	5.897	1.599	0.390	1.599	704.570	276.963	5.864	702	271	4	7	12	4
2	60.413	141.494	367	251	6915062	18842.131	7877.692	16862.000	9389	45637	884.624	43.469	8.076	2.687	1.003	2.798	884.663	43.130	7.950	881	36	5	8	16	8
3	27.655	76.851	168	114	3755825	22356.102	11665.979	18928.000	9392	57696	775.988	70.732	6.726	1.728	0.357	1.737	775.935	70.822	6.778	772	67	5	10	9	5
4	33.581	85.401	204	145	5239009	25681.416	14607.806	20289.000	9972	65535	754.946	93.343	6.495	1.926	0.554	1.779	755.185	93.099	6.519	749	89	5	12	13	4
5	28.807	77.677	175	124	3356756	19181.463	8331.878	17761.000	9366	41971	726.983	137.526	6.851	1.734	0.455	1.684	727.020	137.426	6.854	722	133	5	11	10	5
6	28.807	78.608	175	129	3265746	18661.406	8067.825	16846.000	9469	47672	839.783	141.434	6.971	1.742	0.518	1.734	839.830	141.585	6.972	837	135	5	7	13	5
7	14.815	45.580	90	67	1894220	21046.889	9701.950	18761.500	9420	49080	756.056	152.189	6.244	1.348	0.259	1.345	756.023	152.206	6.237	753	149	5	7	7	4
8	18.601	55.405	113	89	1919832	16989.664	6055.601	15484.000	9523	34976	739.425	191.566	6.929	1.410	0.305	1.398	739.360	191.655	6.924	737	187	5	6	10	4
9	15.309	47.062	93	69	2059285	22142.850	11349.455	19624.000	9379	54281	688.000	217.226	6.785	1.379	0.260	1.361	687.946	217.263	6.829	685	214	5	7	7	4
10	22.881	65.092	139	114	2206954	15877.367	4470.289	16031.000	9405	26406	645.439	264.899	6.230	1.461	0.379	1.507	645.357	264.756	6.287	642	261	5	8	9	4
11	25.186	64.473	153	106	3341350	21838.889	10167.552	17999.000	9597	46695	741.484	295.268	6.366	1.652	0.306	1.660	741.438	295.346	6.369	738	291	5	7	10	4
12	17.614	52.302	107	78	2157104	20159.850	8869.513	17168.000	9453	41799	674.794	348.813	6.514	1.418	0.239	1.473	674.757	348.745	6.545	672	345	5	7	8	4
13	19.095	56.887	116	94	1747155	15061.681	4198.280	13913.500	9687	28133	548.440	420.724	6.121	1.558	0.470	1.462	548.440	420.746	6.131	545	415	5	7	11	3
14	10.535	48.163	64	64	761724	11901.938	1730.308	11620.500	9509	16401	615.859	441.766	6.188	1.305	0.516	1.250	615.823	441.783	6.163	612	437	5	9	10	3
15	24.034	73.608	146	121	2450942	16787.273	5212.312	15842.000	9449	28817	496.418	523.993	6.623	1.569	0.513	1.528	496.314	523.985	6.631	492	519	5	10	10	4
