 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	11.358	45.269	69	63	1346041	19507.840	6186.866	16838.000	12519	32447	443.478	20.246	6.754	1.306	0.602	1.195	443.312	20.505	6.689	440	17	5	10	7	5
2	10.865	37.994	66	56	1238069	18758.621	5326.211	17672.000	12615	35778	471.091	27.955	6.000	1.174	0.223	1.165	471.089	27.991	6.002	469	25	5	6	7	3
3	16.955	48.545	103	76	3120815	30299.174	15101.911	24375.000	12652	65535	389.107	60.369	6.456	1.417	0.251	1.421	389.025	60.341	6.444	386	58	5	7	6	4
4	21.400	57.198	130	89	3814258	29340.445	13938.812	23840.500	12669	58916	463.392	63.254	6.477	1.546	0.236	1.566	463.344	63.356	6.469	460	59	5	7	9	4
5	17.120	55.197	104	95	2168909	20854.895	6003.610	20319.500	12974	36252	451.538	123.490	6.346	1.342	0.408	1.321	451.450	123.567	6.382	448	118	5	7	11	3
6	16.461	47.648	100	72	2542704	25427.039	11042.559	22327.500	12469	56188	442.890	134.790	6.440	1.394	0.237	1.431	442.822	134.835	6.458	440	132	5	7	7	4
7	42.306	98.053	257	171	7097051	27614.984	11865.561	24386.000	12468	58230	499.280	166.191	6.879	1.953	0.420	1.984	499.368	166.021	6.802	495	161	5	9	12	5
8	7.243	27.754	44	43	909693	20674.842	5414.276	20756.500	12948	30113	430.432	190.682	6.455	0.945	0.281	0.889	430.541	190.709	6.473	428	188	5	6	6	3
9	22.552	59.577	137	93	4372575	31916.605	16666.303	26553.000	12479	65535	395.810	234.460	6.672	1.565	0.229	1.577	395.808	234.492	6.720	393	231	5	7	8	5
10	11.852	36.511	72	59	1641700	22801.389	7234.431	20867.000	13100	43099	439.764	250.958	6.097	1.210	0.222	1.211	439.791	250.898	6.141	438	248	5	5	7	3
11	16.132	50.887	98	90	1936235	19757.500	5169.872	19822.000	12444	30852	422.908	264.929	6.388	1.288	0.377	1.327	422.850	264.753	6.419	420	260	5	7	11	3
12	24.198	70.988	147	118	3465908	23577.605	11166.726	19735.000	12500	63961	389.306	266.497	7.449	1.643	0.441	1.626	389.388	266.148	7.282	385	263	5	9	9	6
13	18.437	52.302	112	82	2972064	26536.285	12283.839	22554.000	12630	55886	432.696	294.554	6.643	1.457	0.284	1.472	432.746	294.626	6.668	430	291	5	6	8	4
14	8.395	31.512	51	49	982959	19273.705	5299.719	18900.000	12452	28615	464.706	303.157	6.471	1.011	0.286	1.009	464.754	303.119	6.510	462	301	5	7	6	3
15	10.206	33.891	62	54	1283092	20695.033	5862.421	19105.000	12685	35960	439.339	352.532	6.226	1.111	0.217	1.132	439.362	352.607	6.238	437	350	5	6	6	3
16	19.095	55.197	116	94	2495335	21511.508	7035.983	20478.000	12667	41847	363.560	412.966	5.879	1.384	0.259	1.362	363.504	412.960	5.901	359	410	5	10	7	3
17	16.791	49.027	102	79	2797436	27425.844	12028.990	24555.000	12530	58535	397.549	425.431	6.912	1.349	0.237	1.352	397.522	425.398	6.916	395	422	5	6	8	4
18	17.778	49.716	108	84	2333241	21604.084	6395.326	19781.500	12932	40000	384.083	436.204	6.028	1.341	0.194	1.326	384.069	436.187	6.046	381	433	5	8	8	3
19	15.803	45.958	96	78	2394907	24946.947	9302.585	23554.500	12687	49590	415.948	492.469	6.156	1.377	0.358	1.334	415.979	492.412	6.209	414	488	5	5	10	3
20	41.318	88.951	251	153	7759017	30912.418	16280.345	26524.000	12585	65535	323.167	521.255	6.908	1.907	0.245	1.929	323.059	521.175	6.936	319	517	5	10	10	5
21	19.260	54.474	117	86	3452290	29506.752	14343.512	25791.000	12500	65535	310.906	633.427	7.043	1.425	0.257	1.413	310.819	633.462	7.025	308	630	5	7	8	5
22	2.140	14.757	13	13	250942	19303.230	6252.328	17112.000	13927	31455	509.846	15.077	7.077	0.790	0.342	0.898	509.838	15.068	7.074	508	15	6	5	2	3
23	22.881	58.681	139	100	4391191	31591.303	14693.701	29588.000	12571	65535	500.813	53.216	7.928	1.520	0.246	1.492	500.808	53.272	7.923	498	50	6	7	8	5
24	13.169	43.234	80	65	1721822	21522.775	8025.247	18794.000	12495	44271	391.788	68.875	7.188	1.225	0.208	1.230	391.774	68.946	7.225	389	65	6	7	8	4
25	8.231	36.200	50	48	892258	17845.160	4807.919	16538.000	12441	32109	408.660	106.340	6.840	1.104	0.393	1.108	408.566	106.392	6.855	405	103	6	9	7	3
26	45.269	98.602	275	199	6708582	24394.844	10266.170	21020.000	12491	55859	377.302	110.658	7.480	1.916	0.361	1.892	377.198	110.777	7.460	371	106	6	13	10	4
27	33.746	78.849	205	136	5776732	28179.180	13030.571	23934.000	12557	65535	386.454	130.112	7.395	1.737	0.244	1.733	386.621	130.127	7.376	382	125	6	9	11	4
28	51.524	139.734	313	244	6947408	22196.191	8187.778	19875.000	12439	50849	492.016	131.016	8.022	2.387	0.840	2.431	492.378	131.278	7.958	484	125	6	17	13	5
29	5.432	21.617	33	33	541213	16400.395	2728.918	15739.000	12732	21469	470.364	168.758	6.576	0.813	0.179	0.848	470.379	168.734	6.599	468	167	6	5	5	2
30	19.754	52.577	120	93	2881723	24014.357	9896.103	21644.000	12859	56759	376.000	176.300	6.925	1.396	0.248	1.403	375.888	176.395	6.940	372	173	6	9	7	3
31	7.078	31.064	43	39	789459	18359.512	5237.723	17649.000	12472	30865	414.791	192.186	6.977	0.990	0.241	1.037	414.795	192.187	6.988	412	190	6	6	6	3
32	6.255	25.030	38	38	581450	15301.315	2191.678	14679.500	12458	20402	390.079	198.474	6.553	0.876	0.223	0.878	390.123	198.469	6.554	388	196	6	5	6	2
33	20.906	61.230	127	108	2800467	22050.922	6843.771	22140.000	12468	42372	442.559	200.433	7.646	1.422	0.342	1.463	442.631	200.395	7.590	438	197	6	10	8	4
34	3.457	20.342	21	21	299794	14275.904	1414.962	13941.000	12637	18000	385.810	210.905	6.429	0.850	0.233	0.786	385.764	210.885	6.430	384	209	6	5	4	2
35	11.852	37.649	72	58	1873493	26020.736	11438.734	23704.500	12883	58466	366.819	245.514	7.014	1.194	0.182	1.189	366.765	245.514	6.979	364	243	6	7	6	3
36	13.005	42.200	79	63	1878129	23773.785	10365.331	21095.000	12649	55714	375.000	317.557	6.924	1.235	0.192	1.234	374.994	317.543	6.952	371	315	6	8	6	3
37	5.268	23.892	32	32	468940	14654.375	1665.192	14351.500	12558	20022	433.750	324.312	6.469	0.847	0.210	0.867	433.739	324.316	6.470	431	322	6	6	5	2
38	16.791	54.508	102	88	2261255	22169.166	8087.492	19724.500	12469	43652	381.657	327.441	6.784	1.408	0.439	1.360	381.692	327.374	6.779	377	324	6	10	9	3
39	13.992	42.304	85	68	2246256	26426.541	12018.117	23805.000	12503	57063	349.129	352.412	6.976	1.269	0.208	1.236	349.096	352.359	6.950	346	350	6	7	6	3
40	10.535	34.684	64	54	1442218	22534.656	8180.332	20255.000	12552	44578	398.734	363.469	7.172	1.132	0.197	1.142	398.731	363.538	7.166	396	361	6	6	6	3
41	3.292	17.859	20	20	324627	16231.350	3208.166	15798.500	12540	24195	357.200	425.850	6.850	0.730	0.269	0.791	357.225	425.824	6.865	355	424	6	5	4	3
42	13.663	44.820	83	67	1878507	22632.615	8916.008	19345.000	12456	50703	317.217	442.675	7.096	1.284	0.273	1.269	317.179	442.766	7.083	314	440	6	8	7	4
43	6.585	27.202	40	39	767794	19194.850	4150.436	18626.000	12575	30099	423.750	460.400	7.300	0.916	0.247	0.892	423.728	460.340	7.280	422	458	6	5	6	3
44	5.761	23.685	35	35	579787	16565.344	2956.427	15957.000	12468	22631	381.057	474.600	6.714	0.851	0.235	0.849	381.074	474.583	6.724	379	472	6	5	6	2
45	6.749	28.547	41	41	648225	15810.366	2126.313	15692.000	12752	22177	376.951	487.634	6.463	0.911	0.226	0.935	376.937	487.699	6.456	375	485	6	5	6	2
46	12.840	40.614	78	61	1829837	23459.449	8801.406	20205.500	13054	46501	358.333	490.308	7.038	1.235	0.207	1.202	358.278	490.308	7.063	356	487	6	6	8	3
47	20.083	53.163	122	95	2730699	22382.779	8095.547	19596.000	12460	43501	395.393	500.361	6.877	1.403	0.239	1.417	395.288	500.320	6.857	392	497	6	9	8	3
48	29.960	72.574	182	121	5096084	28000.461	12147.972	24540.000	12519	58891	304.500	550.687	7.643	1.675	0.207	1.669	304.413	550.768	7.660	300	547	6	10	9	4
49	19.424	53.681	118	86	2973830	25201.949	10258.126	23372.000	12520	52735	328.458	557.407	7.415	1.443	0.206	1.503	328.492	557.411	7.406	325	554	6	8	7	4
50	11.194	37.994	68	58	1467836	21585.824	8276.502	19544.500	12466	46190	302.088	585.853	7.029	1.170	0.214	1.171	302.114	585.819	7.032	299	583	6	8	7	3
51	12.511	39.269	76	66	1569374	20649.658	6447.449	19842.500	12457	36814	340.184	628.711	7.250	1.185	0.278	1.216	340.166	628.849	7.246	338	625	6	6	8	3
52	27.655	76.469	168	131	3920172	23334.357	8074.152	22889.000	12454	40905	333.786	662.054	7.256	1.577	0.349	1.591	333.826	662.135	7.298	330	657	6	8	11	4
53	8.560	30.582	52	42	1227063	23597.365	8329.198	21828.000	12463	40556	231.673	782.942	7.731	1.090	0.232	1.077	231.652	782.945	7.694	230	781	6	5	5	4
54	23.869	65.196	145	113	3551890	24495.793	9032.315	22185.000	12439	52004	224.566	800.331	7.903	1.596	0.434	1.532	224.571	800.275	7.884	221	795	6	8	11	4
55	28.314	73.471	172	120	4715068	27413.186	11156.900	26760.000	12499	52648	364.459	53.070	9.000	1.623	0.271	1.641	364.447	53.086	8.950	361	49	7	8	9	5
56	26.503	68.298	161	122	3643191	22628.516	7795.128	20850.000	12481	43252	492.056	99.559	8.255	1.550	0.317	1.599	492.129	99.595	8.277	488	95	7	9	10	4
57	1.811	13.757	11	11	167118	15192.546	2438.452	14193.000	12465	20606	393.545	156.545	7.091	0.647	0.246	0.674	393.474	156.486	7.079	392	155	7	5	4	2
58	4.445	19.790	27	27	413504	15314.963	2563.409	14191.000	12586	21457	403.556	164.630	7.444	0.775	0.167	0.800	403.568	164.581	7.430	402	163	7	4	5	2
