Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
9	36	9	9	9	1.000	0.000	1.000	1	1	971.222	618.111	5.333	1.291	0.655	1.181	971.222	618.111	5.333	971	616	4	2	5	3
633	818	633	366	3166	5.002	0.040	5.000	5	6	23.258	502.889	8.961	5.687	1.863	5.497	23.257	502.889	8.959	17	497	5	18	14	9
425	532	425	264	2975	7.000	0.000	7.000	7	7	130.360	515.725	8.106	4.894	1.603	4.795	130.360	515.725	8.106	126	509	5	13	14	7
1090	1242	1090	577	481346	441.602	13.145	442.000	8	442	147.817	513.244	10.781	6.255	1.646	6.278	147.820	513.240	10.786	140	506	5	16	15	16
407	550	407	268	3664	9.002	0.050	9.000	9	10	135.265	525.983	8.371	4.580	1.375	4.474	135.265	525.983	8.370	130	522	5	14	10	9
502	638	502	308	5522	11.000	0.000	11.000	11	11	282.289	530.815	8.693	4.855	1.358	4.891	282.289	530.815	8.693	276	525	5	14	14	9
476	640	476	286	5712	12.000	0.000	12.000	12	12	161.941	545.082	9.744	4.609	1.128	4.496	161.941	545.082	9.744	156	539	5	14	12	12
95	164	95	70	1235	13.000	0.000	13.000	13	13	305.684	546.547	7.211	2.488	0.516	2.544	305.684	546.547	7.211	303	544	5	7	6	5
160	326	160	146	2240	14.000	0.000	14.000	14	14	1012.213	550.138	9.244	3.891	1.362	3.991	1012.213	550.138	9.244	1009	544	5	5	11	11
366	446	366	212	5490	15.000	0.000	15.000	15	15	67.645	553.219	8.448	4.241	0.995	4.164	67.645	553.219	8.448	62	549	5	11	10	10
80	140	80	57	1280	16.000	0.000	16.000	16	16	1002.938	557.675	6.988	2.302	0.372	2.320	1002.938	557.675	6.988	1001	555	5	5	6	5
107	178	107	76	1819	17.000	0.000	17.000	17	17	1010.589	560.514	7.252	2.694	0.659	2.637	1010.589	560.514	7.252	1008	556	5	6	8	5
374	546	374	258	6732	18.000	0.000	18.000	18	18	409.455	564.310	8.995	4.578	1.488	4.630	409.455	564.310	8.995	404	559	5	12	14	8
531	702	531	316	310600	584.934	24.562	586.000	20	586	114.256	569.495	10.522	5.186	1.662	5.153	114.260	569.496	10.532	109	564	5	11	13	14
439	532	439	250	9219	21.000	0.000	21.000	21	21	960.002	570.146	8.476	4.460	0.962	4.443	960.002	570.146	8.476	954	565	5	12	11	9
180	242	180	118	3960	22.000	0.000	22.000	22	22	979.206	570.461	8.344	3.139	0.547	3.131	979.206	570.461	8.344	976	568	5	8	6	7
321	408	321	198	7704	24.000	0.000	24.000	24	24	342.551	574.093	8.156	4.009	0.960	4.080	342.551	574.093	8.156	338	569	5	10	10	8
164	308	164	127	4264	26.000	0.000	26.000	26	26	1010.018	575.256	8.463	3.390	1.078	3.295	1010.018	575.256	8.463	1008	570	5	6	10	9
242	326	242	149	7260	30.000	0.000	30.000	30	30	567.157	579.545	7.959	3.565	0.705	3.528	567.157	579.545	7.959	563	576	5	10	9	7
96	196	96	80	2592	27.000	0.000	27.000	27	27	889.656	578.594	7.531	2.553	0.745	2.605	889.656	578.594	7.531	886	576	5	8	7	6
383	498	383	251	246418	643.389	31.527	645.000	28	645	397.799	580.321	8.535	4.690	1.667	4.447	397.791	580.324	8.544	387	577	5	19	9	8
357	468	357	218	10353	29.000	0.000	29.000	29	29	555.443	580.700	8.552	4.324	1.146	4.404	555.443	580.700	8.552	549	577	5	13	9	9
351	532	351	224	10881	31.000	0.000	31.000	31	31	862.348	578.812	9.934	4.596	1.656	4.574	862.348	578.812	9.934	857	572	5	12	13	11
