Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
174	288	174	131	174	1.000	0.000	1.000	1	1	449.057	22.701	5.138	3.634	1.373	3.434	449.057	22.701	5.138	443	20	3	12	8	6
268	378	268	186	17357	64.765	3.848	65.000	2	65	366.175	29.313	6.295	4.012	1.200	3.871	366.180	29.318	6.307	361	27	3	13	8	8
162	252	162	112	486	3.000	0.000	3.000	3	3	396.358	29.673	5.414	3.196	0.932	3.068	396.358	29.673	5.414	391	27	3	11	7	6
482	664	482	307	2410	5.000	0.000	5.000	5	5	447.371	34.633	6.141	4.899	1.543	4.834	447.371	34.633	6.141	440	26	3	17	15	9
89	160	89	77	3627	40.753	346.725	4.000	4	3275	314.955	34.427	4.933	2.501	0.763	2.594	314.996	32.238	6.797	313	32	3	6	7	5
477	716	477	336	3339	7.000	0.000	7.000	7	7	465.893	36.943	6.866	4.843	1.683	4.717	465.893	36.943	6.866	459	29	3	16	15	9
278	458	278	238	17932	64.504	50.794	110.000	8	110	338.173	52.540	5.050	4.447	1.639	4.588	335.655	52.886	4.938	332	47	3	12	12	7
652	898	652	407	5869	9.002	0.039	9.000	9	10	364.301	54.770	6.698	5.581	1.737	5.543	364.300	54.770	6.697	357	48	3	16	16	8
875	980	875	472	9625	11.000	0.000	11.000	11	11	98.589	63.853	7.392	6.227	2.048	6.002	98.589	63.853	7.392	90	55	3	18	20	9
166	254	166	111	1992	12.000	0.000	12.000	12	12	493.831	67.777	5.410	3.099	0.676	3.171	493.831	67.777	5.410	490	64	3	8	9	6
228	296	228	148	2964	13.000	0.000	13.000	13	13	378.452	71.886	6.140	3.458	0.700	3.526	378.452	71.886	6.140	374	69	3	9	7	7
271	488	271	218	4064	14.996	0.061	15.000	14	15	489.908	75.369	5.498	4.506	1.950	4.387	489.908	75.370	5.499	484	69	3	12	17	6
847	1148	847	520	158219	186.799	5.841	187.000	17	187	505.387	75.413	7.137	6.647	2.416	6.299	505.391	75.409	7.141	499	66	3	18	23	9
387	566	387	269	6966	18.000	0.000	18.000	18	18	358.791	85.724	5.858	5.468	2.435	5.336	358.791	85.724	5.858	353	79	3	11	20	7
186	296	186	137	36094	194.054	12.905	195.000	19	195	375.586	79.930	5.441	3.473	1.138	3.345	375.599	79.920	5.453	372	76	3	9	12	6
582	702	582	340	121449	208.675	7.834	209.000	20	209	344.445	86.653	6.653	5.252	1.518	5.295	344.446	86.657	6.659	337	81	3	16	14	9
322	478	322	222	7406	23.000	0.000	23.000	23	23	402.227	92.798	6.009	4.411	1.542	4.198	402.227	92.798	6.009	398	85	3	11	16	7
