Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
218	374	218	161	110237	505.674	34.338	508.000	1	508	465.885	860.633	5.858	3.998	1.583	3.678	465.894	860.641	5.871	462	855	3	9	15	9
69	146	69	55	138	2.000	0.000	2.000	2	2	432.870	858.725	5.754	2.416	0.841	2.264	432.870	858.725	5.754	431	857	3	5	5	9
143	250	143	114	429	3.000	0.000	3.000	3	3	409.266	875.601	5.035	3.071	0.962	3.054	409.266	875.601	5.035	406	871	3	7	11	5
147	270	147	114	588	4.000	0.000	4.000	4	4	351.442	883.367	5.857	3.300	1.062	3.125	351.442	883.367	5.857	348	880	3	10	8	6
130	260	130	98	650	5.000	0.000	5.000	5	5	364.377	887.477	6.008	3.001	0.956	2.999	364.377	887.477	6.008	362	884	3	6	9	8
215	424	215	166	1290	6.000	0.000	6.000	6	6	438.912	904.507	6.949	3.950	1.441	3.809	438.912	904.507	6.949	435	899	3	11	11	10
43	106	43	38	301	7.000	0.000	7.000	7	7	237.977	917.256	4.744	1.869	0.504	1.956	237.977	917.256	4.744	235	915	3	6	5	4
143	300	143	119	1144	8.000	0.000	8.000	8	8	244.510	923.322	6.210	3.323	1.294	3.129	244.510	923.322	6.210	242	918	3	7	12	9
224	432	224	161	2017	9.004	0.067	9.000	9	10	259.826	926.147	6.174	3.656	1.230	3.391	259.824	926.148	6.173	255	918	3	11	13	7
370	676	370	264	254621	688.165	35.300	690.000	11	690	282.070	945.414	6.411	4.808	1.874	4.533	282.075	945.404	6.420	277	937	3	11	19	9
124	262	124	104	1735	13.992	0.090	14.000	13	14	242.565	975.468	4.960	3.189	1.237	2.994	242.563	975.468	4.961	237	972	3	13	8	5
342	680	342	275	434967	1271.833	1538.452	16.000	16	3151	286.313	978.278	7.120	4.140	1.235	4.290	286.862	975.366	7.448	281	973	3	12	12	10
385	670	385	286	170203	442.086	1200.384	17.000	17	3823	253.668	988.197	6.179	4.734	1.651	4.651	256.939	986.062	9.831	249	981	3	11	17	10
233	576	233	202	427567	1835.052	1572.711	3160.000	18	5509	110.009	983.296	7.893	4.986	1.639	5.107	111.088	981.634	9.740	102	976	3	16	13	10
336	512	336	237	6384	19.000	0.000	19.000	19	19	343.327	988.696	5.500	4.654	1.752	4.531	343.327	988.696	5.500	336	984	3	15	12	7
145	262	145	105	3045	21.000	0.000	21.000	21	21	233.648	1004.662	5.469	3.071	0.846	2.899	233.648	1004.662	5.469	231	999	3	7	10	6
322	706	322	269	265125	823.370	396.854	789.000	20	5514	243.196	1002.382	6.174	4.542	1.531	4.571	243.178	1002.294	6.407	237	997	3	14	14	10
414	624	414	275	9522	23.000	0.000	23.000	23	23	314.464	1010.002	6.944	4.922	1.650	4.752	314.464	1010.002	6.944	308	1002	3	14	16	10
140	218	140	96	3360	24.000	0.000	24.000	24	24	797.986	424.186	6.714	2.943	0.655	2.976	797.986	424.186	6.714	794	421	4	8	7	6
384	598	384	270	9600	25.000	0.000	25.000	25	25	705.451	438.651	7.263	4.847	1.739	4.581	705.451	438.651	7.263	698	432	4	17	13	7
21	70	21	21	39687	1889.857	426.834	1983.000	27	1983	875.286	450.000	6.048	2.017	0.944	1.961	875.201	450.000	6.149	872	450	4	8	1	5
