Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
67	144	67	64	67	1.000	0.000	1.000	1	1	369.045	312.463	7.642	2.350	0.864	2.422	369.045	312.463	7.642	366	312	4	8	3	8
435	686	435	315	751452	1727.476	956.060	2256.000	2	2256	461.609	381.439	8.853	5.445	2.206	5.085	463.358	382.053	9.678	454	376	4	17	13	10
417	576	417	277	151428	363.137	17.629	364.000	4	364	456.170	402.451	6.703	4.798	1.586	4.677	456.178	402.447	6.709	449	397	4	16	12	7
262	466	262	208	1310	5.000	0.000	5.000	5	5	542.874	409.221	6.676	4.519	1.790	4.680	542.874	409.221	6.676	539	403	4	9	15	6
1080	1460	1080	684	528717	489.553	14.697	490.000	7	490	581.492	452.714	8.715	7.296	2.847	6.753	581.492	452.716	8.719	568	446	4	27	16	10
289	434	289	207	2312	8.000	0.000	8.000	8	8	548.533	457.145	6.564	4.058	1.286	4.140	548.533	457.145	6.564	543	452	4	11	13	6
472	728	472	314	4248	9.000	0.000	9.000	9	9	619.847	455.706	8.218	4.950	1.566	4.684	619.847	455.706	8.218	613	449	4	16	15	9
250	356	250	176	129739	518.956	32.318	521.000	10	521	384.928	465.216	7.092	3.725	1.042	3.605	384.939	465.217	7.104	379	463	4	12	6	10
1372	1526	1372	737	721157	525.625	13.904	526.000	11	526	408.411	468.059	8.355	7.440	2.335	7.182	408.411	468.061	8.358	400	458	4	21	24	10
40	96	40	40	480	12.000	0.000	12.000	12	12	523.275	467.975	6.300	1.832	0.622	1.814	523.275	467.975	6.300	521	467	4	6	4	5
771	1164	771	522	1218122	1579.925	79.961	1584.000	13	1584	462.091	464.061	8.088	6.553	2.575	6.108	462.098	464.051	8.097	454	451	4	16	23	10
503	730	503	317	8047	15.998	0.045	16.000	15	16	572.076	474.127	8.296	4.909	1.324	4.788	572.076	474.128	8.297	565	468	4	15	14	10
689	1032	689	476	1324113	1921.790	219.296	1947.000	17	1947	474.075	480.433	7.607	6.295	2.628	5.972	474.075	480.483	7.636	467	472	4	19	20	9
389	534	389	252	616919	1585.910	112.680	1594.000	19	1594	377.920	490.740	7.892	4.437	1.246	4.234	377.922	490.747	7.912	371	487	4	15	8	10
432	780	432	328	9072	21.000	0.000	21.000	21	21	522.910	489.488	8.914	4.792	1.737	4.594	522.910	489.488	8.914	516	481	4	16	15	10
204	340	204	152	4692	23.000	0.000	23.000	23	23	482.235	497.191	6.333	3.751	1.358	3.489	482.235	497.191	6.333	479	491	4	8	13	5
531	746	531	347	12744	24.000	0.000	24.000	24	24	605.190	499.644	8.414	5.457	2.063	4.954	605.190	499.644	8.414	596	494	4	19	15	10
380	514	380	246	9500	25.000	0.000	25.000	25	25	584.958	499.532	7.505	4.457	1.352	4.254	584.958	499.532	7.505	578	495	4	15	9	10
775	1054	775	477	20150	26.000	0.000	26.000	26	26	548.044	508.191	8.055	6.496	2.859	5.895	548.044	508.191	8.055	532	502	4	26	12	10
57	148	57	55	35806	628.175	115.466	650.000	27	650	428.193	514.754	7.123	2.219	0.874	2.146	428.217	514.781	7.231	426	513	4	6	5	9
448	730	448	318	13440	30.000	0.000	30.000	30	30	627.183	514.966	8.292	4.838	1.555	4.633	627.183	514.966	8.292	620	507	4	12	19	9
725	1012	725	455	23201	32.001	0.037	32.000	32	33	550.143	518.461	8.028	6.556	2.726	6.117	550.143	518.461	8.027	541	510	4	23	18	10
180	316	180	135	5580	31.000	0.000	31.000	31	31	497.811	520.806	8.756	3.355	1.014	3.407	497.811	520.806	8.756	494	517	4	10	9	9
165	288	165	126	5775	35.000	0.000	35.000	35	35	674.861	524.097	7.539	3.312	1.105	3.262	674.861	524.097	7.539	671	521	4	10	7	9
194	342	194	150	6984	36.000	0.000	36.000	36	36	550.985	527.933	7.722	3.392	0.993	3.365	550.985	527.933	7.722	548	524	4	9	9	9
334	542	334	233	17792	53.269	279.060	38.000	38	5138	438.704	549.060	8.009	4.155	1.096	4.197	437.929	548.469	9.440	433	545	4	12	10	10
440	806	440	352	336313	764.348	34.659	766.000	39	766	477.048	553.630	7.316	5.129	1.821	5.227	477.055	553.638	7.323	469	548	4	18	15	9
295	430	295	194	11800	40.000	0.000	40.000	40	40	649.783	560.912	8.495	3.931	1.048	3.950	649.783	560.912	8.495	644	556	4	11	10	10
1168	1386	1168	651	49056	42.000	0.000	42.000	42	42	484.564	567.086	8.735	6.899	2.183	6.626	484.564	567.086	8.735	475	556	4	17	24	10
225	402	225	177	324993	1444.413	1490.298	41.000	41	3020	547.382	566.151	8.524	4.199	1.352	4.127	545.379	567.095	11.186	543	563	4	12	8	10
139	250	139	113	5977	43.000	0.000	43.000	43	43	580.338	567.863	6.029	3.019	0.901	3.053	580.338	567.863	6.029	575	564	4	10	9	6
86	150	86	67	3870	45.000	0.000	45.000	45	45	561.000	574.605	5.930	2.401	0.495	2.347	561.000	574.605	5.930	559	572	4	6	6	5
429	628	429	275	21020	48.998	0.048	49.000	48	49	574.301	581.534	6.925	4.792	1.455	4.564	574.301	581.534	6.926	569	574	4	14	16	7
897	1210	897	554	735666	820.140	25.743	821.000	50	821	687.547	579.882	8.254	6.549	2.266	6.395	687.547	579.880	8.259	679	570	4	20	23	10
754	1180	754	539	38454	51.000	0.000	51.000	51	51	536.044	583.377	8.176	6.190	2.302	6.120	536.044	583.376	8.176	528	570	4	17	23	10
166	296	166	127	8964	54.000	0.000	54.000	54	54	621.837	586.458	6.169	3.878	1.754	3.678	621.837	586.458	6.169	617	582	4	12	11	5
126	264	126	110	206566	1639.413	202.278	1665.000	53	1665	558.095	586.444	7.587	3.132	1.130	3.153	558.120	586.459	7.635	555	584	4	8	8	9
356	566	356	242	295703	830.626	58.269	835.000	55	835	501.666	588.247	7.935	4.276	1.103	4.292	501.664	588.248	7.956	497	582	4	11	13	10
1000	1420	1000	654	59999	59.999	0.032	60.000	59	60	588.698	591.750	8.715	6.584	2.143	6.474	588.698	591.750	8.715	580	579	4	20	24	10
100	170	100	75	6100	61.000	0.000	61.000	61	61	573.860	594.510	5.950	2.526	0.608	2.600	573.860	594.510	5.950	572	591	4	6	8	5
394	748	394	315	341560	866.904	57.423	871.000	64	871	671.168	601.558	8.728	4.928	1.790	4.847	671.162	601.549	8.748	663	594	4	15	15	10
362	540	362	253	322440	890.718	43.413	893.000	67	893	515.119	608.997	7.434	4.350	1.323	4.268	515.124	608.992	7.442	510	605	4	16	9	9
93	150	93	73	6045	65.000	0.000	65.000	65	65	582.710	605.301	6.323	2.471	0.588	2.430	582.710	605.301	6.323	580	603	4	7	5	5
516	816	516	365	35088	68.000	0.000	68.000	68	68	559.583	613.074	6.452	5.654	2.182	5.523	559.583	613.074	6.452	554	604	4	15	22	6
280	440	280	214	19600	70.000	0.000	70.000	70	70	579.868	616.621	6.214	4.363	1.626	4.140	579.868	616.621	6.214	576	609	4	10	15	6
677	862	677	406	48067	71.000	0.000	71.000	71	71	591.792	619.700	9.028	5.530	1.822	5.316	591.794	619.700	9.028	586	613	4	14	19	10
476	646	476	303	34748	73.000	0.000	73.000	73	73	607.208	627.296	8.055	4.808	1.473	4.600	607.207	627.296	8.055	599	621	4	14	13	10
136	240	136	104	12487	91.816	207.771	74.000	74	2497	616.346	630.949	5.904	3.023	0.945	2.855	615.696	630.764	6.311	613	625	4	8	10	5
292	400	292	197	21900	75.000	0.000	75.000	75	75	640.610	634.644	8.692	3.864	0.976	3.912	640.610	634.644	8.692	637	631	4	9	7	10
168	284	168	135	158560	943.810	67.276	949.000	77	949	509.857	637.607	6.964	3.414	1.224	3.438	509.851	637.605	6.981	504	636	4	13	4	8
489	786	489	366	464166	949.215	39.478	951.000	78	951	632.012	640.149	7.961	6.162	3.043	5.203	632.008	640.153	7.969	626	627	4	12	26	10
88	160	88	72	7128	81.000	0.000	81.000	81	81	708.557	643.727	5.932	2.431	0.652	2.501	708.557	643.727	5.932	706	640	4	6	8	5
272	496	272	203	259637	954.548	75.106	961.000	83	961	651.346	643.607	7.188	4.073	1.385	3.897	651.355	643.586	7.209	647	639	4	14	9	7
625	1056	625	480	609109	974.574	35.640	976.000	85	976	658.299	651.858	7.450	5.963	2.355	5.837	658.307	651.856	7.455	649	643	4	19	19	9
560	812	560	364	551821	985.395	37.989	987.000	88	987	611.330	659.709	7.895	5.123	1.616	4.934	611.334	659.705	7.901	606	652	4	14	16	9
196	364	196	156	170226	868.500	1494.531	90.000	90	3723	576.536	671.138	7.862	3.712	1.275	3.808	579.214	672.807	10.312	573	666	4	8	10	10
338	568	338	272	341811	1011.275	50.096	1014.000	93	1014	559.988	674.426	6.213	4.885	1.984	4.707	559.994	674.425	6.219	555	665	4	11	19	6
140	216	140	97	13160	94.000	0.000	94.000	94	94	531.350	679.393	6.086	2.918	0.620	2.886	531.350	679.393	6.086	528	676	4	8	8	5
557	848	557	386	654385	1174.838	1215.241	95.000	95	2540	664.373	681.914	6.869	6.013	2.533	5.690	663.933	686.952	7.408	660	670	4	10	24	9
176	328	176	131	17072	97.000	0.000	97.000	97	97	621.540	686.761	7.222	3.587	1.281	3.263	621.540	686.761	7.222	617	683	4	10	9	9
503	682	503	292	49797	99.000	0.000	99.000	99	99	573.443	688.672	7.893	4.712	1.194	4.657	573.445	688.673	7.893	566	682	4	15	12	9
