Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
87	154	87	66	87	1.000	0.000	1.000	1	1	686.069	77.747	5.506	2.388	0.448	2.332	686.069	77.747	5.506	684	75	3	6	7	6
237	372	237	165	946	3.992	0.130	4.000	2	4	828.527	187.253	6.477	3.741	1.079	3.864	828.529	187.260	6.484	824	183	3	10	11	8
138	248	138	104	6977	50.558	535.185	5.000	5	6292	883.304	194.725	6.609	3.003	0.860	3.008	884.832	193.171	9.665	880	191	3	7	8	8
426	540	426	253	2556	6.000	0.000	6.000	6	6	726.800	210.284	7.122	4.528	1.178	4.405	726.800	210.284	7.122	720	205	3	13	11	8
111	214	111	86	777	7.000	0.000	7.000	7	7	914.883	236.126	5.739	2.806	0.815	2.833	914.883	236.126	5.739	912	233	3	7	7	7
273	538	273	233	480130	1758.718	1920.429	10.000	10	3860	983.366	290.066	6.513	4.767	1.790	4.755	987.300	291.059	7.109	974	285	3	16	11	8
716	886	716	427	488357	682.063	25.076	683.000	12	683	987.342	383.620	7.275	5.991	2.062	5.713	987.341	383.621	7.281	981	374	3	11	22	9
180	248	180	116	2520	14.000	0.000	14.000	14	14	971.061	410.589	6.594	3.135	0.508	3.116	971.061	410.589	6.594	967	408	3	8	7	8
86	164	86	68	1376	16.000	0.000	16.000	16	16	732.977	41.849	5.895	2.535	0.729	2.394	732.977	41.849	5.895	731	39	4	6	6	6
96	176	96	73	1440	15.000	0.000	15.000	15	15	726.323	41.667	5.458	2.677	0.803	2.592	726.323	41.667	5.458	723	38	4	8	8	4
291	424	291	210	4947	17.000	0.000	17.000	17	17	718.031	50.048	6.364	4.377	1.587	4.329	718.031	50.048	6.364	711	46	4	15	10	7
168	296	168	128	3024	18.000	0.000	18.000	18	18	738.571	50.107	6.244	3.590	1.274	3.520	738.571	50.107	6.244	733	45	4	11	12	6
165	278	165	121	3135	19.000	0.000	19.000	19	19	745.291	54.679	6.764	3.209	0.967	3.247	745.291	54.679	6.764	742	51	4	8	11	7
229	388	229	168	4580	20.000	0.000	20.000	20	20	703.188	58.148	7.031	3.656	1.150	3.570	703.188	58.148	7.031	697	55	4	13	8	7
