Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
410	526	410	261	410	1.000	0.000	1.000	1	1	674.732	18.446	8.388	4.405	1.110	4.387	674.732	18.446	8.388	671	14	5	11	11	9
351	520	351	241	702	2.000	0.000	2.000	2	2	664.518	27.738	8.627	4.414	1.407	4.305	664.518	27.738	8.627	659	24	5	16	10	10
132	246	132	110	528	4.000	0.000	4.000	4	4	729.977	30.644	8.417	3.017	1.005	2.937	729.977	30.644	8.417	726	29	5	10	5	9
866	1382	866	630	1211656	1399.141	833.301	1897.000	6	1897	652.611	37.010	9.276	6.384	2.369	6.351	654.259	38.428	9.959	642	29	5	22	19	11
765	1266	765	575	883898	1155.422	918.903	1891.000	9	1891	718.133	34.200	8.992	6.237	2.149	6.243	721.081	34.240	9.583	710	25	5	17	19	10
74	138	74	63	962	13.000	0.000	13.000	13	13	707.635	41.905	7.041	2.245	0.573	2.201	707.635	41.905	7.041	706	39	5	4	7	6
10	34	10	10	120	12.000	0.000	12.000	12	12	751.000	41.800	6.500	1.199	0.438	1.300	751.000	41.800	6.500	751	41	5	1	3	4
567	790	567	382	1063888	1876.346	193.851	1898.000	144	1898	761.190	41.785	10.139	5.412	1.971	5.123	761.213	41.814	10.179	753	37	5	19	10	10
71	132	71	56	1135	15.986	16.734	14.000	14	155	727.944	47.070	7.099	2.212	0.467	2.259	727.826	47.434	6.962	726	45	5	5	6	6
278	454	278	205	44336	159.482	8.637	160.000	16	160	804.061	52.802	9.450	3.957	1.272	3.839	804.055	52.808	9.464	799	49	5	12	8	11
381	542	381	258	62717	164.612	7.582	165.000	17	165	688.396	54.478	8.528	4.885	1.853	4.507	688.392	54.481	8.536	680	50	5	20	9	9
764	932	764	452	13752	18.000	0.000	18.000	18	18	728.976	57.308	9.207	6.161	2.263	6.071	728.976	57.308	9.207	723	50	5	19	14	10
565	678	565	342	10735	19.000	0.000	19.000	19	19	716.581	58.158	9.041	4.763	1.104	4.913	716.581	58.158	9.041	712	52	5	11	12	10
314	502	314	226	7222	23.000	0.000	23.000	23	23	808.904	59.599	9.118	4.224	1.426	4.079	808.904	59.599	9.118	803	52	5	13	12	10
246	378	246	167	5166	21.000	0.000	21.000	21	21	625.837	60.069	8.150	3.728	1.070	3.578	625.837	60.069	8.150	621	54	5	10	12	8
778	1082	778	518	17116	22.000	0.000	22.000	22	22	645.239	58.524	8.485	6.417	2.427	6.277	645.239	58.524	8.485	639	46	5	17	22	10
10	38	10	10	250	25.000	0.000	25.000	25	25	678.800	67.700	6.300	1.259	0.465	1.420	678.800	67.700	6.300	678	66	5	2	4	3
414	644	414	293	608822	1470.585	1240.166	2668.000	26	2668	865.676	71.565	10.128	4.522	1.484	4.628	863.203	72.544	10.707	860	67	5	14	10	10
