Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
350	504	350	237	350	1.000	0.000	1.000	1	1	19.251	394.717	8.537	4.208	1.223	4.158	19.251	394.717	8.537	13	391	4	13	9	10
268	378	268	177	536	2.000	0.000	2.000	2	2	72.754	454.731	7.586	3.792	0.996	3.812	72.754	454.731	7.586	68	451	4	11	9	8
396	514	396	248	4561	11.518	149.600	4.000	4	2981	127.563	507.109	7.813	4.458	1.213	4.510	126.543	506.385	9.893	122	503	4	12	10	9
366	424	366	192	1830	5.000	0.000	5.000	5	5	166.074	544.429	7.899	4.147	0.810	4.026	166.074	544.429	7.899	161	540	4	12	10	8
349	444	349	204	2443	7.000	0.000	7.000	7	7	345.547	692.272	7.642	4.056	0.818	4.011	345.547	692.272	7.642	339	688	4	11	12	9
561	636	561	302	4488	8.000	0.000	8.000	8	8	327.012	725.606	8.884	4.820	0.876	4.729	327.012	725.606	8.884	321	720	4	11	13	11
452	586	452	269	4068	9.000	0.000	9.000	9	9	589.445	807.730	8.593	4.564	1.112	4.526	589.445	807.730	8.593	585	802	4	11	13	13
974	1288	974	631	587702	603.390	19.033	604.000	10	604	609.988	814.574	8.232	6.963	2.668	6.760	609.989	814.575	8.236	596	806	4	25	20	10
111	208	111	83	82621	744.333	70.238	751.000	11	751	840.541	887.694	6.973	2.632	0.550	2.582	840.555	887.700	7.000	837	885	4	8	6	7
1791	2180	1791	1004	23283	13.000	0.000	13.000	13	13	842.086	915.843	8.907	8.388	2.988	8.032	842.082	915.843	8.907	830	906	4	28	24	12
872	1304	872	564	15642	17.938	116.290	14.000	14	3448	816.946	921.940	8.086	7.751	3.625	7.123	817.177	921.953	8.726	805	910	4	26	23	8
271	380	271	183	4065	15.000	0.000	15.000	15	15	15.096	365.074	7.819	4.082	1.423	4.016	15.096	365.074	7.819	9	362	5	13	8	8
511	700	511	311	8176	16.000	0.000	16.000	16	16	9.070	376.063	10.947	5.145	1.768	5.119	9.070	376.063	10.947	5	370	5	10	14	15
523	618	523	283	8891	17.000	0.000	17.000	17	17	28.086	374.036	10.627	4.750	0.981	4.774	28.086	374.036	10.627	23	370	5	12	10	13
1094	1230	1094	605	21879	19.999	0.030	20.000	19	20	17.346	385.355	9.988	6.337	1.774	6.250	17.346	385.355	9.988	8	379	5	18	14	16
