Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
24	64	24	24	24	1.000	0.000	1	1	1	621.500	2.667	5.375	1.580	0.627	1.581	621.500	2.667	5.375	621	2	3	2	3	6
160	228	160	118	320	2.000	0.000	2	2	2	606.719	3.606	6.588	2.986	0.634	2.973	606.719	3.606	6.588	603	2	3	7	5	8
436	638	436	301	18276	41.917	1.724	42	6	42	667.089	7.108	6.690	4.813	1.472	4.835	667.082	7.108	6.698	660	3	3	15	10	8
597	852	597	387	4179	7.000	0.000	7	7	7	780.936	15.695	6.734	5.309	1.616	5.192	780.936	15.695	6.734	774	9	3	16	17	8
764	1052	764	508	45788	59.932	1.881	60	8	60	747.315	13.018	6.123	6.206	2.234	6.122	747.314	13.017	6.127	736	3	3	21	19	8
366	618	366	275	23734	64.847	2.927	65	9	65	715.096	20.568	5.716	4.970	1.946	4.910	715.091	20.572	5.722	706	13	3	17	14	8
445	582	445	275	38331	86.137	195.908	77	11	4209	766.411	26.706	6.402	4.579	1.281	4.660	766.370	26.525	6.688	762	20	3	10	13	7
286	456	286	196	3432	12.000	0.000	12	12	12	852.490	22.136	7.059	4.034	1.222	3.887	852.490	22.136	7.059	845	17	3	14	10	8
414	706	414	306	23302	56.285	34.046	83	13	83	783.457	29.616	6.517	4.943	1.885	4.879	781.892	31.215	6.441	777	24	3	17	15	8
97	164	97	77	1358	14.000	0.000	14	14	14	850.773	30.392	4.969	2.473	0.569	2.583	850.773	30.392	4.969	848	28	3	6	6	6
67	120	67	57	1005	15.000	0.000	15	15	15	838.507	38.328	4.985	2.156	0.562	2.153	838.507	38.328	4.985	836	36	3	5	6	5
199	306	199	150	3383	17.000	0.000	17	17	17	743.462	43.628	6.035	3.322	0.817	3.216	743.462	43.628	6.035	741	39	3	7	10	8
269	438	269	194	4842	18.000	0.000	18	18	18	797.019	48.651	6.442	3.971	1.222	4.064	797.019	48.651	6.442	791	42	3	11	13	8
392	550	392	269	7840	20.000	0.000	20	20	20	836.722	52.145	6.684	4.567	1.407	4.487	836.722	52.145	6.684	832	47	3	14	10	8
264	414	264	188	6071	22.996	0.062	23	22	23	826.508	57.356	6.227	3.702	0.919	3.740	826.507	57.357	6.228	822	54	3	11	9	8
425	728	425	318	42028	98.889	81.817	24	24	194	667.311	86.000	5.929	5.504	2.240	5.431	669.007	82.698	6.006	660	76	3	15	20	8
251	414	251	187	6275	25.000	0.000	25	25	25	768.948	93.606	6.916	3.943	1.230	4.029	768.948	93.606	6.916	764	89	3	11	11	8
127	214	127	101	3302	26.000	0.000	26	26	26	808.685	98.661	5.142	2.981	0.998	2.916	808.685	98.661	5.142	805	93	3	7	10	6
499	726	499	339	13473	27.000	0.000	27	27	27	763.675	108.339	6.517	5.273	1.794	5.188	763.675	108.339	6.517	755	102	3	18	13	8
278	480	278	217	7784	28.000	0.000	28	28	28	734.216	109.363	5.194	4.822	1.923	4.813	734.216	109.363	5.194	729	101	3	10	17	5
402	536	402	271	11658	29.000	0.000	29	29	29	772.012	125.331	7.234	4.329	1.140	4.390	772.012	125.331	7.234	767	120	3	10	12	9
707	1090	707	514	21210	30.000	0.000	30	30	30	780.924	156.868	6.355	6.662	2.514	6.378	780.924	156.868	6.355	769	146	3	23	18	8
318	458	318	212	13038	41.000	0.000	41	41	41	597.777	6.110	6.541	4.137	1.116	4.210	597.777	6.110	6.541	593	2	4	11	10	7
123	208	123	103	3813	31.000	0.000	31	31	31	613.797	3.301	6.301	2.870	0.925	2.829	613.797	3.301	6.301	611	2	4	9	4	7
6	22	6	6	13632	2272.000	0.000	2272	2272	2272	619.000	2.500	5.000	0.912	0.319	1.118	619.000	2.500	5.000	619	2	4	1	2	3
237	392	237	179	10428	44.000	0.000	44	44	44	627.008	6.671	6.000	3.916	1.207	4.006	627.008	6.671	6.000	622	2	4	11	11	7
783	874	783	460	36801	47.000	0.000	47	47	47	645.106	10.448	6.430	5.938	1.746	5.907	645.108	10.448	6.430	639	2	4	14	16	7
107	202	107	85	3745	35.000	0.000	35	35	35	655.523	5.280	6.916	2.708	0.805	2.968	655.523	5.280	6.916	653	2	4	6	7	7
726	910	726	465	33396	46.000	0.000	46	46	46	691.256	10.288	6.431	5.713	1.713	5.608	691.256	10.288	6.431	682	3	4	18	18	8
679	856	679	411	30555	45.000	0.000	45	45	45	706.172	8.314	6.703	5.833	1.876	5.625	706.171	8.314	6.703	698	3	4	19	15	8
53	104	53	48	1961	37.000	0.000	37	37	37	714.868	4.113	4.811	2.036	0.640	2.067	714.868	4.113	4.811	712	3	4	7	4	3
41	96	41	39	1640	40.000	0.000	40	40	40	739.244	4.390	4.951	1.819	0.543	1.779	739.244	4.390	4.951	737	3	4	6	4	4
165	260	165	122	6435	39.000	0.000	39	39	39	774.788	4.406	6.891	3.095	0.797	3.167	774.788	4.406	6.891	770	3	4	9	6	8
131	266	131	114	4192	32.000	0.000	32	32	32	790.977	4.496	6.046	3.414	1.433	3.202	790.977	4.496	6.046	785	3	4	14	8	7
10	44	10	10	17450	1745.000	1469.152	2883	38	2883	755.700	3.700	5.700	1.566	0.648	1.570	755.015	3.178	6.320	754	3	4	4	3	4
5	20	5	5	165	33.000	0.000	33	33	33	837.200	4.000	4.600	0.848	0.319	0.894	837.200	4.000	4.600	836	4	4	3	1	2
17	54	17	17	578	34.000	0.000	34	34	34	853.059	4.235	5.000	1.361	0.531	1.306	853.059	4.235	5.000	851	4	4	5	2	4
122	242	122	109	5246	43.000	0.000	43	43	43	805.287	6.189	6.541	3.302	1.224	3.302	805.287	6.189	6.541	800	4	4	10	7	7
498	698	498	333	24402	49.000	0.000	49	49	49	760.181	9.183	7.193	5.124	1.841	5.039	760.180	9.183	7.193	753	3	4	17	13	8
526	792	526	353	26826	51.000	0.000	51	51	51	615.156	13.059	6.587	5.567	1.990	5.378	615.156	13.059	6.587	607	7	4	17	17	7
60	144	60	57	3000	50.000	0.000	50	50	50	826.100	11.333	4.700	2.284	0.844	2.224	826.100	11.333	4.700	824	7	4	5	9	3
206	326	206	147	10918	53.000	0.000	53	53	53	841.777	13.869	6.937	3.565	1.151	3.488	841.777	13.869	6.937	839	8	4	7	13	7
