Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
307	512	307	208	307	1.000	0.000	1.000	1	1	824.518	61.730	6.678	4.358	1.419	4.129	824.518	61.730	6.678	819	55	3	11	14	10
95	180	95	73	190	2.000	0.000	2.000	2	2	870.495	60.400	5.600	2.524	0.651	2.599	870.495	60.400	5.600	868	57	3	6	7	6
249	444	249	189	996	4.000	0.000	4.000	4	4	808.293	78.470	7.823	3.851	1.285	3.946	808.293	78.470	7.823	804	72	3	9	13	10
424	584	424	269	30453	71.823	3.264	72.000	5	72	937.847	89.613	7.389	4.541	1.146	4.460	937.845	89.606	7.400	931	86	3	13	11	11
507	668	507	306	3042	6.000	0.000	6.000	6	6	931.383	96.505	8.193	4.784	1.260	4.574	931.383	96.505	8.193	923	91	3	15	11	11
778	972	778	459	65275	83.901	2.761	84.000	7	84	949.468	95.940	7.991	5.790	1.645	5.802	949.461	95.941	7.997	941	89	3	18	14	11
511	672	511	296	4088	8.000	0.000	8.000	8	8	835.186	101.059	7.096	4.938	1.295	4.735	835.186	101.059	7.096	829	95	3	15	14	8
721	1102	721	514	531628	737.348	865.627	9.000	9	1765	930.986	106.458	6.857	6.128	2.422	6.097	936.685	106.617	7.203	918	101	3	24	12	10
1570	1930	1570	899	15700	10.000	0.000	10.000	10	10	963.753	105.016	7.945	7.502	2.186	7.383	963.753	105.016	7.945	951	95	3	23	23	11
683	916	683	429	7513	11.000	0.000	11.000	11	11	925.419	138.189	6.871	5.468	1.803	5.319	925.419	138.189	6.871	920	129	3	11	19	9
319	592	319	246	4146	12.997	0.056	13.000	12	13	888.056	143.053	7.129	4.370	1.555	4.248	888.057	143.053	7.130	882	138	3	14	10	10
538	742	538	324	7532	14.000	0.000	14.000	14	14	915.524	158.929	7.217	4.949	1.336	4.834	915.524	158.929	7.217	910	153	3	16	13	10
666	984	666	427	10657	16.002	0.039	16.000	16	17	787.213	212.722	6.940	6.189	2.469	5.721	787.213	212.722	6.940	777	206	3	24	15	10
191	350	191	146	3438	18.000	0.000	18.000	18	18	771.424	229.058	6.874	3.442	1.041	3.343	771.424	229.058	6.874	768	225	3	11	7	10
328	574	328	234	111199	339.021	17.724	340.000	19	340	817.466	230.308	6.643	4.229	1.247	4.226	817.464	230.303	6.654	811	224	3	11	13	10
1443	1718	1443	821	28860	20.000	0.000	20.000	20	20	781.226	29.290	8.383	7.535	2.460	7.469	781.226	29.290	8.383	768	19	4	26	21	10
684	1008	684	427	15732	23.000	0.000	23.000	23	23	808.770	37.491	7.586	5.710	1.754	5.619	808.770	37.491	7.586	802	28	4	14	21	8
172	276	172	128	4988	29.000	0.000	29.000	29	29	844.029	50.959	5.535	3.373	1.084	3.370	844.029	50.959	5.535	839	46	4	10	10	5
199	336	199	140	5569	27.985	0.213	28.000	25	28	773.327	49.221	6.508	3.460	0.999	3.363	773.328	49.221	6.509	768	46	4	12	8	6
19	62	19	19	494	26.000	0.000	26.000	26	26	813.842	48.789	4.316	1.604	0.619	1.508	813.842	48.789	4.316	812	47	4	5	5	2
131	278	131	109	4059	30.985	0.392	31.000	27	33	764.214	52.504	7.206	3.082	1.097	2.932	764.213	52.507	7.208	761	50	4	9	7	9
91	182	91	74	2912	32.000	0.000	32.000	32	32	850.593	52.956	5.714	2.623	0.917	2.538	850.593	52.956	5.714	847	50	4	8	9	5
109	216	109	88	3706	34.000	0.000	34.000	34	34	858.771	53.651	5.550	2.683	0.749	2.611	858.771	53.651	5.550	856	51	4	8	7	5
