Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1020	1478	1020	670	1020	1.000	0.000	1.000	1	1	659.979	225.282	9.155	6.792	2.204	6.864	659.979	225.282	9.155	650	215	5	22	22	11
510	822	510	362	149746	293.620	117.747	289.000	2	2932	650.863	239.045	9.127	5.027	1.575	4.943	650.866	239.003	9.239	645	231	5	14	15	11
471	670	471	318	1413	3.000	0.000	3.000	3	3	526.427	272.512	8.877	5.018	1.673	4.838	526.427	272.512	8.877	521	265	5	11	16	10
71	128	71	56	426	6.000	0.000	6.000	6	6	694.845	279.873	6.845	2.302	0.614	2.258	694.845	279.873	6.845	693	277	5	5	7	4
723	874	723	419	5064	7.004	0.112	7.000	7	10	605.769	283.425	8.732	5.936	2.028	5.769	605.770	283.424	8.729	594	277	5	21	14	10
604	934	604	437	4832	8.000	0.000	8.000	8	8	682.156	280.323	8.382	6.057	2.370	5.798	682.156	280.323	8.382	673	272	5	19	20	9
76	162	76	64	836	11.000	0.000	11.000	11	11	477.039	283.566	6.763	2.407	0.720	2.475	477.039	283.566	6.763	474	281	5	7	7	4
515	706	515	319	6695	13.000	0.000	13.000	13	13	616.386	287.128	8.806	5.268	1.690	5.205	616.386	287.128	8.806	608	279	5	15	15	10
206	386	206	166	75455	366.286	24.595	368.000	15	368	412.330	289.286	7.820	3.812	1.372	3.718	412.341	289.283	7.834	407	284	5	11	11	9
140	242	140	117	2240	16.000	0.000	16.000	16	16	528.964	291.943	6.850	3.217	1.134	3.160	528.964	291.943	6.850	525	288	5	8	11	4
135	240	135	107	2295	17.000	0.000	17.000	17	17	607.844	293.867	7.696	3.023	0.987	2.937	607.844	293.867	7.696	602	292	5	10	6	8
61	122	61	56	22218	364.230	45.069	370.000	18	370	560.508	292.902	7.082	2.135	0.624	2.157	560.500	292.884	7.115	559	290	5	4	7	5
135	272	135	111	2566	19.007	0.086	19.000	19	20	594.993	297.533	7.837	3.119	1.102	3.123	594.992	297.533	7.836	590	294	5	10	9	6
72	132	72	55	1512	21.000	0.000	21.000	21	21	555.569	303.222	6.847	2.229	0.514	2.194	555.569	303.222	6.847	554	300	5	4	7	5
62	138	62	59	1364	22.000	0.000	22.000	22	22	596.855	304.419	6.581	2.238	0.762	2.129	596.855	304.419	6.581	593	302	5	8	6	4
165	286	165	127	3795	23.000	0.000	23.000	23	23	436.655	304.006	9.000	3.430	1.199	3.435	436.655	304.006	9.000	434	299	5	7	10	9
256	518	256	205	260792	1018.719	299.667	1128.000	24	1128	585.730	318.332	9.414	3.970	1.358	3.835	585.979	318.779	9.766	582	312	5	9	13	10
338	524	338	228	136847	404.873	20.724	406.000	25	406	711.988	317.186	8.166	4.179	1.123	4.268	711.983	317.190	8.174	706	313	5	12	10	9
232	400	232	182	200448	864.000	0.000	864.000	864	864	567.185	317.371	9.103	4.111	1.585	4.004	567.185	317.371	9.103	560	313	5	12	8	10
648	1002	648	446	618506	954.485	310.984	1130.000	28	1130	573.147	322.509	9.210	5.900	1.977	5.872	572.260	323.095	9.369	563	312	5	20	17	10
76	146	76	61	2280	30.000	0.000	30.000	30	30	397.803	326.816	6.855	2.420	0.765	2.332	397.803	326.816	6.855	395	324	5	6	8	4
263	514	263	215	8543	32.483	24.049	31.000	31	421	530.627	325.452	9.000	4.253	1.459	4.353	530.690	325.569	8.863	526	319	5	9	12	10
214	378	214	154	6848	32.000	0.000	32.000	32	32	618.336	333.444	9.757	3.521	1.016	3.468	618.336	333.444	9.757	614	330	5	10	8	10
444	604	444	275	15982	35.995	0.095	36.000	34	36	695.261	337.250	9.559	4.500	1.261	4.386	695.261	337.250	9.559	690	332	5	12	13	10
703	1210	703	521	674655	959.680	307.985	1138.000	35	1138	482.484	336.201	9.804	6.431	2.419	6.426	481.404	336.083	10.041	472	329	5	22	21	11
68	126	68	57	2584	38.000	0.000	38.000	38	38	543.397	338.559	7.029	2.155	0.482	2.107	543.397	338.559	7.029	541	336	5	5	5	5
350	540	350	247	152553	435.866	21.220	437.000	40	437	634.137	338.440	7.777	4.724	1.674	4.589	634.130	338.434	7.784	628	329	5	12	17	7
70	136	70	55	2870	41.000	0.000	41.000	41	41	435.300	343.214	6.871	2.215	0.505	2.187	435.300	343.214	6.871	433	340	5	6	7	4
237	342	237	156	10191	43.000	0.000	43.000	43	43	566.852	347.173	7.485	3.762	1.089	3.518	566.852	347.173	7.485	563	342	5	10	12	6
170	286	170	141	149940	882.000	0.000	882.000	882	882	511.694	342.824	7.988	3.235	1.017	3.264	511.694	342.823	7.988	509	339	5	8	9	6
302	530	302	253	13895	46.010	0.173	46.000	46	49	504.652	351.712	7.215	4.734	1.957	4.500	504.653	351.712	7.215	498	348	5	17	12	8
266	414	266	191	11704	44.000	0.000	44.000	44	44	424.312	350.331	7.436	4.371	1.750	4.072	424.312	350.331	7.436	418	344	5	11	15	5
74	144	74	59	3330	45.000	0.000	45.000	45	45	466.757	349.892	6.892	2.338	0.708	2.302	466.757	349.892	6.892	464	347	5	6	8	4
1332	1586	1332	725	74592	56.000	0.000	56.000	56	56	555.106	357.862	9.732	7.333	2.437	7.346	555.106	357.862	9.732	544	343	5	22	25	11
17	60	17	17	867	51.000	0.000	51.000	51	51	560.000	353.000	6.000	1.533	0.614	1.414	560.000	353.000	6.000	558	352	5	5	3	3
57	130	57	53	2964	52.000	0.000	52.000	52	52	691.158	353.789	6.526	2.078	0.639	2.183	691.158	353.789	6.526	689	351	5	5	7	4
250	410	250	188	15074	60.296	83.737	55.000	55	1379	511.352	360.856	7.068	3.993	1.350	4.125	511.145	360.956	7.238	505	354	5	12	12	5
68	150	68	61	3604	53.000	0.000	53.000	53	53	678.500	358.853	7.324	2.316	0.822	2.228	678.500	358.853	7.324	676	354	5	5	9	6
1056	1412	1056	622	62304	59.000	0.000	59.000	59	59	535.742	363.417	8.989	7.940	3.408	7.254	535.745	363.417	8.989	525	350	5	21	28	11
239	448	239	183	13624	57.004	0.065	57.000	57	58	658.577	362.506	8.456	3.797	1.439	3.556	658.578	362.506	8.456	654	354	5	9	16	9
396	656	396	285	184525	465.972	20.453	467.000	60	467	674.217	370.106	8.598	4.782	1.700	4.758	674.214	370.119	8.606	667	362	5	15	17	8
313	522	313	224	20032	64.000	0.000	64.000	64	64	487.134	367.789	8.198	4.858	2.139	4.241	487.134	367.789	8.198	484	357	5	8	19	9
341	494	341	224	20801	61.000	0.000	61.000	61	61	612.138	364.625	9.519	4.516	1.500	4.538	612.138	364.625	9.519	607	357	5	12	13	10
138	232	138	98	8970	65.000	0.000	65.000	65	65	505.087	368.681	6.754	2.938	0.690	2.943	505.087	368.681	6.754	502	364	5	8	9	5
614	736	614	326	41752	68.000	0.000	68.000	68	68	546.215	369.549	9.314	5.172	1.344	5.100	546.215	369.549	9.314	541	363	5	13	14	11
185	340	185	136	12210	66.000	0.000	66.000	66	66	622.730	367.508	9.843	3.695	1.229	3.894	622.730	367.508	9.843	620	363	5	7	10	11
55	158	55	51	4774	86.800	146.980	67.000	63	1157	652.455	369.091	6.527	2.228	0.800	2.355	653.036	369.073	6.864	649	366	5	8	7	4
167	338	167	141	78421	469.587	31.185	472.000	69	472	602.305	370.048	7.551	3.431	1.200	3.351	602.292	370.048	7.564	597	365	5	11	9	7
90	164	90	71	6480	72.000	0.000	72.000	72	72	580.922	376.311	7.278	2.488	0.681	2.535	580.922	376.311	7.278	578	372	5	7	8	5
531	762	531	349	43794	82.475	80.066	79.000	79	1924	663.094	379.648	8.386	5.232	1.889	5.338	663.092	379.705	8.496	654	373	5	17	14	10
147	260	147	115	10731	73.000	0.000	73.000	73	73	516.646	375.707	7.272	3.184	0.965	3.247	516.646	375.707	7.272	513	371	5	8	10	6
72	138	72	61	5328	74.000	0.000	74.000	74	74	541.778	377.931	6.806	2.262	0.602	2.232	541.778	377.931	6.806	539	376	5	7	6	4
233	344	233	156	17941	77.000	0.000	77.000	77	77	562.777	377.845	8.446	3.711	1.114	3.549	562.777	377.845	8.446	560	373	5	6	12	9
210	386	210	169	15960	76.000	0.000	76.000	76	76	617.414	378.552	7.605	3.863	1.330	3.824	617.414	378.552	7.605	611	373	5	12	12	7
174	280	174	122	13920	80.000	0.000	80.000	80	80	533.569	381.948	6.529	3.265	0.931	3.346	533.569	381.948	6.529	529	377	5	10	10	4
407	614	407	267	32967	81.000	0.000	81.000	81	81	625.931	381.568	9.607	4.734	1.680	4.498	625.930	381.568	9.607	621	371	5	10	18	11
71	128	71	54	5822	82.000	0.000	82.000	82	82	508.437	386.789	6.634	2.228	0.476	2.160	508.437	386.789	6.634	506	384	5	5	7	4
305	414	305	188	25315	83.000	0.000	83.000	83	83	520.026	388.056	8.593	3.968	0.945	3.841	520.026	388.056	8.593	514	384	5	11	8	9
72	142	72	64	35513	493.236	48.908	499.000	84	499	581.208	389.806	6.917	2.359	0.732	2.346	581.211	389.827	6.939	579	386	5	5	8	4
322	492	322	234	158338	491.733	22.737	493.000	85	493	568.130	387.233	8.233	4.087	1.239	4.190	568.136	387.229	8.241	563	382	5	12	11	8
213	348	213	154	18957	89.000	0.000	89.000	89	89	432.737	394.009	6.972	4.235	1.778	4.096	432.737	394.009	6.972	429	388	5	8	15	5
77	148	77	59	6776	88.000	0.000	88.000	88	88	396.636	392.377	7.039	2.298	0.474	2.328	396.636	392.377	7.039	394	390	5	6	6	6
466	664	466	310	43338	93.000	0.000	93.000	93	93	517.099	396.936	9.133	4.731	1.254	4.568	517.098	396.936	9.133	510	393	5	13	11	11
6	26	6	6	546	91.000	0.000	91.000	91	91	631.000	394.167	5.667	0.955	0.374	1.055	631.000	394.167	5.667	630	393	5	3	3	2
123	302	123	105	11804	95.967	0.361	96.000	92	96	586.772	395.805	7.081	3.555	1.562	3.327	586.773	395.805	7.082	581	391	5	13	10	5
546	788	546	358	55692	102.000	0.000	102.000	102	102	501.493	405.273	8.337	5.330	1.882	4.983	501.493	405.273	8.337	497	395	5	11	21	10
278	558	278	225	141369	508.522	24.650	510.000	99	510	456.525	406.835	8.759	4.140	1.280	4.206	456.527	406.843	8.770	452	401	5	12	11	9
78	144	78	62	7878	101.000	0.000	101.000	101	101	491.385	406.538	6.795	2.337	0.597	2.382	491.385	406.538	6.795	489	404	5	6	6	4
259	416	259	185	26677	103.000	0.000	103.000	103	103	581.961	406.610	8.394	3.953	1.197	3.812	581.961	406.610	8.394	577	401	5	9	12	8
270	470	270	199	28080	104.000	0.000	104.000	104	104	434.452	411.785	9.178	4.325	1.519	4.390	434.452	411.785	9.178	429	407	5	13	12	10
72	134	72	56	7560	105.000	0.000	105.000	105	105	442.639	416.542	6.472	2.210	0.499	2.238	442.639	416.542	6.472	440	414	5	6	6	4
79	146	79	64	8374	106.000	0.000	106.000	106	106	571.696	418.975	6.405	2.306	0.551	2.390	571.696	418.975	6.405	569	416	5	6	6	4
78	158	78	67	8424	108.000	0.000	108.000	108	108	433.244	421.872	6.692	2.383	0.703	2.274	433.244	421.872	6.692	431	418	5	6	8	4
