Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
398	568	398	267	203265	510.716	25.614	512.000	1	512	711.711	746.530	5.420	4.492	1.335	4.542	711.720	746.529	5.428	705	739	2	13	13	8
493	648	493	298	986	2.000	0.000	2.000	2	2	608.773	750.211	7.507	4.792	1.273	4.974	608.773	750.211	7.507	603	744	2	12	13	11
323	654	323	253	16593	51.372	500.352	3.000	3	5211	617.542	753.616	7.022	4.601	1.435	4.737	619.229	751.153	7.315	614	746	2	9	14	12
76	186	76	70	304	4.000	0.000	4.000	4	4	531.263	791.276	4.447	2.554	0.952	2.464	531.263	791.276	4.447	527	788	2	9	6	6
184	404	184	148	1104	6.000	0.000	6.000	6	6	607.212	803.391	6.223	3.783	1.333	3.798	607.212	803.391	6.223	602	800	2	11	7	11
149	322	149	129	264759	1776.906	1982.401	668.000	7	5276	766.852	806.772	4.819	3.269	1.098	3.312	767.507	808.782	5.235	762	803	2	10	9	7
1179	1428	1179	638	789786	669.878	27.233	671.000	9	671	559.292	807.774	7.083	6.447	1.784	6.519	559.291	807.775	7.092	551	800	2	19	17	13
643	994	643	431	8978	13.963	75.126	11.000	11	1916	774.950	821.331	7.173	5.204	1.656	5.299	774.961	821.473	6.499	768	815	2	13	14	13
104	190	104	81	1248	12.000	0.000	12.000	12	12	534.837	819.096	3.942	2.652	0.707	2.576	534.837	819.096	3.942	532	815	2	7	9	5
203	412	203	167	2639	13.000	0.000	13.000	13	13	696.305	818.182	4.424	4.168	1.809	3.828	696.305	818.182	4.424	689	812	2	16	12	6
404	646	404	270	5656	14.000	0.000	14.000	14	14	558.837	823.507	6.832	4.258	1.230	4.282	558.837	823.507	6.832	553	818	2	11	11	12
665	858	665	381	11305	17.000	0.000	17.000	17	17	541.561	829.056	7.107	5.139	1.117	5.094	541.561	829.056	7.107	537	824	2	13	14	12
636	740	636	366	13992	22.000	0.000	22.000	22	22	551.181	833.076	5.631	5.104	1.215	5.056	551.181	833.076	5.631	545	826	2	13	13	11
212	422	212	176	3816	18.000	0.000	18.000	18	18	706.509	830.151	8.429	4.080	1.331	4.259	706.509	830.151	8.429	702	826	2	8	9	12
203	328	203	150	3857	19.000	0.000	19.000	19	19	640.227	832.113	4.197	3.486	1.035	3.522	640.227	832.113	4.197	636	829	2	11	9	5
236	416	236	177	4720	20.000	0.000	20.000	20	20	714.403	830.627	4.881	3.739	1.180	3.696	714.403	830.627	4.881	710	824	2	11	12	7
707	958	707	417	27781	39.294	406.665	24.000	24	10837	560.728	838.132	6.785	5.371	1.265	5.319	560.834	837.302	8.815	556	832	2	14	13	13
191	356	191	158	4775	25.000	0.000	25.000	25	25	574.461	836.021	3.770	3.774	1.358	3.727	574.461	836.021	3.770	569	831	2	11	10	6
547	952	547	399	1049981	1919.526	81.238	1923.000	23	1923	583.329	834.082	7.775	5.212	1.673	5.376	583.332	834.080	7.786	576	826	2	16	16	13
396	680	396	278	11487	29.008	0.151	29.000	29	32	747.450	841.194	8.273	4.744	1.517	4.848	747.450	841.194	8.271	743	837	2	11	12	13
503	904	503	370	3065071	6093.581	354.466	6251.000	5297	6251	550.447	844.103	8.320	5.089	1.864	4.832	550.484	844.204	8.385	544	840	2	22	12	12
877	1214	877	546	627055	715.000	0.000	715.000	715	715	654.523	835.797	7.308	6.248	2.041	6.119	654.523	835.796	7.308	649	827	2	16	19	13
105	266	105	95	149977	1428.352	1525.691	35.000	33	3083	642.524	842.714	5.143	3.378	1.049	3.436	643.293	840.371	6.670	639	838	2	9	11	7
373	688	373	284	1164559	3122.142	4056.812	36.000	36	8455	662.134	845.129	7.630	4.824	1.517	4.970	662.532	846.345	11.529	658	839	2	10	14	12
412	678	412	299	309014	750.034	381.668	733.000	37	8447	758.925	840.607	5.568	4.619	1.636	4.525	758.960	840.509	5.687	753	836	2	15	11	9
380	720	380	296	14820	39.000	0.000	39.000	39	39	634.882	847.313	6.795	4.542	1.713	4.465	634.882	847.313	6.795	630	837	2	12	18	13
439	710	439	299	20194	46.000	0.000	46.000	46	46	704.403	851.950	5.727	4.656	1.363	4.744	704.403	851.950	5.727	698	846	2	13	14	12
188	354	188	149	7520	40.000	0.000	40.000	40	40	733.032	847.441	4.287	3.787	1.530	3.542	733.032	847.441	4.287	727	842	2	11	12	6
351	540	351	227	15444	44.000	0.000	44.000	44	44	765.117	850.989	5.510	4.493	1.616	4.173	765.117	850.989	5.510	760	846	2	13	15	8
376	722	376	273	289783	770.699	574.444	743.000	43	11858	749.471	852.718	8.356	4.893	2.027	4.840	749.483	852.697	8.550	739	847	2	17	13	12
1430	1458	1430	724	68640	48.000	0.000	48.000	48	48	515.672	854.361	7.329	7.702	2.638	7.080	515.672	854.361	7.329	506	841	2	19	26	13
63	128	63	57	3276	52.000	0.000	52.000	52	52	561.000	857.635	3.175	2.249	0.809	2.106	561.000	857.635	3.175	559	855	2	7	7	3
293	538	293	203	358860	1224.778	2918.206	50.000	50	8473	657.379	857.287	5.908	4.678	1.940	4.158	661.462	858.795	11.057	649	853	2	16	12	11
1020	1414	1020	633	3152820	3091.000	0.000	3091.000	3091	3091	553.374	861.538	7.054	6.478	1.961	6.539	553.373	861.539	7.054	546	855	2	19	19	13
1146	1760	1146	756	4814025	4200.720	1000.828	4442.000	53	4442	586.844	855.427	8.682	6.606	1.839	6.472	587.135	855.236	8.960	579	846	2	20	20	13
