Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
316	516	316	230	632	2.000	0.000	2.000	2	2	974.180	405.832	6.633	5.130	2.504	4.564	974.180	405.832	6.633	970	395	4	10	23	7
242	350	242	173	175692	726.000	0.000	726.000	726	726	991.364	366.649	7.227	3.824	1.272	3.809	991.364	366.649	7.227	989	362	5	8	12	6
841	1004	841	494	2523	3.000	0.000	3.000	3	3	980.360	373.220	7.565	6.177	1.880	6.237	980.360	373.220	7.565	972	364	5	16	20	7
398	684	398	298	3980	10.000	0.000	10.000	10	10	993.794	384.470	7.101	5.288	2.357	4.665	993.794	384.470	7.101	987	372	5	12	24	6
456	700	456	325	2547	5.586	33.857	4.000	4	727	967.197	377.945	8.123	5.122	1.793	5.005	967.141	378.528	7.520	960	370	5	14	16	7
545	746	545	390	4360	8.000	0.000	8.000	8	8	954.268	381.861	7.934	5.396	1.841	5.489	954.268	381.861	7.934	946	375	5	16	16	7
20	60	20	20	140	7.000	0.000	7.000	7	7	986.000	380.550	6.850	1.702	0.632	1.809	986.000	380.550	6.850	986	379	5	1	5	5
202	382	202	158	470458	2329.000	0.000	2329.000	2329	2329	965.871	390.064	8.356	3.542	1.147	3.450	965.871	390.064	8.356	961	386	5	12	8	7
654	976	654	447	7851	12.005	0.117	12.000	12	15	936.700	391.602	7.644	6.562	3.111	5.956	936.700	391.603	7.643	920	382	5	27	18	7
233	362	233	175	3029	13.000	0.000	13.000	13	13	980.687	392.648	7.167	3.826	1.255	3.815	980.687	392.648	7.167	976	387	5	9	12	6
22	76	22	22	374	17.000	0.000	17.000	17	17	946.955	395.364	6.045	1.834	0.786	1.977	946.955	395.364	6.045	944	394	5	7	4	3
272	438	272	198	5440	20.000	0.000	20.000	20	20	988.276	399.033	7.312	3.931	1.260	3.937	988.276	399.033	7.312	983	392	5	11	13	6
236	434	236	190	171568	726.983	46.347	730.000	18	730	966.250	398.140	7.347	4.054	1.650	3.769	966.242	398.136	7.357	957	395	5	16	10	6
143	230	143	102	3003	21.000	0.000	21.000	21	21	996.895	401.007	7.378	2.907	0.593	2.824	996.895	401.007	7.378	994	397	5	6	9	6
634	908	634	442	13948	22.000	0.000	22.000	22	22	911.262	407.210	8.062	7.142	3.349	6.850	911.262	407.210	8.062	898	403	5	29	12	7
178	288	178	123	4094	23.000	0.000	23.000	23	23	892.966	409.573	7.685	3.212	0.797	3.139	892.966	409.573	7.685	889	405	5	8	11	7
604	992	604	429	15704	26.000	0.000	26.000	26	26	964.159	413.727	7.553	6.119	2.675	5.879	964.159	413.727	7.553	948	405	5	26	19	7
20	94	20	20	40401	2020.050	1398.668	2055.500	24	3375	932.100	412.100	8.000	2.281	0.707	2.285	932.232	411.989	9.163	930	411	5	6	3	6
201	352	201	150	468732	2332.000	0.000	2332.000	2332	2332	979.373	409.194	8.358	3.594	1.174	3.378	979.374	409.194	8.358	977	403	5	8	13	7
220	320	220	146	6160	28.000	0.000	28.000	28	28	993.155	414.623	7.395	3.521	0.901	3.446	993.155	414.623	7.395	988	411	5	10	9	7
11	42	11	11	7407	673.364	214.375	738.000	27	738	999.364	413.091	6.455	1.163	0.362	1.236	999.303	413.004	6.594	998	412	5	3	3	3
