Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
841	848	841	491	1686086	2004.859	119.429	2012.000	10	2012	768.743	18.893	8.219	6.257	2.440	5.839	768.760	18.899	8.234	764	13	3	10	21	11
1367	1572	1367	856	2752639	2013.635	97.423	2011.000	2011	5613	779.018	21.555	8.759	7.289	2.645	7.310	779.016	21.549	8.764	774	13	3	20	20	11
458	656	458	315	5038	11.000	0.000	11.000	11	11	799.033	17.450	7.751	4.410	1.244	4.607	799.033	17.450	7.751	795	13	3	10	11	11
656	602	656	348	7872	12.000	0.000	12.000	12	12	758.366	17.689	7.817	5.050	0.910	5.037	758.366	17.689	7.817	755	13	3	8	12	11
2081	2222	2081	1224	1592130	765.079	1190.723	18.000	18	2662	730.197	22.132	7.890	8.138	2.640	8.329	736.438	20.500	8.585	721	14	3	19	25	11
834	1090	834	506	15846	19.000	0.000	19.000	19	19	790.265	23.349	8.501	5.994	1.881	5.806	790.265	23.349	8.501	785	13	3	13	19	11
1435	1748	1435	832	28700	20.000	0.000	20.000	20	20	810.889	22.444	8.230	7.903	2.997	7.526	810.889	22.444	8.230	797	13	3	30	21	11
789	784	789	398	22184	28.117	199.899	21.000	21	5636	763.888	28.949	8.490	5.408	1.079	5.422	764.676	27.950	9.632	759	22	3	11	15	11
720	772	720	414	1076094	1494.575	45.979	1497.000	623	1497	752.779	32.308	8.406	5.421	1.328	5.366	752.781	32.310	8.413	745	29	3	14	11	11
370	506	370	238	8880	24.000	0.000	24.000	24	24	669.468	35.205	7.532	4.293	1.102	4.132	669.468	35.205	7.532	666	30	3	12	10	11
103	178	103	82	2575	25.000	0.000	25.000	25	25	792.233	35.359	4.922	2.632	0.742	2.649	792.233	35.359	4.922	790	32	3	6	8	5
2057	2248	2057	1100	55544	27.002	0.110	27.000	27	32	742.763	39.730	8.306	8.482	2.787	8.445	742.770	39.730	8.305	730	28	3	27	25	11
218	362	218	174	6104	28.000	0.000	28.000	28	28	663.014	35.064	8.216	3.994	1.528	4.061	663.014	35.064	8.216	660	29	3	7	15	11
239	340	239	182	775077	3243.000	0.000	3243.000	3243	3243	775.418	41.050	8.063	3.744	1.226	3.668	775.418	41.050	8.063	774	36	3	5	12	10
7	26	7	7	238	34.000	0.000	34.000	34	34	772.000	41.571	4.714	1.062	0.457	0.915	772.000	41.571	4.714	772	41	3	1	2	4
319	494	319	219	11484	36.000	0.000	36.000	36	36	796.508	44.213	7.157	3.919	0.860	3.901	796.508	44.213	7.157	792	40	3	11	10	10
882	1148	882	548	32634	37.000	0.000	37.000	37	37	809.238	45.364	6.220	6.187	1.978	6.334	809.235	45.364	6.220	802	38	3	17	18	11
275	388	275	181	10725	39.000	0.000	39.000	39	39	794.098	51.629	7.305	3.596	0.806	3.611	794.098	51.629	7.305	791	48	3	8	9	10
538	790	538	355	21520	40.000	0.000	40.000	40	40	706.418	53.076	8.097	4.945	1.498	4.735	706.418	53.076	8.097	699	46	3	15	13	11
568	772	568	350	23288	41.000	0.000	41.000	41	41	772.824	57.641	8.393	5.048	1.488	4.821	772.824	57.641	8.393	763	53	3	18	10	11
912	1228	912	560	40128	44.000	0.000	44.000	44	44	695.154	62.003	7.591	5.971	1.931	5.821	695.154	62.003	7.591	689	53	3	12	20	10
1744	2384	1744	1093	87200	50.000	0.000	50.000	50	50	732.594	66.569	7.138	8.391	2.820	8.594	732.587	66.569	7.138	719	54	3	31	27	10
368	728	368	299	295216	802.217	1542.626	49.000	49	3953	766.747	66.413	8.019	4.286	1.413	4.232	768.956	64.769	10.064	760	63	3	16	9	11
689	1058	689	499	1048658	1522.000	0.000	1522.000	1522	1522	774.644	75.910	6.546	7.352	3.682	6.586	774.643	75.910	6.546	769	64	3	14	30	11
261	404	261	176	14355	55.000	0.000	55.000	55	55	807.751	78.138	5.655	3.925	1.310	3.748	807.751	78.138	5.655	804	73	3	9	13	7
