Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
578	724	578	326	578	1.000	0.000	1.000	1	1	174.946	487.818	9.825	4.921	1.261	5.076	174.946	487.818	9.825	170	480	4	11	15	12
93	170	93	72	186	2.000	0.000	2.000	2	2	161.957	492.129	5.570	2.575	0.698	2.406	161.957	492.129	5.570	160	488	4	5	9	4
814	928	814	461	4070	5.000	0.000	5.000	5	5	147.785	508.405	7.828	6.131	2.095	5.844	147.785	508.405	7.828	143	498	4	11	21	13
166	252	166	128	664	4.000	0.000	4.000	4	4	171.548	505.530	6.108	3.331	1.052	3.322	171.548	505.530	6.108	167	502	4	10	8	5
226	348	226	160	1582	7.000	0.000	7.000	7	7	199.814	514.907	6.774	3.761	1.248	3.657	199.814	514.907	6.774	195	510	4	10	11	7
103	198	103	82	824	8.000	0.000	8.000	8	8	168.748	522.097	6.379	2.647	0.715	2.553	168.748	522.097	6.379	166	518	4	7	8	6
302	442	302	206	2718	9.000	0.000	9.000	9	9	232.626	531.967	7.460	4.339	1.524	4.197	232.626	531.967	7.460	229	527	4	8	14	7
335	406	335	219	4020	12.000	0.000	12.000	12	12	193.636	540.227	6.994	4.396	1.419	4.324	193.636	540.227	6.994	188	537	4	12	9	7
302	410	302	180	4228	14.000	0.000	14.000	14	14	237.752	540.603	8.368	3.902	0.795	3.806	237.752	540.603	8.368	233	536	4	12	10	10
539	786	539	350	7007	13.000	0.000	13.000	13	13	158.377	543.167	9.325	4.865	1.317	4.797	158.377	543.167	9.325	153	538	4	14	13	12
55	112	55	46	825	15.000	0.000	15.000	15	15	230.164	543.164	5.909	1.965	0.395	2.056	230.164	543.164	5.909	228	541	4	5	5	5
134	234	134	102	2144	16.000	0.000	16.000	16	16	202.657	544.306	6.881	2.906	0.733	2.834	202.657	544.306	6.881	199	541	4	8	7	6
319	508	319	227	5423	17.000	0.000	17.000	17	17	144.445	546.674	6.533	4.540	1.809	4.235	144.445	546.674	6.533	137	538	4	15	17	7
426	572	426	255	7668	18.000	0.000	18.000	18	18	187.533	550.880	7.636	4.509	1.186	4.469	187.533	550.880	7.636	183	544	4	11	14	8
379	556	379	255	128316	338.565	202.796	329.000	19	4264	136.879	554.823	8.372	4.359	1.203	4.249	136.854	554.710	8.586	133	549	4	11	12	12
175	276	175	126	3500	20.000	0.000	20.000	20	20	223.823	554.137	7.411	3.310	1.037	3.169	223.823	554.137	7.411	220	551	4	12	6	7
441	674	441	305	562455	1275.408	103.934	1284.000	21	1284	194.043	560.787	8.476	4.720	1.430	4.759	194.030	560.802	8.504	189	554	4	11	13	13
125	208	125	91	2750	22.000	0.000	22.000	22	22	169.360	561.672	6.712	2.869	0.744	2.789	169.360	561.672	6.712	166	559	4	8	6	7
983	1270	983	600	328011	333.684	9.919	334.000	23	334	227.861	563.452	8.545	6.580	2.025	6.388	227.863	563.455	8.550	218	558	4	19	16	13
714	850	714	395	17851	25.001	0.084	25.000	24	27	180.088	565.616	7.859	5.709	1.745	5.635	180.088	565.616	7.858	171	559	4	19	14	10
347	566	347	234	9022	26.000	0.000	26.000	26	26	144.075	565.274	7.222	4.375	1.331	4.281	144.075	565.274	7.222	137	559	4	14	14	7
839	1068	839	503	27687	33.000	0.000	33.000	33	33	251.669	572.442	8.406	6.726	2.692	6.194	251.669	572.442	8.406	246	557	4	14	27	11
220	322	220	158	6600	30.000	0.000	30.000	30	30	197.532	567.236	7.045	3.778	1.274	3.703	197.532	567.236	7.045	192	563	4	12	8	7
175	256	175	117	5425	31.000	0.000	31.000	31	31	206.629	568.903	6.543	3.233	0.842	3.171	206.629	568.903	6.543	204	564	4	6	11	6
310	510	310	229	9920	32.000	0.000	32.000	32	32	221.932	569.513	9.294	4.449	1.857	4.191	221.932	569.513	9.294	214	565	4	14	10	12
282	514	282	219	429127	1521.727	170.090	1542.000	34	1542	155.404	576.890	7.440	4.222	1.507	4.176	155.381	576.921	7.472	149	571	4	12	13	8
447	650	447	283	15645	35.000	0.000	35.000	35	35	215.016	576.718	10.915	4.889	1.533	4.940	215.016	576.718	10.915	210	571	4	11	14	14
287	402	287	186	10904	37.993	0.118	38.000	36	38	304.997	581.770	7.310	3.975	1.142	3.694	304.997	581.770	7.311	301	576	4	8	14	7
186	274	186	121	6882	37.000	0.000	37.000	37	37	277.661	582.425	7.457	3.238	0.656	3.112	277.661	582.425	7.457	274	579	4	9	8	7
563	730	563	353	22520	40.000	0.000	40.000	40	40	130.240	583.446	8.494	5.343	1.704	5.099	130.240	583.446	8.494	126	576	4	11	16	13
54	112	54	47	18907	350.130	43.138	356.000	39	356	206.519	584.630	6.185	1.959	0.487	1.923	206.561	584.640	6.222	204	583	4	6	4	5
891	1188	891	542	38313	43.000	0.000	43.000	43	43	265.993	588.117	8.259	6.510	2.287	6.447	265.993	588.117	8.259	257	580	4	17	21	12
273	394	273	169	12012	44.000	0.000	44.000	44	44	186.674	588.205	7.670	3.739	0.796	3.708	186.674	588.205	7.670	183	584	4	10	10	10
883	1216	883	562	41501	47.000	0.000	47.000	47	47	138.529	594.364	8.162	6.496	2.331	6.573	138.529	594.363	8.162	131	583	4	16	22	12
485	582	485	273	21825	45.000	0.000	45.000	45	45	339.522	587.169	9.072	4.855	1.387	4.727	339.522	587.169	9.072	334	582	4	13	12	12
436	638	436	272	267169	612.773	1159.866	51.000	51	3002	308.553	594.633	8.807	4.716	1.338	4.659	307.306	591.954	13.016	303	589	4	12	11	13
65	122	65	52	23988	369.046	39.939	374.000	52	374	192.046	600.492	6.523	2.126	0.389	2.084	192.074	600.485	6.557	190	599	4	5	5	6
413	632	413	275	21889	53.000	0.000	53.000	53	53	255.373	603.419	8.237	5.012	1.809	4.863	255.373	603.419	8.237	248	597	4	15	17	8
645	986	645	424	241554	374.502	12.639	375.000	54	375	164.259	601.003	8.245	5.429	1.717	5.491	164.257	601.001	8.251	158	594	4	17	16	13
307	476	307	221	16885	55.000	0.000	55.000	55	55	205.059	603.811	7.808	4.348	1.585	4.217	205.059	603.811	7.808	197	601	4	15	8	11
355	430	355	206	19882	56.006	0.106	56.000	56	58	301.355	606.842	7.637	4.236	1.112	4.091	301.355	606.842	7.636	297	601	4	8	13	9
824	898	824	434	46968	57.000	0.000	57.000	57	57	322.176	603.954	8.223	5.973	1.694	5.699	322.176	603.954	8.223	316	593	4	17	20	11
65	140	65	63	3900	60.000	0.000	60.000	60	60	360.738	608.738	6.677	2.338	0.843	2.306	360.738	608.738	6.677	358	607	4	7	4	7
336	476	336	233	20832	62.000	0.000	62.000	62	62	145.449	610.128	6.557	4.499	1.508	4.397	145.449	610.128	6.557	140	604	4	14	12	6
144	234	144	106	8784	61.000	0.000	61.000	61	61	180.917	609.799	6.375	3.015	0.827	3.071	180.917	609.799	6.375	177	606	4	8	8	6
513	686	513	328	199231	388.365	14.393	389.000	63	389	212.784	612.873	7.417	5.198	1.734	5.062	212.781	612.876	7.423	204	608	4	15	12	11
463	656	463	297	29632	64.000	0.000	64.000	64	64	133.296	611.438	9.259	4.808	1.460	4.858	133.296	611.438	9.259	127	605	4	12	16	14
480	694	480	320	189422	394.629	21.215	396.000	66	396	152.742	616.838	8.840	4.897	1.501	4.651	152.744	616.846	8.856	145	611	4	14	13	13
214	360	214	154	83991	392.481	22.217	394.000	69	394	171.416	615.238	6.808	4.004	1.579	3.931	171.417	615.231	6.819	166	610	4	11	12	7
229	376	229	166	16030	70.000	0.000	70.000	70	70	191.581	614.991	6.716	3.921	1.326	3.848	191.581	614.991	6.716	186	610	4	13	10	6
131	224	131	105	53242	406.427	29.444	409.000	72	409	191.038	622.153	6.809	3.083	1.078	3.060	191.057	622.160	6.827	186	620	4	11	5	6
108	178	108	82	43622	403.907	32.139	407.000	73	407	307.194	618.732	7.620	2.624	0.613	2.608	307.211	618.714	7.648	304	617	4	7	5	8
166	230	166	105	67394	405.988	25.923	408.000	74	408	318.494	621.042	7.259	3.019	0.441	3.016	318.506	621.042	7.275	315	617	4	7	8	7
529	728	529	311	40204	76.000	0.000	76.000	76	76	280.251	626.344	8.599	5.097	1.490	4.951	280.251	626.344	8.599	274	620	4	14	13	12
312	448	312	198	24648	79.000	0.000	79.000	79	79	261.497	634.019	7.785	4.115	1.143	4.081	261.497	634.019	7.785	258	628	4	8	12	9
104	206	104	84	9845	94.663	180.133	77.000	77	1914	374.452	630.135	6.625	2.595	0.702	2.551	374.181	629.923	7.068	372	627	4	6	7	8
236	354	236	157	99483	421.538	22.458	423.000	78	423	119.907	629.792	8.212	3.554	0.790	3.529	119.906	629.792	8.226	117	625	4	7	10	11
402	528	402	245	32964	82.000	0.000	82.000	82	82	210.341	633.876	7.035	4.564	1.403	4.451	210.341	633.876	7.035	204	629	4	14	11	8
72	128	72	56	5760	80.000	0.000	80.000	80	80	174.639	631.056	6.153	2.199	0.411	2.215	174.639	631.056	6.153	172	629	4	6	5	5
244	508	244	190	19764	81.000	0.000	81.000	81	81	126.623	633.721	8.307	4.337	1.707	4.101	126.623	633.721	8.307	123	624	4	8	18	12
617	882	617	416	262499	425.444	13.809	426.000	83	426	356.616	633.570	7.512	5.644	1.938	5.676	356.621	633.571	7.517	348	625	4	17	18	8
246	330	246	157	20910	85.000	0.000	85.000	85	85	387.301	636.561	7.183	3.541	0.669	3.578	387.301	636.561	7.183	383	633	4	10	8	8
586	888	586	402	251634	429.410	14.293	430.000	84	430	274.964	636.220	7.717	6.392	2.868	6.000	274.965	636.219	7.722	267	632	4	23	13	10
