Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
317	486	317	210	317	1.000	0.000	1.000	1	1	455.539	250.369	7.864	4.193	1.313	4.175	455.539	250.369	7.864	448	246	3	14	9	12
336	476	336	210	673	2.003	0.055	2.000	2	3	463.509	255.923	7.057	4.183	1.083	4.026	463.508	255.926	7.051	459	252	3	9	11	11
104	164	104	77	416	4.000	0.000	4.000	4	4	520.577	258.471	5.385	2.545	0.531	2.563	520.577	258.471	5.385	518	256	3	6	7	5
365	512	365	234	2555	7.000	0.000	7.000	7	7	458.644	265.441	6.510	4.223	1.160	4.222	458.644	265.441	6.510	454	261	3	11	11	10
85	188	85	77	28400	334.118	35.793	338.000	8	338	447.671	269.988	4.788	2.582	0.856	2.626	447.690	270.000	4.809	444	267	3	8	7	4
263	424	263	202	89021	338.483	28.809	341.000	9	341	483.631	273.106	5.285	4.122	1.475	4.133	483.628	273.118	5.302	478	269	3	12	11	5
576	842	576	365	195512	339.431	13.667	340.000	12	340	419.682	271.948	7.408	5.007	1.211	5.114	419.680	271.944	7.415	414	265	3	14	14	11
579	988	579	436	824403	1423.839	158.572	1421.000	14	2888	408.326	276.639	7.079	5.409	1.830	5.409	408.328	276.602	7.123	400	269	3	15	18	9
125	244	125	111	2123	16.984	0.179	17.000	15	17	419.752	281.992	4.800	3.142	1.172	3.107	419.753	281.994	4.802	416	279	3	10	8	5
150	286	150	122	2400	16.000	0.000	16.000	16	16	434.913	279.667	5.667	3.434	1.303	3.402	434.913	279.667	5.667	429	276	3	12	8	7
163	260	163	111	2934	18.000	0.000	18.000	18	18	438.276	288.098	6.497	3.194	0.848	3.236	438.276	288.098	6.497	435	284	3	7	8	9
106	240	106	95	2119	19.991	0.097	20.000	19	20	571.632	290.547	5.000	2.986	1.141	2.891	571.633	290.548	5.001	568	287	3	9	10	5
186	318	186	130	4092	22.000	0.000	22.000	22	22	628.602	294.108	6.081	3.319	0.836	3.346	628.602	294.108	6.081	625	290	3	9	10	7
110	204	110	83	2860	26.000	0.000	26.000	26	26	529.427	295.736	5.191	2.640	0.647	2.710	529.427	295.736	5.191	527	292	3	7	9	6
283	428	283	207	108309	382.717	21.578	384.000	21	384	583.367	293.488	5.382	4.164	1.362	4.204	583.375	293.486	5.390	578	288	3	13	13	6
165	248	165	109	3960	24.000	0.000	24.000	24	24	677.442	294.582	5.358	3.089	0.637	2.980	677.442	294.582	5.358	674	291	3	8	9	6
77	168	77	65	29131	378.325	41.026	383.000	23	383	546.935	292.156	5.104	2.471	0.794	2.369	546.922	292.121	5.130	543	289	3	7	8	5
78	144	78	63	1950	25.000	0.000	25.000	25	25	709.205	295.013	5.000	2.249	0.493	2.291	709.205	295.013	5.000	707	293	3	6	5	5
610	778	610	374	17080	28.000	0.000	28.000	28	28	427.490	295.710	5.854	5.933	2.152	5.726	427.490	295.710	5.854	422	284	3	15	21	9
478	674	478	322	13862	29.000	0.000	29.000	29	29	555.351	298.291	5.690	5.600	2.294	4.918	555.351	298.291	5.690	551	287	3	11	23	7
192	318	192	148	5760	30.000	0.000	30.000	30	30	694.849	298.021	6.469	3.480	1.054	3.363	694.849	298.021	6.469	691	293	3	7	9	10
161	274	161	117	63552	394.733	28.766	397.000	32	397	565.658	299.422	5.460	3.232	0.920	3.125	565.668	299.408	5.474	562	296	3	8	10	6
180	288	180	125	6300	35.000	0.000	35.000	35	35	417.878	305.328	4.872	3.444	1.089	3.346	417.878	305.328	4.872	412	302	3	11	8	5
93	158	93	75	3069	33.000	0.000	33.000	33	33	532.591	303.527	4.796	2.602	0.826	2.580	532.591	303.527	4.796	529	301	3	8	6	4
50	112	50	47	71800	1436.000	0.000	1436.000	1436	1436	505.600	305.960	4.980	2.024	0.672	2.079	505.600	305.960	4.980	503	304	3	6	5	4
