Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
514	620	514	282	514	1.000	0.000	1.000	1	1	19.757	125.420	6.126	4.709	1.009	4.762	19.757	125.420	6.126	14	120	2	11	13	11
344	572	344	255	1375	3.997	0.054	4.000	3	4	16.866	143.939	5.172	4.494	1.539	4.362	16.864	143.938	5.174	9	138	2	16	11	9
435	618	435	278	84452	194.143	12.631	195.000	8	195	41.602	155.809	6.331	4.441	1.046	4.313	41.605	155.804	6.350	38	150	2	10	12	13
351	508	351	220	69660	198.462	10.088	199.000	10	199	34.051	161.108	6.074	4.272	1.172	4.190	34.051	161.103	6.085	30	155	2	9	15	10
428	640	428	273	4708	11.000	0.000	11.000	11	11	86.199	173.117	6.145	4.585	1.234	4.595	86.199	173.117	6.145	79	168	2	15	10	11
848	1088	848	511	10178	12.002	0.069	12.000	12	14	25.605	178.670	5.762	6.209	1.966	6.061	25.605	178.670	5.761	17	171	2	20	18	12
306	482	306	200	4590	15.000	0.000	15.000	15	15	59.389	189.846	5.592	4.139	1.199	3.976	59.389	189.846	5.592	55	185	2	11	11	11
736	908	736	415	15451	20.993	0.161	21.000	18	22	87.298	195.128	5.792	5.887	1.895	5.773	87.298	195.129	5.793	78	186	2	19	17	9
21	56	21	21	357	17.000	0.000	17.000	17	17	48.524	194.762	3.286	1.417	0.507	1.392	48.524	194.762	3.286	48	193	2	2	5	3
474	816	474	331	11376	24.000	0.000	24.000	24	24	107.658	200.654	4.968	5.397	1.988	5.233	107.658	200.654	4.968	101	191	2	17	19	8
646	1026	646	446	17442	27.000	0.000	27.000	27	27	93.525	212.960	5.023	6.102	2.068	6.221	93.525	212.960	5.023	85	204	2	18	18	8
369	508	369	228	9594	26.000	0.000	26.000	26	26	76.439	213.911	5.507	4.317	1.113	4.251	76.439	213.911	5.507	71	208	2	13	12	9
1090	1396	1090	663	1193550	1095.000	0.000	1095.000	1095	1095	62.484	223.570	5.675	6.836	2.225	6.938	62.485	223.570	5.675	51	215	2	20	17	9
1501	1756	1501	820	46532	31.001	0.026	31.000	31	32	34.286	225.674	6.303	8.338	3.450	7.630	34.286	225.674	6.303	19	216	2	33	23	10
747	946	747	444	26894	36.003	0.073	36.000	36	38	77.597	229.410	5.566	5.966	2.068	5.767	77.597	229.410	5.566	72	220	2	15	20	10
309	478	309	220	12052	39.003	0.057	39.000	39	40	123.848	232.663	4.896	4.477	1.670	4.447	123.848	232.664	4.896	117	228	2	15	11	8
567	774	567	348	23247	41.000	0.000	41.000	41	41	31.744	243.129	6.347	5.584	1.990	5.220	31.744	243.129	6.347	22	238	2	21	12	9
221	308	221	137	9282	42.000	0.000	42.000	42	42	177.045	242.335	5.606	3.420	0.619	3.380	177.045	242.335	5.606	174	239	2	7	8	9
355	488	355	218	15265	43.000	0.000	43.000	43	43	124.327	244.549	5.865	4.135	0.899	4.125	124.327	244.549	5.865	120	239	2	11	11	10
715	894	715	419	32175	45.000	0.000	45.000	45	45	19.594	249.179	5.485	6.239	2.418	5.923	19.594	249.179	5.485	8	243	2	21	15	8
228	338	228	140	10944	48.000	0.000	48.000	48	48	85.351	250.496	5.118	3.483	0.742	3.436	85.351	250.496	5.118	82	246	2	8	10	8
328	488	328	218	91606	279.287	12.920	280.000	46	280	167.180	247.854	5.159	4.293	1.341	4.346	167.185	247.851	5.167	161	242	2	13	13	7
556	702	556	338	34462	61.982	176.415	49.000	49	2455	180.234	254.804	5.002	5.566	2.001	5.573	180.394	253.588	5.839	175	246	2	13	20	9
104	204	104	84	5200	50.000	0.000	50.000	50	50	44.942	255.115	4.058	2.790	0.973	2.512	44.942	255.115	4.058	40	252	2	10	7	5
233	370	233	157	67331	288.974	15.657	290.000	51	290	13.970	257.159	6.236	3.613	0.913	3.572	13.963	257.163	6.251	10	254	2	11	7	10
779	1268	779	542	1202956	1544.231	92.843	1550.000	52	1550	97.354	253.922	6.860	6.032	1.994	5.946	97.363	253.910	6.874	89	245	2	17	17	13
376	506	376	231	19928	53.000	0.000	53.000	53	53	80.503	258.628	5.306	4.615	1.563	4.523	80.503	258.628	5.306	75	251	2	13	14	8
244	406	244	173	71982	295.008	15.492	296.000	54	296	132.893	263.549	6.041	3.886	1.259	3.865	132.896	263.558	6.055	127	259	2	11	11	9
651	1020	651	469	42968	66.003	0.078	66.000	66	68	48.829	272.716	5.309	6.696	3.039	6.390	48.830	272.716	5.309	42	260	2	19	22	8
665	856	665	392	36578	55.005	0.116	55.000	55	58	16.486	268.275	6.513	5.221	1.438	5.331	16.485	268.275	6.512	10	262	2	14	14	10
523	812	523	363	158221	302.526	10.757	303.000	57	303	145.480	265.883	5.358	5.772	2.414	5.489	145.487	265.882	5.363	136	259	2	23	13	8
86	164	86	74	5160	60.000	0.000	60.000	60	60	122.395	268.233	4.035	2.422	0.683	2.485	122.395	268.233	4.035	120	266	2	6	7	5
404	552	404	254	25048	62.000	0.000	62.000	62	62	91.819	268.606	5.347	4.403	1.165	4.444	91.819	268.606	5.347	86	263	2	12	12	9
115	212	115	91	35289	306.861	22.940	309.000	63	309	215.243	270.313	4.574	2.813	0.810	2.758	215.259	270.315	4.592	212	267	2	8	7	7
213	316	213	144	13632	64.000	0.000	64.000	64	64	56.784	271.230	4.465	3.510	1.032	3.401	56.784	271.230	4.465	52	267	2	11	9	7
273	420	273	184	18837	69.000	0.000	69.000	69	69	71.154	279.736	5.524	3.762	0.950	3.709	71.154	279.736	5.524	65	277	2	12	7	9
423	538	423	256	29610	70.000	0.000	70.000	70	70	261.747	279.501	5.080	4.789	1.611	4.635	261.747	279.501	5.080	255	273	2	14	14	8
113	198	113	90	8249	73.000	0.000	73.000	73	73	45.549	282.920	5.124	2.715	0.753	2.697	45.549	282.920	5.124	42	280	2	8	7	7
105	168	105	69	7770	74.000	0.000	74.000	74	74	247.381	285.324	4.743	2.552	0.350	2.588	247.381	285.324	4.743	245	283	2	6	6	6
449	628	449	287	33675	75.000	0.000	75.000	75	75	106.719	285.383	5.635	4.871	1.491	4.817	106.719	285.383	5.635	100	279	2	16	13	8
805	1046	805	454	62790	78.000	0.000	78.000	78	78	10.155	291.306	8.375	5.721	1.553	5.706	10.155	291.306	8.375	3	286	2	15	12	16
301	468	301	205	23177	77.000	0.000	77.000	77	77	81.551	286.917	6.422	3.984	1.180	4.044	81.551	286.917	6.422	78	281	2	8	12	10
496	658	496	297	39184	79.000	0.000	79.000	79	79	39.948	289.571	5.677	5.022	1.550	4.630	39.948	289.571	5.677	35	283	2	11	16	10
135	246	135	109	10260	76.000	0.000	76.000	76	76	62.533	290.726	4.407	3.101	1.048	2.938	62.533	290.726	4.407	59	287	2	10	9	6
217	300	217	137	17577	81.000	0.000	81.000	81	81	210.654	289.332	5.088	3.395	0.644	3.407	210.654	289.332	5.088	206	285	2	10	9	8
273	372	273	163	93652	343.048	15.736	344.000	84	344	72.538	294.015	5.516	3.746	0.824	3.654	72.546	294.017	5.526	67	290	2	11	9	8
726	1064	726	496	245858	338.647	9.501	339.000	83	339	164.219	287.040	5.226	6.665	2.480	6.608	164.220	287.036	5.229	155	276	2	20	21	7
848	1118	848	490	958688	1130.528	50.864	1133.000	85	1133	92.428	290.907	7.189	5.856	1.583	5.768	92.424	290.899	7.199	85	284	2	18	16	13
192	292	192	122	19297	100.505	173.277	88.000	88	2489	161.589	298.812	4.802	3.255	0.660	3.255	161.515	298.587	5.200	157	295	2	9	9	7
512	644	512	305	44032	86.000	0.000	86.000	86	86	178.023	298.396	5.678	4.868	1.238	4.810	178.023	298.396	5.678	173	291	2	11	14	10
