Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1660	1720	1660	839	1660	1.000	0.000	1.000	1	1	852.431	471.323	6.327	7.800	2.369	7.762	852.431	471.323	6.327	840	459	2	24	27	10
448	608	448	296	896	2.000	0.000	2.000	2	2	872.554	501.304	5.292	4.769	1.437	4.766	872.554	501.304	5.292	866	496	2	16	12	8
199	254	199	130	597	3.000	0.000	3.000	3	3	848.975	508.553	5.477	3.215	0.467	3.162	848.975	508.553	5.477	846	506	2	7	6	8
331	512	331	235	116164	350.949	19.128	352.000	4	352	756.477	585.876	4.822	4.899	1.938	4.568	756.485	585.876	4.830	752	577	2	13	18	6
260	368	260	168	109303	420.396	25.861	422.000	5	422	834.415	625.112	5.165	3.675	0.815	3.669	834.425	625.108	5.177	830	621	2	10	9	9
453	620	453	293	3171	7.000	0.000	7.000	7	7	781.993	648.139	4.912	4.972	1.742	4.814	781.993	648.139	4.912	776	641	2	12	17	7
142	236	142	105	1136	8.000	0.000	8.000	8	8	783.824	666.042	4.134	3.164	1.069	2.966	783.824	666.042	4.134	781	661	2	6	12	5
328	480	328	218	2952	9.000	0.000	9.000	9	9	820.344	666.024	5.357	4.189	1.248	4.050	820.344	666.024	5.357	813	660	2	13	12	7
1242	1584	1242	753	12420	10.000	0.000	10.000	10	10	786.266	694.951	6.010	8.001	3.272	7.567	786.266	694.951	6.010	769	684	2	30	20	10
301	366	301	186	4214	14.000	0.000	14.000	14	14	790.253	712.568	5.355	3.904	0.933	3.809	790.253	712.568	5.355	785	709	2	11	7	9
739	888	739	419	428793	580.234	20.821	581.000	15	581	762.062	723.648	6.656	5.649	1.506	5.477	762.061	723.650	6.662	754	716	2	17	15	10
195	294	195	136	3120	16.000	0.000	16.000	16	16	992.272	767.620	4.662	3.626	1.250	3.426	992.272	767.620	4.662	987	765	2	12	7	6
374	620	374	264	262236	701.166	35.472	703.000	17	703	941.572	767.922	4.770	4.862	1.837	4.674	941.575	767.918	4.777	937	760	2	14	18	6
