Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1058	1470	1058	635	59926	56.641	466.739	1.000	1	4363	611.203	268.327	6.214	6.876	2.309	6.750	608.575	268.170	10.838	598	260	2	23	19	11
285	466	285	226	1140	4.000	0.000	4.000	4	4	506.930	530.846	4.211	4.359	1.561	4.303	506.930	530.846	4.211	503	524	2	10	15	5
532	666	532	321	330287	620.840	26.750	622.000	5	622	495.927	536.487	5.323	4.891	1.450	4.899	495.923	536.484	5.330	491	530	2	12	15	10
296	446	296	202	2072	7.000	0.000	7.000	7	7	551.939	545.091	4.770	4.341	1.614	4.417	551.939	545.091	4.770	545	539	2	14	13	6
477	608	477	303	3817	8.002	0.046	8.000	8	9	501.730	549.704	4.904	4.763	1.466	4.864	501.730	549.705	4.903	496	543	2	13	15	8
236	368	236	161	2360	10.000	0.000	10.000	10	10	512.606	554.593	4.669	3.981	1.410	3.825	512.606	554.593	4.669	507	550	2	13	10	6
403	566	403	247	4433	11.000	0.000	11.000	11	11	522.184	560.655	5.868	4.594	1.396	4.373	522.184	560.655	5.868	516	551	2	11	15	9
1018	1340	1018	646	668181	656.366	20.216	657.000	12	657	515.007	571.493	5.324	7.071	2.688	6.857	515.005	571.496	5.327	503	564	2	27	16	9
383	502	383	238	252900	660.313	33.009	662.000	16	662	534.700	574.444	4.966	4.461	1.277	4.463	534.702	574.437	4.974	530	568	2	11	14	7
103	196	103	86	68561	665.641	64.539	672.000	17	672	528.379	582.777	4.243	2.718	0.877	2.664	528.392	582.784	4.264	525	579	2	7	9	5
315	526	315	236	212910	675.905	37.187	678.000	18	678	573.930	587.292	5.375	4.815	2.139	4.430	573.936	587.299	5.385	570	581	2	11	17	8
222	320	222	144	4218	19.000	0.000	19.000	19	19	519.536	586.802	4.532	3.490	0.831	3.553	519.536	586.802	4.532	515	583	2	11	9	6
549	696	549	339	13176	24.000	0.000	24.000	24	24	469.893	609.652	4.954	5.490	1.987	5.201	469.893	609.652	4.954	465	601	2	14	19	8
233	358	233	158	163122	700.094	44.352	703.000	26	703	492.086	610.545	4.876	3.662	0.994	3.672	492.099	610.544	4.887	486	607	2	12	9	7
548	702	548	329	388397	708.754	29.176	710.000	27	710	485.480	620.911	5.504	5.357	1.723	5.137	485.485	620.915	5.510	478	612	2	17	15	8
393	482	393	232	11397	29.000	0.000	29.000	29	29	511.509	628.578	4.837	4.530	1.327	4.256	511.509	628.578	4.837	504	624	2	15	10	7
810	1030	810	501	584937	722.144	24.349	723.000	30	723	493.857	636.440	5.073	6.250	2.244	6.132	493.855	636.441	5.076	488	627	2	16	21	10
650	720	650	337	20800	32.000	0.000	32.000	32	32	434.662	646.854	5.546	5.301	1.431	5.342	434.662	646.854	5.546	428	640	2	14	19	10
731	1046	731	488	24853	33.999	0.037	34.000	33	34	459.635	647.955	5.098	6.341	2.380	6.065	459.635	647.955	5.099	449	637	2	22	18	8
376	546	376	239	15917	42.332	142.181	35.000	35	2792	442.104	657.473	4.689	4.740	1.608	4.614	441.913	657.045	5.262	436	652	2	16	12	7
287	438	287	189	218255	760.470	42.854	763.000	37	763	463.523	667.624	5.213	4.208	1.380	4.096	463.531	667.632	5.223	458	661	2	12	13	8
200	360	200	160	7600	38.000	0.000	38.000	38	38	442.715	667.735	4.365	4.090	1.607	4.078	442.715	667.735	4.365	436	665	2	15	9	6
109	198	109	86	82767	759.330	69.634	766.000	39	766	510.624	666.606	4.312	2.691	0.742	2.716	510.656	666.593	4.332	507	663	2	8	8	5
325	538	325	249	421590	1297.200	592.751	768.000	40	1951	496.215	673.495	5.092	4.670	1.695	4.733	497.361	674.580	5.506	491	665	2	12	16	8
