Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
113	174	113	82	113	1.000	0.000	1.000	1	1	468.168	206.858	3.903	2.592	0.429	2.548	468.168	206.858	3.903	466	204	1	6	6	7
149	230	149	101	298	2.000	0.000	2.000	2	2	431.819	212.738	3.732	2.948	0.570	2.924	431.819	212.738	3.732	428	209	1	8	8	6
316	536	316	223	1580	5.000	0.000	5.000	5	5	471.399	222.032	4.272	4.378	1.661	4.288	471.399	222.032	4.272	466	217	1	11	14	10
293	420	293	186	115488	394.157	129.921	388.000	3	2577	460.215	215.922	4.102	3.874	0.908	3.940	460.186	215.878	4.168	456	211	1	9	12	8
1432	1752	1432	826	10024	7.000	0.000	7.000	7	7	420.030	223.242	6.001	7.506	2.515	7.332	420.030	223.242	6.001	405	209	1	25	23	14
414	626	414	279	5061	12.225	126.652	6.000	6	2583	495.080	222.459	5.577	4.581	1.420	4.684	495.039	222.734	6.302	489	218	1	12	11	13
161	256	161	105	1771	11.000	0.000	11.000	11	11	497.273	229.727	3.360	3.007	0.510	2.941	497.273	229.727	3.360	494	226	1	8	8	6
387	600	387	245	3483	9.000	0.000	9.000	9	9	452.780	228.364	4.147	4.548	1.421	4.372	452.780	228.364	4.147	448	221	1	14	16	8
292	378	292	168	2920	10.000	0.000	10.000	10	10	483.240	229.240	4.695	3.832	0.831	3.723	483.240	229.240	4.695	477	226	1	13	8	9
467	672	467	311	5604	12.000	0.000	12.000	12	12	424.351	236.176	5.636	4.662	1.406	4.803	424.351	236.176	5.636	418	232	1	12	12	11
145	214	145	94	2030	14.000	0.000	14.000	14	14	476.752	235.628	3.303	2.882	0.387	2.851	476.752	235.628	3.303	474	233	1	7	7	6
246	480	246	185	332070	1349.878	1615.496	13.000	13	4614	441.996	234.337	6.073	4.552	1.684	4.551	441.031	231.444	9.295	438	227	1	8	13	12
157	250	157	112	66315	422.389	32.721	425.000	15	425	670.076	242.102	4.478	2.997	0.616	2.900	670.064	242.115	4.499	666	239	1	7	8	9
131	188	131	85	2489	19.000	0.000	19.000	19	19	410.420	242.473	3.519	2.754	0.288	2.874	410.420	242.473	3.519	408	240	1	6	6	6
331	500	331	227	5296	16.000	0.000	16.000	16	16	678.308	242.931	5.737	4.192	1.177	4.124	678.308	242.931	5.737	674	239	1	10	10	12
223	290	223	142	3791	17.000	0.000	17.000	17	17	459.735	241.879	5.139	3.421	0.638	3.469	459.735	241.879	5.139	457	239	1	8	7	9
463	596	463	283	9723	21.000	0.000	21.000	21	21	506.229	245.823	4.231	4.747	1.412	4.741	506.229	245.823	4.231	500	239	1	13	14	9
463	544	463	246	11112	24.000	0.000	24.000	24	24	477.294	252.896	5.305	4.503	0.919	4.580	477.294	252.896	5.305	473	247	1	10	12	11
149	204	149	98	3278	22.000	0.000	22.000	22	22	643.624	247.718	3.859	2.896	0.429	2.878	643.624	247.718	3.859	640	245	1	7	7	6
604	802	604	348	270167	447.296	17.293	448.000	23	448	669.106	252.455	6.505	5.336	1.564	5.257	669.111	252.459	6.514	663	248	1	15	13	13
180	258	180	122	4500	25.000	0.000	25.000	25	25	910.022	254.672	3.689	3.113	0.635	3.125	910.022	254.672	3.689	906	251	1	9	8	6
529	880	529	371	680269	1285.953	515.745	1497.000	28	1497	416.047	254.357	6.758	5.756	2.225	5.408	416.720	253.827	7.409	407	249	1	17	12	16
161	242	161	108	4186	26.000	0.000	26.000	26	26	676.901	255.130	4.012	3.026	0.606	3.000	676.901	255.130	4.012	674	251	1	7	8	7
152	222	152	105	4104	27.000	0.000	27.000	27	27	705.520	256.454	3.546	3.044	0.814	2.960	705.520	256.454	3.546	701	254	1	10	6	6
151	224	151	97	4530	30.000	0.000	30.000	30	30	529.358	258.060	3.497	2.961	0.461	2.950	529.358	258.060	3.497	526	255	1	8	7	6
99	162	99	77	2871	29.000	0.000	29.000	29	29	487.576	258.778	3.657	2.469	0.514	2.467	487.576	258.778	3.657	485	256	1	5	7	6
346	456	346	212	11072	32.000	0.000	32.000	32	32	331.266	259.734	3.743	4.179	1.092	4.127	331.266	259.734	3.743	327	254	1	10	12	7
187	278	187	122	6545	35.000	0.000	35.000	35	35	316.540	262.631	3.251	3.296	0.828	3.114	316.540	262.631	3.251	312	259	1	10	7	6
194	300	194	134	6402	33.000	0.000	33.000	33	33	516.062	259.335	3.840	3.445	1.055	3.244	516.062	259.335	3.840	511	257	1	12	6	7
396	584	396	263	13906	35.116	22.211	34.000	34	476	630.068	261.230	4.631	4.899	1.918	4.450	630.066	261.254	4.548	621	257	1	18	9	8
440	668	440	288	16720	38.000	0.000	38.000	38	38	303.516	270.195	4.980	4.814	1.643	4.678	303.516	270.195	4.980	298	264	1	13	14	10
523	602	523	303	22489	43.000	0.000	43.000	43	43	521.222	268.176	4.210	4.926	1.306	4.815	521.222	268.176	4.210	516	263	1	14	10	8
273	400	273	178	9828	36.000	0.000	36.000	36	36	685.117	268.575	5.905	3.983	1.265	4.137	685.117	268.575	5.905	680	265	1	11	8	11
264	344	264	167	128907	488.284	27.880	490.000	37	490	736.246	265.890	4.795	3.645	0.672	3.588	736.239	265.886	4.809	733	262	1	9	9	8
59	114	59	51	2360	40.000	0.000	40.000	40	40	747.102	267.644	3.627	2.065	0.547	2.014	747.102	267.644	3.627	746	265	1	3	6	6
824	1012	824	489	32136	39.000	0.000	39.000	39	39	675.124	269.646	5.575	6.192	1.996	6.154	675.125	269.646	5.575	668	260	1	15	20	14
146	212	146	99	5986	41.000	0.000	41.000	41	41	433.842	268.918	3.849	2.867	0.468	2.926	433.842	268.918	3.849	431	266	1	7	7	7
139	210	139	95	6116	44.000	0.000	44.000	44	44	763.691	269.432	3.568	2.846	0.552	2.839	763.691	269.432	3.568	760	267	1	8	6	6
142	222	142	99	6390	45.000	0.000	45.000	45	45	971.972	269.563	3.782	2.980	0.753	3.000	971.972	269.563	3.782	969	266	1	7	8	6
467	628	467	281	21949	47.000	0.000	47.000	47	47	316.929	272.696	6.561	4.629	1.247	4.736	316.929	272.696	6.561	311	268	1	13	12	12
185	252	185	117	8880	48.000	0.000	48.000	48	48	487.989	271.427	3.762	3.189	0.583	3.161	487.989	271.427	3.762	484	268	1	9	7	6
