Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
480	596	480	281	480	1.000	0.000	1.000	1	1	222.008	376.431	6.417	4.761	1.242	4.606	222.008	376.431	6.417	217	371	3	13	13	10
354	454	354	202	1062	3.000	0.000	3.000	3	3	318.271	383.345	6.008	4.338	1.271	4.285	318.271	383.345	6.008	314	378	3	10	14	7
139	216	139	96	278	2.000	0.000	2.000	2	2	212.273	382.014	5.230	2.887	0.643	2.777	212.273	382.014	5.230	209	378	3	7	8	6
369	644	369	269	2214	6.000	0.000	6.000	6	6	480.260	383.520	7.423	4.722	1.719	4.729	480.260	383.520	7.423	475	378	3	14	14	11
51	112	51	44	357	7.000	0.000	7.000	7	7	490.706	382.941	4.725	2.037	0.606	2.004	490.706	382.941	4.725	489	379	3	5	8	4
357	596	357	267	2856	8.000	0.000	8.000	8	8	455.174	385.504	5.597	5.426	2.282	5.122	455.174	385.504	5.597	444	381	3	22	13	7
199	336	199	150	2189	11.000	0.000	11.000	11	11	498.503	389.824	4.945	3.950	1.662	3.745	498.503	389.824	4.945	494	385	3	13	11	5
102	186	102	77	1326	13.000	0.000	13.000	13	13	332.255	391.382	5.725	2.677	0.809	2.663	332.255	391.382	5.725	330	387	3	6	8	7
493	788	493	356	7395	15.000	0.000	15.000	15	15	514.456	390.274	5.886	5.315	1.747	5.438	514.456	390.274	5.886	506	383	3	16	16	8
255	440	255	198	3060	12.000	0.000	12.000	12	12	300.557	390.059	5.863	4.149	1.380	4.143	300.557	390.059	5.863	295	382	3	11	13	6
110	200	110	83	167310	1521.000	0.000	1521.000	1521	1521	411.864	392.000	5.936	2.625	0.558	2.534	411.863	392.000	5.936	408	389	3	7	7	6
148	230	148	103	2072	14.000	0.000	14.000	14	14	419.034	392.966	5.885	3.054	0.741	3.096	419.034	392.966	5.885	416	390	3	8	7	7
565	774	565	354	9605	17.000	0.000	17.000	17	17	474.982	396.000	5.639	5.734	2.255	5.410	474.982	396.000	5.639	467	388	3	16	20	7
55	126	55	50	69144	1257.164	243.327	1304.000	16	1304	199.164	395.145	6.018	2.012	0.549	2.041	199.188	395.169	6.112	197	393	3	5	5	6
635	770	635	355	14605	23.000	0.000	23.000	23	23	323.709	396.737	6.622	5.366	1.542	5.199	323.709	396.737	6.622	316	387	3	15	18	11
397	598	397	254	8734	22.000	0.000	22.000	22	22	540.423	397.957	7.501	4.498	1.280	4.374	540.423	397.957	7.501	535	392	3	14	11	12
137	232	137	94	3425	25.000	0.000	25.000	25	25	458.591	398.409	5.766	2.988	0.738	2.927	458.591	398.409	5.766	455	395	3	8	8	7
180	340	180	140	4680	26.000	0.000	26.000	26	26	420.822	401.528	5.611	3.795	1.404	3.874	420.822	401.528	5.611	414	398	3	13	10	7
50	162	50	49	35836	716.720	325.600	564.000	27	1307	466.460	402.580	4.760	2.500	0.850	2.507	466.164	402.886	4.800	463	400	3	8	6	4
766	1056	766	516	22214	29.000	0.000	29.000	29	29	446.296	407.824	5.876	6.351	2.362	6.137	446.296	407.824	5.876	438	398	3	21	20	12
292	482	292	221	166771	571.134	31.893	573.000	28	573	226.274	406.743	5.510	4.400	1.639	4.302	226.278	406.749	5.518	222	401	3	14	13	6
133	214	133	97	4256	32.000	0.000	32.000	32	32	498.737	408.398	4.947	2.872	0.683	2.861	498.737	408.398	4.947	495	405	3	8	7	5
602	898	602	386	18060	30.000	0.000	30.000	30	30	214.460	404.578	7.628	5.284	1.554	5.073	214.460	404.578	7.628	207	399	3	15	14	13
141	240	141	103	4371	31.000	0.000	31.000	31	31	487.667	409.589	5.035	3.013	0.846	2.912	487.667	409.589	5.035	483	406	3	9	8	5
