Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
198	292	198	133	198	1.000	0.000	1.000	1	1	169.237	546.460	7.960	3.376	0.841	3.305	169.237	546.460	7.960	166	541	5	8	10	7
338	492	338	216	676	2.000	0.000	2.000	2	2	161.642	515.438	9.414	4.111	1.107	3.990	161.642	515.438	9.414	158	510	6	9	13	9
77	142	77	56	231	3.000	0.000	3.000	3	3	194.468	515.364	7.610	2.278	0.394	2.278	194.468	515.364	7.610	192	513	6	6	6	5
437	700	437	301	1960	4.485	10.141	4.000	4	216	216.352	523.151	9.801	4.789	1.479	4.676	216.531	523.351	9.498	209	515	6	15	14	9
96	218	96	86	480	5.000	0.000	5.000	5	5	188.698	522.750	9.021	2.869	1.053	2.804	188.698	522.750	9.021	184	521	6	9	4	8
418	750	418	312	2508	6.000	0.000	6.000	6	6	200.914	530.093	8.538	5.586	2.434	5.223	200.914	530.093	8.538	191	524	6	21	16	8
146	254	146	109	1022	7.000	0.000	7.000	7	7	185.904	529.158	8.212	3.192	1.074	3.085	185.904	529.158	8.212	183	525	6	8	12	5
669	868	669	401	6690	10.000	0.000	10.000	10	10	172.996	532.170	9.740	5.588	1.764	5.414	172.996	532.170	9.740	168	522	6	13	20	10
160	294	160	130	34829	217.681	16.681	219.000	8	219	221.706	530.263	9.081	3.236	1.071	3.210	221.698	530.264	9.100	216	528	6	12	5	7
7	28	7	7	63	9.000	0.000	9.000	9	9	204.000	532.143	6.571	1.126	0.532	1.097	204.000	532.143	6.571	203	532	6	4	2	2
58	148	58	52	638	11.000	0.000	11.000	11	11	237.397	533.431	7.172	2.372	0.887	2.321	237.397	533.431	7.172	234	530	6	7	7	4
191	410	191	165	277332	1452.000	0.000	1452.000	1452	1452	163.864	538.880	8.309	3.915	1.764	3.735	163.864	538.880	8.309	159	532	6	9	15	7
96	164	96	74	1248	13.000	0.000	13.000	13	13	193.729	538.448	7.333	2.465	0.525	2.518	193.729	538.448	7.333	191	536	6	6	6	4
29	76	29	29	348	12.000	0.000	12.000	12	12	198.552	538.724	7.586	1.642	0.591	1.671	198.552	538.724	7.586	198	537	6	3	5	4
66	120	66	51	990	15.000	0.000	15.000	15	15	175.848	541.924	7.212	2.113	0.372	2.212	175.848	541.924	7.212	173	540	6	6	5	4
184	362	184	145	4383	23.821	106.084	16.000	16	1455	255.832	544.005	9.902	3.604	1.276	3.660	256.872	544.660	9.606	251	540	6	12	9	8
228	368	228	148	3876	17.000	0.000	17.000	17	17	229.000	543.268	8.781	3.569	0.930	3.457	229.000	543.268	8.781	224	537	6	10	11	7
61	148	61	55	1098	18.000	0.000	18.000	18	18	211.787	545.246	6.934	2.364	0.898	2.257	211.787	545.246	6.934	207	542	6	9	7	3
282	396	282	186	5640	20.000	0.000	20.000	20	20	187.326	548.738	8.628	4.248	1.455	4.034	187.326	548.738	8.628	181	545	6	14	8	7
7	28	7	7	7009	1001.286	433.147	1165.000	19	1165	207.571	548.571	7.000	0.978	0.348	0.808	207.665	548.665	7.164	207	548	6	2	3	3
159	302	159	121	3657	23.000	0.000	23.000	23	23	217.723	552.547	7.535	3.238	0.961	3.110	217.723	552.547	7.535	213	548	6	10	10	5
235	438	235	191	6641	28.260	111.287	21.000	21	1727	241.209	549.443	8.136	4.072	1.482	4.059	241.669	549.329	8.615	236	542	6	13	15	7
143	272	143	110	3146	22.000	0.000	22.000	22	22	145.608	552.105	8.427	3.071	0.921	3.004	145.608	552.105	8.427	142	547	6	8	10	6
786	1192	786	537	18864	24.000	0.000	24.000	24	24	159.457	553.237	9.286	6.444	2.837	5.985	159.457	553.237	9.286	153	544	6	24	17	9
197	370	197	161	5122	26.000	0.000	26.000	26	26	231.183	557.990	8.579	3.694	1.250	3.747	231.183	557.990	8.579	225	555	6	13	9	8
108	206	108	84	2916	27.000	0.000	27.000	27	27	247.880	559.509	7.824	2.786	0.849	2.677	247.880	559.509	7.824	245	556	6	8	7	5
67	126	67	52	1876	28.000	0.000	28.000	28	28	240.896	560.164	7.433	2.151	0.381	2.170	240.896	560.164	7.433	238	558	6	6	5	4
203	360	203	149	5887	29.000	0.000	29.000	29	29	150.502	563.217	9.158	3.613	1.166	3.504	150.502	563.217	9.158	147	559	6	9	12	8
714	942	714	438	21420	30.000	0.000	30.000	30	30	163.326	566.242	9.314	5.834	1.861	5.843	163.326	566.242	9.314	156	560	6	18	17	8
181	266	181	129	6154	34.000	0.000	34.000	34	34	257.453	566.818	7.381	3.292	0.918	3.295	257.453	566.818	7.381	252	563	6	11	8	4
139	224	139	101	4587	33.000	0.000	33.000	33	33	243.266	567.619	7.317	3.026	0.915	2.868	243.266	567.619	7.317	239	564	6	9	8	4
355	550	355	256	13135	37.000	0.000	37.000	37	37	203.101	569.597	8.485	4.713	1.590	4.573	203.101	569.597	8.485	197	564	6	15	14	7
153	288	153	114	4899	32.020	0.243	32.000	32	35	225.124	566.013	8.471	3.426	1.235	3.365	225.124	566.015	8.469	218	562	6	12	9	6
307	498	307	230	12587	41.000	0.000	41.000	41	41	266.990	572.248	8.218	4.396	1.559	4.405	266.990	572.248	8.218	262	566	6	13	13	8
139	254	139	111	6702	48.216	144.022	36.000	36	1734	287.424	568.971	7.835	3.060	0.905	3.087	287.317	568.218	8.383	283	564	6	9	10	5
326	566	326	234	13692	42.000	0.000	42.000	42	42	140.699	576.589	9.460	4.741	1.901	4.690	140.699	576.589	9.460	134	569	6	12	17	8
58	110	58	48	2320	40.000	0.000	40.000	40	40	184.517	570.879	7.534	2.051	0.454	1.965	184.517	570.879	7.534	182	569	6	6	4	4
88	220	88	88	3432	39.000	0.000	39.000	39	39	192.909	570.977	7.386	2.971	1.180	3.067	192.909	570.977	7.386	189	567	6	8	10	3
127	200	127	89	5461	43.000	0.000	43.000	43	43	238.583	573.976	7.441	2.810	0.727	2.644	238.583	573.976	7.441	235	570	6	8	8	5
65	138	65	52	2990	46.000	0.000	46.000	46	46	154.938	576.862	7.400	2.303	0.688	2.248	154.938	576.862	7.400	151	575	6	8	5	4
105	186	105	76	4725	45.000	0.000	45.000	45	45	227.171	575.343	8.486	2.704	0.697	2.785	227.171	575.343	8.486	224	572	6	7	8	6
393	606	393	253	22325	56.807	154.760	49.000	49	3117	256.631	577.445	8.931	4.584	1.432	4.519	257.094	577.247	9.628	247	572	6	16	13	9
230	420	230	179	10810	47.000	0.000	47.000	47	47	181.600	578.565	8.483	4.158	1.570	4.026	181.600	578.565	8.483	175	574	6	15	10	7
251	386	251	180	57048	227.283	11.361	228.000	48	228	303.645	574.622	9.183	3.841	1.124	3.865	303.647	574.614	9.193	298	569	6	11	11	7
76	196	76	71	17376	228.632	20.647	231.000	51	231	163.303	580.855	7.868	2.792	1.172	2.704	163.285	580.864	7.888	159	578	6	11	6	4
64	148	64	58	3392	53.000	0.000	53.000	53	53	232.031	583.875	7.250	2.416	1.021	2.240	232.031	583.875	7.250	229	581	6	10	7	4
589	772	589	358	31806	54.000	0.000	54.000	54	54	312.048	583.214	9.458	5.638	1.979	5.543	312.048	583.214	9.458	304	575	6	18	18	10
127	300	127	108	6985	55.000	0.000	55.000	55	55	296.126	586.409	7.520	3.345	1.380	3.078	296.126	586.409	7.520	290	583	6	13	9	4
341	530	341	250	19778	58.000	0.000	58.000	58	58	271.554	590.158	7.478	4.686	1.694	4.726	271.554	590.158	7.478	264	583	6	15	14	4
327	564	327	237	76667	234.456	9.843	235.000	57	235	132.089	589.486	10.927	4.223	1.302	4.121	132.094	589.489	10.938	127	585	6	14	9	10
167	314	167	124	10521	63.000	0.000	63.000	63	63	241.048	594.617	8.395	3.154	0.819	3.142	241.048	594.617	8.395	237	591	6	9	9	7
11	42	11	11	11781	1071.000	334.979	1172.000	61	1172	282.545	593.182	7.091	1.161	0.494	1.076	282.503	593.199	7.194	281	592	6	4	4	3
48	116	48	42	3072	64.000	0.000	64.000	64	64	208.583	595.312	7.229	2.080	0.772	1.945	208.583	595.312	7.229	207	592	6	4	8	4
442	702	442	312	28730	65.000	0.000	65.000	65	65	291.697	596.672	9.731	4.937	1.681	4.892	291.697	596.672	9.731	285	589	6	15	15	9
171	380	171	139	12866	75.240	107.749	67.000	67	1476	308.006	598.994	10.076	3.738	1.362	3.730	307.896	599.323	9.958	305	594	6	7	11	9
169	278	169	127	11492	68.000	0.000	68.000	68	68	128.367	598.266	8.243	3.217	0.964	3.186	128.367	598.266	8.243	124	595	6	12	8	6
72	132	72	59	4752	66.000	0.000	66.000	66	66	301.611	596.069	7.986	2.216	0.518	2.228	301.611	596.069	7.986	299	594	6	6	5	5
176	332	176	150	12144	69.000	0.000	69.000	69	69	149.261	598.864	9.045	3.380	1.074	3.321	149.261	598.864	9.045	146	594	6	7	10	9
247	370	247	164	17537	71.000	0.000	71.000	71	71	155.927	600.943	9.296	3.604	0.792	3.591	155.927	600.943	9.296	153	597	6	9	10	9
260	462	260	197	63784	245.323	10.915	246.000	70	246	233.538	601.750	9.123	4.256	1.451	4.229	233.540	601.758	9.132	229	595	6	10	13	8
354	520	354	227	27258	77.000	0.000	77.000	77	77	263.311	602.777	9.161	4.348	1.350	4.201	263.311	602.777	9.161	259	597	6	11	13	9
121	222	121	97	8833	73.000	0.000	73.000	73	73	186.314	599.744	7.975	3.063	1.101	3.057	186.314	599.744	7.975	181	596	6	11	8	5
