Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
325	456	325	204	650	2.000	0.000	2.000	2	2	647.763	272.948	5.526	4.127	1.165	4.093	647.763	272.948	5.526	643	270	2	12	9	8
134	204	134	91	134	1.000	0.000	1.000	1	1	664.119	271.709	4.612	2.821	0.547	2.875	664.119	271.709	4.612	661	269	2	7	7	6
232	308	232	142	696	3.000	0.000	3.000	3	3	749.940	287.931	5.082	3.525	0.737	3.518	749.940	287.931	5.082	746	284	2	9	9	8
228	316	228	147	912	4.000	0.000	4.000	4	4	653.285	290.206	4.978	3.523	0.774	3.497	653.285	290.206	4.978	649	287	2	9	9	8
566	764	566	348	3397	6.002	0.094	6.000	5	8	635.334	294.111	6.829	4.809	1.004	4.759	635.333	294.113	6.827	630	290	2	13	11	11
418	622	418	280	175987	421.022	28.568	423.000	9	423	756.534	298.998	4.727	4.969	1.767	4.871	756.541	298.993	4.740	749	293	2	18	15	7
213	346	213	159	2980	13.991	0.137	14.000	12	14	676.178	306.526	4.502	3.654	1.174	3.605	676.177	306.527	4.504	672	302	2	10	11	6
244	424	244	184	253592	1039.312	1059.605	16.000	16	2132	791.586	309.992	5.221	4.154	1.562	4.077	794.296	312.036	5.905	786	304	2	13	13	7
438	600	438	279	7446	17.000	0.000	17.000	17	17	625.945	306.094	6.521	4.686	1.444	4.454	625.945	306.094	6.521	622	299	2	9	14	11
347	460	347	205	150182	432.801	22.332	434.000	18	434	805.101	306.960	6.867	4.118	0.935	4.082	805.095	306.954	6.881	801	302	2	10	10	11
709	856	709	398	14889	21.000	0.000	21.000	21	21	695.783	312.839	5.423	5.608	1.649	5.432	695.783	312.839	5.423	690	302	2	13	21	9
463	722	463	304	200990	434.104	19.287	435.000	20	435	855.771	307.898	8.819	5.029	1.681	5.165	855.771	307.892	8.833	850	302	2	12	12	15
393	590	393	255	245454	624.565	1273.924	22.000	22	3311	630.143	315.135	7.005	4.474	1.309	4.345	630.260	311.909	10.779	626	311	2	9	10	14
978	1204	978	558	48903	50.003	343.869	23.000	23	4427	640.801	313.194	5.849	6.896	2.432	6.481	641.718	313.179	9.891	635	301	2	15	24	13
409	696	409	307	10234	25.022	20.669	24.000	24	442	704.474	320.702	5.112	5.490	2.413	5.276	704.414	320.673	5.026	695	313	2	17	18	7
232	332	232	142	5800	25.000	0.000	25.000	25	25	649.241	318.961	4.461	3.505	0.715	3.419	649.241	318.961	4.461	646	315	2	8	10	6
307	556	307	254	627255	2043.176	1607.476	3320.000	26	3320	606.967	319.401	8.137	4.219	1.447	4.207	606.869	317.388	9.084	605	313	2	7	13	11
244	342	244	160	6832	28.000	0.000	28.000	28	28	800.611	323.324	4.443	3.663	0.933	3.677	800.611	323.324	4.443	796	319	2	10	10	7
515	676	515	314	15449	29.998	0.044	30.000	29	30	814.775	326.219	5.474	5.237	1.731	4.991	814.775	326.220	5.474	809	319	2	11	17	11
106	178	106	76	3286	31.000	0.000	31.000	31	31	610.726	326.575	4.802	2.562	0.447	2.565	610.726	326.575	4.802	608	324	2	7	6	7
1171	1752	1171	809	1773502	1514.519	1320.418	2142.000	36	2864	629.079	331.346	7.238	6.728	2.535	6.722	632.366	333.232	8.270	621	320	2	18	23	12
263	346	263	164	8679	33.000	0.000	33.000	33	33	642.582	328.795	4.916	3.740	0.919	3.789	642.582	328.795	4.916	639	325	2	9	9	8
111	174	111	76	3774	34.000	0.000	34.000	34	34	692.568	332.982	4.712	2.614	0.434	2.578	692.568	332.982	4.712	690	331	2	7	5	6
718	886	718	405	25130	35.000	0.000	35.000	35	35	836.219	330.028	8.021	5.499	1.397	5.317	836.221	330.028	8.021	828	324	2	14	14	12
734	1184	734	547	30095	41.001	0.037	41.000	41	42	639.352	341.909	4.822	7.025	2.889	6.920	639.351	341.909	4.821	627	331	2	24	20	8
487	678	487	315	19480	40.000	0.000	40.000	40	40	837.591	340.922	6.312	4.844	1.529	4.727	837.591	340.922	6.312	830	336	2	14	12	11
214	336	214	164	9202	43.000	0.000	43.000	43	43	687.921	345.131	4.551	3.875	1.434	3.785	687.921	345.131	4.551	683	341	2	12	10	6
1080	1374	1080	643	2051817	1899.831	97.994	1905.000	44	1905	623.045	348.598	8.599	6.589	1.988	6.524	623.038	348.599	8.614	612	341	2	24	13	16
177	262	177	118	7965	45.000	0.000	45.000	45	45	851.124	351.740	4.819	3.132	0.646	3.110	851.124	351.740	4.819	847	349	2	9	7	7
395	600	395	269	19354	48.997	0.050	49.000	48	49	833.785	356.506	4.947	4.873	1.736	4.671	833.785	356.506	4.947	827	349	2	13	16	7
383	496	383	231	19532	50.997	0.051	51.000	50	51	648.812	359.909	5.018	4.356	1.150	4.328	648.812	359.909	5.018	644	353	2	11	13	7
226	304	226	146	11752	52.000	0.000	52.000	52	52	869.522	361.465	5.296	3.483	0.726	3.552	869.522	361.465	5.296	867	357	2	7	10	8
222	344	222	161	11766	53.000	0.000	53.000	53	53	777.721	363.086	4.500	3.618	1.088	3.490	777.721	363.086	4.500	774	358	2	9	12	6
123	210	123	89	6765	55.000	0.000	55.000	55	55	851.472	364.049	4.122	2.785	0.678	2.759	851.472	364.049	4.122	848	361	2	8	7	5
268	386	268	170	131151	489.369	26.694	491.000	54	491	861.052	360.179	5.787	3.919	1.131	3.783	861.046	360.170	5.800	856	356	2	10	10	9
376	526	376	235	21056	56.000	0.000	56.000	56	56	639.867	367.056	5.314	4.467	1.406	4.507	639.867	367.056	5.314	634	362	2	13	12	10
195	306	195	155	95506	489.774	31.079	492.000	58	492	770.672	365.646	4.549	3.450	1.107	3.341	770.675	365.640	4.560	768	361	2	6	10	6
161	278	161	120	9660	60.000	0.000	60.000	60	60	841.422	371.882	5.913	3.277	1.123	3.324	841.422	371.882	5.913	839	368	2	7	9	10
169	272	169	119	10309	61.000	0.000	61.000	61	61	770.083	374.414	4.864	3.148	0.790	3.070	770.083	374.414	4.864	766	372	2	11	9	6
114	194	114	83	56675	497.149	41.116	501.000	62	501	811.763	374.605	4.325	2.667	0.588	2.772	811.776	374.610	4.343	809	371	2	7	8	5
75	130	75	60	4725	63.000	0.000	63.000	63	63	775.907	377.987	4.400	2.228	0.469	2.243	775.907	377.987	4.400	774	376	2	5	5	6
496	684	496	326	31744	64.000	0.000	64.000	64	64	617.280	381.442	4.558	5.190	1.723	5.331	617.280	381.442	4.558	609	372	2	17	16	7
