Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
403	536	403	232	807	2.002	0.050	2.000	2	3	20.583	365.414	5.553	4.517	1.234	4.436	20.582	365.418	5.549	14	360	2	14	12	9
520	740	520	323	270922	521.004	22.716	522.000	4	522	32.087	435.075	7.315	5.061	1.571	5.006	32.089	435.067	7.326	26	429	2	15	15	11
181	266	181	117	905	5.000	0.000	5.000	5	5	174.541	505.519	4.945	3.168	0.583	3.101	174.541	505.519	4.945	171	502	2	8	9	7
333	522	333	225	1998	6.000	0.000	6.000	6	6	422.637	560.895	5.189	4.380	1.426	4.200	422.637	560.895	5.189	417	555	2	14	13	8
284	498	284	223	405830	1428.979	84.618	1434.000	8	1434	13.746	122.856	5.475	4.843	2.041	4.670	13.749	122.848	5.484	7	116	3	13	16	6
437	620	437	291	3934	9.002	0.048	9.000	9	10	7.833	129.213	6.000	4.684	1.498	4.470	7.833	129.213	5.999	4	121	3	10	15	8
236	402	236	155	2596	11.000	0.000	11.000	11	11	24.805	132.835	5.712	3.677	1.026	3.476	24.805	132.835	5.712	19	129	3	11	9	8
261	456	261	184	3654	14.000	0.000	14.000	14	14	6.330	141.966	6.571	3.799	1.080	3.655	6.330	141.966	6.571	4	137	3	8	13	9
82	156	82	65	1066	13.000	0.000	13.000	13	13	21.817	139.390	5.256	2.414	0.645	2.297	21.817	139.390	5.256	18	137	3	8	6	5
162	284	162	118	2592	16.000	0.000	16.000	16	16	34.654	140.895	5.315	3.390	1.126	3.197	34.654	140.895	5.315	29	136	3	10	10	6
68	150	68	59	196708	2892.765	816.179	3121.000	17	3121	45.015	146.221	6.279	2.232	0.638	2.151	45.016	146.112	6.491	43	144	3	5	6	6
415	560	415	274	7885	19.000	0.000	19.000	19	19	17.520	152.161	5.754	4.931	1.697	4.505	17.520	152.161	5.754	14	144	3	9	17	8
