Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
496	648	496	321	111378	224.552	9.968	225.000	3	225	789.121	88.145	5.700	4.904	1.510	4.747	789.115	88.147	5.707	783	84	2	13	14	11
635	1088	635	480	146458	230.643	9.008	231.000	4	231	810.126	87.345	5.786	5.881	1.975	5.901	810.132	87.344	5.792	803	76	2	16	20	12
319	492	319	218	1595	5.000	0.000	5.000	5	5	792.401	95.461	5.749	4.118	1.154	4.075	792.401	95.461	5.749	787	92	2	11	9	11
415	606	415	282	3319	7.998	0.049	8.000	7	8	808.759	101.342	4.875	4.735	1.520	4.669	808.759	101.343	4.876	802	96	2	13	13	7
661	854	661	409	13525	20.461	153.682	12.000	12	2808	781.259	156.309	4.880	5.738	1.975	5.751	780.945	156.181	6.377	772	147	2	18	18	8
113	206	113	87	1582	14.000	0.000	14.000	14	14	784.150	168.522	4.080	2.861	0.942	2.689	784.150	168.522	4.080	781	164	2	6	10	5
332	536	332	259	4980	15.000	0.000	15.000	15	15	777.880	174.843	4.265	4.907	1.999	4.852	777.880	174.843	4.265	770	166	2	15	16	6
125	274	125	110	136239	1089.912	516.285	1455.000	17	1455	780.968	206.848	4.056	3.305	1.329	3.292	779.810	206.932	4.222	776	204	2	12	7	6
70	134	70	60	1260	18.000	0.000	18.000	18	18	810.100	209.743	3.714	2.275	0.650	2.207	810.100	209.743	3.714	807	208	2	7	6	4
131	296	131	120	66536	507.908	782.266	19.000	19	1750	789.359	214.634	4.092	3.492	1.237	3.640	791.043	211.058	4.264	785	209	2	9	12	5
136	248	136	118	2856	21.000	0.000	21.000	21	21	763.610	217.963	3.978	3.077	1.046	3.152	763.610	217.963	3.978	759	214	2	10	9	5
496	760	496	356	10912	22.000	0.000	22.000	22	22	762.202	229.889	4.560	5.609	2.084	5.460	762.202	229.889	4.560	752	223	2	21	15	6
136	230	136	104	3128	23.000	0.000	23.000	23	23	786.779	227.279	4.015	3.167	1.124	2.979	786.779	227.279	4.015	784	222	2	7	12	5
241	434	241	189	5784	24.000	0.000	24.000	24	24	838.365	232.622	4.261	4.841	2.299	4.466	838.365	232.622	4.261	832	223	2	12	18	5
275	464	275	219	114558	416.575	23.638	418.000	26	418	750.095	246.764	4.153	4.637	1.912	4.352	750.087	246.756	4.160	745	238	2	12	17	5
94	174	94	79	2538	27.000	0.000	27.000	27	27	808.596	257.734	3.862	2.673	0.932	2.568	808.596	257.734	3.862	806	253	2	6	10	4
446	726	446	325	12488	28.000	0.000	28.000	28	28	745.814	264.964	4.457	5.675	2.177	5.680	745.814	264.964	4.457	739	255	2	16	19	6
223	372	223	174	6913	31.000	0.000	31.000	31	31	767.081	277.166	4.179	3.738	1.167	3.978	767.081	277.166	4.179	762	272	2	12	12	6
102	182	102	79	3264	32.000	0.000	32.000	32	32	770.716	323.069	4.157	2.593	0.696	2.527	770.716	323.069	4.157	768	319	2	6	8	5
125	266	125	104	4374	34.992	0.089	35.000	34	35	805.280	358.280	4.384	3.236	1.425	2.884	805.280	358.280	4.385	799	353	2	12	11	6
420	650	420	313	15539	36.998	0.049	37.000	36	37	832.119	362.490	4.212	5.247	2.142	5.034	832.119	362.491	4.212	822	356	2	20	14	6
57	108	57	46	2166	38.000	0.000	38.000	38	38	805.982	371.719	3.912	2.011	0.380	2.037	805.982	371.719	3.912	804	370	2	5	5	5
241	496	241	208	287132	1191.419	844.702	1808.000	39	1808	823.216	373.469	4.228	4.368	1.598	4.321	822.718	371.568	4.550	816	369	2	16	13	6
64	148	64	58	37385	584.141	170.206	573.000	41	1818	739.047	387.484	3.922	2.261	0.658	2.266	739.127	387.394	3.985	736	385	2	6	6	4
68	138	68	58	2856	42.000	0.000	42.000	42	42	843.265	393.515	3.926	2.290	0.761	2.295	843.265	393.515	3.926	841	391	2	7	7	4
109	196	109	87	4687	43.000	0.000	43.000	43	43	835.615	405.239	3.972	2.846	1.016	2.826	835.615	405.239	3.972	833	401	2	6	11	5
319	566	319	267	193388	606.232	31.578	608.000	44	608	794.508	412.696	3.997	4.831	1.866	4.911	794.509	412.698	4.003	788	405	2	14	15	5
214	416	214	178	242454	1132.963	1070.318	2181.000	45	2181	805.981	409.650	4.897	3.829	1.287	3.897	806.123	407.044	5.648	802	404	2	9	13	6
489	728	489	355	298702	610.843	25.595	612.000	46	612	775.503	419.282	4.354	5.749	2.405	5.432	775.500	419.277	4.358	764	411	2	22	14	7
327	546	327	251	207710	635.199	32.572	637.000	48	637	738.823	441.957	4.602	4.979	1.938	5.125	738.822	441.965	4.610	732	434	2	13	17	7
421	640	421	280	42848	101.777	406.577	49.000	49	3386	784.919	450.914	4.879	4.950	1.803	4.903	783.478	448.573	7.540	778	445	2	16	13	10
103	224	103	90	190138	1846.000	0.000	1846.000	1846	1846	835.583	469.388	5.068	2.747	0.888	2.774	835.583	469.388	5.068	833	466	2	6	9	8
181	336	181	139	9774	54.000	0.000	54.000	54	54	825.552	476.050	4.392	3.684	1.418	3.483	825.552	476.050	4.392	821	469	2	10	13	6
54	120	54	47	2970	55.000	0.000	55.000	55	55	841.685	476.167	3.778	2.086	0.622	2.016	841.685	476.167	3.778	840	473	2	5	8	4
205	360	205	153	140408	684.917	44.141	688.000	56	688	848.795	480.215	5.059	3.653	1.195	3.603	848.808	480.211	5.072	843	475	2	11	11	8
516	760	516	358	29927	57.998	0.044	58.000	57	58	806.219	485.671	4.787	5.338	1.834	5.369	806.219	485.671	4.787	800	478	2	16	16	6
406	630	406	276	23954	59.000	0.000	59.000	59	59	785.559	492.877	5.133	4.791	1.604	4.637	785.560	492.877	5.133	777	486	2	17	14	7
500	666	500	323	30000	60.000	0.000	60.000	60	60	801.896	512.298	4.470	5.292	1.908	5.358	801.896	512.298	4.470	792	504	2	18	15	7
354	634	354	267	21596	61.006	0.106	61.000	61	63	752.585	519.511	4.494	5.207	2.188	4.907	752.585	519.511	4.494	746	511	2	13	19	7
57	126	57	48	3702	64.947	0.397	65.000	62	65	829.351	520.491	3.965	2.082	0.570	1.993	829.351	520.492	3.967	826	518	2	7	6	4
217	374	217	171	161636	744.866	46.161	748.000	68	748	825.078	528.571	4.263	3.750	1.230	3.808	825.088	528.565	4.272	820	523	2	12	11	5
111	206	111	92	7659	69.000	0.000	69.000	69	69	802.441	529.793	3.775	3.152	1.230	3.139	802.441	529.793	3.775	798	526	2	10	8	4
191	294	191	133	15887	83.178	182.124	70.000	70	2587	779.565	538.681	4.377	3.563	1.216	3.338	779.951	538.414	4.793	774	535	2	12	8	6
204	368	204	170	155163	760.603	48.520	764.000	71	764	824.387	543.652	3.848	3.996	1.530	3.962	824.399	543.655	3.856	818	538	2	13	11	4
170	278	170	129	12240	72.000	0.000	72.000	72	72	835.382	544.347	4.188	3.291	0.959	3.219	835.382	544.347	4.188	831	540	2	9	9	5
