Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
166	320	166	137	6399	38.548	4.104	39	1	39	396.253	295.151	6.711	4.080	1.705	4.126	396.291	295.164	6.743	390	293	4	16	6	7
1066	1416	1066	625	43669	40.965	1.133	41	4	41	376.077	298.056	8.116	7.009	2.452	6.830	376.078	298.055	8.120	368	289	4	24	20	10
152	266	152	126	78566	516.882	38.446	520	46	520	433.112	302.112	6.954	2.992	0.840	3.073	433.106	302.106	6.966	429	300	4	8	7	7
177	318	177	148	1062	6.000	0.000	6	6	6	420.605	308.983	5.825	3.519	1.204	3.529	420.605	308.983	5.825	417	303	4	9	12	4
385	586	385	275	2695	7.000	0.000	7	7	7	398.286	313.862	7.247	4.295	1.291	4.317	398.286	313.862	7.247	393	309	4	14	11	9
341	532	341	239	3410	10.000	0.000	10	10	10	398.713	328.079	6.320	4.588	1.585	4.455	398.713	328.079	6.320	392	321	4	14	15	6
63	136	63	56	567	9.000	0.000	9	9	9	455.429	326.857	5.619	2.217	0.644	2.261	455.429	326.857	5.619	452	324	4	7	7	4
168	330	168	139	1848	11.000	0.000	11	11	11	438.345	331.179	6.196	3.560	1.288	3.459	438.345	331.179	6.196	434	327	4	10	12	6
116	186	116	82	1392	12.000	0.000	12	12	12	391.353	331.379	6.457	2.683	0.518	2.692	391.353	331.379	6.457	388	328	4	7	7	6
296	512	296	219	20127	67.997	0.058	68	67	68	476.351	333.149	7.649	4.417	1.536	4.252	476.351	333.149	7.649	470	328	4	15	12	9
130	228	130	102	2080	16.000	0.000	16	16	16	484.362	341.623	5.900	2.970	0.940	2.875	484.362	341.623	5.900	480	338	4	10	8	5
54	120	54	46	1026	19.000	0.000	19	19	19	468.259	351.148	5.556	2.014	0.527	2.002	468.259	351.148	5.556	466	349	4	6	6	4
126	220	126	92	2268	18.000	0.000	18	18	18	392.730	350.889	6.087	2.828	0.703	2.867	392.730	350.889	6.087	389	347	4	8	8	5
261	436	261	193	5740	21.992	0.124	22	20	22	495.471	352.464	6.345	4.120	1.462	4.000	495.471	352.464	6.346	490	348	4	14	11	6
150	296	150	131	3150	21.000	0.000	21	21	21	454.500	351.320	5.880	3.818	1.450	3.769	454.500	351.320	5.880	448	348	4	13	8	5
129	278	129	112	3096	24.000	0.000	24	24	24	524.953	367.915	6.078	3.532	1.643	3.231	524.953	367.915	6.078	520	364	4	13	10	5
299	454	299	201	7475	25.000	0.000	25	25	25	472.763	366.595	7.896	4.161	1.308	4.130	472.763	366.595	7.896	466	363	4	14	8	10
647	864	647	388	16822	26.000	0.000	26	26	26	454.495	370.855	7.853	5.368	1.487	5.399	454.495	370.855	7.853	448	363	4	16	15	10
181	334	181	148	5068	28.000	0.000	28	28	28	531.293	387.724	5.812	3.573	1.189	3.532	531.293	387.724	5.812	527	383	4	11	11	5
212	338	212	153	6572	31.000	0.000	31	31	31	519.009	392.792	6.066	3.796	1.386	3.554	519.009	392.792	6.066	511	389	4	16	9	6
222	376	222	152	7104	32.000	0.000	32	32	32	544.185	395.617	7.018	3.656	1.035	3.603	544.185	395.617	7.018	539	391	4	12	10	8
642	890	642	426	96824	150.816	4.657	151	33	151	488.847	404.318	7.165	5.731	2.043	5.554	488.852	404.320	7.169	481	396	4	18	18	9
113	220	113	100	3842	34.000	0.000	34	34	34	455.531	404.478	5.770	3.169	1.304	2.925	455.531	404.478	5.770	450	400	4	12	9	4
154	284	154	119	5390	35.000	0.000	35	35	35	484.039	417.292	6.994	3.293	1.048	3.235	484.039	417.292	6.994	480	413	4	9	10	8
