Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
485	726	485	334	5316	10.961	0.610	11	1	11	377.019	71.047	4.557	5.325	1.939	5.221	377.010	71.052	4.566	368	65	2	18	15	7
320	466	320	211	1600	5.000	0.000	5	5	5	327.697	91.947	4.469	4.350	1.397	4.256	327.697	91.947	4.469	321	86	2	14	14	6
288	416	288	197	2016	7.000	0.000	7	7	7	238.573	108.090	4.549	4.186	1.391	4.155	238.573	108.090	4.549	234	103	2	12	11	7
301	468	301	211	2408	8.000	0.000	8	8	8	409.704	63.691	5.216	4.358	1.398	4.362	409.704	63.691	5.216	404	60	3	13	12	7
180	292	180	141	2160	12.000	0.000	12	12	12	396.294	69.744	4.189	3.481	1.162	3.363	396.294	69.744	4.189	391	66	3	12	8	4
53	146	53	51	56604	1068.000	0.000	1068	1068	1068	363.755	70.415	3.736	2.806	1.042	2.792	363.755	70.415	3.736	360	67	3	7	9	3
58	138	58	52	754	13.000	0.000	13	13	13	351.707	72.690	3.793	2.238	0.786	2.178	351.707	72.690	3.793	349	69	3	6	8	3
60	122	60	54	840	14.000	0.000	14	14	14	345.017	72.917	3.850	2.142	0.666	2.190	345.017	72.917	3.850	343	70	3	5	7	4
48	96	48	40	720	15.000	0.000	15	15	15	325.062	75.542	4.188	1.874	0.363	1.887	325.062	75.542	4.188	323	74	3	5	5	4
272	446	272	197	4896	18.000	0.000	18	18	18	404.592	76.559	6.864	4.012	1.384	4.091	404.592	76.559	6.864	401	73	3	9	10	10
17	58	17	17	272	16.000	0.000	16	16	16	310.588	77.765	3.706	1.488	0.562	1.481	310.588	77.765	3.706	310	76	3	3	5	3
49	110	49	45	833	17.000	0.000	17	17	17	337.592	78.347	3.673	2.001	0.628	1.976	337.592	78.347	3.673	335	76	3	6	6	3
216	382	216	175	4320	20.000	0.000	20	20	20	295.620	81.162	4.407	4.261	1.884	4.056	295.620	81.162	4.407	290	77	3	16	11	5
163	240	163	113	3586	22.000	0.000	22	22	22	398.632	82.399	4.589	3.139	0.803	3.013	398.632	82.399	4.589	396	78	3	6	10	5
15	52	15	15	285	19.000	0.000	19	19	19	285.600	80.667	4.467	1.322	0.420	1.619	285.600	80.667	4.467	284	80	3	4	3	4
104	192	104	79	2600	25.000	0.000	25	25	25	348.010	84.856	4.615	2.641	0.690	2.659	348.010	84.856	4.615	345	82	3	7	7	5
226	308	226	136	6328	28.000	0.000	28	28	28	417.788	84.752	6.571	3.501	0.712	3.593	417.788	84.752	6.571	415	81	3	7	8	9
72	140	72	56	1728	24.000	0.000	24	24	24	268.250	84.986	4.681	2.233	0.470	2.169	268.250	84.986	4.681	266	83	3	6	6	5
362	576	362	267	15204	42.000	0.000	42	42	42	367.193	93.497	4.804	5.217	2.154	4.995	367.193	93.497	4.804	362	83	3	11	20	5
7	28	7	7	6443	920.429	395.729	1070	23	1070	381.286	83.714	4.000	0.944	0.320	1.010	381.170	83.668	4.163	380	83	3	3	2	3
7	28	7	7	182	26.000	0.000	26	26	26	385.429	84.286	3.714	1.027	0.445	0.958	385.429	84.286	3.714	384	83	3	3	3	2
50	112	50	44	17863	357.260	47.659	364	27	364	410.140	84.040	4.680	1.969	0.549	2.011	410.143	84.022	4.712	407	82	3	7	5	4
38	84	38	34	1140	30.000	0.000	30	30	30	243.553	88.474	3.895	1.747	0.454	1.781	243.553	88.474	3.895	241	87	3	6	4	3
203	362	203	155	6496	32.000	0.000	32	32	32	275.148	90.404	4.616	3.975	1.570	3.979	275.148	90.404	4.616	272	84	3	9	15	4
56	112	56	46	1736	31.000	0.000	31	31	31	376.000	88.643	4.161	2.038	0.502	2.047	376.000	88.643	4.161	374	86	3	5	6	3
104	240	104	90	3432	33.000	0.000	33	33	33	383.635	90.298	3.865	3.158	1.256	3.101	383.635	90.298	3.865	380	86	3	11	9	3
211	314	211	143	77015	365.000	0.000	365	365	365	305.611	91.578	5.161	3.624	1.011	3.565	305.611	91.578	5.161	301	87	3	9	10	6
183	286	183	136	6405	35.000	0.000	35	35	35	314.126	92.934	4.208	3.369	1.074	3.330	314.126	92.934	4.208	311	88	3	9	11	4
179	276	179	120	6086	34.000	0.000	34	34	34	408.698	91.855	5.575	3.183	0.612	3.205	408.698	91.855	5.575	405	88	3	8	8	7
258	482	258	195	101069	391.740	250.244	366	44	2687	419.829	93.581	5.484	4.259	1.497	4.219	419.942	93.347	5.758	415	87	3	12	14	8
56	144	56	52	2240	40.000	0.000	40	40	40	239.232	95.054	3.786	2.099	0.654	2.178	239.232	95.054	3.786	237	92	3	5	7	3
48	96	48	43	1776	37.000	0.000	37	37	37	298.562	93.625	3.979	1.867	0.468	1.848	298.562	93.625	3.979	296	91	3	5	6	3
62	140	62	52	2356	38.000	0.000	38	38	38	350.048	94.161	4.016	2.214	0.667	2.203	350.048	94.161	4.016	347	92	3	7	6	3
249	352	249	154	9711	39.000	0.000	39	39	39	222.964	94.984	5.823	3.567	0.666	3.585	222.964	94.984	5.823	218	91	3	10	9	7
212	414	212	179	10176	48.000	0.000	48	48	48	249.566	97.764	4.292	4.415	1.822	4.327	249.566	97.764	4.292	243	92	3	14	12	4
93	186	93	77	3813	41.000	0.000	41	41	41	375.129	96.527	4.194	2.564	0.784	2.627	375.129	96.527	4.194	372	93	3	7	8	4
141	248	141	99	6345	45.000	0.000	45	45	45	232.801	98.617	4.780	2.998	0.769	2.884	232.801	98.617	4.780	229	95	3	9	8	5
176	274	176	127	8624	49.000	0.000	49	49	49	295.222	100.716	4.324	3.250	0.944	3.257	295.222	100.716	4.324	292	97	3	9	11	5
31	102	31	29	32263	1040.742	185.173	1074	43	1074	383.129	97.032	4.935	1.861	0.817	1.531	383.101	97.033	4.997	380	96	3	8	4	5
