Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
436	592	436	285	872	2.000	0.000	2.000	2	2	817.167	802.479	5.761	4.745	1.478	4.730	817.167	802.479	5.761	813	796	2	9	15	9
1478	1666	1478	803	2033934	1376.139	50.563	1378.000	3	1378	766.168	825.249	6.689	7.606	2.948	7.128	766.165	825.254	6.694	756	815	2	20	27	12
1125	1498	1125	714	1806840	1606.080	643.102	1864.000	4	1864	791.593	846.004	5.737	6.982	2.298	7.188	792.569	846.645	5.819	782	837	2	23	20	11
384	594	384	252	200201	521.357	238.056	512.000	5	5119	878.760	856.109	6.531	4.471	1.284	4.371	878.734	856.003	6.678	873	850	2	13	12	11
102	172	102	84	714	7.000	0.000	7.000	7	7	345.618	1.990	4.912	2.650	0.801	2.593	345.618	1.990	4.912	341	1	3	10	4	5
252	368	252	181	2016	8.000	0.000	8.000	8	8	389.286	2.413	5.710	4.077	1.529	3.870	389.286	2.413	5.710	382	1	3	16	5	8
332	462	332	201	3652	11.000	0.000	11.000	11	11	356.904	6.777	6.280	4.161	1.013	4.182	356.904	6.777	6.280	350	1	3	13	11	9
245	410	245	181	2940	12.000	0.000	12.000	12	12	379.110	8.514	6.347	4.059	1.453	3.935	379.110	8.514	6.347	372	4	3	13	9	9
200	334	200	155	2800	14.000	0.000	14.000	14	14	360.165	16.610	5.025	4.335	1.903	4.217	360.165	16.610	5.025	354	13	3	17	7	5
413	556	413	263	6193	14.995	0.098	15.000	13	15	203.094	15.763	6.295	4.873	1.699	4.522	203.095	15.763	6.296	199	9	3	9	16	8
642	904	642	434	12198	19.000	0.000	19.000	19	19	376.514	23.375	5.188	5.916	2.091	5.876	376.514	23.375	5.188	366	16	3	19	16	8
408	574	408	278	8976	22.000	0.000	22.000	22	22	409.235	25.620	6.042	4.460	1.260	4.457	409.235	25.620	6.042	406	20	3	9	13	9
319	466	319	212	7337	23.000	0.000	23.000	23	23	308.567	24.696	5.605	4.234	1.381	4.039	308.567	24.696	5.605	302	22	3	15	10	8
177	314	177	140	263492	1488.655	111.019	1497.000	20	1497	390.610	20.282	6.056	3.322	1.033	3.371	390.602	20.267	6.074	387	16	3	8	10	7
265	364	265	164	6621	24.985	0.246	25.000	21	25	387.894	27.608	5.581	3.682	0.808	3.642	387.895	27.610	5.583	384	24	3	10	9	8
277	382	277	173	6648	24.000	0.000	24.000	24	24	358.599	25.635	6.083	3.843	0.970	3.802	358.599	25.635	6.083	354	21	3	11	9	8
242	412	242	164	6534	27.000	0.000	27.000	27	27	209.459	27.103	7.467	3.851	1.210	3.918	209.459	27.103	7.467	205	21	3	10	12	11
142	258	142	108	3692	26.000	0.000	26.000	26	26	294.127	30.430	6.134	3.045	0.915	2.902	294.127	30.430	6.134	291	27	3	8	8	8
236	382	236	173	7313	30.987	0.195	31.000	28	31	285.623	32.191	5.487	4.001	1.462	4.012	285.625	32.192	5.488	279	28	3	14	10	6
438	548	438	261	15330	35.000	0.000	35.000	35	35	367.215	35.084	5.116	4.700	1.394	4.664	367.215	35.084	5.116	360	29	3	15	13	6
172	286	172	139	257217	1495.448	112.163	1504.000	33	1504	272.709	32.552	6.029	3.750	1.549	3.564	272.702	32.544	6.046	270	26	3	6	14	6
356	650	356	266	893023	2508.491	1258.079	3258.000	32	6260	205.784	36.166	8.829	4.738	1.612	4.743	206.889	36.906	9.753	200	29	3	13	13	14
416	536	416	244	12480	30.000	0.000	30.000	30	30	220.488	34.115	6.791	4.283	1.001	4.405	220.488	34.115	6.791	215	29	3	12	11	9
690	914	690	447	24840	36.000	0.000	36.000	36	36	253.449	37.862	5.904	6.128	2.177	6.128	253.449	37.862	5.904	243	30	3	22	14	7
250	412	250	172	168614	674.456	205.880	667.000	34	3793	278.368	38.208	6.044	3.869	1.247	3.734	278.301	38.232	6.140	273	30	3	11	15	8
364	460	364	203	14196	39.000	0.000	39.000	39	39	318.659	37.703	7.126	4.250	1.041	4.151	318.659	37.703	7.126	315	31	3	8	13	9
353	482	353	225	15179	43.000	0.000	43.000	43	43	389.028	42.065	5.890	4.412	1.368	4.323	389.028	42.065	5.890	382	38	3	14	10	7
260	398	260	179	172316	662.754	67.197	670.000	41	670	229.800	38.838	5.762	4.023	1.362	3.811	229.827	38.818	5.792	225	32	3	10	14	7
190	282	190	127	7980	42.000	0.000	42.000	42	42	238.537	41.189	5.353	3.431	1.104	3.242	238.537	41.189	5.353	235	36	3	8	11	6
213	392	213	162	9585	45.000	0.000	45.000	45	45	379.643	39.695	6.141	3.967	1.393	3.967	379.643	39.695	6.141	375	33	3	11	12	6
441	666	441	307	20727	47.000	0.000	47.000	47	47	422.943	44.698	5.959	5.093	1.850	4.927	422.943	44.698	5.959	418	37	3	12	19	10
274	438	274	216	13152	48.000	0.000	48.000	48	48	249.467	47.858	5.339	4.257	1.426	4.230	249.467	47.858	5.339	243	44	3	14	9	6
