Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
257	518	257	214	257	1.000	0.000	1.000	1	1	471.844	6.599	7.257	4.329	1.646	4.166	471.844	6.599	7.257	465	5	3	15	6	12
115	192	115	88	230	2.000	0.000	2.000	2	2	534.443	9.078	5.078	2.719	0.641	2.682	534.443	9.078	5.078	530	7	3	9	6	5
103	200	103	85	515	5.000	0.000	5.000	5	5	631.146	11.272	5.515	2.709	0.864	2.727	631.146	11.272	5.515	629	8	3	5	8	6
138	224	138	115	414	3.000	0.000	3.000	3	3	523.268	8.826	4.884	3.085	0.986	3.125	523.268	8.826	4.884	519	6	3	9	7	5
228	342	228	160	1368	6.000	0.000	6.000	6	6	559.215	13.548	6.057	3.722	1.210	3.570	559.215	13.548	6.057	554	8	3	10	10	7
219	408	219	178	876	4.000	0.000	4.000	4	4	610.100	11.178	5.192	3.999	1.451	3.991	610.100	11.178	5.192	603	8	3	16	9	5
155	306	155	124	1395	9.000	0.000	9.000	9	9	580.961	12.935	5.774	3.112	0.910	3.125	580.961	12.935	5.774	577	10	3	8	7	8
282	418	282	197	3384	12.000	0.000	12.000	12	12	486.401	15.961	5.493	4.252	1.582	4.019	486.401	15.961	5.493	479	11	3	16	10	5
180	370	180	149	298987	1661.039	489.786	2050.000	7	2050	522.928	15.711	8.417	3.672	1.240	3.751	523.288	15.862	9.091	517	13	3	13	7	10
65	126	65	54	520	8.000	0.000	8.000	8	8	532.077	15.123	5.077	2.126	0.461	2.165	532.077	15.123	5.077	530	13	3	6	5	5
102	238	102	92	95880	940.000	721.499	1532.000	13	1532	568.814	12.108	5.951	3.795	1.520	3.902	569.321	9.639	6.751	566	7	3	7	13	7
437	658	437	297	6118	14.000	0.000	14.000	14	14	649.046	13.293	8.160	4.425	1.214	4.552	649.046	13.293	8.160	644	9	3	10	11	12
250	396	250	175	4002	16.008	0.126	16.000	16	18	589.420	16.780	6.416	3.741	1.011	3.631	589.420	16.781	6.414	586	12	3	8	13	8
607	890	607	429	16389	27.000	0.000	27.000	27	27	581.491	25.455	6.208	6.065	2.293	5.790	581.491	25.455	6.208	574	17	3	17	20	7
1309	1782	1309	834	24871	19.000	0.000	19.000	19	19	465.133	15.933	7.704	7.811	2.866	7.668	465.133	15.933	7.704	452	5	3	26	25	11
228	422	228	184	97553	427.864	673.021	22.000	22	1539	597.289	20.026	5.746	3.726	1.248	3.636	594.574	18.322	6.313	594	14	3	11	11	8
