"","Volume..pixel.3.","Surface..pixel.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...pixel.","SD.dist..to.surf...pixel.","Median.dist..to.surf...pixel.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"34",310,548,310,224,22351,72.1,142.615,64,64,2575,332.835,526.061,7.529,4.431,1.557,4.316,332.629,525.942,7.694,328,520,3,11,15,12,FALSE,FALSE
"35",273,472,273,200,17745,65,0,65,65,65,412.447,532.018,7.908,4.227,1.58,4.141,412.447,532.018,7.908,407,528,3,11,11,12,FALSE,FALSE
"36",97,182,97,73,6402,66,0,66,66,66,397.237,529.959,5.526,2.555,0.613,2.494,397.237,529.959,5.526,395,526,3,5,9,6,FALSE,FALSE
"37",158,298,158,129,10586,67,0,67,67,67,279.778,532.171,5.348,3.819,1.806,3.445,279.778,532.171,5.348,276,523,3,9,14,6,TRUE,FALSE
"38",77,178,77,67,23488,305.039,529.391,68,68,1472,322.377,533.779,5.273,2.396,0.719,2.381,323.04,535.983,5.24,320,531,3,6,7,6,FALSE,FALSE
"39",133,214,133,94,9177,69,0,69,69,69,259.805,536.767,5.203,2.864,0.695,2.92,259.805,536.767,5.203,257,533,3,7,8,5,TRUE,TRUE
"40",175,328,175,139,191163,1092.36,1401.638,70,70,3003,390.731,537.251,8.086,3.9,1.396,4.102,392.149,537.768,12.056,387,535,3,8,6,12,FALSE,FALSE
"41",233,444,233,175,19064,81.82,165.156,71,71,2592,278.292,540.219,6.979,3.872,1.294,3.726,278.121,540.454,7.246,272,537,3,11,9,11,FALSE,FALSE
"42",576,742,576,343,42047,72.998,0.042,73,72,73,348.646,539.891,6.559,5.323,1.79,4.884,348.646,539.89,6.559,339,534,3,18,13,10,FALSE,FALSE
"43",83,156,83,66,28774,346.675,30.295,350,74,350,384.313,542.952,5.108,2.372,0.563,2.342,384.326,542.932,5.129,382,540,3,6,7,5,FALSE,FALSE
"44",184,356,184,151,124511,676.69,702.995,357,76,2204,433.457,549.043,6.429,3.422,1.083,3.392,434.949,549.562,7.019,429,543,3,9,11,8,TRUE,FALSE
"45",87,162,87,70,6699,77,0,77,77,77,411.897,549.138,5.092,2.431,0.603,2.382,411.897,549.138,5.092,409,547,3,7,6,5,FALSE,FALSE
"46",374,566,374,245,29172,78,0,78,78,78,271.866,549.302,7.444,4.42,1.305,4.535,271.866,549.302,7.444,268,542,3,10,15,11,TRUE,FALSE
"47",762,1088,762,488,276322,362.627,10.288,363,79,363,315.549,556.259,8.303,6.139,2.025,5.975,315.552,556.262,8.309,304,550,3,21,13,12,FALSE,FALSE
"48",204,442,204,177,16524,81,0,81,81,81,402.054,557.456,7.593,3.933,1.299,4.004,402.054,557.456,7.593,399,553,3,8,10,11,FALSE,FALSE
"49",108,200,108,84,8856,82,0,82,82,82,428.861,558.935,5.306,2.748,0.775,2.685,428.861,558.935,5.306,426,555,3,7,8,7,TRUE,TRUE
"50",301,550,301,223,25283,83.997,0.058,84,83,84,441.904,557.847,7.405,4.608,1.789,4.421,441.904,557.847,7.405,437,553,3,16,13,11,FALSE,FALSE
"51",251,392,251,172,21335,85,0,85,85,85,368.223,560.494,6.151,4.189,1.489,4.04,368.223,560.494,6.151,360,557,3,15,8,8,TRUE,TRUE
"52",854,1346,854,570,106389,124.577,168.718,86,86,4219,279.265,566.046,8.739,6.294,1.997,6.308,277.768,565.252,8.074,270,559,3,19,19,12,FALSE,FALSE
"53",796,1278,796,584,1375554,1728.083,188.912,1851,369,1851,219.501,560.392,7.265,6.111,2.111,6.04,219.363,560.015,7.321,210,551,3,19,20,9,FALSE,FALSE
"54",535,682,535,335,47615,89,0,89,89,89,251.127,568.914,7.047,4.899,1.476,4.733,251.127,568.914,7.047,243,563,3,16,11,11,FALSE,FALSE
"55",98,184,98,72,8624,88,0,88,88,88,436.102,569.367,4.898,2.524,0.568,2.56,436.102,569.367,4.898,433,566,3,7,7,5,FALSE,FALSE
"56",155,324,155,124,14105,91,0,91,91,91,416.419,570.49,4.794,3.351,1.193,3.392,416.419,570.49,4.794,411,567,3,11,9,5,TRUE,TRUE
"57",58,116,58,48,5220,90,0,90,90,90,387.448,569.966,4.741,2.04,0.473,2.079,387.448,569.966,4.741,385,568,3,6,5,4,TRUE,TRUE
"58",40,96,40,40,3720,93,0,93,93,93,198.775,573.025,4.625,1.819,0.618,1.952,198.775,573.025,4.625,196,571,3,6,5,4,FALSE,FALSE
"59",346,556,346,236,32870,95,0,95,95,95,402.827,572.954,6.249,4.631,1.603,4.486,402.827,572.954,6.249,396,567,3,14,13,9,FALSE,FALSE
"60",83,164,83,67,8051,97,0,97,97,97,303.193,581.157,5,2.476,0.666,2.415,303.193,581.157,5,300,579,3,7,6,6,TRUE,FALSE
"61",219,492,219,200,363944,1661.845,384.35,1868,98,1868,219.301,587.137,6.447,4.06,1.528,3.976,219.36,587.628,6.576,216,580,3,10,14,7,TRUE,FALSE
"62",59,156,59,58,22941,388.831,54.756,399,99,399,392.729,583.475,4.458,2.407,0.878,2.453,392.787,583.461,4.496,390,580,3,7,7,4,TRUE,TRUE
"63",80,146,80,64,8080,101,0,101,101,101,428.337,587.537,4.637,2.364,0.632,2.328,428.337,587.537,4.637,426,584,3,6,7,4,TRUE,FALSE
"64",519,704,519,327,51900,100,0,100,100,100,198.422,585.64,7.368,4.991,1.517,4.917,198.422,585.64,7.368,191,580,3,15,12,11,FALSE,FALSE
"65",5,20,5,5,510,102,0,102,102,102,328,587.2,3.6,0.848,0.319,0.894,328,587.2,3.6,328,586,3,1,3,2,TRUE,FALSE
"66",159,284,159,122,16695,105,0,105,105,105,437.484,589.044,4.937,3.418,1.254,3.263,437.484,589.044,4.937,434,583,3,8,13,5,TRUE,TRUE
"67",123,216,123,89,13038,106,0,106,106,106,473.951,589.927,5.22,2.802,0.711,2.679,473.951,589.927,5.22,470,587,3,8,6,6,TRUE,TRUE
"68",137,302,137,116,14248,104,0,104,104,104,411.416,589.175,4.533,3.702,1.478,3.635,411.416,589.175,4.533,406,583,3,12,11,4,FALSE,FALSE
"69",76,154,76,62,8132,107,0,107,107,107,391.382,595.513,4.737,2.349,0.654,2.426,391.382,595.513,4.737,388,593,3,7,6,4,TRUE,FALSE
"70",71,126,71,53,7668,108,0,108,108,108,400.789,597.62,5.324,2.192,0.365,2.258,400.789,597.62,5.324,399,595,3,5,6,5,FALSE,FALSE
"71",257,376,257,176,31063,120.868,158.191,111,111,2647,499.358,607.156,5.444,3.76,1.112,3.757,499.329,606.898,5.734,496,601,3,9,12,7,FALSE,FALSE
"72",160,286,160,122,17920,112,0,112,112,112,521.669,611.031,5.431,3.392,1.228,3.145,521.669,611.031,5.431,515,608,3,13,7,8,FALSE,FALSE
"73",110,176,110,84,12430,113,0,113,113,113,244.327,612.318,5.6,2.626,0.625,2.63,244.327,612.318,5.6,242,610,3,7,6,5,FALSE,FALSE
"74",72,128,72,53,8208,114,0,114,114,114,478.986,617.694,4.819,2.205,0.334,2.196,478.986,617.694,4.819,476,616,3,7,5,5,TRUE,TRUE
"75",101,188,101,80,11615,115,0,115,115,115,517.01,619.03,5.356,2.554,0.643,2.495,517.01,619.03,5.356,513,616,3,8,6,6,FALSE,FALSE
"76",73,160,73,63,8469,116.014,0.117,116,116,117,525.014,619.616,4.74,2.404,0.758,2.207,525.014,619.617,4.74,522,618,3,8,6,4,FALSE,FALSE
"77",77,156,77,60,9162,118.987,0.114,119,118,119,297,622.974,5.078,2.298,0.535,2.255,297,622.974,5.078,294,620,3,6,7,5,TRUE,FALSE
"78",97,178,97,68,11640,120,0,120,120,120,515.804,625.021,5.278,2.495,0.387,2.436,515.804,625.021,5.278,513,623,3,6,5,6,FALSE,FALSE
"79",1084,1482,1084,685,132248,122,0,122,122,122,199.982,623.073,7.405,7.011,2.269,6.902,199.982,623.073,7.405,193,611,3,16,22,12,TRUE,FALSE
"80",50,106,50,41,6150,123,0,123,123,123,529.46,627.02,4.84,1.95,0.385,2.009,529.46,627.02,4.84,528,625,3,4,5,5,FALSE,FALSE
"81",99,204,99,89,12379,125.04,0.402,125,125,129,201.646,634.768,5.04,2.592,0.857,2.63,201.647,634.768,5.04,198,632,3,8,7,5,TRUE,TRUE
"82",225,406,225,163,28574,126.996,0.067,127,126,127,525.116,634.196,5.596,3.809,1.248,3.563,525.116,634.196,5.596,519,630,3,13,9,7,FALSE,FALSE
"83",597,676,597,357,76416,128,0,128,128,128,186.122,633.781,7.901,5.356,1.7,5.174,186.122,633.781,7.901,180,629,3,18,8,11,FALSE,FALSE
"84",69,136,69,54,9039,131,0,131,131,131,228.725,638,5.13,2.188,0.486,2.198,228.725,638,5.13,226,635,3,6,7,5,TRUE,TRUE
"85",1872,2124,1872,995,2917908,1558.712,57.133,1561,133,1561,183.382,643.844,8.455,8.254,2.72,7.834,183.387,643.848,8.462,169,634,3,30,19,12,FALSE,FALSE
"86",55,114,55,47,7425,135,0,135,135,135,555.2,643.2,4.982,2.089,0.555,2.18,555.2,643.2,4.982,553,641,3,5,5,5,FALSE,FALSE
"87",51,146,51,50,8260,161.961,199.68,134,134,1560,548.569,642.706,4.51,2.157,0.762,2.147,548.125,642.757,4.767,545,640,3,7,6,4,TRUE,FALSE
"88",102,248,102,88,13872,136,0,136,136,136,541,648.843,4.431,3.16,1.332,3.157,541,648.843,4.431,534,645,3,13,8,4,TRUE,FALSE
"89",65,140,65,60,8905,137,0,137,137,137,559.354,649.415,4.538,2.336,0.839,2.391,559.354,649.415,4.538,556,647,3,8,6,5,FALSE,FALSE
"90",136,300,136,119,18768,138,0,138,138,138,213.647,651.456,5.154,3.724,1.713,3.567,213.647,651.456,5.154,208,647,3,12,13,6,TRUE,FALSE
"91",336,566,336,236,46704,139,0,139,139,139,385.643,659.003,9.232,4.123,1.182,4.171,385.643,659.003,9.232,382,654,3,9,10,12,FALSE,FALSE
"92",310,564,310,220,50176,161.858,271.69,140,140,3528,531.865,662.384,7.1,4.311,1.445,4.107,531.478,662.4,7.559,526,658,3,13,9,12,FALSE,FALSE
"93",77,136,77,60,10857,141,0,141,141,141,558.961,662.571,5.078,2.326,0.623,2.26,558.961,662.571,5.078,555,661,3,8,4,5,TRUE,FALSE
"94",138,290,138,117,77805,563.804,51.277,570,142,570,420.833,665.964,5.087,3.257,1.102,3.265,420.837,665.974,5.11,417,661,3,8,11,6,FALSE,FALSE
"95",81,140,81,61,11664,144,0,144,144,144,134.37,675.272,5.63,2.306,0.372,2.321,134.37,675.272,5.63,132,673,3,5,5,6,FALSE,FALSE
"96",202,416,202,167,121458,601.277,125.108,595,145,2313,508.089,674.624,8.257,3.808,1.094,3.989,508.035,674.596,8.273,504,670,3,9,10,11,FALSE,FALSE
"97",87,166,87,68,12702,146,0,146,146,146,196.989,679.483,5.391,2.448,0.629,2.457,196.989,679.483,5.391,194,677,3,7,6,6,TRUE,FALSE
"98",172,284,172,122,25284,147,0,147,147,147,408.343,679.686,6.023,3.189,0.799,3.142,408.343,679.686,6.023,404,677,3,10,7,7,FALSE,FALSE
"99",95,200,95,77,16652,175.284,265.934,148,148,2740,551.358,682.779,5.389,2.613,0.81,2.632,550.991,683.125,5.951,548,680,3,8,7,8,FALSE,FALSE
"100",76,146,76,59,11324,149,0,149,149,149,316.211,684.066,4.921,2.243,0.411,2.277,316.211,684.066,4.921,314,681,3,6,7,5,TRUE,FALSE
"101",209,402,209,176,131539,629.373,47.184,634,150,634,242.732,689.804,5.014,4.15,1.82,3.919,242.726,689.809,5.029,235,685,3,16,12,4,TRUE,TRUE
"102",206,370,206,147,31724,154,0,154,154,154,439.947,691.621,6.714,3.615,1.205,3.362,439.947,691.621,6.714,435,689,3,11,7,10,TRUE,FALSE
"103",95,186,95,77,14440,152,0,152,152,152,574.926,691.274,5.021,2.716,0.974,2.494,574.926,691.274,5.021,573,687,3,5,10,5,FALSE,FALSE
"104",58,116,58,49,9048,156,0,156,156,156,540.138,693.121,5.052,2.04,0.5,2.142,540.138,693.121,5.052,538,691,3,5,6,5,FALSE,FALSE
"105",240,490,240,192,456702,1902.925,1493.078,3173,155,3173,582.438,690.792,8.975,4.353,1.353,4.385,581.712,689.985,11.403,577,685,3,11,10,12,FALSE,FALSE
"106",242,408,242,189,38236,158,0,158,158,158,429.393,692.269,4.946,3.997,1.395,3.897,429.393,692.269,4.946,423,686,3,12,13,5,TRUE,FALSE
"107",67,152,67,60,10654,159.015,0.122,159,159,160,591.388,694.791,4.881,2.221,0.615,2.269,591.388,694.791,4.88,589,692,3,6,7,5,FALSE,FALSE
"108",165,294,165,128,106433,645.048,37.913,648,161,648,237.297,696.806,5.564,3.686,1.482,3.539,237.307,696.805,5.575,232,691,3,11,11,6,FALSE,FALSE
"109",214,346,214,155,34668,162,0,162,162,162,605.888,697.453,5.444,3.581,1.166,3.5,605.888,697.453,5.444,603,691,3,8,12,6,TRUE,FALSE
"110",100,174,100,70,16300,163,0,163,163,163,582.1,698.81,5.34,2.504,0.359,2.51,582.1,698.81,5.34,580,696,3,6,6,6,FALSE,FALSE
"111",83,168,83,73,13612,164,0,164,164,164,514.614,701.723,4.928,2.503,0.835,2.534,514.614,701.723,4.928,511,699,3,8,6,5,FALSE,FALSE
"112",189,358,189,155,31185,165,0,165,165,165,476.593,704.862,5.259,3.742,1.557,3.588,476.593,704.862,5.259,473,698,3,12,13,6,TRUE,TRUE
"113",9,36,9,9,1494,166,0,166,166,166,483.556,704,4.333,1.446,0.653,1.591,483.556,704,4.333,482,704,3,5,1,3,TRUE,FALSE
"114",121,210,121,85,20207,167,0,167,167,167,498.339,705.802,5.322,2.82,0.721,2.798,498.339,705.802,5.322,495,703,3,8,8,6,FALSE,FALSE
"115",113,226,113,97,18984,168,0,168,168,168,423.681,707.062,5.071,3.253,1.3,3.2,423.681,707.062,5.071,418,703,3,11,8,5,TRUE,TRUE
"116",68,142,68,55,11492,169,0,169,169,169,586.868,709.75,4.603,2.213,0.538,2.23,586.868,709.75,4.603,584,707,3,6,6,4,TRUE,TRUE
"117",57,126,57,48,9690,170,0,170,170,170,620.667,710.088,4.246,2.189,0.727,2.11,620.667,710.088,4.246,618,708,3,8,5,4,TRUE,FALSE
"118",71,146,71,61,12141,171,0,171,171,171,430.465,715.028,4.606,2.292,0.635,2.29,430.465,715.028,4.606,427,712,3,7,7,4,TRUE,TRUE
"119",43,122,43,42,7438,172.977,0.152,173,172,173,522.93,717.465,4.512,2.057,0.767,2.001,522.93,717.465,4.512,521,714,3,5,7,4,FALSE,FALSE
"120",68,132,68,53,11832,174,0,174,174,174,467.618,718.368,4.735,2.176,0.471,2.242,467.618,718.368,4.735,465,716,3,6,6,4,TRUE,TRUE
"121",109,260,109,94,19075,175,0,175,175,175,628.55,721.908,4.624,3.033,1.122,3.05,628.55,721.908,4.624,625,718,3,9,10,7,TRUE,TRUE
"122",47,152,47,45,8320,177.021,0.146,177,177,178,615.638,721.979,4.149,2.566,1.283,2.442,615.639,721.979,4.149,611,720,3,11,5,3,TRUE,TRUE
"123",48,98,48,40,8448,176,0,176,176,176,287.312,721.688,4.833,1.916,0.454,1.886,287.312,721.688,4.833,285,720,3,6,4,4,TRUE,TRUE
"124",69,132,69,56,12351,179,0,179,179,179,427.188,722.203,5.217,2.147,0.397,2.189,427.188,722.203,5.217,425,720,3,5,5,5,TRUE,FALSE
"125",175,336,175,131,31675,181,0,181,181,181,603.046,725.514,5.006,3.639,1.316,3.394,603.046,725.514,5.006,598,719,3,10,12,6,TRUE,TRUE
"126",243,420,243,187,43740,180,0,180,180,180,200.346,724.07,5.214,4.351,1.682,4.236,200.346,724.07,5.214,196,717,3,11,17,6,TRUE,TRUE
"127",101,198,101,79,18685,185,0,185,185,185,625.871,737.356,4.97,2.623,0.715,2.647,625.871,737.356,4.97,622,735,3,9,6,6,FALSE,FALSE
"128",33,86,33,30,24279,735.727,99.224,753,183,753,633.515,736.394,4.939,1.682,0.443,1.683,633.48,736.403,4.985,632,734,3,4,5,5,FALSE,FALSE
"129",75,150,75,61,14025,187,0,187,187,187,593.187,738.36,4.6,2.289,0.583,2.345,593.187,738.36,4.6,590,735,3,7,7,4,TRUE,FALSE
"130",53,128,53,52,9752,184,0,184,184,184,617.415,737.585,4.321,2.151,0.744,2.149,617.415,737.585,4.321,614,735,3,7,6,3,FALSE,FALSE
"131",174,356,174,135,32364,186,0,186,186,186,514.46,739.603,5.966,3.443,1.145,3.421,514.46,739.603,5.966,511,735,3,8,11,10,FALSE,FALSE
"132",241,506,241,196,396769,1646.344,1040.141,2382,188,2803,601.456,741.834,9.037,4.514,1.478,4.662,600.751,742.831,10.879,595,737,3,13,11,11,FALSE,FALSE
"133",116,212,116,89,21924,189,0,189,189,189,469.681,740.362,5.733,2.687,0.618,2.719,469.681,740.362,5.733,466,738,3,8,5,7,FALSE,FALSE
"134",130,224,130,98,24700,190,0,190,190,190,506.185,741.938,5.377,2.815,0.651,2.817,506.185,741.938,5.377,503,739,3,7,7,7,FALSE,FALSE
"135",125,244,125,115,23875,191,0,191,191,191,620.112,745.952,4.656,3.081,1.097,3.131,620.112,745.952,4.656,616,742,3,9,10,4,FALSE,FALSE
"136",303,516,303,227,241490,796.997,34.871,799,192,799,430.36,753.947,5.802,4.412,1.596,4.196,430.351,753.951,5.809,424,748,3,13,14,7,FALSE,FALSE
"137",69,130,69,56,13386,194,0,194,194,194,486.594,754.957,4.681,2.159,0.461,2.174,486.594,754.957,4.681,484,753,3,6,5,4,TRUE,TRUE
"138",70,210,70,69,57753,825.043,126.152,822,195,1662,624.3,760.957,4.614,2.449,0.864,2.487,624.281,760.975,4.652,621,758,3,8,7,5,FALSE,FALSE
"139",218,392,218,177,179004,821.119,42.534,824,196,824,407.982,760.867,5.174,3.946,1.505,3.798,407.992,760.859,5.182,402,753,3,12,13,6,FALSE,FALSE
"140",29,76,29,27,5742,198,0,198,198,198,483.655,785.207,4.241,1.616,0.498,1.612,483.655,785.207,4.241,482,783,3,5,5,3,TRUE,TRUE
"141",117,208,117,86,23283,199,0,199,199,199,453.915,786.359,5.103,2.744,0.646,2.75,453.915,786.359,5.103,451,783,3,7,8,5,TRUE,TRUE
"142",106,198,106,81,21200,200,0,200,200,200,476.868,790.877,5.179,2.73,0.789,2.683,476.868,790.877,5.179,474,786,3,7,9,6,TRUE,TRUE
"143",86,152,86,67,17286,201,0,201,201,201,605.744,797.791,4.837,2.374,0.502,2.342,605.744,797.791,4.837,604,795,3,5,7,6,FALSE,FALSE
"144",177,294,177,131,35931,203,0,203,203,203,537.627,799.09,7.412,3.358,1.029,3.301,537.627,799.09,7.412,534,796,3,8,6,10,FALSE,FALSE
"145",185,372,185,152,39610,214.108,164.688,202,202,2442,510.486,797.897,5.686,3.873,1.476,3.989,510.516,797.903,5.817,506,791,3,12,13,7,FALSE,FALSE
"146",103,178,103,75,21012,204,0,204,204,204,551.272,798.32,5.447,2.551,0.498,2.556,551.272,798.32,5.447,548,795,3,6,7,6,FALSE,FALSE
"147",55,130,55,50,11330,206,0,206,206,206,600.927,803.764,4.091,2.208,0.754,2.2,600.927,803.764,4.091,598,802,3,7,6,4,TRUE,TRUE
"148",503,820,503,359,714111,1419.704,571.446,1688,205,1688,449.05,802.103,7.581,5.315,2.342,4.898,447.712,801.916,8.135,443,797,3,20,11,11,FALSE,FALSE
"149",127,278,127,116,84427,664.78,340.465,916,207,916,585.709,805.134,4.583,3.59,1.444,3.618,587.102,804.521,4.71,579,801,3,13,9,5,TRUE,TRUE
"150",78,150,78,62,16224,208,0,208,208,208,559.333,806.103,5.218,2.272,0.465,2.304,559.333,806.103,5.218,557,804,3,6,5,6,TRUE,TRUE
"151",50,100,50,40,10450,209,0,209,209,209,547.88,808.92,4.68,1.92,0.365,1.981,547.88,808.92,4.68,546,807,3,5,5,4,TRUE,TRUE
"152",48,106,48,45,10080,210,0,210,210,210,569.354,810.604,4.521,2.024,0.682,2.003,569.354,810.604,4.521,568,807,3,4,7,4,TRUE,FALSE
"153",165,292,165,122,34815,211,0,211,211,211,397.636,818.073,5.236,3.353,1.122,3.403,397.636,818.073,5.236,393,814,3,10,9,6,FALSE,FALSE
"154",139,254,139,107,29468,212,0,212,212,212,550.928,818.856,5.158,3.223,1.17,3.064,550.928,818.856,5.158,544,816,3,12,6,6,TRUE,FALSE
"155",91,176,91,72,23119,254.055,275.388,213,213,2081,607.429,821.033,4.868,2.449,0.629,2.505,607.844,821.028,5.293,605,818,3,6,7,6,TRUE,TRUE
"156",125,274,125,100,26750,214,0,214,214,214,527.136,828.176,7.752,3.189,1.091,3.341,527.136,828.176,7.752,525,825,3,7,8,10,FALSE,FALSE
"157",135,204,135,97,29160,216,0,216,216,216,416.889,829.37,6.089,2.831,0.577,2.76,416.889,829.37,6.089,413,826,3,7,8,6,TRUE,TRUE
"158",400,696,400,281,386848,967.12,37.6,969,217,969,565.747,830.938,6.74,4.715,1.591,4.483,565.745,830.935,6.747,561,824,3,14,16,9,FALSE,FALSE
"159",61,128,61,51,13298,218,0,218,218,218,533.852,833.787,5.18,2.12,0.521,2.162,533.852,833.787,5.18,532,832,3,5,4,6,TRUE,FALSE
"160",343,714,343,293,612648,1786.146,796.676,1701,219,2479,552.507,837.277,7.122,4.832,1.959,4.482,550.794,837.229,7.651,545,833,3,18,10,10,FALSE,FALSE
"161",171,304,171,125,37620,220,0,220,220,220,319.462,837.427,5.76,3.536,1.298,3.233,319.462,837.427,5.76,313,834,3,12,8,6,TRUE,TRUE
"162",271,416,271,178,60162,222,0,222,222,222,588.793,837.804,7.144,3.809,1.078,3.864,588.793,837.804,7.144,585,835,3,10,7,11,FALSE,FALSE
"163",30,70,30,28,6630,221,0,221,221,221,568.033,838.3,4.433,1.577,0.398,1.595,568.033,838.3,4.433,566,837,3,5,3,4,FALSE,FALSE
