"","Volume..pixel.3.","Surface..pixel.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...pixel.","SD.dist..to.surf...pixel.","Median.dist..to.surf...pixel.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"34",1366,1518,1366,686,73764,54,0,54,54,54,332.518,353.803,8.594,7.03,2.113,6.921,332.518,353.803,8.594,324,347,2,20,15,18,TRUE,TRUE
"35",167,246,167,120,32757,196.15,10.988,197,55,197,252.808,355.647,4.856,3.026,0.651,3.093,252.812,355.65,4.869,250,352,2,6,8,7,TRUE,TRUE
"36",1348,1638,1348,794,75488,56,0,56,56,56,270.629,363.576,9.688,6.87,2.206,6.829,270.629,363.576,9.688,264,356,2,16,20,16,TRUE,TRUE
"37",226,288,226,144,421490,1865,0,1865,1865,1865,278.885,360,5.496,3.438,0.713,3.372,278.885,360,5.496,277,355,2,6,11,7,TRUE,TRUE
"38",806,1084,806,472,45947,57.006,0.176,57,57,62,347.344,363.778,6.445,5.697,1.731,5.771,347.344,363.778,6.445,339,357,2,17,15,12,TRUE,FALSE
"39",265,344,265,158,15900,60,0,60,60,60,310.279,366.694,5.14,3.605,0.565,3.574,310.279,366.694,5.14,306,364,2,10,7,8,TRUE,TRUE
"40",351,600,351,252,22113,63,0,63,63,63,371.991,367.92,5.239,4.558,1.462,4.487,371.991,367.92,5.239,365,364,2,15,11,8,TRUE,TRUE
"41",425,510,425,254,88251,207.649,7.228,208,59,208,405.228,363.598,5.482,4.57,1.308,4.63,405.23,363.595,5.488,400,359,2,12,13,8,TRUE,TRUE
"42",584,926,584,400,961172,1645.842,899.061,2155,61,2155,303.676,365.755,10.25,5.923,2.321,5.496,305.134,365.193,11.868,296,357,2,19,14,16,TRUE,TRUE
"43",310,464,310,204,19840,64,0,64,64,64,269.919,370.445,5.316,3.949,0.967,3.91,269.919,370.445,5.316,265,366,2,10,11,8,TRUE,TRUE
"44",662,970,662,426,43030,65,0,65,65,65,385.021,373.875,9.672,5.45,1.667,5.444,385.021,373.875,9.672,380,367,2,12,14,17,TRUE,TRUE
"45",921,1220,921,584,1091334,1184.945,1046.762,2164,67,2164,315.681,379.924,7.618,5.739,1.863,5.961,314.863,376.601,8.384,309,372,2,14,17,13,TRUE,TRUE
"46",139,226,139,108,9591,69,0,69,69,69,344.201,387.209,4.899,2.823,0.602,2.82,344.201,387.209,4.899,340,384,2,7,7,7,TRUE,TRUE
"47",1081,1548,1081,701,2557255,2365.638,1083.737,2877,71,2877,330.162,386.433,10.794,6.405,1.857,6.407,329.734,385.492,11.914,321,379,2,19,16,19,TRUE,TRUE
"48",396,514,396,247,107117,270.497,10,271,72,271,272.639,391.045,5.399,4.321,1.122,4.383,272.643,391.047,5.405,267,386,2,12,11,8,TRUE,TRUE
"49",596,770,596,340,44104,74,0,74,74,74,286.646,389.663,8.084,5.056,1.283,4.97,286.646,389.663,8.084,282,383,2,12,16,13,TRUE,TRUE
"50",573,712,573,346,155659,271.656,8.23,272,75,272,441.126,390.476,5.939,5.679,2.059,5.292,441.127,390.475,5.944,431,386,2,21,10,9,TRUE,TRUE
"51",468,568,468,262,35568,76,0,76,76,76,385.192,395.662,5.754,4.609,1.058,4.646,385.192,395.662,5.754,380,389,2,11,13,11,TRUE,TRUE
"52",1097,1384,1097,646,85566,78,0,78,78,78,346.143,397.709,8.372,6.52,1.943,6.519,346.143,397.709,8.372,334,390,2,21,15,17,TRUE,TRUE
"53",171,278,171,125,13167,77,0,77,77,77,367.263,396.029,4.737,3.202,0.87,3.185,367.263,396.029,4.737,364,392,2,8,9,7,TRUE,TRUE
"54",956,1104,956,524,75524,79,0,79,79,79,528.31,402.156,7.282,6.16,1.737,5.992,528.312,402.156,7.282,520,395,2,20,18,14,TRUE,TRUE
"55",1342,1446,1342,673,419814,312.827,6.333,313,81,313,234.437,406.405,10.017,6.949,2.017,6.907,234.438,406.404,10.022,227,398,2,16,16,19,TRUE,TRUE
"56",542,648,542,299,44444,82,0,82,82,82,293.664,410.194,7.814,5.129,1.544,5.181,293.664,410.194,7.814,287,405,2,13,12,15,TRUE,TRUE
"57",964,1456,964,640,80012,83,0,83,83,83,394.055,411.843,6.627,6.662,2.417,6.526,394.057,411.843,6.627,387,403,2,16,22,12,TRUE,TRUE
"58",761,944,761,420,63924,84,0,84,84,84,427.925,415.234,7.627,5.661,1.635,5.646,427.925,415.234,7.627,423,407,2,13,17,14,TRUE,TRUE
"59",1224,1602,1224,687,419582,342.796,7.378,343,85,351,262.762,420.826,10.691,6.928,2.245,6.972,262.764,420.83,10.696,255,413,2,18,16,20,TRUE,TRUE
"60",12,44,12,12,1044,87,0,87,87,87,390.25,419.917,3.25,1.318,0.483,1.369,390.25,419.917,3.25,389,419,2,4,3,3,TRUE,TRUE
"61",82,142,82,66,7052,86,0,86,86,86,776.671,419.329,4.537,2.273,0.456,2.294,776.671,419.329,4.537,774,417,2,6,6,6,TRUE,FALSE
"62",1360,1500,1360,725,119680,88,0,88,88,88,410.396,424.589,8.604,6.986,1.936,6.928,410.396,424.589,8.604,402,419,2,19,15,18,TRUE,TRUE
"63",988,1238,988,562,395192,399.992,0.255,400,392,400,312.679,439.32,5.983,6.568,2.372,6.433,312.679,439.32,5.983,303,429,2,19,23,10,TRUE,TRUE
"64",654,756,654,331,250841,383.549,11.535,384,89,384,404.861,433.691,7.569,5.167,1.042,5.093,404.865,433.691,7.575,399,429,2,14,12,12,TRUE,TRUE
"65",376,472,376,222,147466,392.197,15.575,393,91,393,431.011,437.702,5.71,4.305,1.109,4.242,431.012,437.702,5.718,425,434,2,13,9,8,TRUE,TRUE
"66",308,382,308,189,28336,92,0,92,92,92,419.357,441.179,5.003,3.868,0.895,3.951,419.357,441.179,5.003,416,436,2,8,11,8,TRUE,TRUE
"67",267,474,267,209,108778,407.408,19.372,410,93,410,545.498,444.097,5,4.354,1.633,4.364,545.485,444.101,5.009,539,439,2,14,11,6,TRUE,FALSE
"68",395,470,395,220,37525,95,0,95,95,95,292.109,452.387,5.876,4.283,0.907,4.296,292.109,452.387,5.876,287,447,2,11,11,9,TRUE,TRUE
"69",186,268,186,122,17856,96,0,96,96,96,274.624,456.253,4.688,3.182,0.613,3.228,274.624,456.253,4.688,271,453,2,9,8,6,TRUE,TRUE
"70",891,1086,891,475,86427,97,0,97,97,97,437.493,458.066,9.056,5.828,1.375,5.936,437.491,458.066,9.056,432,450,2,11,16,16,TRUE,TRUE
"71",486,592,486,274,47628,98,0,98,98,98,399.72,467.267,5.204,4.793,1.322,4.807,399.72,467.267,5.204,393,462,2,15,12,8,TRUE,TRUE
"72",448,580,448,283,44352,99,0,99,99,99,379.859,469.286,5.004,4.89,1.693,4.778,379.859,469.286,5.004,373,464,2,17,13,7,TRUE,TRUE
"73",164,238,164,117,75732,461.78,28.424,464,100,464,324.921,470.402,5.03,3.017,0.637,3.106,324.916,470.395,5.045,322,468,2,7,7,7,TRUE,FALSE
"74",338,602,338,239,133101,393.79,1356.03,102,102,6677,559.754,477.911,10.234,5.026,1.938,4.793,557.071,475.952,15.643,554,473,2,11,10,18,TRUE,TRUE
"75",1195,1664,1195,744,125475,105,0,105,105,105,312.182,482.299,9.197,7.131,2.311,7.128,312.18,482.298,9.197,303,474,2,22,17,18,TRUE,TRUE
"76",156,260,156,109,16536,106,0,106,106,106,299.269,484.949,4.974,3.088,0.723,3.051,299.269,484.949,4.974,296,480,2,7,10,7,TRUE,TRUE
"77",6,28,6,6,642,107,0,107,107,107,344.5,495.5,3.333,1.215,0.543,0.972,344.5,495.5,3.333,344,494,2,3,3,3,TRUE,TRUE
"78",490,646,490,296,52922,108.004,0.09,108,108,110,420.361,499.28,7.437,4.813,1.329,4.717,420.361,499.28,7.437,414,495,2,13,10,14,TRUE,TRUE
"79",653,922,653,413,411969,630.887,1378.225,109,109,4265,339.766,497.025,6.847,5.85,2.027,5.585,335.067,497.428,11.059,331,492,2,20,12,13,TRUE,TRUE
"80",509,762,509,339,57008,112,0,112,112,112,450.666,504.642,7.204,4.588,1.402,4.736,450.666,504.642,7.204,444,498,2,13,14,12,TRUE,TRUE
"81",256,326,256,151,28928,113,0,113,113,113,323.418,510.359,5.531,3.621,0.696,3.629,323.418,510.359,5.531,319,508,2,10,7,8,TRUE,TRUE
"82",531,740,531,343,60534,114,0,114,114,114,339.949,514.927,5.652,5.133,1.679,5.176,339.949,514.927,5.652,334,507,2,15,15,8,TRUE,TRUE
"83",613,696,613,336,71108,116,0,116,116,116,398.427,515.284,5.212,5.258,1.516,5.239,398.427,515.284,5.212,392,509,2,13,16,9,TRUE,TRUE
"84",255,360,255,161,29838,117.012,0.188,117,117,120,380.424,516.639,5.427,3.569,0.652,3.658,380.423,516.639,5.427,377,512,2,9,10,9,TRUE,TRUE
"85",530,632,530,302,62541,118.002,0.043,118,118,119,412.077,516.136,5.432,5.075,1.545,5.141,412.077,516.136,5.432,406,511,2,15,12,8,TRUE,TRUE
"86",180,296,180,129,21782,121.011,0.149,121,121,123,332.739,522.089,5.128,3.291,0.952,3.265,332.739,522.089,5.127,330,516,2,8,11,7,TRUE,TRUE
"87",142,214,142,99,17324,122,0,122,122,122,404.69,523.303,4.803,2.85,0.485,2.831,404.69,523.303,4.803,401,520,2,8,7,6,TRUE,TRUE
"88",552,746,552,347,68450,124.004,0.085,124,124,126,422.768,525.672,6.183,5.162,1.586,5.052,422.768,525.672,6.183,415,521,2,16,14,10,TRUE,FALSE
"89",729,1040,729,477,91125,125,0,125,125,125,436.863,522.839,6.937,5.441,1.554,5.498,436.862,522.84,6.937,431,514,2,12,17,12,TRUE,TRUE
"90",303,412,303,194,38784,128,0,128,128,128,372.38,530.855,5.31,4.049,1.156,3.989,372.38,530.855,5.31,367,526,2,11,11,7,TRUE,TRUE
"91",1591,2000,1591,957,2320219,1458.34,1064.583,2311,130,2311,434.918,549.212,8.612,7.135,2.224,7.325,435.029,552.191,8.858,427,539,2,18,22,19,TRUE,TRUE
"92",697,858,697,400,92004,132,0,132,132,132,380.324,564.364,7.409,5.472,1.562,5.501,380.324,564.364,7.409,374,557,2,14,15,12,TRUE,TRUE
"93",954,1302,954,552,126882,133,0,133,133,133,431.531,568.042,7.501,6.029,1.723,5.996,431.53,568.042,7.501,422,560,2,18,18,16,TRUE,TRUE
"94",160,248,160,117,21600,135,0,135,135,135,361.975,579.263,5.162,3.005,0.613,3.012,361.975,579.263,5.162,358,576,2,8,8,8,TRUE,TRUE
"95",275,366,275,171,37400,136,0,136,136,136,420.927,594.349,5.651,3.767,0.9,3.767,420.927,594.349,5.651,418,589,2,8,11,7,TRUE,TRUE
"96",625,870,625,390,86250,138,0,138,138,138,463.79,600.413,8.614,5.175,1.418,5.116,463.79,600.413,8.614,457,594,2,14,14,13,TRUE,TRUE
"97",120,210,120,89,16680,139,0,139,139,139,405.375,603.75,4.708,2.796,0.837,2.776,405.375,603.75,4.708,401,601,2,10,6,6,TRUE,FALSE
"98",835,1020,835,447,117735,141,0,141,141,141,407.656,611.315,9.08,5.795,1.544,5.789,407.655,611.314,9.08,401,607,2,15,11,16,TRUE,TRUE
"99",562,794,562,346,295770,526.281,1037.687,143,142,5369,460.16,614.05,7.091,4.89,1.227,4.974,458.537,610.988,8.934,455,607,2,11,14,13,TRUE,TRUE
"100",406,562,406,257,58870,145,0,145,145,145,451.244,629.729,5.84,4.406,1.132,4.295,451.243,629.729,5.84,445,625,2,14,12,10,TRUE,TRUE
"101",471,638,471,293,337606,716.786,26.356,718,146,718,464.868,636.698,6.722,4.984,1.664,4.678,464.872,636.696,6.73,460,628,2,10,17,11,TRUE,TRUE
"102",634,704,634,315,98430,155.252,207.789,147,147,5379,434.344,640.927,7.036,5.05,0.986,5.05,434.167,640.825,7.353,429,636,2,13,11,12,TRUE,TRUE
"103",427,568,427,251,67910,159.04,207.511,149,148,4437,415.307,647.588,6.035,4.42,1.111,4.562,415.413,647.298,6.349,411,641,2,11,13,10,TRUE,TRUE
"104",1000,1166,1000,543,151000,151,0,151,151,151,422.241,658.023,8.229,6.336,1.827,6.426,422.242,658.025,8.229,412,649,2,19,17,15,TRUE,TRUE
"105",402,476,402,227,61104,152,0,152,152,152,392.284,657.301,5.336,4.32,1.006,4.345,392.284,657.301,5.336,387,652,2,12,11,9,TRUE,TRUE
"106",432,714,432,309,66096,153,0,153,153,153,383.324,665.069,7.769,4.541,1.273,4.524,383.324,665.07,7.769,379,661,2,12,13,13,TRUE,TRUE
"107",428,558,428,265,65912,154,0,154,154,154,442.918,668.664,5.28,4.67,1.404,4.582,442.918,668.663,5.28,437,663,2,14,13,10,TRUE,FALSE
"108",633,726,633,395,871685,1377.069,48.57,1379,157,1379,288.305,300.384,8.158,5.537,1.746,5.204,288.304,300.384,8.165,280,298,3,15,7,15,TRUE,TRUE
"109",6,22,6,6,936,156,0,156,156,156,284,299,3.5,0.912,0.319,1.118,284,299,3.5,284,298,3,1,3,2,TRUE,TRUE
"110",276,482,276,217,43608,158,0,158,158,158,313.326,301.587,9.721,4.12,1.39,4.101,313.326,301.587,9.721,308,299,3,10,8,14,TRUE,TRUE
"111",205,302,205,130,32595,159,0,159,159,159,253.498,303.688,5.824,3.297,0.553,3.237,253.498,303.688,5.824,250,299,3,8,9,7,TRUE,TRUE
"112",214,356,214,161,34882,163,0,163,163,163,229.472,313.374,5.804,4.101,1.75,3.8,229.472,313.374,5.804,224,307,3,13,12,7,TRUE,TRUE
"113",354,604,354,265,455490,1286.695,740.858,1814,162,1814,241.856,309.972,5.901,4.781,1.807,4.645,242.64,307.923,6.282,236,303,3,12,16,9,TRUE,TRUE
"114",632,872,632,387,101752,161,0,161,161,161,341.547,308.888,10.019,5.639,1.856,5.493,341.547,308.888,10.019,335,301,3,13,15,14,TRUE,TRUE
"115",246,418,246,193,41082,167,0,167,167,167,321.911,318.451,4.817,4.233,1.641,4.21,321.911,318.451,4.817,316,311,3,11,15,6,TRUE,TRUE
"116",747,1176,747,506,4013980,5373.467,2859.559,3920,1391,8433,316.809,315.68,15.786,6.873,2.795,6.817,317.277,315.983,19.096,311,311,3,13,12,24,TRUE,TRUE
"117",2078,1836,2078,907,353260,170,0,170,170,170,231.277,321.015,11.117,7.706,1.762,7.728,231.275,321.016,11.117,222,310,3,19,20,18,TRUE,TRUE
"118",132,208,132,89,22176,168,0,168,168,168,333.045,322.75,4.97,2.856,0.607,2.874,333.045,322.75,4.97,330,320,3,8,7,5,TRUE,TRUE
"119",2670,2444,2670,1167,459237,171.999,0.058,172,169,172,214.521,326.569,10.903,8.497,1.682,8.321,214.523,326.57,10.903,204,316,3,20,23,22,TRUE,TRUE
"120",997,1208,997,558,179461,180.001,0.032,180,180,181,327.73,331.318,7.921,6.037,1.533,5.978,327.73,331.318,7.921,321,324,3,16,16,13,TRUE,TRUE
"121",308,442,308,206,54824,178,0,178,178,178,354.461,329.026,5.117,4.433,1.546,4.168,354.461,329.026,5.117,349,321,3,11,15,6,TRUE,TRUE
"122",156,228,156,103,27612,177,0,177,177,177,342.494,330.173,5.558,2.958,0.535,2.926,342.494,330.173,5.558,338,327,3,9,7,6,TRUE,TRUE
"123",947,1248,947,592,2197984,2320.997,1503.72,3377,182,3377,339.845,342.511,9.343,6.204,2.082,5.964,340.693,344.517,10.941,332,334,3,15,21,14,TRUE,TRUE
"124",161,236,161,114,29946,186,0,186,186,186,241.596,341.882,5.056,3.062,0.757,2.958,241.596,341.882,5.056,239,337,3,6,10,5,TRUE,TRUE
"125",841,1300,841,568,1486874,1767.983,1276.814,2796,184,2796,897.908,340.308,9.259,6.401,2.25,6.482,899.935,338.063,10.467,890,330,3,19,22,14,TRUE,TRUE
"126",57,126,57,55,10887,191,0,191,191,191,299.596,347.211,4.404,2.157,0.762,2.044,299.596,347.211,4.404,297,344,3,5,8,3,TRUE,TRUE
"127",684,1064,684,447,132012,193,0,193,193,193,373.506,349.154,10.977,6.023,2.184,5.8,373.505,349.153,10.977,367,341,3,14,19,17,TRUE,TRUE
"128",160,244,160,105,31200,195,0,195,195,195,660.269,351.669,5.556,3.017,0.555,3.013,660.269,351.669,5.556,657,348,3,7,8,7,TRUE,TRUE
"129",597,850,597,400,471038,789.008,24.229,790,198,790,210.898,360.68,5.926,5.119,1.585,5.078,210.9,360.684,5.93,205,353,3,11,18,9,TRUE,TRUE
"130",411,534,411,260,314004,764,0,764,764,764,397.552,349.358,6.557,4.659,1.465,4.704,397.553,349.358,6.557,392,344,3,12,14,8,TRUE,TRUE
"131",352,442,352,199,71104,202,0,202,202,202,191.472,359.591,6.244,4.033,0.701,4.054,191.472,359.591,6.244,186,355,3,11,11,9,TRUE,TRUE
"132",221,390,221,159,44421,201,0,201,201,201,372.787,358.014,7.371,4.012,1.423,4.018,372.787,358.014,7.371,367,355,3,11,8,11,TRUE,TRUE
"133",638,980,638,398,497059,779.089,23.002,780,199,780,685.87,353.643,9.556,5.53,1.705,5.461,685.869,353.639,9.564,679,346,3,13,16,16,TRUE,TRUE
"134",214,422,214,193,328354,1534.365,676.615,2149,793,2149,312.832,360.285,6.192,3.546,1.121,3.528,313.751,359.986,6.413,307,357,3,13,7,8,TRUE,TRUE
"135",293,454,293,199,393442,1342.805,964.394,2156,203,2156,696.71,362.119,6.27,4.011,1.273,4.098,696.693,364.217,6.636,693,356,3,8,13,8,TRUE,TRUE
"136",256,342,256,153,52224,204,0,204,204,204,745.867,359.961,6.949,3.602,0.679,3.642,745.867,359.961,6.949,742,357,3,10,7,9,TRUE,TRUE
"137",222,350,222,163,46842,211,0,211,211,211,288.964,364.851,4.721,3.752,1.192,3.866,288.964,364.851,4.721,284,359,3,11,11,5,TRUE,TRUE
"138",139,200,139,94,28495,205,0,205,205,205,386.36,361.734,5.338,2.842,0.557,2.851,386.36,361.734,5.338,383,360,3,8,5,6,TRUE,TRUE
"139",172,254,172,113,35948,209,0,209,209,209,225.314,362.203,5.576,3.105,0.526,3.119,225.314,362.203,5.576,222,359,3,7,7,7,TRUE,TRUE
"140",141,210,141,94,29046,206,0,206,206,206,247.298,362.411,5.277,2.842,0.465,2.85,247.298,362.411,5.277,244,359,3,7,7,7,TRUE,FALSE
"141",750,1240,750,508,173908,231.877,314.188,212,212,5499,333.801,367.84,11.279,6.255,1.947,6.381,333.713,368.056,11.457,328,361,3,15,15,18,TRUE,TRUE
"142",165,242,165,104,35145,213,0,213,213,213,415.933,366.079,5.194,3.028,0.457,3.069,415.933,366.079,5.194,413,363,3,8,8,6,TRUE,TRUE
"143",224,330,224,145,48832,218,0,218,218,218,197.705,368.201,5.728,3.594,0.879,3.515,197.705,368.201,5.728,194,365,3,9,10,7,TRUE,TRUE
"144",532,720,532,307,114380,215,0,215,215,215,257.468,365.414,9.453,5.092,1.565,5.108,257.469,365.413,9.453,249,361,3,14,10,16,TRUE,TRUE
"145",178,286,178,124,39516,222,0,222,222,222,324.253,368.669,4.635,3.183,0.794,3.259,324.253,368.669,4.635,320,365,3,9,9,5,TRUE,TRUE
"146",352,438,352,201,75328,214,0,214,214,214,752.108,365.79,7.602,4.1,0.855,4.013,752.109,365.79,7.602,748,362,3,10,9,11,TRUE,FALSE
"147",510,760,510,352,199304,390.792,427.595,219,219,1453,795.482,367.582,7.79,4.726,1.399,4.84,797.252,368.917,7.375,789,362,3,14,12,12,TRUE,TRUE
"148",368,440,368,208,82064,223,0,223,223,223,442.625,369.402,6.514,4.165,0.809,4.173,442.626,369.402,6.514,438,364,3,10,11,9,TRUE,TRUE
"149",293,358,293,166,63581,217,0,217,217,217,762.208,368.471,6.543,3.805,0.713,3.747,762.207,368.471,6.543,758,364,3,9,10,8,TRUE,TRUE
"150",132,194,132,85,29040,220,0,220,220,220,235.311,369.008,5.295,2.807,0.44,2.791,235.311,369.008,5.295,232,367,3,8,5,6,TRUE,FALSE
"151",304,464,304,195,68704,226,0,226,226,226,746.076,372.128,7.497,4.005,1.099,3.905,746.075,372.128,7.497,743,366,3,7,13,13,TRUE,TRUE
"152",452,602,452,287,867164,1918.504,1255.715,2847,224,2847,395.356,371.369,9.538,4.806,1.495,4.984,396.424,371.046,11.51,391,367,3,11,10,13,TRUE,TRUE
"153",274,352,274,171,63020,230,0,230,230,230,431.536,375.438,5.416,3.746,0.877,3.834,431.536,375.438,5.416,427,371,3,9,11,6,TRUE,TRUE
"154",209,306,209,139,48279,231,0,231,231,231,467.871,374.636,6.99,3.38,0.774,3.417,467.871,374.636,6.99,466,371,3,6,8,9,TRUE,TRUE
"155",227,318,227,159,51529,227,0,227,227,227,601.445,372.304,6.744,3.579,0.958,3.45,601.445,372.304,6.744,597,369,3,10,8,8,TRUE,TRUE
"156",607,780,607,340,497842,820.168,153.058,815,228,4539,737.755,369.046,8.356,5.22,1.347,5.099,737.751,369.018,8.389,732,362,3,12,14,14,TRUE,TRUE
"157",541,824,541,377,750505,1387.255,948.778,2163,229,2163,863.682,376.394,7.163,5.374,1.965,5.315,861.26,377.693,7.364,857,370,3,17,15,10,FALSE,FALSE
"158",223,406,223,155,53074,238,0,238,238,238,234.206,377.493,5.843,3.719,1.224,3.511,234.206,377.493,5.843,231,373,3,9,13,7,TRUE,TRUE
"159",274,382,274,171,64664,236,0,236,236,236,280.847,375.661,5.923,3.843,1.007,3.758,280.847,375.661,5.923,276,370,3,10,11,7,TRUE,TRUE
"160",120,200,120,88,28680,239,0,239,239,239,399.125,376.625,4.942,2.705,0.59,2.72,399.125,376.625,4.942,396,374,3,7,8,5,TRUE,TRUE
"161",624,728,624,339,149760,240,0,240,240,240,459.346,377.579,7.229,5.15,1.323,5.134,459.346,377.579,7.229,453,371,3,12,14,10,TRUE,TRUE
