"","Volume..pixel.3.","Surface..pixel.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...pixel.","SD.dist..to.surf...pixel.","Median.dist..to.surf...pixel.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",327,436,327,192,327,1,0,1,1,1,421.132,573.45,4.985,4.055,0.893,3.969,421.132,573.45,4.985,416,569,2,11,10,7,TRUE,TRUE
"2",1199,1456,1199,721,1207393,1007,0,1007,1007,1007,404.391,578.108,5.207,7.413,2.851,7.075,404.391,578.109,5.207,391,569,2,24,19,9,TRUE,FALSE
"3",990,1178,990,586,19564,19.762,153.338,10,10,2426,478.228,585.194,6.083,6.444,2.188,6.135,478.486,585.098,7.894,469,577,2,23,14,9,TRUE,TRUE
"4",844,1070,844,515,7596,9,0,9,9,9,427.573,586.303,5.289,6.082,1.872,6.189,427.573,586.303,5.289,419,579,2,18,17,9,TRUE,TRUE
"5",1197,1582,1197,731,20346,16.997,0.087,17,14,17,461.217,588.408,5.151,8.388,3.737,7.813,461.217,588.407,5.152,446,572,2,25,29,8,TRUE,TRUE
"6",202,316,202,156,202824,1004.079,69.937,1009,15,1009,405.842,591.574,4.55,3.425,0.991,3.477,405.841,591.577,4.562,400,589,2,11,7,6,TRUE,TRUE
"7",9,34,9,9,117,13,0,13,13,13,433.111,589.889,3,1.163,0.446,1.343,433.111,589.889,3,433,589,2,2,3,3,TRUE,TRUE
"8",1581,1898,1581,951,31618,19.999,0.05,20,18,20,485.993,596.171,5.742,9.491,3.904,9.235,485.993,596.172,5.742,470,586,2,33,28,10,TRUE,TRUE
"9",530,630,530,316,137030,258.547,10.425,259,19,259,452.004,593.43,5.772,5.07,1.523,4.991,452.004,593.431,5.778,447,585,2,11,17,8,TRUE,TRUE
"10",272,394,272,185,5984,22,0,22,22,22,394.533,597.382,4.04,4.043,1.287,3.95,394.533,597.382,4.04,387,592,2,15,10,5,TRUE,TRUE
"11",185,374,185,159,4255,23,0,23,23,23,435.427,598.227,4.724,3.36,1.061,3.301,435.427,598.227,4.724,430,594,2,10,9,7,TRUE,TRUE
"12",156,308,156,139,40945,262.468,19.135,264,25,264,472.673,601.231,5.353,3.068,0.94,3.105,472.665,601.244,5.372,468,598,2,9,7,7,TRUE,TRUE
"13",77,152,77,64,2156,28,0,28,28,28,455.662,602.753,3.636,2.313,0.627,2.375,455.662,602.753,3.636,453,600,2,7,6,4,TRUE,TRUE
"14",338,488,338,218,12168,36,0,36,36,36,382.802,607.704,4.571,4.309,1.368,4.408,382.802,607.704,4.571,376,600,2,13,13,8,TRUE,TRUE
"15",99,190,99,81,3069,31,0,31,31,31,512.869,604.96,4.101,2.624,0.771,2.536,512.869,604.96,4.101,509,603,2,8,6,6,TRUE,TRUE
"16",57,140,57,52,1824,32,0,32,32,32,433.368,604.807,4.053,2.197,0.776,2.096,433.368,604.807,4.053,430,602,2,8,5,7,TRUE,TRUE
"17",866,1382,866,625,963380,1112.448,719.147,1591,33,1591,409.598,608.859,5.632,6.966,2.999,6.304,410.74,611.757,5.976,402,597,2,23,26,9,TRUE,TRUE
"18",174,288,174,136,232638,1337,0,1337,1337,1337,400.592,610.759,5.805,3.463,1.321,3.274,400.592,610.758,5.805,399,603,2,4,14,9,TRUE,TRUE
"19",160,292,160,124,5920,37,0,37,37,37,460.075,608.938,4.219,3.635,1.592,3.31,460.075,608.938,4.219,455,604,2,13,11,6,TRUE,TRUE
"20",471,618,471,287,17898,38,0,38,38,38,390.505,615.087,4.966,5.076,1.767,4.687,390.505,615.087,4.966,380,607,2,17,17,7,TRUE,TRUE
"21",249,366,249,160,9711,39,0,39,39,39,492.442,618.98,4.771,3.673,0.916,3.555,492.442,618.98,4.771,487,615,2,12,8,7,TRUE,TRUE
"22",80,146,80,61,107760,1347,0,1347,1347,1347,369.888,619.35,3.812,2.29,0.402,2.29,369.888,619.35,3.812,367,617,2,6,6,5,TRUE,FALSE
"23",341,518,341,238,13981,41,0,41,41,41,465.607,624.387,4.692,4.34,1.467,4.337,465.607,624.387,4.692,459,618,2,13,14,7,TRUE,FALSE
"24",136,300,136,121,5710,41.985,0.171,42,40,42,372.529,625.596,3.772,3.425,1.3,3.578,372.53,625.596,3.773,367,623,2,12,7,6,TRUE,TRUE
"25",430,634,430,286,18920,44,0,44,44,44,488.393,627.619,5.528,4.615,1.396,4.641,488.393,627.619,5.528,481,623,2,15,10,8,TRUE,TRUE
"26",150,232,150,103,6750,45,0,45,45,45,363.813,628.22,3.947,2.934,0.551,2.974,363.813,628.22,3.947,360,624,2,8,8,6,TRUE,TRUE
"27",118,244,118,107,5432,46.034,0.368,46,46,50,407.966,626.619,3.636,3.206,1.333,2.91,407.968,626.621,3.634,402,622,2,12,9,4,TRUE,TRUE
"28",432,642,432,284,20736,48,0,48,48,48,428.051,629.282,5.218,4.95,1.647,4.886,428.051,629.282,5.218,421,623,2,17,12,9,TRUE,TRUE
"29",88,200,88,73,26149,297.148,26.757,300,49,300,457.091,628.977,4.182,2.64,0.894,2.364,457.111,628.987,4.203,454,624,2,7,10,5,TRUE,TRUE
"30",664,910,664,432,35854,53.997,0.078,54,52,54,559.548,634.402,5.337,5.564,1.755,5.442,559.548,634.402,5.338,551,627,2,19,14,9,TRUE,TRUE
"31",122,224,122,89,6222,51,0,51,51,51,503.213,631.008,4.32,2.869,0.801,2.779,503.213,631.008,4.32,500,628,2,10,8,6,TRUE,FALSE
"32",74,178,74,72,75608,1021.73,114.155,1035,53,1035,404.892,632.5,3.797,2.95,1.316,2.914,404.839,632.507,3.821,401,629,2,11,7,5,FALSE,FALSE
"33",31,88,31,30,1705,55,0,55,55,55,357.065,634.226,3.452,1.806,0.652,1.845,357.065,634.226,3.452,355,632,2,5,5,4,TRUE,FALSE
"34",170,250,170,109,9690,57,0,57,57,57,391.835,637.965,4.218,3.064,0.517,3.071,391.835,637.965,4.218,388,635,2,9,7,6,TRUE,TRUE
"35",178,372,178,142,54749,307.579,18.963,309,56,309,583.714,633.848,5.185,3.582,1.295,3.489,583.721,633.839,5.2,581,628,2,9,13,9,FALSE,FALSE
"36",529,748,529,349,31740,60,0,60,60,60,478.219,640.512,4.567,5.385,1.95,5.164,478.219,640.512,4.567,469,635,2,17,14,9,TRUE,TRUE
"37",271,336,271,165,15718,58,0,58,58,58,429.852,639.819,5.568,3.633,0.552,3.611,429.852,639.819,5.568,427,636,2,8,9,8,TRUE,TRUE
"38",230,398,230,171,71965,312.891,16.814,314,59,314,445.317,639.987,5.283,3.847,1.27,3.791,445.308,639.987,5.294,440,635,2,13,10,8,TRUE,TRUE
"39",491,698,491,345,29951,61,0,61,61,61,421.703,642.348,5.375,4.937,1.549,4.87,421.703,642.348,5.375,415,635,2,13,16,8,TRUE,TRUE
"40",72,204,72,69,22594,313.806,42.862,321,62,321,353.778,641.083,4.153,2.624,1.035,2.38,353.83,641.062,4.202,350,637,2,9,8,6,TRUE,TRUE
"41",291,506,291,215,18333,63,0,63,63,63,403.237,642.296,6.261,3.735,1.037,3.747,403.237,642.296,6.261,400,638,2,10,11,10,TRUE,FALSE
"42",194,340,194,142,12416,64,0,64,64,64,490.314,643.345,5.031,3.462,0.925,3.368,490.314,643.345,5.031,486,641,2,10,7,8,TRUE,TRUE
"43",661,798,661,385,49575,75,0,75,75,75,394.253,650.834,4.626,5.924,2.165,5.929,394.253,650.834,4.626,388,639,2,12,21,7,TRUE,TRUE
"44",63,122,63,55,4095,65,0,65,65,65,411.143,645.365,4.27,2.063,0.476,2.105,411.143,645.365,4.27,409,644,2,5,4,6,TRUE,FALSE
"45",91,166,91,70,6188,68,0,68,68,68,548.264,646.549,3.934,2.486,0.567,2.524,548.264,646.549,3.934,545,644,2,7,6,5,TRUE,TRUE
"46",187,310,187,140,13277,71,0,71,71,71,358.615,650.572,3.455,3.52,1.167,3.486,358.615,650.572,3.455,354,647,2,11,12,4,TRUE,TRUE
"47",103,242,103,94,140183,1361,0,1361,1361,1361,348.699,649.845,4.078,2.927,1.067,2.949,348.699,649.844,4.078,344,647,2,10,8,5,TRUE,TRUE
"48",72,132,72,61,5184,72,0,72,72,72,369,649.389,3.861,2.37,0.771,2.262,369,649.389,3.861,366,647,2,7,6,4,TRUE,TRUE
"49",284,442,284,188,21016,74,0,74,74,74,475.398,651.201,5.106,3.846,1.021,3.768,475.398,651.201,5.106,471,647,2,10,11,9,TRUE,TRUE
"50",246,390,246,169,84360,342.927,16.832,344,80,344,516.081,655.016,5.504,3.62,0.88,3.567,516.069,655.013,5.515,512,651,2,9,9,8,TRUE,TRUE
"51",459,658,459,294,37179,81,0,81,81,81,468.383,657.684,4.911,4.911,1.636,4.871,468.383,657.684,4.911,464,649,2,13,16,7,TRUE,TRUE
"52",193,342,193,155,68836,356.663,113.61,350,82,1904,526.233,658.259,5.155,3.488,1.08,3.467,526.241,658.236,5.209,522,654,2,10,9,7,TRUE,TRUE
"53",318,536,318,230,26396,83.006,0.112,83,83,85,535.164,659.091,5.497,4.659,1.914,4.184,535.164,659.091,5.497,532,648,2,10,19,7,TRUE,TRUE
"54",755,1052,755,503,658400,872.053,506.236,1368,356,1368,424.204,659.979,5.132,6.69,2.883,6.579,421.111,659.337,5.632,413,652,2,25,15,9,TRUE,TRUE
"55",471,606,471,282,40977,87,0,87,87,87,454.711,666.106,5.641,4.834,1.348,4.886,454.712,666.106,5.641,448,660,2,12,13,9,TRUE,TRUE
"56",133,220,133,96,11970,90,0,90,90,90,412.85,664.887,4.09,2.865,0.714,2.885,412.85,664.887,4.09,409,661,2,8,8,6,TRUE,TRUE
"57",441,562,441,267,40572,92,0,92,92,92,395.043,665.807,4.41,4.831,1.533,4.72,395.043,665.807,4.41,387,661,2,17,11,7,TRUE,FALSE
"58",192,364,192,155,17088,89,0,89,89,89,508.599,662.073,5.755,3.297,0.948,3.3,508.599,662.073,5.755,504,659,2,11,7,9,TRUE,TRUE
"59",276,534,276,217,25118,91.007,0.12,91,91,93,340.732,665.109,4.634,4.765,2.162,4.391,340.732,665.109,4.634,335,655,2,9,21,7,TRUE,TRUE
"60",449,674,449,295,462714,1030.543,133.751,1056,94,1056,350.494,667.708,6.294,4.907,1.606,4.74,350.33,667.646,6.377,345,661,2,16,12,9,TRUE,TRUE
"61",271,402,271,185,26287,97,0,97,97,97,496.993,672.384,4.967,4.104,1.451,3.84,496.993,672.384,4.967,493,665,2,9,14,7,TRUE,TRUE
"62",683,894,683,419,269193,394.133,16.006,395,99,395,367.469,677.779,6.448,6.015,2.093,5.768,367.48,677.785,6.458,361,668,2,14,21,9,TRUE,FALSE
"63",130,210,130,91,13130,101,0,101,101,101,388.669,675.8,3.977,2.822,0.611,2.762,388.669,675.8,3.977,385,672,2,8,8,5,TRUE,TRUE
"64",204,312,204,143,20808,102,0,102,102,102,430.054,676.373,4.034,3.741,1.295,3.504,430.054,676.373,4.034,426,671,2,9,13,6,TRUE,FALSE
"65",311,444,311,204,31100,100,0,100,100,100,349.675,676.325,4.752,4.405,1.543,4.216,349.675,676.325,4.752,344,673,2,15,8,7,TRUE,TRUE
"66",24,64,24,22,2472,103,0,103,103,103,326.625,676.708,3.5,1.469,0.416,1.52,326.625,676.708,3.5,325,675,2,4,4,4,TRUE,TRUE
"67",156,324,156,131,16380,105,0,105,105,105,408.974,681.064,3.827,3.577,1.313,3.686,408.974,681.064,3.827,404,677,2,12,10,5,TRUE,TRUE
"68",788,1120,788,543,85105,108.001,0.08,108,107,110,562.58,679.369,4.871,6.293,2.12,6.37,562.58,679.369,4.871,555,671,2,18,19,8,TRUE,TRUE
"69",181,330,181,137,19184,105.989,0.149,106,104,106,391.663,682.989,4.304,3.537,1.26,3.348,391.663,682.989,4.304,388,678,2,11,10,6,TRUE,TRUE
"70",233,538,233,215,96229,413,0,413,413,413,373.528,688.644,3.953,4.698,1.597,4.672,373.528,688.644,3.953,367,682,2,14,15,6,TRUE,TRUE
"71",304,444,304,209,123433,406.03,16.92,407,112,407,358.332,684.02,4.829,4.353,1.601,4.355,358.329,684.018,4.836,353,678,2,12,14,7,TRUE,TRUE
"72",184,316,184,136,20792,113,0,113,113,113,515.94,687.75,4.957,3.295,0.885,3.321,515.94,687.75,4.957,512,684,2,9,9,8,TRUE,FALSE
"73",183,298,183,131,21411,117,0,117,117,117,345.601,691.519,3.607,3.599,1.27,3.563,345.601,691.519,3.607,342,686,2,8,12,4,TRUE,TRUE
"74",412,734,412,304,49028,119,0,119,119,119,568.427,696.961,5.068,5.165,1.862,5.022,568.428,696.961,5.068,563,690,2,13,17,8,TRUE,TRUE
"75",394,682,394,270,181918,461.721,162.689,451,127,2725,330.767,701.16,5.662,4.638,1.544,4.502,330.865,701.133,5.777,323,692,2,13,17,9,TRUE,FALSE
"76",513,692,513,334,63099,123,0,123,123,123,420.464,695.852,4.587,5.528,2.103,5.164,420.465,695.852,4.587,413,689,2,16,15,6,TRUE,TRUE
"77",65,132,65,50,7800,120,0,120,120,120,467.646,695.123,4.015,2.133,0.431,2.158,467.646,695.123,4.015,466,693,2,5,6,5,FALSE,FALSE
"78",65,144,65,55,8060,124,0,124,124,124,481.046,696.354,3.677,2.356,0.845,2.166,481.046,696.354,3.677,477,693,2,8,7,4,TRUE,TRUE
"79",345,484,345,213,153202,444.064,17.39,445,122,445,391.591,699.478,5.496,4.164,1.104,3.925,391.59,699.484,5.503,387,694,2,11,13,8,TRUE,TRUE
"80",161,232,161,110,20286,126,0,126,126,126,518.236,699.081,4.348,3.006,0.54,2.994,518.236,699.081,4.348,515,696,2,8,7,6,TRUE,TRUE
"81",145,256,145,102,18705,129,0,129,129,129,363.262,700.945,4.572,3.13,0.992,2.939,363.262,700.945,4.572,359,697,2,10,8,8,TRUE,TRUE
"82",331,488,331,229,43692,132,0,132,132,132,443.65,702.867,4.985,4.217,1.207,4.171,443.65,702.867,4.985,440,698,2,10,10,9,TRUE,FALSE
"83",629,854,629,378,82399,131,0,131,131,131,433.13,706.043,5.698,5.547,1.819,5.391,433.132,706.044,5.698,424,697,2,15,21,9,TRUE,TRUE
"84",67,182,67,62,9040,134.925,0.611,135,130,135,321.776,705.269,3.866,2.353,0.784,2.319,321.777,705.269,3.867,318,703,2,8,6,6,TRUE,TRUE
