"","Volume..pixel.3.","Surface..pixel.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...pixel.","SD.dist..to.surf...pixel.","Median.dist..to.surf...pixel.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"75",348,630,348,260,1077333,3095.784,1326.459,3682,103,3682,753.58,167.871,6.701,4.388,1.427,4.454,754.411,167.7,7.322,746,164,2,14,10,11,FALSE,FALSE
"76",70,170,70,64,7280,104,0,104,104,104,969.243,169.114,3.6,2.304,0.73,2.318,969.243,169.114,3.6,967,166,2,6,8,4,TRUE,TRUE
"77",121,206,121,98,13189,109,0,109,109,109,845.57,172.017,3.058,2.809,0.824,2.832,845.57,172.017,3.058,842,168,2,9,8,3,FALSE,FALSE
"78",167,280,167,122,18036,108,0,108,108,108,960.545,170.222,3.707,3.164,0.839,3.167,960.545,170.222,3.707,956,167,2,10,8,5,TRUE,TRUE
"79",206,386,206,153,286921,1392.82,711.937,1329,106,8514,715.068,171.257,6.529,3.541,1.094,3.516,715.224,171.079,6.772,711,167,2,10,10,10,FALSE,FALSE
"80",110,206,110,92,12540,114,0,114,114,114,803.9,173.064,2.982,2.843,0.977,2.923,803.9,173.064,2.982,801,168,2,7,10,4,FALSE,FALSE
"81",240,414,240,167,27840,116,0,116,116,116,990.696,173.738,3.892,3.764,1.043,3.77,990.696,173.738,3.892,985,169,2,12,9,6,TRUE,TRUE
"82",95,214,95,80,14499,152.621,366.685,115,115,3689,902.884,172.958,3.2,2.643,0.786,2.671,902.42,172.475,3.644,899,170,2,8,8,4,TRUE,TRUE
"83",113,238,113,102,12656,112,0,112,112,112,697.177,173.575,3.115,2.882,0.967,2.87,697.177,173.575,3.115,692,170,2,10,8,4,TRUE,TRUE
"84",154,264,154,126,16940,110,0,110,110,110,935.61,174.052,2.968,3.289,1.192,3.255,935.61,174.052,2.968,930,171,2,12,8,3,TRUE,TRUE
"85",114,192,114,80,12882,113,0,113,113,113,721.368,172.939,3.868,2.639,0.512,2.631,721.368,172.939,3.868,719,170,2,7,7,6,FALSE,FALSE
"86",131,250,131,107,15327,117,0,117,117,117,868.939,175.702,3.336,2.985,0.974,3.04,868.939,175.702,3.336,865,172,2,9,8,4,TRUE,TRUE
"87",249,384,249,166,30129,121,0,121,121,121,736.145,176.94,4.369,3.635,0.909,3.73,736.144,176.94,4.369,732,172,2,10,10,8,TRUE,TRUE
"88",386,548,386,257,46320,120,0,120,120,120,637.321,178.547,3.852,4.593,1.574,4.592,637.321,178.547,3.852,628,172,2,17,14,6,FALSE,FALSE
"89",176,274,176,119,649968,3693,0,3693,3693,3693,629.483,174.551,4.938,3.181,0.734,3.138,629.483,174.551,4.938,625,171,2,9,8,7,FALSE,FALSE
"90",166,328,166,127,20252,122,0,122,122,122,909.831,179.084,5.187,3.579,1.242,3.418,909.831,179.084,5.187,906,176,2,8,9,10,TRUE,FALSE
"91",141,286,141,102,55694,394.993,1204.195,124,124,6106,957.965,178.851,3.922,3.07,0.959,2.974,958.344,176.54,6.604,953,174,2,9,9,8,FALSE,FALSE
"92",218,364,218,153,28558,131,0,131,131,131,721.972,181.046,4.33,3.592,1.059,3.567,721.973,181.046,4.33,717,177,2,11,9,7,FALSE,FALSE
"93",329,550,329,242,1111395,3378.1,2357.963,5081,123,5081,795.502,177.407,7.067,4.496,1.346,4.637,795.112,176.466,8.898,790,171,2,12,12,11,FALSE,FALSE
"94",196,322,196,149,24892,127,0,127,127,127,896.679,182.505,3.449,3.752,1.381,3.674,896.679,182.505,3.449,893,177,2,9,13,5,TRUE,FALSE
"95",246,470,246,207,34686,141,0,141,141,141,942.154,184.293,3.199,4.304,1.744,4.23,942.154,184.293,3.199,937,179,2,13,14,5,TRUE,TRUE
"96",115,188,115,87,14835,129,0,129,129,129,649.565,181.661,3.348,2.736,0.706,2.728,649.565,181.661,3.348,646,179,2,9,6,4,TRUE,TRUE
"97",231,380,231,168,30723,133,0,133,133,133,744.056,182.801,3.926,3.777,1.203,3.815,744.056,182.801,3.926,736,179,2,14,9,6,TRUE,TRUE
"98",360,548,360,234,48600,135,0,135,135,135,810.428,180.256,5.203,4.598,1.522,4.453,810.429,180.256,5.203,803,175,2,16,12,9,TRUE,TRUE
"99",23,94,23,23,43849,1906.478,1328.007,2855,128,2855,818.522,180.913,3.304,1.868,0.745,1.995,818.408,180.123,3.394,816,179,2,6,5,3,TRUE,FALSE
"100",64,170,64,61,8572,133.938,0.351,134,132,134,764.641,181.703,3.859,2.478,0.958,2.382,764.639,181.703,3.86,761,179,2,9,5,4,TRUE,FALSE
"101",112,206,112,86,18905,168.795,336.483,137,137,3698,916.161,183.946,3.321,2.842,0.896,2.704,915.754,183.391,3.638,912,181,2,10,6,4,FALSE,FALSE
"102",146,260,146,111,540054,3699,0,3699,3699,3699,629.329,184.308,6.993,3.001,0.85,3.049,629.329,184.308,6.993,627,182,2,6,7,9,FALSE,FALSE
"103",125,276,125,108,20937,167.496,318.595,139,139,3701,781.144,185.96,3.44,2.959,0.979,3.068,781.12,185.456,3.705,777,181,2,9,11,4,FALSE,FALSE
"104",99,164,99,75,13860,140,0,140,140,140,853.172,185.03,3.364,2.501,0.562,2.478,853.172,185.03,3.364,850,183,2,8,6,5,TRUE,TRUE
"105",260,428,260,194,37700,145,0,145,145,145,886.746,187.462,3.719,4.087,1.45,3.837,886.745,187.462,3.719,881,181,2,12,15,6,TRUE,TRUE
"106",248,422,248,187,36456,147,0,147,147,147,704.391,186.29,3.935,4.447,1.804,4.156,704.392,186.29,3.935,697,180,2,16,11,5,TRUE,TRUE
"107",845,1128,845,500,125060,148,0,148,148,148,614.298,189.143,6.312,5.84,1.823,5.656,614.297,189.143,6.312,608,182,2,18,15,10,FALSE,FALSE
"108",95,168,95,74,13585,143,0,143,143,143,654.274,187.379,3.621,2.504,0.607,2.431,654.274,187.379,3.621,652,185,2,7,6,5,TRUE,TRUE
"109",261,360,261,161,39150,150,0,150,150,150,737.161,188.019,5.115,3.74,1.012,3.62,737.161,188.019,5.115,733,182,2,11,11,8,TRUE,FALSE
"110",114,214,114,90,325812,2858,0,2858,2858,2858,804.263,187.921,3.544,2.86,0.905,2.755,804.263,187.921,3.544,800,185,2,10,7,4,FALSE,FALSE
"111",16,54,16,16,2272,142,0,142,142,142,819.688,185.688,3,1.481,0.621,1.438,819.688,185.688,3,817,185,2,6,3,3,TRUE,TRUE
"112",101,202,101,83,15049,149,0,149,149,149,627.208,189.436,3.574,2.598,0.728,2.636,627.208,189.436,3.574,625,186,2,7,8,5,FALSE,FALSE
"113",297,542,297,227,46926,158,0,158,158,158,647.104,190.795,4.061,4.417,1.713,4.278,647.104,190.795,4.061,643,185,2,13,17,7,TRUE,TRUE
"114",229,404,229,166,654940,2860,0,2860,2860,2860,974.039,184.603,4.843,3.854,1.276,3.882,974.039,184.603,4.843,970,179,2,9,13,7,TRUE,TRUE
"115",226,310,226,162,36612,162,0,162,162,162,1001.969,191.903,3.42,3.79,1.307,3.606,1001.969,191.903,3.42,999,186,2,8,13,5,TRUE,TRUE
"116",197,348,197,151,30732,156,0,156,156,156,847.401,192.218,3.503,3.725,1.269,3.862,847.401,192.218,3.503,843,187,2,11,12,4,TRUE,TRUE
"117",263,404,263,188,39976,152,0,152,152,152,966.684,190.715,3.677,4.085,1.401,4.076,966.684,190.715,3.677,960,187,2,13,10,5,TRUE,FALSE
"118",95,194,95,80,15105,159,0,159,159,159,672.463,190.8,3.968,2.718,0.921,2.648,672.463,190.8,3.968,670,187,2,8,7,6,TRUE,TRUE
"119",126,222,126,95,23538,186.81,368.286,154,154,4288,747.937,191.587,3.635,2.883,0.827,2.697,748.123,190.957,4.05,745,188,2,7,10,5,TRUE,TRUE
"120",270,410,270,189,45630,169,0,169,169,169,686.404,194.348,3.626,4.038,1.329,3.891,686.403,194.348,3.626,682,188,2,11,14,5,TRUE,TRUE
"121",453,620,453,299,602877,1330.854,77.358,1336,165,1336,709.274,194.457,4.528,4.949,1.678,4.801,709.27,194.457,4.537,702,189,2,15,15,7,TRUE,TRUE
"122",220,336,220,148,37400,170,0,170,170,170,729.864,194.336,3.75,3.508,0.948,3.549,729.864,194.336,3.75,725,190,2,11,9,5,TRUE,TRUE
"123",371,624,371,277,1223873,3298.849,1139.839,3711,155,3711,771.1,190.388,6.903,4.319,1.469,4.384,771.601,190.338,7.309,764,185,2,14,11,10,FALSE,FALSE
"124",553,772,553,351,95107,171.984,0.383,172,163,172,525.544,194.919,5.942,5.114,1.504,4.962,525.544,194.919,5.943,521,187,2,11,17,10,FALSE,FALSE
"125",118,224,118,94,19588,166,0,166,166,166,794.356,192.542,3.237,2.854,0.838,2.793,794.356,192.542,3.237,791,189,2,9,8,4,TRUE,FALSE
"126",112,210,112,89,18032,161,0,161,161,161,860.634,192.545,3.339,3.037,1.188,2.902,860.634,192.545,3.339,856,191,2,11,5,5,TRUE,TRUE
"127",97,226,97,92,15229,157,0,157,157,157,925.629,191.825,3.608,2.885,1.052,2.891,925.629,191.825,3.608,922,187,2,8,10,4,FALSE,FALSE
"128",280,430,280,183,47040,168,0,168,168,168,533.957,193.586,4.971,3.928,1.154,3.921,533.957,193.586,4.971,530,189,2,10,13,7,FALSE,FALSE
"129",96,176,96,74,16416,171,0,171,171,171,753.896,194.01,3.583,2.518,0.545,2.384,753.896,194.01,3.583,751,192,2,7,6,5,TRUE,TRUE
"130",106,248,106,99,140545,1325.896,114.32,1337,160,1337,835.368,194.179,4.047,3.14,1.272,3.135,835.371,194.198,4.064,831,190,2,10,10,5,TRUE,TRUE
"131",400,664,400,290,69200,173,0,173,173,173,604.287,195.18,5.387,4.545,1.453,4.546,604.286,195.18,5.387,598,189,2,13,13,11,FALSE,FALSE
"132",147,224,147,112,420567,2861,0,2861,2861,2861,493.816,193.197,4.537,2.954,0.712,2.939,493.816,193.197,4.537,491,190,2,8,8,6,FALSE,FALSE
"133",98,210,98,89,17820,181.837,1.137,182,174,182,767.551,196.724,3.847,2.661,0.881,2.694,767.552,196.726,3.849,764,194,2,8,7,5,FALSE,FALSE
"134",415,630,415,281,75945,183,0,183,183,183,808.205,198.733,4.053,5.324,2.395,5.008,808.206,198.733,4.053,801,193,2,19,14,6,TRUE,TRUE
"135",137,222,137,103,24249,177,0,177,177,177,821.628,196.153,3.175,2.909,0.783,2.987,821.628,196.153,3.175,817,193,2,10,7,4,TRUE,TRUE
"136",125,252,125,103,22375,179,0,179,179,179,904.976,196.216,3.696,3.094,1.177,3.017,904.976,196.216,3.696,898,194,2,12,5,6,FALSE,FALSE
"137",616,830,616,372,110880,180,0,180,180,180,482.581,197.153,5.367,5.614,1.776,5.367,482.581,197.153,5.367,474,191,2,16,15,9,FALSE,FALSE
"138",176,372,176,146,586435,3332.017,911.659,2863,2863,5094,591.903,195.08,6.051,3.808,1.524,3.654,592.008,194.509,6.341,586,188,2,11,12,11,FALSE,FALSE
"139",510,694,510,315,94860,186,0,186,186,186,778.998,197.971,5.224,5.286,1.915,5.038,778.996,197.971,5.224,774,191,2,12,17,9,FALSE,FALSE
"140",134,224,134,99,23852,178,0,178,178,178,874,195.366,4.507,2.85,0.656,2.845,874,195.366,4.507,871,193,2,8,6,8,FALSE,FALSE
"141",103,250,103,96,382645,3715,0,3715,3715,3715,942.524,196.903,5.641,3.311,1.151,3.403,942.524,196.903,5.641,939,194,2,9,7,9,TRUE,FALSE
"142",191,290,191,136,35717,187,0,187,187,187,955.628,197.602,3.707,3.316,0.839,3.404,955.629,197.602,3.707,952,193,2,8,9,5,TRUE,TRUE
"143",549,880,549,393,107610,196.011,0.256,196,196,202,662.35,201.211,4.583,5.587,2.128,5.505,662.35,201.211,4.583,650,194,2,22,15,9,TRUE,TRUE
"144",213,360,213,150,41409,194.408,283.257,175,175,4309,676,197.155,5.906,3.559,0.976,3.628,675.701,197.439,5.915,671,194,2,10,8,9,TRUE,TRUE
"145",335,462,335,210,61975,185,0,185,185,185,494.8,199.478,6.164,4.12,1.06,4.065,494.799,199.478,6.164,491,193,2,9,12,10,FALSE,FALSE
"146",247,434,247,179,53608,217.036,377.762,193,193,6130,761.692,201.206,4.449,3.856,1.187,3.817,761.393,200.962,4.843,757,196,2,11,13,7,TRUE,TRUE
"147",299,522,299,220,60099,201,0,201,201,201,623.144,205.378,3.816,4.401,1.67,4.132,623.143,205.378,3.816,618,199,2,11,16,6,TRUE,TRUE
"148",294,388,294,180,55860,190,0,190,190,190,459.442,200.303,5.973,3.803,0.752,3.774,459.442,200.303,5.973,456,197,2,8,10,10,FALSE,FALSE
"149",144,246,144,102,28800,200,0,200,200,200,637.528,203.326,3.799,2.91,0.667,2.967,637.528,203.326,3.799,634,200,2,7,8,6,FALSE,FALSE
"150",128,228,128,98,25344,198,0,198,198,198,875.875,202.664,3.578,2.847,0.736,2.883,875.875,202.664,3.578,872,200,2,8,7,5,TRUE,TRUE
"151",111,196,111,86,21312,192,0,192,192,192,916.387,200.45,4.126,2.761,0.839,2.701,916.387,200.45,4.126,913,198,2,9,6,5,FALSE,FALSE
"152",250,362,250,158,51250,205,0,205,205,205,933.304,203.668,3.82,3.702,1.021,3.789,933.303,203.668,3.82,928,200,2,11,9,5,FALSE,FALSE
"153",544,788,544,346,112064,206,0,206,206,206,441.031,205.46,4.686,5.637,2.067,5.553,441.032,205.46,4.686,431,197,2,17,17,9,FALSE,FALSE
"154",126,194,126,88,25074,199,0,199,199,199,594.571,203.056,4.754,2.713,0.408,2.723,594.571,203.056,4.754,592,200,2,6,7,6,FALSE,FALSE
"155",106,208,106,90,22366,211,0,211,211,211,726.208,205.255,3.321,2.743,0.917,2.676,726.208,205.255,3.321,723,200,2,7,10,4,TRUE,FALSE
"156",297,476,297,204,1106919,3727,0,3727,3727,3727,471.209,204.303,7.155,3.971,1.196,3.889,471.209,204.303,7.155,466,198,2,11,13,9,FALSE,FALSE
"157",385,616,385,269,83545,217,0,217,217,217,503.127,207.992,3.909,4.68,1.524,4.653,503.126,207.992,3.909,497,202,2,13,16,7,TRUE,FALSE
"158",257,396,257,179,54741,213,0,213,213,213,549.183,206.957,3.556,3.845,1.102,3.843,549.182,206.957,3.556,545,203,2,11,11,5,TRUE,TRUE
"159",94,216,94,86,22601,240.436,362.957,203,203,3722,741.064,203.66,3.606,2.871,1.196,2.631,740.898,203.401,3.823,739,197,2,7,12,5,TRUE,FALSE
"160",91,154,91,70,338884,3724,0,3724,3724,3724,955.011,204.253,3.978,2.431,0.506,2.354,955.011,204.253,3.978,952,203,2,7,5,6,FALSE,FALSE
"161",80,180,80,73,16960,212,0,212,212,212,753.787,204.5,3.487,2.44,0.792,2.389,753.787,204.5,3.487,750,201,2,8,7,4,TRUE,TRUE
"162",141,240,141,105,30174,214,0,214,214,214,848.348,206.809,3.546,3.062,0.925,3.076,848.348,206.809,3.546,843,204,2,10,7,6,TRUE,FALSE
