"","Volume..pixel.3.","Surface..pixel.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...pixel.","SD.dist..to.surf...pixel.","Median.dist..to.surf...pixel.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"17",110,194,110,85,2530,23,0,23,23,23,464.691,33.491,4.445,2.896,0.994,2.678,464.691,33.491,4.445,463,29,3,5,10,4,TRUE,FALSE
"18",184,358,184,152,7284,39.587,211.432,24,24,2892,436.255,36.832,8.174,3.938,1.538,3.888,436.942,36.898,8.105,432,34,3,11,8,11,FALSE,FALSE
"19",264,476,264,194,13496,51.121,299.539,25,25,3474,413.981,41.22,7.75,3.975,1.343,4.143,415.268,41.874,8.389,408,39,3,11,6,12,FALSE,FALSE
"20",207,318,207,135,5382,26,0,26,26,26,486.609,40.671,5.729,3.508,1.004,3.367,486.609,40.671,5.729,483,36,3,8,12,6,FALSE,FALSE
"21",248,420,248,179,7192,29,0,29,29,29,395.798,45.472,5.081,3.993,1.636,3.826,395.798,45.472,5.081,385,42,3,17,10,6,TRUE,TRUE
"22",100,186,100,75,5568,55.68,286.8,27,27,2895,468.17,42.26,5.56,2.538,0.543,2.563,469.628,42.126,6.817,466,39,3,6,7,6,FALSE,FALSE
"23",219,408,219,176,6570,30,0,30,30,30,495.858,45.142,5.023,4.043,1.779,3.899,495.858,45.142,5.023,491,38,3,15,14,5,TRUE,TRUE
"24",265,358,265,159,9010,34,0,34,34,34,531.913,48.204,5.14,3.709,0.857,3.749,531.913,48.204,5.14,526,44,3,11,10,6,TRUE,TRUE
"25",222,380,222,158,7104,32,0,32,32,32,378.811,49.775,5.892,3.696,1.13,3.632,378.811,49.775,5.892,375,45,3,9,13,6,TRUE,TRUE
"26",61,116,61,53,2135,35,0,35,35,35,410.721,48.131,5.18,2.091,0.526,2.095,410.721,48.131,5.18,408,46,3,6,4,5,FALSE,FALSE
"27",351,536,351,251,357318,1018,0,1018,1018,1018,515.296,45.248,5.584,4.465,1.43,4.293,515.296,45.248,5.584,510,39,3,11,13,7,TRUE,TRUE
"28",54,136,54,53,1944,36,0,36,36,36,498.444,52.241,3.926,2.144,0.738,2.135,498.444,52.241,3.926,495,50,3,8,5,4,FALSE,FALSE
"29",424,672,424,277,16536,39,0,39,39,39,398.731,52.856,9.203,4.509,1.357,4.44,398.731,52.856,9.203,393,48,3,13,11,12,FALSE,FALSE
"30",358,584,358,253,1244766,3477,0,3477,3477,3477,415.656,49.117,10.042,4.391,1.454,4.239,415.656,49.117,10.042,409,45,3,14,9,11,FALSE,FALSE
"31",307,576,307,252,534104,1739.752,692.119,2385,37,2385,351.821,53.528,5.889,4.546,1.781,4.543,353.1,53.073,6.081,342,50,3,18,10,8,TRUE,TRUE
"32",94,208,94,88,3854,41,0,41,41,41,421.138,54.33,5.138,2.993,1.443,2.637,421.138,54.33,5.138,414,52,3,13,6,6,FALSE,FALSE
"33",94,200,94,76,3760,40,0,40,40,40,469.5,51.394,5.489,2.606,0.792,2.586,469.5,51.394,5.489,467,47,3,6,9,6,FALSE,FALSE
"34",87,204,87,78,4089,47,0,47,47,47,482.701,54.023,4.586,2.723,1.07,2.657,482.701,54.023,4.586,479,49,3,8,9,6,FALSE,FALSE
"35",198,340,198,130,10296,52,0,52,52,52,387.066,56.99,6.359,3.469,1.017,3.215,387.066,56.99,6.359,383,53,3,8,8,10,FALSE,FALSE
"36",441,652,441,287,21168,48,0,48,48,48,438.637,56.855,6.925,4.587,1.309,4.459,438.637,56.855,6.925,433,52,3,14,13,10,TRUE,FALSE
"37",50,136,50,48,99300,1986,0,1986,1986,1986,534.72,55.2,5.5,2.222,0.931,1.941,534.72,55.2,5.5,531,52,3,9,5,6,TRUE,TRUE
"38",563,940,563,401,579476,1029.265,41.176,1031,54,1031,453.657,60.703,5.986,5.492,2.056,5.389,453.657,60.703,5.991,446,53,3,19,16,10,FALSE,FALSE
"39",84,166,84,74,4200,50,0,50,50,50,496.357,57.869,4.821,2.5,0.792,2.459,496.357,57.869,4.821,493,55,3,8,6,4,TRUE,TRUE
"40",307,432,307,202,17192,56,0,56,56,56,537.599,62.091,5.414,4.122,1.173,4.105,537.599,62.091,5.414,532,58,3,11,10,9,TRUE,FALSE
"41",54,104,54,44,2754,51,0,51,51,51,357.296,59.722,4.889,1.963,0.359,2.035,357.296,59.722,4.889,356,58,3,4,5,5,FALSE,FALSE
"42",114,208,114,83,6042,53,0,53,53,53,431.088,60.526,5.307,2.633,0.549,2.621,431.088,60.526,5.307,428,57,3,7,8,6,FALSE,FALSE
"43",447,756,447,319,888636,1988,0,1988,1988,1988,477.765,60.714,7.752,4.754,1.44,4.51,477.765,60.714,7.752,470,54,3,15,17,11,FALSE,FALSE
"44",358,530,358,250,372320,1040,0,1040,1040,1040,365.874,67.184,5.76,5.103,2.049,4.906,365.874,67.184,5.76,362,57,3,9,20,7,TRUE,FALSE
"45",430,706,430,292,445480,1036,0,1036,1036,1036,389.556,64.028,8.77,4.493,1.391,4.509,389.556,64.028,8.77,382,57,3,13,13,12,FALSE,FALSE
"46",195,376,195,155,11895,61,0,61,61,61,501.877,65.641,4.882,3.988,1.589,3.826,501.877,65.641,4.882,495,62,3,15,8,6,TRUE,TRUE
"47",74,170,74,73,4297,58.068,0.581,58,58,63,478.514,67.203,4.459,2.542,0.845,2.667,478.515,67.202,4.458,475,64,3,8,7,3,FALSE,FALSE
"48",263,482,263,203,15517,59,0,59,59,59,403.11,64.183,8.468,3.77,1.226,3.953,403.11,64.183,8.468,400,59,3,7,10,11,FALSE,FALSE
"49",740,1200,740,522,2154608,2911.632,1047.726,3494,60,3494,415.33,70.63,9.07,5.867,2.008,5.71,415.524,71.765,9.694,410,61,3,14,21,11,FALSE,FALSE
"50",182,388,182,149,12019,66.038,0.519,66,66,73,441.703,70.346,5.269,3.807,1.492,3.546,441.704,70.347,5.268,437,65,3,13,11,7,TRUE,TRUE
"51",229,474,229,188,14198,62,0,62,62,62,397.62,68.336,8.039,4.017,1.422,4.103,397.62,68.336,8.039,395,63,3,6,14,11,FALSE,FALSE
"52",101,196,101,85,103865,1028.366,96.817,1038,65,1038,420.752,67.436,5.475,2.656,0.811,2.67,420.769,67.421,5.498,419,63,3,5,9,6,FALSE,FALSE
"53",325,516,325,226,21775,67,0,67,67,67,426.495,66.44,8.449,4.567,1.664,4.305,426.495,66.44,8.449,422,59,3,10,14,11,FALSE,FALSE
"54",121,236,121,104,8230,68.017,0.182,68,68,70,466.521,68.231,4.826,2.924,0.965,2.932,466.521,68.232,4.826,462,64,3,9,9,4,FALSE,FALSE
"55",361,580,361,249,28519,79,0,79,79,79,525.36,75.637,5.654,4.691,1.643,4.537,525.36,75.637,5.654,522,68,3,10,17,8,FALSE,FALSE
"56",254,408,254,187,18034,71,0,71,71,71,541.528,72.457,5.268,3.979,1.294,3.965,541.528,72.457,5.268,537,68,3,9,11,6,FALSE,FALSE
"57",288,484,288,217,23904,83,0,83,83,83,505.295,74.931,4.847,4.302,1.55,4.3,505.295,74.931,4.847,499,70,3,15,11,6,TRUE,TRUE
"58",84,144,84,63,6048,72,0,72,72,72,378.298,71.905,5.583,2.347,0.465,2.372,378.298,71.905,5.583,376,69,3,6,6,5,TRUE,TRUE
"59",39,126,39,38,22163,568.282,847.56,77,77,1993,486.641,72.333,4.59,2.173,0.882,2.213,485.395,70.489,5.29,484,69,3,7,7,5,FALSE,FALSE
"60",79,196,79,71,82055,1038.671,217.036,1046,80,2395,396.886,77.266,5.025,2.603,0.926,2.492,396.881,77.235,5.105,395,73,3,5,10,5,FALSE,FALSE
"61",517,874,517,363,44462,86,0,86,86,86,495.431,80.424,7.89,5.369,2.371,4.934,495.431,80.424,7.89,490,72,3,13,23,11,FALSE,FALSE
"62",578,780,578,365,52020,90,0,90,90,90,472.398,79.055,6.872,5.058,1.34,5.057,472.398,79.055,6.872,466,71,3,12,14,11,FALSE,FALSE
"63",81,162,81,67,7128,88,0,88,88,88,419.691,79.444,5.469,2.361,0.644,2.284,419.691,79.444,5.469,417,76,3,5,7,7,FALSE,FALSE
"64",99,212,99,88,103356,1044,0,1044,1044,1044,411.364,77.535,5.313,3.246,1.24,3.507,411.364,77.535,5.313,409,73,3,6,11,6,FALSE,FALSE
"65",177,308,177,128,16992,96,0,96,96,96,533.859,86.684,5.198,3.469,1.173,3.264,533.859,86.684,5.198,529,82,3,10,10,7,FALSE,FALSE
"66",108,188,108,85,10044,93,0,93,93,93,402.472,86.87,5.287,2.678,0.749,2.594,402.472,86.87,5.287,400,84,3,7,6,7,TRUE,FALSE
"67",390,526,390,247,39390,101,0,101,101,101,511.305,91.618,5.385,4.467,1.318,4.321,511.305,91.618,5.385,505,87,3,13,11,7,FALSE,FALSE
"68",814,1190,814,540,80586,99,0,99,99,99,473.393,90.152,7.258,5.476,1.555,5.491,473.394,90.152,7.258,464,84,3,18,14,11,FALSE,FALSE
"69",199,392,199,164,19898,99.99,0.142,100,98,100,526.075,90.603,5,4.094,1.818,3.911,526.075,90.603,5,518,87,3,15,11,5,FALSE,FALSE
"70",643,1068,643,486,66872,104,0,104,104,104,409.638,97.165,4.757,6.395,2.397,6.57,409.638,97.165,4.757,402,89,3,19,19,6,TRUE,TRUE
"71",361,694,361,290,237840,658.837,491.051,1064,102,2948,450.011,94.341,5.213,5.158,1.996,5.305,448.251,96.616,5.405,444,85,3,13,18,7,FALSE,FALSE
"72",446,610,446,277,45938,103,0,103,103,103,438.462,95.179,6.608,4.614,1.302,4.657,438.462,95.179,6.608,432,90,3,13,14,10,TRUE,TRUE
"73",277,456,277,199,554554,2002,0,2002,2002,2002,545.715,92.502,8.617,3.834,1.135,3.768,545.715,92.502,8.617,541,89,3,11,9,11,FALSE,FALSE
"74",438,724,438,306,47744,109.005,0.096,109,109,111,362.064,98.447,6.689,5.102,1.982,4.912,362.064,98.448,6.689,357,88,3,11,18,12,FALSE,FALSE
"75",76,176,76,69,8132,107,0,107,107,107,423.316,100.224,4.276,2.774,1.166,2.808,423.316,100.224,4.276,420,95,3,8,10,4,TRUE,TRUE
"76",119,258,119,102,12852,108,0,108,108,108,547.21,100.084,4.756,3.037,1.069,3.025,547.21,100.084,4.756,543,97,3,8,8,6,FALSE,FALSE
"77",437,716,437,306,467940,1070.801,45.971,1073,112,1073,536.215,102.101,6.822,4.844,1.461,4.783,536.211,102.097,6.829,531,97,3,14,14,11,TRUE,TRUE
"78",304,692,304,274,623832,2052.079,603.101,2413,110,2414,475.201,99.605,7.342,5.269,2.345,5.015,474.148,99.412,7.639,465,95,3,20,10,12,TRUE,FALSE
"79",630,852,630,392,71190,113,0,113,113,113,368.262,105.676,6.316,5.718,1.921,5.6,368.261,105.676,6.316,362,96,3,14,20,10,TRUE,FALSE
"80",159,262,159,114,18603,117,0,117,117,117,516.069,107.811,4.547,3.247,1.108,3.076,516.069,107.811,4.547,513,102,3,7,12,5,TRUE,FALSE
"81",163,276,163,125,19234,118,0,118,118,118,527.902,106.914,4.589,3.326,1.1,3.241,527.902,106.914,4.589,524,102,3,8,10,5,TRUE,TRUE
"82",512,810,512,344,58368,114,0,114,114,114,432.709,103.434,8.57,5.012,1.651,4.871,432.709,103.434,8.57,427,99,3,15,12,11,FALSE,FALSE
"83",131,254,131,100,15715,119.962,0.437,120,115,120,389.763,108.893,5.641,3.035,1.026,2.903,389.764,108.894,5.642,386,105,3,8,11,6,TRUE,TRUE
"84",248,456,248,190,32488,131,0,131,131,131,402.093,114.883,4.774,4.132,1.442,4.131,402.093,114.883,4.774,395,107,3,13,15,5,TRUE,TRUE
"85",61,138,61,55,7503,123,0,123,123,123,474.393,109.672,4.967,2.331,0.849,2.154,474.393,109.672,4.967,472,106,3,7,7,4,TRUE,TRUE
"86",726,1010,726,448,90026,124.003,0.074,124,124,126,489.483,112.8,8.449,5.824,2.003,5.44,489.483,112.8,8.449,479,106,3,20,15,11,FALSE,FALSE
"87",136,232,136,103,18088,133,0,133,133,133,535.265,115.728,4.537,3.022,0.897,2.899,535.265,115.728,4.537,532,112,3,7,9,4,TRUE,TRUE
"88",749,1146,749,510,96621,129,0,129,129,129,552.167,109.786,7.323,5.813,1.943,5.624,552.165,109.786,7.323,543,102,3,17,18,10,FALSE,FALSE
"89",226,352,226,159,28928,128,0,128,128,128,373.354,115.558,6,3.764,1.181,3.806,373.354,115.558,6,369,112,3,12,10,8,TRUE,TRUE
"90",164,306,164,136,21320,130,0,130,130,130,437.25,113.805,5.159,3.352,1.128,3.341,437.25,113.805,5.159,434,108,3,8,11,8,FALSE,FALSE
"91",80,138,80,59,10560,132,0,132,132,132,457.725,115.387,4.5,2.29,0.394,2.319,457.725,115.387,4.5,455,113,3,6,6,4,TRUE,TRUE
"92",1055,1570,1055,710,2085883,1977.14,913.576,2431,137,2431,432.084,126.245,8.576,6.436,2.123,6.325,431.662,127.351,9.348,425,114,3,17,22,12,FALSE,FALSE
"93",233,348,233,160,690612,2964,0,2964,2964,2964,444.193,117.155,8.206,3.544,0.858,3.502,444.193,117.155,8.206,439,113,3,10,7,10,FALSE,FALSE
"94",86,160,86,65,11610,135,0,135,135,135,466.035,119.535,4.558,2.43,0.567,2.42,466.035,119.535,4.558,464,116,3,6,8,4,TRUE,TRUE
"95",99,208,99,82,13467,136.03,0.302,136,136,139,422.818,121.495,5.212,2.792,1.112,2.646,422.818,121.495,5.212,420,118,3,7,11,6,FALSE,FALSE
"96",509,660,509,322,73805,145,0,145,145,145,446.371,126.21,5.444,5.071,1.563,5.101,446.37,126.21,5.444,440,121,3,16,14,8,TRUE,TRUE
"97",260,476,260,196,282538,1086.685,83.247,1094,143,1094,546.754,124.781,5.696,4.014,1.255,4.04,546.742,124.776,5.711,541,119,3,12,11,6,FALSE,FALSE
"98",202,354,202,148,28684,142,0,142,142,142,476.089,123.228,6.792,3.724,1.316,3.566,476.089,123.228,6.792,472,119,3,9,9,10,FALSE,FALSE
"99",102,214,102,83,14994,147,0,147,147,147,528.873,127.608,4.755,2.794,0.962,2.622,528.873,127.608,4.755,526,123,3,6,10,7,FALSE,FALSE
"100",76,132,76,59,11096,146,0,146,146,146,519.882,127.961,4.355,2.255,0.413,2.244,519.882,127.961,4.355,518,126,3,5,6,5,FALSE,FALSE
"101",478,850,478,369,983415,2057.354,849.6,2435,150,2435,379.678,135.634,7.061,5.683,2.269,5.446,380.486,136.55,7.458,372,127,3,16,19,12,TRUE,FALSE
"102",280,468,280,203,306214,1093.621,56.535,1097,151,1097,500.571,128.871,5.954,4.782,2.017,4.519,500.57,128.865,5.963,496,122,3,10,17,7,FALSE,FALSE
"103",97,164,97,72,15132,156,0,156,156,156,453.072,135.361,4.649,2.511,0.516,2.477,453.072,135.361,4.649,451,132,3,6,7,5,FALSE,FALSE
"104",206,338,206,153,31930,155,0,155,155,155,411.16,134.966,5.544,3.603,1.148,3.535,411.16,134.966,5.544,407,129,3,11,11,7,TRUE,TRUE
"105",17,52,17,17,34289,2017,0,2017,2017,2017,444.176,136.471,4.706,1.327,0.519,1.301,444.176,136.471,4.706,443,136,3,4,2,5,FALSE,FALSE
"106",73,146,73,57,11461,157,0,157,157,157,400.493,137.068,5.068,2.242,0.581,2.203,400.493,137.068,5.068,398,134,3,6,7,5,TRUE,TRUE
"107",662,1096,662,477,105918,159.997,0.078,160,158,160,514.792,141.486,6.846,5.875,2.217,5.58,514.792,141.486,6.846,508,133,3,16,20,11,FALSE,FALSE
"108",392,660,392,298,430259,1097.599,47.528,1100,159,1100,472.791,137.98,5.571,4.862,1.873,4.67,472.789,137.977,5.577,468,129,3,11,19,6,FALSE,FALSE
"109",82,168,82,72,13202,161,0,161,161,161,548.244,137.732,4.646,2.553,0.916,2.462,548.244,137.732,4.646,546,133,3,6,10,4,TRUE,TRUE
"110",316,546,316,237,642940,2034.62,1947.182,163,163,4054,419.203,138.642,8.506,4.507,1.452,4.618,419.936,137.023,11.079,416,132,3,8,13,12,FALSE,FALSE
"111",55,116,55,47,9020,164,0,164,164,164,436.527,141.273,5.364,2.061,0.542,1.938,436.527,141.273,5.364,434,140,3,6,4,7,FALSE,FALSE
"112",79,144,79,68,13035,165,0,165,165,165,458.924,140.595,4.785,2.403,0.735,2.404,458.924,140.595,4.785,457,137,3,5,8,4,TRUE,FALSE
"113",258,444,258,191,43602,169,0,169,169,169,538.702,142.008,5.016,4.4,1.724,4.41,538.701,142.008,5.016,532,134,3,12,14,6,TRUE,TRUE
"114",329,670,329,254,206318,627.106,1335.546,167,167,4492,554.316,140.444,7.65,4.829,2.012,4.618,555.74,135.276,10.15,548,130,3,12,18,10,FALSE,FALSE
"115",455,698,455,316,77350,170,0,170,170,170,409.554,146.971,5.503,5.071,1.904,5.087,409.554,146.971,5.503,402,141,3,16,17,7,FALSE,FALSE
"116",66,142,66,56,11286,171,0,171,171,171,465.985,144.364,5.258,2.252,0.642,2.293,465.985,144.364,5.258,464,141,3,5,7,6,FALSE,FALSE
"117",142,228,142,98,24708,174,0,174,174,174,483.62,145.627,6.465,2.897,0.593,2.883,483.62,145.627,6.465,481,143,3,7,7,8,FALSE,FALSE
"118",59,124,59,51,10325,175,0,175,175,175,550.627,148.593,4.627,2.12,0.543,2.001,550.627,148.593,4.627,548,147,3,7,5,4,TRUE,FALSE
"119",293,538,293,219,52154,178,0,178,178,178,565.328,154.328,6.253,4.433,1.526,4.352,565.328,154.328,6.253,559,149,3,12,14,10,TRUE,FALSE
"120",575,984,575,412,1063121,1848.906,995.059,2449,179,2995,469.346,161.12,8.553,6.168,2.394,6.052,469.716,163.449,9.524,464,149,3,14,22,12,FALSE,FALSE
"121",103,264,103,84,64401,625.252,823.763,181,181,3573,424.699,156.825,5.718,3.141,1.257,2.977,426.338,158.818,4.99,422,153,3,9,10,7,FALSE,FALSE
"122",393,602,393,252,226197,575.565,1283.439,188,188,4876,411.819,165.707,6.267,4.759,1.664,4.508,408.204,165.445,10.166,405,160,3,13,12,12,FALSE,FALSE
"123",352,564,352,239,68306,194.051,207.338,183,183,4073,449.284,161.051,5.611,4.386,1.34,4.32,449.269,160.934,5.861,443,155,3,13,13,8,TRUE,TRUE
"124",51,110,51,45,9282,182,0,182,182,182,534.922,161.647,5.196,1.971,0.535,1.908,534.922,161.647,5.196,534,160,3,4,6,5,FALSE,FALSE
"125",429,618,429,275,79365,185,0,185,185,185,528.277,163.035,6.893,4.628,1.517,4.615,528.276,163.035,6.893,524,156,3,9,16,10,FALSE,FALSE
"126",615,954,615,390,115005,187,0,187,187,187,543.242,166.698,6.62,5.475,1.719,5.462,543.243,166.698,6.62,536,158,3,17,19,10,FALSE,FALSE
"127",184,324,184,141,34776,189,0,189,189,189,558.049,166.179,4.946,3.455,1.08,3.348,558.049,166.179,4.946,553,161,3,11,10,5,TRUE,FALSE
"128",451,714,451,329,85690,190,0,190,190,190,429.927,167.871,5.506,5.408,1.977,5.235,429.927,167.871,5.506,421,161,3,18,16,7,TRUE,TRUE
"129",133,232,133,101,24738,186,0,186,186,186,511.932,165.195,5.962,2.837,0.666,2.824,511.932,165.195,5.962,509,163,3,7,7,8,FALSE,FALSE
"130",180,314,180,139,34562,192.011,0.149,192,192,194,488.322,168.983,5.15,3.506,1.139,3.555,488.322,168.983,5.15,483,165,3,11,10,5,FALSE,FALSE
"131",219,456,219,193,43801,200.005,0.068,200,200,201,565.187,174.84,4.562,3.955,1.411,4.043,565.187,174.84,4.562,559,169,3,13,11,5,FALSE,FALSE
"132",95,196,95,88,18525,195,0,195,195,195,442.558,170.737,4.295,2.7,0.941,2.727,442.558,170.737,4.295,440,166,3,7,9,3,TRUE,TRUE
"133",181,324,181,141,35657,197,0,197,197,197,534.84,175.116,4.657,3.693,1.424,3.438,534.84,175.116,4.657,532,169,3,8,14,5,TRUE,TRUE
"134",16,46,16,16,3136,196,0,196,196,196,550.188,172.75,3.688,1.281,0.419,1.302,550.188,172.75,3.688,549,172,3,4,3,2,TRUE,TRUE
"135",202,334,202,144,40198,199,0,199,199,199,472.965,174.025,6,3.557,1.03,3.39,472.965,174.025,6,469,170,3,8,9,8,TRUE,FALSE
"136",226,358,226,165,44748,198,0,198,198,198,505.695,175.677,6.004,3.586,1.066,3.485,505.695,175.677,6.004,501,173,3,11,8,9,FALSE,FALSE
"137",842,1110,842,528,174294,207,0,207,207,207,582.106,179.982,6.261,6.149,2.179,5.917,582.107,179.982,6.261,573,170,3,20,17,10,FALSE,FALSE
"138",88,160,88,69,17776,202,0,202,202,202,436.58,177.08,4.727,2.437,0.572,2.497,436.58,177.08,4.727,434,174,3,6,7,5,TRUE,FALSE
"139",89,162,89,71,18512,208,0,208,208,208,424.449,180.146,4.382,2.477,0.676,2.398,424.449,180.146,4.382,422,176,3,6,9,4,TRUE,TRUE
"140",148,278,148,120,30340,205,0,205,205,205,490.047,179.635,4.939,3.334,1.237,3.146,490.047,179.635,4.939,485,176,3,11,10,5,FALSE,FALSE
"141",138,280,138,115,30667,222.225,155.354,209,209,2034,524.572,181.13,4.123,3.289,1.131,3.353,524.657,180.944,4.235,521,176,3,10,11,4,TRUE,TRUE
"142",140,342,140,125,28560,204,0,204,204,204,451.893,180.971,5.2,4.077,1.986,3.693,451.893,180.971,5.2,446,176,3,13,13,5,TRUE,FALSE
"143",673,1252,673,529,812361,1207.074,881.563,2036,216,2036,469.753,185.421,5.428,6.559,2.518,6.504,473.318,184.524,5.957,460,179,3,22,16,9,TRUE,TRUE
"144",241,426,241,192,52294,216.988,0.193,217,214,217,433,184.946,4.71,3.958,1.435,4.04,433,184.946,4.71,428,179,3,13,12,5,TRUE,TRUE
"145",63,134,63,55,13356,212,0,212,212,212,442.714,181.81,4.635,2.161,0.644,2.239,442.714,181.81,4.635,440,179,3,6,7,4,TRUE,TRUE
"146",225,376,225,155,49050,218,0,218,218,218,509.413,186.382,5.32,3.543,0.945,3.582,509.413,186.382,5.32,505,182,3,10,11,7,FALSE,FALSE
"147",191,306,191,139,41829,219,0,219,219,219,538.984,186.565,6.487,3.367,0.923,3.379,538.985,186.565,6.487,536,182,3,7,9,9,TRUE,FALSE
"148",196,392,196,155,43321,221.026,0.357,221,221,226,498.939,189.102,5.469,3.722,1.427,3.46,498.939,189.102,5.469,495,185,3,8,11,11,FALSE,FALSE
"149",119,272,119,103,26656,224,0,224,224,224,549.387,189.84,4.529,3.206,1.258,3.196,549.387,189.84,4.529,546,186,3,10,10,4,TRUE,FALSE
"150",383,652,383,283,775124,2023.823,159.772,2038,228,2038,575.687,192.065,7.65,4.464,1.388,4.321,575.675,192.073,7.68,571,186,3,10,13,11,FALSE,FALSE
"151",310,478,310,218,70990,229,0,229,229,229,443.771,196.384,4.787,4.332,1.508,4.299,443.77,196.384,4.787,437,191,3,14,14,5,TRUE,FALSE
"152",291,440,291,195,67221,231,0,231,231,231,489.471,197.718,5.268,4.079,1.315,3.923,489.472,197.718,5.268,485,191,3,9,14,8,FALSE,FALSE
"153",247,480,247,203,57304,232,0,232,232,232,510.186,198.211,4.939,4.378,1.757,4.338,510.186,198.211,4.939,504,193,3,17,11,5,TRUE,FALSE
"154",73,148,73,62,17447,239,0,239,239,239,547.945,200.89,4.274,2.569,0.889,2.514,547.945,200.89,4.274,546,197,3,5,8,4,TRUE,TRUE
"155",176,280,176,122,41360,235,0,235,235,235,554.08,199.301,5.358,3.187,0.768,3.129,554.08,199.301,5.358,551,196,3,7,9,7,FALSE,FALSE
"156",250,418,250,173,59250,237,0,237,237,237,525.136,198.788,5.408,4.228,1.658,4.161,525.135,198.788,5.408,520,191,3,12,14,7,TRUE,TRUE
"157",64,154,64,56,15232,238,0,238,238,238,532.047,202.312,4.094,2.284,0.835,2.204,532.047,202.312,4.094,530,198,3,5,9,4,TRUE,FALSE
"158",81,154,81,67,90876,1121.926,99.667,1133,236,1133,479.864,199.914,5.037,2.361,0.622,2.334,479.843,199.903,5.057,477,197,3,7,6,5,TRUE,FALSE
"159",61,134,61,54,14762,242,0,242,242,242,542.836,206.492,4,2.316,0.825,2.264,542.836,206.492,4,541,203,3,5,8,4,TRUE,TRUE
"160",429,686,429,302,105534,246,0,246,246,246,475.557,210.881,4.946,5.23,1.874,5.14,475.558,210.881,4.946,470,203,3,15,18,6,FALSE,FALSE
"161",70,162,70,63,16800,240,0,240,240,240,567.171,204.557,5.157,2.323,0.727,2.266,567.171,204.557,5.157,565,201,3,5,7,6,FALSE,FALSE
"162",164,258,164,114,40016,244,0,244,244,244,459.573,209.128,4.585,3.435,1.25,3.218,459.573,209.128,4.585,455,205,3,9,12,5,TRUE,TRUE
