"","Volume..pixel.3.","Surface..pixel.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...pixel.","SD.dist..to.surf...pixel.","Median.dist..to.surf...pixel.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"1",1404,1690,1404,797,1404,1,0,1,1,1,868.525,615.348,8.178,7.711,2.732,7.308,868.525,615.348,8.178,856,607,2,27,19,14,TRUE,TRUE
"2",507,762,507,341,22772,44.915,1.91,45,2,45,847.039,628.144,5.485,5.016,1.502,5.044,847.039,628.148,5.492,840,621,2,14,16,9,TRUE,TRUE
"3",209,350,209,145,627,3,0,3,3,3,844.938,639.77,5.124,3.485,0.932,3.377,844.938,639.77,5.124,840,637,2,10,9,9,TRUE,FALSE
"4",437,618,437,285,1748,4,0,4,4,4,868.771,642.169,6.346,4.57,1.421,4.35,868.771,642.169,6.346,864,635,2,10,14,11,TRUE,TRUE
"5",785,968,785,436,10577,13.474,167.774,5,5,3331,859.619,649.32,6.15,5.672,1.573,5.662,862.374,648.49,9.515,852,642,2,16,17,11,TRUE,TRUE
"6",389,544,389,249,2335,6.003,0.051,6,6,7,798.388,652.039,5.028,4.391,1.225,4.386,798.389,652.039,5.027,792,647,2,16,11,8,TRUE,TRUE
"7",853,1096,853,523,9382,10.999,0.077,11,9,12,884.646,667.444,5.45,6.481,2.289,6.41,884.645,667.445,5.451,874,660,2,22,17,12,TRUE,FALSE
"8",587,876,587,411,65056,110.828,4.169,111,10,111,842.181,660.911,5.736,6.15,2.582,5.711,842.183,660.905,5.742,830,653,2,22,15,10,TRUE,TRUE
"9",497,734,497,338,7950,15.996,0.09,16,14,16,865.36,670.827,5.31,4.982,1.513,5.038,865.361,670.827,5.311,858,664,2,15,14,9,TRUE,TRUE
"10",947,1134,947,537,20397,21.539,108.893,18,18,3369,838.427,676.728,5.988,6.447,2.066,6.364,838.028,676.772,6.812,827,670,2,22,15,10,TRUE,TRUE
"11",380,544,380,268,58007,152.65,6.823,153,20,153,822.768,685.345,5.037,4.653,1.637,4.561,822.768,685.341,5.044,817,680,2,16,11,7,TRUE,TRUE
"12",329,438,329,223,6909,21,0,21,21,21,814.049,695.468,4.723,4.783,1.935,4.554,814.049,695.468,4.723,808,692,2,17,8,7,TRUE,TRUE
"13",327,460,327,209,7194,22,0,22,22,22,889.703,695.514,5.645,3.953,0.871,3.933,889.703,695.514,5.645,885,690,2,11,11,8,TRUE,TRUE
"14",170,298,170,131,3910,23,0,23,23,23,850.341,698.418,4.971,3.17,0.903,3.166,850.341,698.418,4.971,847,695,2,8,8,10,TRUE,TRUE
"15",1950,2336,1950,1082,319800,164,0,164,164,164,904.74,689.593,7.025,8.186,2.662,8.17,904.735,689.592,7.025,890,678,2,28,27,11,TRUE,FALSE
"16",934,1314,934,621,613732,657.101,768.732,25,25,1591,839.024,704.512,5.862,6.437,2.245,6.442,841.636,700.159,5.9,828,694,2,20,19,11,TRUE,TRUE
"17",368,550,368,251,9936,27,0,27,27,27,779.478,723.573,4.921,4.528,1.434,4.547,779.478,723.573,4.921,774,718,2,12,13,8,TRUE,TRUE
"18",924,1114,924,558,1108047,1199.185,66.879,1203,28,1203,755.326,731.459,6.117,6.421,2.203,6.317,755.325,731.466,6.127,743,722,2,23,17,10,TRUE,TRUE
"19",1305,1796,1305,824,332324,254.654,8.824,255,29,255,820.846,728.505,6.145,7.676,2.816,7.552,820.85,728.499,6.15,807,717,2,29,24,12,TRUE,TRUE
"20",234,398,234,159,61077,261.013,15.101,262,31,262,894.534,732.256,5.188,3.674,1.002,3.595,894.526,732.254,5.2,889,727,2,12,10,9,FALSE,FALSE
"21",634,842,634,385,20922,33,0,33,33,33,869.219,750.175,5.364,5.748,2.036,5.397,869.219,750.175,5.364,861,745,2,22,13,9,FALSE,FALSE
"22",141,244,141,108,48054,340.809,26.023,343,34,343,852.61,759.113,4.518,2.994,0.795,2.928,852.602,759.12,4.534,850,754,2,7,10,6,FALSE,FALSE
"23",241,374,241,166,8435,35,0,35,35,35,881.793,615.485,5.755,3.72,1.002,3.667,881.793,615.485,5.755,877,609,3,10,11,7,TRUE,FALSE
"24",85,180,85,67,3060,36,0,36,36,36,816.494,617.212,4.812,2.477,0.669,2.51,816.494,617.212,4.812,814,614,3,6,7,4,FALSE,FALSE
"25",115,206,115,87,4255,37,0,37,37,37,839.844,618.73,4.93,2.827,0.758,2.736,839.844,618.73,4.93,837,615,3,7,8,5,FALSE,FALSE
"26",188,362,188,147,7332,39,0,39,39,39,904.617,620.58,6.532,3.35,1.023,3.26,904.617,620.58,6.532,901,618,3,10,7,10,FALSE,FALSE
"27",264,490,264,212,279344,1058.121,63.023,1062,38,1062,829.822,620.481,6.644,4.016,1.42,3.88,829.807,620.479,6.657,823,615,3,13,11,8,FALSE,FALSE
"28",73,128,73,54,2993,41,0,41,41,41,888.548,622,4.479,2.231,0.369,2.14,888.548,622,4.479,886,620,3,6,5,4,FALSE,FALSE
"29",313,478,313,221,653857,2089,0,2089,2089,2089,863.888,626.53,8.45,3.903,0.973,3.942,863.888,626.531,8.45,860,623,3,9,10,11,TRUE,TRUE
"30",694,928,694,423,29148,42,0,42,42,42,874.166,625.32,8.179,5.559,1.601,5.332,874.166,625.32,8.179,869,620,3,18,15,12,TRUE,TRUE
"31",209,320,209,142,8987,43,0,43,43,43,837.56,626.622,5.861,3.383,0.736,3.401,837.56,626.622,5.861,834,623,3,8,8,8,FALSE,FALSE
"32",234,428,234,195,11700,50,0,50,50,50,807.705,629.342,6.436,3.652,1.08,3.735,807.705,629.342,6.436,803,625,3,8,9,9,TRUE,FALSE
"33",281,380,281,178,13769,49,0,49,49,49,884.071,630.288,5.31,3.94,1.066,3.799,884.071,630.288,5.31,877,627,3,14,8,6,FALSE,FALSE
"34",906,1192,906,567,1358094,1499,0,1499,1499,1499,786.964,624.175,7.328,6.743,2.774,6.405,786.963,624.176,7.328,780,608,3,16,25,10,TRUE,TRUE
"35",573,854,573,376,71591,124.941,485.719,51,51,3311,826.185,631.887,6.616,5.39,1.677,5.087,823.846,630.497,10.075,819,626,3,16,14,12,TRUE,FALSE
"36",7,32,7,7,336,48,0,48,48,48,784.286,629.714,3.714,1.155,0.398,1.237,784.286,629.714,3.714,783,629,3,3,3,3,TRUE,TRUE
"37",1110,1396,1110,674,1523332,1372.371,1602.841,47,47,3309,772.795,629.906,9.146,6.178,1.898,6.465,768.871,630.035,10.399,765,620,3,16,19,13,TRUE,FALSE
"38",415,574,415,274,22825,55,0,55,55,55,896.586,635.082,4.911,4.684,1.464,4.719,896.586,635.082,4.911,890,629,3,14,14,6,FALSE,FALSE
"39",243,406,243,182,365472,1504,0,1504,1504,1504,856.165,633.802,6.461,4.006,1.4,3.876,856.165,633.802,6.461,852,630,3,12,10,8,TRUE,TRUE
"40",383,518,383,240,20299,53,0,53,53,53,814.898,632.906,7.102,4.151,0.916,4.196,814.898,632.906,7.102,812,628,3,9,10,10,TRUE,TRUE
"41",315,520,315,218,21038,66.787,226.952,54,54,4082,834.362,636.336,7.314,4.183,1.329,4.374,834.676,636.655,8.403,829,632,3,12,11,13,TRUE,TRUE
"42",242,348,242,166,12584,52,0,52,52,52,710.723,634.628,5.682,3.877,1.285,3.692,710.723,634.628,5.682,707,628,3,7,14,8,TRUE,FALSE
"43",328,468,328,211,594992,1814,0,1814,1814,1814,807.869,637.332,8.107,3.992,0.867,3.928,807.869,637.332,8.107,805,634,3,9,9,12,TRUE,TRUE
"44",421,576,421,262,25260,60,0,60,60,60,791.808,638.967,7.254,4.407,1.098,4.424,791.808,638.967,7.254,787,634,3,9,10,12,TRUE,TRUE
"45",18,60,18,18,7723,429.056,93.102,451,56,451,856.944,637.111,3.611,1.542,0.604,1.507,856.839,637.168,3.642,856,635,3,4,5,3,TRUE,FALSE
"46",273,372,273,177,16107,59,0,59,59,59,905.707,638.029,5.179,3.772,0.931,3.763,905.707,638.029,5.179,902,634,3,11,10,6,FALSE,FALSE
"47",141,216,141,106,8601,61,0,61,61,61,875.851,639.695,4.943,2.854,0.644,2.81,875.851,639.695,4.943,873,636,3,6,8,6,FALSE,FALSE
"48",494,798,494,350,37341,75.589,146.404,69,69,3323,883.984,643.073,5.893,5.18,1.789,5.021,883.635,642.979,6.338,875,636,3,19,15,9,TRUE,FALSE
"49",538,778,538,360,33894,63,0,63,63,63,801.175,641.279,7.071,5.098,1.519,4.899,801.177,641.279,7.071,795,634,3,14,18,11,TRUE,TRUE
"50",160,350,160,141,237088,1481.8,197.436,1508,58,1510,671.25,641.031,6.375,3.715,1.296,3.826,671.273,641.077,6.419,668,635,3,8,13,8,TRUE,TRUE
"51",848,1106,848,496,61056,72,0,72,72,72,718.232,645.258,6.627,6.112,2.031,5.798,718.232,645.258,6.627,705,637,3,24,15,12,TRUE,TRUE
"52",234,314,234,160,15210,65,0,65,65,65,766.547,639.974,5.53,3.547,0.84,3.533,766.547,639.974,5.53,764,636,3,9,10,6,TRUE,FALSE
"53",406,612,406,257,25984,64,0,64,64,64,744.429,640.468,8.389,4.626,1.374,4.521,744.429,640.468,8.389,738,634,3,12,12,13,TRUE,TRUE
"54",658,850,658,391,55930,85,0,85,85,85,773.518,648,6.641,5.481,1.761,5.461,773.516,648,6.641,767,641,3,15,16,11,TRUE,TRUE
"55",165,292,165,112,33810,204.909,617.242,66,66,2931,816.194,642.709,5.697,3.265,0.966,3.05,817.842,641.889,8.614,812,639,3,10,8,9,TRUE,TRUE
"56",66,136,66,55,4422,67,0,67,67,67,824.258,643.591,4.258,2.195,0.551,2.187,824.258,643.591,4.258,821,642,3,7,5,4,TRUE,TRUE
"57",269,382,269,178,18292,68,0,68,68,68,649,641.257,6.119,3.908,1.202,3.84,649,641.257,6.119,643,638,3,12,7,8,TRUE,TRUE
"58",303,518,303,216,21513,71,0,71,71,71,904.109,647.182,7.782,4.265,1.383,4.317,904.109,647.182,7.782,900,643,3,11,10,12,FALSE,FALSE
"59",174,296,174,134,13224,76,0,76,76,76,634.385,648.672,6.402,3.543,1.29,3.415,634.385,648.672,6.402,632,644,3,6,11,8,TRUE,TRUE
"60",364,504,364,237,28028,77,0,77,77,77,645.81,649.555,6.582,4.379,1.34,4.292,645.81,649.555,6.582,639,645,3,13,10,8,TRUE,TRUE
"61",73,150,73,65,5840,80,0,80,80,80,829.849,647.945,3.822,2.406,0.8,2.303,829.849,647.945,3.822,826,645,3,9,6,3,TRUE,FALSE
"62",139,232,139,96,10286,74,0,74,74,74,604.36,647.971,5.353,2.989,0.81,2.839,604.36,647.971,5.353,600,645,3,10,7,6,TRUE,TRUE
"63",46,110,46,44,3358,73,0,73,73,73,730.913,645.891,4.478,2.039,0.766,1.98,730.913,645.891,4.478,729,643,3,6,7,4,TRUE,FALSE
"64",55,202,55,54,38083,692.418,625.575,1080,81,1514,839.455,648.855,4.709,2.891,1.115,2.936,839.85,648.283,5.336,836,646,3,9,7,6,TRUE,TRUE
"65",562,762,562,350,42150,75,0,75,75,75,627.575,651.244,6.98,5.864,2.573,5.355,627.576,651.244,6.98,620,644,3,19,19,8,TRUE,TRUE
"66",285,556,285,249,207518,728.133,846.329,78,78,1826,684.895,649.168,6,4.62,1.671,4.57,688.561,649.944,5.882,679,644,3,15,12,7,TRUE,TRUE
"67",126,210,126,94,9954,79,0,79,79,79,783.476,649.23,5.54,2.796,0.633,2.756,783.476,649.23,5.54,781,646,3,6,8,7,TRUE,TRUE
"68",179,242,179,132,14857,83,0,83,83,83,869.687,650.508,4.816,3.103,0.696,3.106,869.687,650.508,4.816,867,648,3,7,7,7,FALSE,FALSE
"69",476,672,476,315,42364,89,0,89,89,89,878.998,655.324,5.647,5.26,2.008,4.868,878.996,655.323,5.647,873,648,3,12,18,7,TRUE,TRUE
"70",426,544,426,263,34932,82,0,82,82,82,754.481,650.43,5.803,4.481,1.185,4.6,754.481,650.43,5.803,748,646,3,13,10,9,TRUE,TRUE
"71",488,650,488,293,40992,84,0,84,84,84,611.734,653.41,7.264,5.165,1.875,5.031,611.734,653.41,7.264,603,648,3,17,13,11,TRUE,TRUE
"72",125,270,125,105,11000,88,0,88,88,88,823.2,653.976,4.912,3.061,1.075,3.004,823.2,653.976,4.912,819,651,3,10,7,7,TRUE,TRUE
"73",917,1174,917,537,86200,94.002,0.066,94,94,96,892.811,655.406,6.767,6.229,2.006,5.91,892.815,655.405,6.767,884,650,3,21,11,13,FALSE,FALSE
"74",690,1048,690,469,867286,1256.936,1007.335,2132,99,2132,659.997,660.378,6.742,5.95,2.196,6.165,662.063,663.118,7.125,651,651,3,20,18,10,TRUE,TRUE
"75",172,330,172,137,14792,86,0,86,86,86,670.878,652.047,7.855,3.91,1.423,4.015,670.878,652.047,7.855,666,648,3,11,8,10,TRUE,TRUE
"76",195,314,195,141,17940,92,0,92,92,92,740.708,655.062,5.533,3.491,1.089,3.366,740.708,655.062,5.533,737,652,3,10,9,7,TRUE,TRUE
"77",502,722,502,318,47690,95,0,95,95,95,765.273,657.546,6.504,4.838,1.497,4.756,765.275,657.546,6.504,757,653,3,17,12,9,TRUE,TRUE
"78",176,294,176,120,17344,98.545,153.168,87,87,2119,809.136,653.96,5.545,3.268,0.842,3.295,808.769,653.731,5.833,805,650,3,10,9,6,TRUE,FALSE
"79",103,164,103,76,9373,91,0,91,91,91,701.67,655.272,4.612,2.615,0.686,2.506,701.67,655.272,4.612,698,653,3,8,5,5,TRUE,TRUE
"80",429,672,429,277,43758,102,0,102,102,102,728.737,660.506,5.981,4.734,1.405,4.807,728.737,660.506,5.981,723,653,3,13,15,10,TRUE,TRUE
"81",156,212,156,108,16380,105,0,105,105,105,589.192,660.744,5.519,2.974,0.52,2.903,589.192,660.744,5.519,587,658,3,6,7,6,TRUE,TRUE
"82",288,456,288,204,31114,108.035,119.383,101,101,2127,683.552,660.257,6.455,4.048,1.274,4.233,683.841,660.24,6.555,678,657,3,12,7,10,TRUE,FALSE
"83",207,320,207,145,20700,100,0,100,100,100,597.092,657.86,6.86,3.393,0.847,3.217,597.092,657.86,6.86,592,654,3,10,8,9,TRUE,TRUE
"84",129,236,129,96,13932,108,0,108,108,108,750.349,661.814,5.186,2.982,0.889,2.804,750.349,661.814,5.186,746,659,3,10,7,5,TRUE,TRUE
"85",244,370,244,180,27816,114,0,114,114,114,902.574,662.684,5.471,3.744,1.152,3.706,902.574,662.684,5.471,897,658,3,10,9,9,FALSE,FALSE
"86",274,420,274,190,504982,1843,0,1843,1843,1843,910.642,660.591,6.88,3.725,0.885,3.745,910.642,660.591,6.88,908,657,3,9,9,10,FALSE,FALSE
"87",313,462,313,212,479203,1531,0,1531,1531,1531,599,666.348,7.489,4.194,1.292,4.112,599,666.347,7.489,595,662,3,11,11,9,TRUE,TRUE
"88",159,286,159,117,17808,112,0,112,112,112,614.862,663.579,6.025,3.295,1.148,3.195,614.862,663.579,6.025,612,659,3,9,10,8,TRUE,FALSE
"89",168,248,168,115,18480,110,0,110,110,110,694.381,662.464,5.476,3.223,0.846,3.081,694.381,662.464,5.476,691,659,3,9,7,6,TRUE,TRUE
"90",250,360,250,163,28750,115,0,115,115,115,855.512,664.684,6.092,3.582,0.715,3.527,855.513,664.684,6.092,852,659,3,9,11,8,TRUE,TRUE
"91",221,314,221,143,24973,113,0,113,113,113,626.271,663.742,5.95,3.543,0.99,3.505,626.271,663.742,5.95,620,661,3,12,6,7,TRUE,TRUE
"92",284,494,284,206,33228,117,0,117,117,117,833.785,666.891,7.021,3.91,1.131,3.967,833.785,666.891,7.021,829,660,3,10,12,10,TRUE,TRUE
"93",243,400,243,172,28188,116,0,116,116,116,763.601,667.333,5.77,3.669,1.017,3.674,763.601,667.333,5.77,758,664,3,12,8,8,TRUE,TRUE
"94",277,512,277,222,34071,123,0,123,123,123,776.235,669.448,4.487,4.561,1.731,4.508,776.235,669.448,4.487,772,661,3,12,16,5,TRUE,TRUE
"95",248,504,248,196,268252,1081.661,861.208,1849,119,1849,796.246,666.069,5.69,4.417,1.671,4.469,798.787,664.84,6.114,789,659,3,16,13,7,TRUE,TRUE
"96",740,1200,740,511,811088,1096.065,61.721,1100,124,1100,901.751,671.838,6.423,5.541,1.732,5.582,901.752,671.836,6.434,895,665,3,18,16,12,FALSE,FALSE
"97",102,180,102,72,12342,121,0,121,121,121,589.461,669.137,5.225,2.55,0.491,2.539,589.461,669.137,5.225,586,666,3,7,7,5,TRUE,TRUE
"98",174,302,174,126,21228,122,0,122,122,122,929.19,670.126,5.155,3.354,1.068,3.287,929.19,670.126,5.155,924,667,3,12,9,6,FALSE,FALSE
"99",274,362,274,168,35620,130,0,130,130,130,767.427,674.179,5.825,3.744,0.776,3.646,767.427,674.179,5.825,763,668,3,9,11,8,TRUE,TRUE
"100",230,342,230,153,28982,126.009,0.132,126,126,128,664.917,670.848,6.591,3.641,1.038,3.673,664.917,670.848,6.591,660,667,3,10,8,8,TRUE,TRUE
"101",522,728,522,340,74124,142,0,142,142,142,801.623,681.609,5.437,5.248,1.716,5.231,801.624,681.609,5.437,795,672,3,13,18,8,TRUE,FALSE
"102",177,302,177,138,22479,127,0,127,127,127,572.701,670.943,5.198,3.582,1.284,3.719,572.701,670.943,5.198,569,666,3,8,12,5,TRUE,TRUE
"103",200,288,200,130,25800,129,0,129,129,129,639.405,673.965,5.765,3.345,0.715,3.276,639.405,673.965,5.765,635,670,3,9,8,9,TRUE,TRUE
"104",541,766,541,334,71953,133,0,133,133,133,683.092,675.444,6.734,5.172,1.463,4.998,683.091,675.443,6.734,676,669,3,15,15,11,TRUE,TRUE
"105",305,518,305,217,40870,134,0,134,134,134,746.839,676.354,6.393,4.365,1.554,4.062,746.839,676.354,6.393,738,670,3,16,12,8,TRUE,FALSE
"106",442,568,442,285,66083,149.509,115.821,144,144,2579,811.568,682.676,5.29,4.934,1.713,4.728,811.621,682.725,5.426,805,675,3,12,16,7,TRUE,TRUE
"107",357,482,357,235,174573,489,0,489,489,489,891.059,676.731,5.633,4.397,1.388,4.308,891.058,676.731,5.633,882,672,3,15,9,7,TRUE,FALSE
"108",216,310,216,151,29376,136,0,136,136,136,648.444,677.338,5.25,3.59,1.132,3.58,648.444,677.338,5.25,644,673,3,12,9,5,TRUE,TRUE
