"","Volume..pixel.3.","Surface..pixel.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...pixel.","SD.dist..to.surf...pixel.","Median.dist..to.surf...pixel.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"14",435,668,435,312,7830,18,0,18,18,18,932.977,530.554,5.002,5.538,2.227,5.501,932.977,530.554,5.002,927,520,2,12,19,7,TRUE,TRUE
"15",288,378,288,182,5760,20,0,20,20,20,959.347,534.642,5.125,3.887,0.955,3.815,959.347,534.642,5.125,956,530,2,8,12,8,TRUE,FALSE
"16",496,772,496,355,11402,22.988,0.201,23,19,23,1016.53,532.458,5.494,5.179,2.125,4.929,1016.531,532.458,5.496,1011,521,2,10,18,10,TRUE,FALSE
"17",159,340,159,137,4128,25.962,0.354,26,22,26,991.654,537.799,3.906,3.551,1.369,3.449,991.657,537.802,3.908,988,533,2,11,11,5,TRUE,TRUE
"18",188,302,188,131,5076,27,0,27,27,27,918.638,538.532,5.846,3.486,1.131,3.498,918.638,538.532,5.846,914,536,2,11,6,9,FALSE,FALSE
"19",86,166,86,76,2408,28,0,28,28,28,947.651,540.314,3.837,2.529,0.838,2.495,947.651,540.314,3.837,944,538,2,8,7,4,TRUE,FALSE
"20",249,418,249,180,7470,30,0,30,30,30,982.064,538.96,5.474,3.852,1.167,3.704,982.064,538.96,5.474,978,533,2,9,11,10,TRUE,TRUE
"21",255,370,255,164,7905,31,0,31,31,31,938.251,544.929,6.235,3.924,1.243,3.845,938.251,544.929,6.235,934,541,2,12,8,9,FALSE,FALSE
"22",98,172,98,84,3136,32,0,32,32,32,983.347,546.776,3.684,2.63,0.815,2.526,983.347,546.776,3.684,980,545,2,9,5,4,TRUE,TRUE
"23",131,214,131,93,4323,33,0,33,33,33,995.366,547.687,4.198,2.892,0.719,2.875,995.366,547.687,4.198,992,545,2,9,7,6,TRUE,TRUE
"24",367,628,367,284,267148,727.924,77.812,737,34,737,1010.188,543.755,5.33,4.467,1.431,4.4,1010.178,543.723,5.361,1005,537,2,11,13,8,TRUE,TRUE
"25",244,402,244,166,9028,37,0,37,37,37,971.701,552.361,4.594,4.009,1.396,3.747,971.701,552.361,4.594,968,547,2,11,15,7,TRUE,TRUE
"26",369,570,369,265,15129,41,0,41,41,41,953.512,552.306,4.58,4.613,1.518,4.578,953.512,552.306,4.58,946,544,2,14,15,7,FALSE,FALSE
"27",267,420,267,197,142955,535.412,330.447,755,40,755,1015.779,552.285,4.749,4.167,1.561,4.158,1017.589,551.896,5.161,1006,549,2,15,9,9,TRUE,FALSE
"28",121,200,121,93,5322,43.983,0.182,44,42,44,947.248,558.612,4.727,2.782,0.763,2.767,947.248,558.613,4.728,945,554,2,5,9,6,TRUE,FALSE
"29",249,328,249,151,10707,43,0,43,43,43,998.281,554.478,5.281,3.564,0.665,3.563,998.281,554.478,5.281,994,551,2,10,8,8,FALSE,FALSE
"30",338,524,338,236,18477,54.666,159.317,46,46,2975,964.799,557.515,5.169,4.541,1.536,4.523,964.831,557.592,5.617,959,549,2,12,15,7,TRUE,TRUE
"31",93,164,93,77,4371,47,0,47,47,47,1006.806,562.667,3.925,2.54,0.739,2.622,1006.806,562.667,3.925,1004,560,2,7,7,4,TRUE,TRUE
"32",179,294,179,125,8592,48,0,48,48,48,1016.408,564.978,4.363,3.311,0.961,3.208,1016.408,564.978,4.363,1012,559,2,9,10,6,TRUE,TRUE
"33",93,166,93,69,4557,49,0,49,49,49,990.29,572.097,4.14,2.466,0.525,2.466,990.29,572.097,4.14,987,570,2,7,5,5,FALSE,FALSE
"34",161,270,161,119,8050,50,0,50,50,50,1007.087,571.745,4.186,3.117,0.818,3.115,1007.087,571.745,4.186,1003,568,2,9,8,6,TRUE,FALSE
"35",198,314,198,141,54423,274.864,15.99,276,51,276,963.141,571.753,4.449,3.378,1.011,3.486,963.134,571.743,4.46,958,568,2,10,10,6,TRUE,TRUE
"36",83,138,83,63,4316,52,0,52,52,52,970.108,574.675,4.205,2.338,0.467,2.342,970.108,574.675,4.205,968,572,2,5,6,5,TRUE,TRUE
"37",58,108,58,50,3074,53,0,53,53,53,1019.224,576.293,3.793,2.035,0.497,2.057,1019.224,576.293,3.793,1018,574,2,3,6,5,TRUE,FALSE
"38",175,244,175,112,9450,54,0,54,54,54,969.04,583.051,4.56,3.114,0.543,3.165,969.04,583.051,4.56,965,579,2,8,8,7,TRUE,TRUE
"39",395,570,395,253,21725,55,0,55,55,55,1012.182,585.438,4.676,4.795,1.549,4.58,1012.183,585.438,4.676,1005,580,2,16,13,8,TRUE,TRUE
"40",94,182,94,79,5264,56,0,56,56,56,866.787,589.053,3.713,2.65,0.932,2.51,866.787,589.053,3.713,864,583,2,7,10,4,FALSE,FALSE
"41",83,150,83,65,4814,58,0,58,58,58,1010.759,596.88,4.807,2.376,0.547,2.3,1010.759,596.88,4.807,1008,595,2,6,6,6,FALSE,FALSE
"42",80,160,80,73,4720,59,0,59,59,59,1019.062,600.125,3.662,2.681,1.014,2.699,1019.062,600.125,3.662,1017,597,2,4,9,5,FALSE,FALSE
"43",100,160,100,71,6000,60,0,60,60,60,987.84,599.28,4.07,2.501,0.354,2.468,987.84,599.28,4.07,985,597,2,6,6,5,FALSE,FALSE
"44",302,496,302,216,18422,61,0,61,61,61,1000.033,603.109,4.361,4.846,2.041,4.793,1000.033,603.109,4.361,993,598,2,16,11,6,TRUE,FALSE
"45",253,404,253,182,15686,62,0,62,62,62,840.7,602.478,4.775,4.387,1.737,4.336,840.7,602.478,4.775,837,594,2,9,16,8,TRUE,TRUE
"46",328,472,328,214,21320,65,0,65,65,65,1015.82,616.936,4.835,4.219,1.286,4.184,1015.82,616.936,4.835,1009,612,2,12,13,7,TRUE,TRUE
"47",184,330,184,136,11776,64,0,64,64,64,979.435,615.793,4.908,3.549,1.189,3.397,979.435,615.793,4.908,973,610,2,11,11,6,TRUE,FALSE
"48",309,494,309,223,21012,68,0,68,68,68,1009.951,632.236,4.437,4.461,1.564,4.358,1009.951,632.236,4.437,1005,627,2,14,10,6,TRUE,FALSE
"49",270,388,270,174,18900,70,0,70,70,70,933.193,638.952,4.63,3.874,1.116,3.895,933.193,638.952,4.63,927,635,2,13,9,6,FALSE,FALSE
"50",103,194,103,80,7313,71,0,71,71,71,943.922,639.359,4.019,2.64,0.692,2.609,943.922,639.359,4.019,940,636,2,8,8,5,TRUE,TRUE
"51",70,142,70,58,5110,73,0,73,73,73,1009.643,640,3.429,2.275,0.634,2.193,1009.643,640,3.429,1007,638,2,7,6,4,TRUE,TRUE
"52",248,350,248,149,17856,72,0,72,72,72,904.653,639.806,5.887,3.603,0.7,3.444,904.653,639.806,5.887,900,636,2,10,9,9,FALSE,FALSE
"53",68,126,68,57,5032,74,0,74,74,74,992.132,646.853,4.588,2.147,0.472,2.177,992.132,646.853,4.588,990,645,2,5,5,6,TRUE,FALSE
"54",403,628,403,272,30225,75,0,75,75,75,1002.124,648.139,5.196,4.876,1.721,4.368,1002.126,648.139,5.196,994,644,2,17,11,8,TRUE,TRUE
"55",69,128,69,51,5244,76,0,76,76,76,938.826,650.725,4.029,2.191,0.353,2.191,938.826,650.725,4.029,937,648,2,5,6,5,TRUE,FALSE
"56",94,178,94,77,7332,78,0,78,78,78,877.096,655.277,4.553,2.673,0.904,2.503,877.096,655.277,4.553,875,653,2,8,7,6,FALSE,FALSE
"57",59,122,59,50,27050,458.475,50.123,465,80,465,884.508,656.203,4.729,2.116,0.582,2.089,884.501,656.178,4.768,882,654,2,6,5,6,FALSE,FALSE
"58",87,162,87,72,7047,81,0,81,81,81,936.299,659.805,3.816,2.461,0.724,2.499,936.299,659.805,3.816,933,657,2,8,6,4,FALSE,FALSE
"59",420,618,420,283,203716,485.038,19.713,486,82,486,868.645,667.283,5.186,5.104,1.937,4.734,868.647,667.278,5.192,863,658,2,12,20,7,TRUE,TRUE
"60",221,382,221,173,19400,87.783,39.674,84,84,502,816.538,673.457,4.434,3.701,1.21,3.781,816.558,673.588,4.373,811,669,2,12,10,6,TRUE,TRUE
"61",166,250,166,110,14110,85,0,85,85,85,933.108,672.861,5.373,3.075,0.561,3.133,933.108,672.861,5.373,930,669,2,8,8,8,TRUE,TRUE
"62",126,200,126,91,10962,87,0,87,87,87,729.492,683.397,4.786,2.729,0.504,2.763,729.492,683.397,4.786,727,680,2,6,7,6,TRUE,TRUE
"63",504,692,504,323,44352,88,0,88,88,88,795.946,688.119,5.171,4.905,1.427,4.943,795.946,688.119,5.171,789,683,2,15,13,8,FALSE,FALSE
"64",403,548,403,252,35867,89,0,89,89,89,828.993,690.826,5.985,4.621,1.455,4.595,828.991,690.826,5.985,824,686,2,13,13,8,TRUE,TRUE
"65",217,356,217,152,19530,90,0,90,90,90,778.419,690.889,4.673,3.786,1.233,3.593,778.419,690.889,4.673,773,688,2,13,8,7,FALSE,FALSE
"66",152,268,152,116,13832,91,0,91,91,91,1016.388,346.75,4.697,3.229,1.187,3.046,1016.388,346.75,4.697,1012,343,3,8,12,5,FALSE,FALSE
"67",403,560,403,270,230113,571,0,571,571,571,998.129,350.821,5.593,4.695,1.509,4.796,998.128,350.821,5.593,993,345,3,12,14,8,FALSE,FALSE
"68",117,210,117,95,10764,92,0,92,92,92,1007.06,352.419,4.068,2.851,0.873,2.806,1007.06,352.419,4.068,1003,349,3,9,8,4,FALSE,FALSE
"69",179,254,179,121,101909,569.324,35.802,572,93,572,978.453,354.665,6.346,3.114,0.531,3.035,978.446,354.663,6.362,976,351,3,6,8,8,FALSE,FALSE
"70",361,600,361,275,228678,633.457,951.479,94,94,2307,988.809,358.928,5.604,5.301,2.075,5.231,983.833,359.425,6.919,982,354,3,18,10,9,FALSE,FALSE
"71",199,300,199,142,18905,95,0,95,95,95,977.533,362.402,7.337,3.426,0.948,3.441,977.533,362.402,7.337,974,359,3,7,7,10,FALSE,FALSE
"72",66,120,66,49,6336,96,0,96,96,96,1001.985,364.091,4.591,2.122,0.274,2.166,1001.985,364.091,4.591,1000,362,3,5,5,5,TRUE,FALSE
"73",90,202,90,82,12453,138.367,269.262,98,98,1915,1011.522,368,4,2.715,0.988,2.672,1011.37,368,4.583,1007,365,3,10,6,4,TRUE,FALSE
"74",92,156,92,70,8924,97,0,97,97,97,984.435,368.25,5.217,2.451,0.492,2.466,984.435,368.25,5.217,981,366,3,7,6,5,FALSE,FALSE
"75",103,182,103,76,10300,100,0,100,100,100,972.524,371.252,4.864,2.638,0.675,2.599,972.524,371.252,4.864,969,369,3,8,6,5,FALSE,FALSE
"76",89,164,89,72,8989,101,0,101,101,101,1000.798,371.438,4.652,2.548,0.762,2.376,1000.798,371.438,4.652,997,369,3,9,5,5,TRUE,FALSE
"77",298,476,298,222,30396,102,0,102,102,102,1007.134,376.708,5.607,4.581,1.726,4.435,1007.134,376.708,5.607,999,372,3,15,11,6,TRUE,FALSE
"78",546,674,546,312,56239,103.002,0.043,103,103,104,944.529,443.042,6.87,5.147,1.554,4.917,944.532,443.042,6.87,937,437,3,16,13,8,TRUE,TRUE
"79",190,322,190,142,19950,105,0,105,105,105,816.8,456.911,7.295,3.605,1.19,3.692,816.8,456.911,7.295,814,452,3,7,10,11,TRUE,FALSE
"80",316,476,316,208,33496,106,0,106,106,106,945.177,454.826,6.892,4.163,1.285,4.061,945.177,454.826,6.892,941,450,3,11,12,9,FALSE,FALSE
"81",317,484,317,220,427741,1349.341,1372.568,107,107,2861,894.013,458.073,6.694,4.378,1.546,4.393,890.847,456.712,7.491,887,454,3,15,10,8,FALSE,FALSE
"82",827,1276,827,556,90968,109.998,0.07,110,108,110,934.746,466.941,6.563,6.727,2.486,6.39,934.749,466.941,6.564,927,455,3,16,25,9,FALSE,FALSE
"83",226,324,226,158,25086,111,0,111,111,111,823.301,465.044,5.319,3.639,1.094,3.57,823.302,465.044,5.319,818,461,3,10,10,5,TRUE,FALSE
"84",110,210,110,87,12320,112,0,112,112,112,831.8,467.936,4.709,2.749,0.78,2.737,831.8,467.936,4.709,829,464,3,7,8,5,TRUE,FALSE
"85",164,350,164,134,243603,1485.384,384.156,1389,115,1964,1013.549,466.976,5.866,3.657,1.31,3.648,1013.772,467.236,5.887,1009,463,3,10,11,7,FALSE,FALSE
"86",234,422,234,168,26442,113,0,113,113,113,957.697,467.838,7.111,3.882,1.288,3.87,957.696,467.838,7.111,954,464,3,10,10,12,FALSE,FALSE
"87",141,254,141,116,16074,114,0,114,114,114,787.979,470.716,6.277,3.029,0.967,2.918,787.979,470.716,6.277,786,467,3,5,8,10,FALSE,FALSE
"88",212,336,212,146,25016,118,0,118,118,118,820.113,472.566,5.297,3.741,1.271,3.641,820.113,472.566,5.297,816,468,3,9,11,8,FALSE,FALSE
"89",9,32,9,9,1044,116,0,116,116,116,939,472.778,3.556,1.283,0.607,1.301,939,472.778,3.556,939,471,3,1,5,2,FALSE,FALSE
"90",202,328,202,148,24240,120,0,120,120,120,962.431,472.252,5.762,3.367,0.889,3.327,962.431,472.252,5.762,958,468,3,9,9,9,FALSE,FALSE
"91",445,684,445,305,275337,618.735,33.75,621,117,621,796.766,469.169,6.492,4.752,1.419,4.862,796.773,469.16,6.503,792,463,3,13,14,10,FALSE,FALSE
"92",56,136,56,51,6832,122,0,122,122,122,913.393,475.107,4.482,2.149,0.706,2.054,913.393,475.107,4.482,911,472,3,5,7,4,TRUE,TRUE
"93",99,200,99,83,12178,123.01,0.101,123,123,124,951.626,474.788,4.788,2.662,0.821,2.704,951.626,474.788,4.788,949,470,3,7,10,5,FALSE,FALSE
"94",391,528,391,250,50830,130,0,130,130,130,814.588,479.302,5.228,4.613,1.488,4.487,814.588,479.302,5.228,810,470,3,9,17,7,FALSE,FALSE
"95",52,110,52,48,6552,126,0,126,126,126,902.981,477.038,4.423,1.973,0.547,2.073,902.981,477.038,4.423,901,475,3,5,5,4,FALSE,FALSE
"96",79,146,79,66,9875,125,0,125,125,125,1017.975,477.709,5.063,2.406,0.725,2.34,1017.975,477.709,5.063,1016,474,3,4,8,5,TRUE,FALSE
"97",237,416,237,170,30573,129,0,129,129,129,785.451,479.586,6.152,4.213,1.649,4.056,785.451,479.586,6.152,780,477,3,15,9,7,FALSE,FALSE
"98",173,312,173,136,497894,2878,0,2878,2878,2878,905.647,480.358,7.11,3.295,1.008,3.309,905.646,480.359,7.11,902,476,3,9,9,9,FALSE,FALSE
"99",98,194,98,79,12446,127,0,127,127,127,964.133,478.745,4.959,2.682,0.934,2.548,964.133,478.745,4.959,958,477,3,10,6,5,FALSE,FALSE
"100",67,124,67,53,8576,128,0,128,128,128,768.896,477.672,5.493,2.15,0.41,2.07,768.896,477.672,5.493,766,476,3,6,4,6,FALSE,FALSE
"101",134,252,134,104,17554,131,0,131,131,131,942.604,479.44,5.44,3.083,0.95,2.905,942.604,479.44,5.44,937,477,3,10,7,7,FALSE,FALSE
"102",81,142,81,63,112833,1393,0,1393,1393,1393,980.346,476.963,5.654,2.312,0.415,2.34,980.345,476.963,5.654,978,475,3,5,5,6,TRUE,FALSE
"103",93,182,93,74,14505,155.968,231.137,132,132,2361,969.183,481.548,4.763,2.703,0.845,2.583,969.462,481.31,5.107,965,478,3,8,7,5,TRUE,FALSE
"104",429,550,429,266,57915,135,0,135,135,135,749.378,483.266,5.604,4.746,1.458,4.597,749.379,483.266,5.604,740,477,3,17,11,8,TRUE,TRUE
"105",148,250,148,110,19688,133.027,0.329,133,133,137,764.203,482.588,5.345,3.036,0.843,2.977,764.203,482.588,5.344,761,480,3,10,7,5,TRUE,FALSE
"106",226,314,226,156,31188,138,0,138,138,138,822.774,484.487,5.124,3.431,0.762,3.477,822.774,484.487,5.124,819,481,3,9,8,6,FALSE,FALSE
"107",376,620,376,279,50384,134,0,134,134,134,911.495,485.343,6.795,4.56,1.52,4.577,911.496,485.343,6.795,906,478,3,13,15,10,TRUE,FALSE
"108",821,990,821,473,115873,141.136,147.174,136,136,4353,852.119,483.253,6.44,6.089,1.975,6.079,852.042,483.135,6.606,844,476,3,18,16,9,TRUE,TRUE
"109",294,452,294,198,42042,143,0,143,143,143,805.534,490.327,6.143,4.224,1.41,3.925,805.535,490.327,6.143,802,484,3,10,15,8,FALSE,FALSE
"110",525,646,525,295,74550,142,0,142,142,142,772.011,490.777,6.846,5.021,1.307,5.065,772.014,490.777,6.846,766,484,3,14,13,10,FALSE,FALSE
"111",316,486,316,231,45504,144,0,144,144,144,795.332,489.889,4.946,4.369,1.443,4.436,795.332,489.889,4.946,790,483,3,11,14,5,FALSE,FALSE
"112",17,50,17,17,2363,139,0,139,139,139,942.941,486.941,3.765,1.384,0.523,1.352,942.941,486.941,3.765,941,485,3,4,4,2,FALSE,FALSE
"113",397,668,397,283,55580,140,0,140,140,140,949.461,488.884,7.615,4.809,1.633,4.754,949.461,488.884,7.615,941,485,3,18,10,12,FALSE,FALSE
"114",220,308,220,142,31020,141,0,141,141,141,743.25,490.05,5.859,3.447,0.744,3.466,743.249,490.05,5.859,739,487,3,9,8,7,TRUE,TRUE
"115",179,312,179,133,249705,1395,0,1395,1395,1395,784.95,488.989,6.039,3.304,0.9,3.28,784.95,488.989,6.039,781,485,3,8,10,7,FALSE,FALSE
"116",200,268,200,139,474600,2373,0,2373,2373,2373,752.255,490.675,6.335,3.306,0.712,3.338,752.255,490.675,6.335,749,489,3,8,5,9,TRUE,TRUE
"117",170,264,170,121,24990,147,0,147,147,147,760.735,492.829,6,3.272,0.943,3.292,760.735,492.829,6,757,490,3,8,7,8,TRUE,TRUE
"118",118,218,118,90,17464,148,0,148,148,148,910.856,492.669,5.025,2.772,0.736,2.692,910.856,492.669,5.025,907,490,3,8,8,6,FALSE,FALSE
"119",168,318,168,135,25704,153,0,153,153,153,972.167,495.006,5.619,3.296,1.108,3.369,972.166,495.006,5.619,967,492,3,10,7,8,FALSE,FALSE
"120",206,320,206,149,31724,154,0,154,154,154,731.908,499.437,5.063,3.676,1.247,3.726,731.908,499.437,5.063,728,494,3,9,11,5,TRUE,FALSE
"121",457,672,457,315,73120,160,0,160,160,160,763.755,502.912,6.039,5.16,1.771,5.171,763.755,502.912,6.039,758,497,3,15,15,9,TRUE,FALSE
"122",103,190,103,73,15965,155,0,155,155,155,789.544,498.33,5.466,2.598,0.583,2.53,789.544,498.33,5.466,786,496,3,8,6,6,TRUE,FALSE
"123",289,440,289,200,45668,158.021,0.353,158,158,164,969.242,504.405,5.491,4.104,1.336,4.111,969.243,504.405,5.491,964,499,3,12,13,6,FALSE,FALSE
"124",211,352,211,149,33549,159,0,159,159,159,745.109,503.417,5.621,3.977,1.593,3.675,745.109,503.417,5.621,737,500,3,14,8,6,TRUE,TRUE
"125",428,630,428,297,276853,646.853,23.733,648,157,648,824.699,497.582,6.36,5.073,1.944,4.633,824.7,497.577,6.366,813,490,3,19,15,10,FALSE,FALSE
"126",108,192,108,83,17388,161,0,161,161,161,709.046,503.602,4.519,2.633,0.604,2.625,709.046,503.602,4.519,706,500,3,7,8,4,TRUE,TRUE
"127",83,182,83,70,13446,162,0,162,162,162,927.373,504.133,5.301,2.439,0.709,2.347,927.373,504.133,5.301,925,501,3,5,7,6,TRUE,TRUE
"128",359,468,359,220,59235,165,0,165,165,165,790.34,506.162,6.192,4.28,1.089,4.251,790.339,506.161,6.192,785,503,3,13,9,9,TRUE,TRUE
"129",366,530,366,247,59658,163,0,163,163,163,917.776,505.262,6.15,4.486,1.41,4.483,917.777,505.262,6.15,911,500,3,14,11,8,TRUE,TRUE
"130",246,352,246,157,40836,166,0,166,166,166,815.305,507.264,5.776,3.698,1.017,3.685,815.305,507.264,5.776,810,503,3,11,9,6,FALSE,FALSE
"131",251,334,251,159,43674,174,0,174,174,174,754.665,508.665,5.45,3.646,0.849,3.704,754.665,508.665,5.45,751,503,3,8,11,6,FALSE,FALSE
"132",90,158,90,62,15120,168,0,168,168,168,933.567,507.067,5.144,2.432,0.353,2.42,933.567,507.067,5.144,931,505,3,6,5,6,TRUE,TRUE
"133",123,208,123,93,21156,172,0,172,172,172,1017.691,508.439,4.87,2.84,0.735,2.73,1017.691,508.439,4.87,1014,506,3,7,6,7,FALSE,FALSE
"134",212,296,212,135,36676,173,0,173,173,173,700,509.335,5.797,3.405,0.698,3.366,699.999,509.335,5.797,696,505,3,8,9,8,FALSE,FALSE
"135",280,366,280,178,46760,167,0,167,167,167,906.293,506.761,5.779,3.865,1.013,3.779,906.293,506.761,5.779,903,501,3,8,13,8,TRUE,FALSE
"136",188,316,188,133,32900,175,0,175,175,175,985.596,509.574,4.824,3.635,1.297,3.644,985.596,509.574,4.824,982,504,3,8,13,6,FALSE,FALSE
"137",239,380,239,173,156999,656.9,54.223,663,171,663,993.665,509.519,5.657,3.733,1.117,3.797,993.659,509.505,5.682,989,504,3,10,11,6,TRUE,TRUE
"138",74,142,74,60,12506,169,0,169,169,169,768.405,510.608,5.135,2.234,0.521,2.284,768.405,510.608,5.135,766,508,3,6,6,5,TRUE,TRUE
"139",115,202,115,87,20585,179,0,179,179,179,717.896,511.157,4.896,2.668,0.591,2.646,717.896,511.157,4.896,715,508,3,7,7,5,FALSE,FALSE
"140",149,294,149,124,26224,176,0,176,176,176,708.242,511.745,5.107,3.342,1.101,3.461,708.242,511.745,5.107,704,508,3,10,8,6,TRUE,FALSE
"141",5,22,5,5,9930,1986,0,1986,1986,1986,728,511.4,4.6,1.036,0.508,0.721,728,511.4,4.6,728,511,3,1,2,4,TRUE,TRUE
"142",319,454,319,211,58058,182,0,182,182,182,923.802,511.871,7.342,4.391,1.506,4.416,923.804,511.871,7.342,918,509,3,14,7,11,TRUE,TRUE
"143",137,222,137,101,272219,1987,0,1987,1987,1987,1002.927,510.431,5.358,2.895,0.713,2.858,1002.927,510.431,5.358,1000,508,3,8,6,6,TRUE,TRUE
"144",315,424,315,193,57960,184,0,184,184,184,949.8,515,5.616,4.278,1.325,4.221,949.8,515,5.616,945,510,3,11,13,8,TRUE,FALSE
"145",69,134,69,58,12627,183,0,183,183,183,731.623,514.159,4.783,2.24,0.573,2.248,731.623,514.159,4.783,728,512,3,8,6,4,TRUE,TRUE
"146",99,160,99,72,18414,186,0,186,186,186,689.424,516.566,4.949,2.511,0.415,2.535,689.424,516.566,4.949,687,514,3,6,6,5,FALSE,FALSE
"147",68,126,68,57,12580,185,0,185,185,185,933.471,516.132,5.147,2.145,0.486,2.12,933.471,516.132,5.147,931,514,3,6,5,5,TRUE,TRUE
"148",90,176,90,73,16830,187,0,187,187,187,939.444,514.844,5.422,2.493,0.661,2.499,939.444,514.844,5.422,937,512,3,7,6,7,TRUE,FALSE
"149",110,188,110,79,20680,188,0,188,188,188,983.436,520.455,4.982,2.673,0.592,2.679,983.436,520.455,4.982,981,517,3,6,8,5,FALSE,FALSE
"150",465,604,465,291,93000,200,0,200,200,200,701.138,525.899,5.735,4.981,1.75,4.827,701.138,525.899,5.735,697,515,3,12,18,8,FALSE,FALSE
"151",287,460,287,207,54821,191.014,0.236,191,191,195,807.411,522.965,5.328,4.07,1.267,4.092,807.412,522.966,5.327,802,517,3,13,11,7,TRUE,FALSE
"152",317,450,317,206,221683,699.315,183.661,689,689,3959,728.606,521.372,6.555,4.095,1.317,4.036,728.611,521.337,6.606,724,517,3,11,11,8,TRUE,FALSE
"153",148,290,148,127,153898,1039.851,905.998,196,196,2006,575.878,527.608,5.75,3.019,0.884,3.102,574.272,528.302,6.129,573,524,3,8,8,7,TRUE,TRUE
"154",195,318,195,145,37635,193,0,193,193,193,739.282,525.631,5.446,3.337,0.853,3.372,739.282,525.631,5.446,736,521,3,9,10,7,FALSE,FALSE
"155",169,336,169,139,35835,212.041,169.538,199,199,2403,993.13,525.426,4.527,3.942,1.687,3.673,993.184,525.338,4.679,989,520,3,12,12,5,TRUE,TRUE
"156",547,820,547,375,106118,194,0,194,194,194,689.826,526.188,6.521,5.897,2.644,5.513,689.825,526.188,6.521,677,518,3,21,17,9,FALSE,FALSE
"157",345,584,345,275,481876,1396.742,648.957,2010,712,2010,715.154,531.757,5.899,4.68,1.604,4.757,716.557,531.227,6.272,709,526,3,13,14,9,TRUE,TRUE
"158",57,126,57,50,11286,198,0,198,198,198,723.474,527.088,4.772,2.086,0.622,2.126,723.474,527.088,4.772,722,525,3,5,6,5,TRUE,FALSE
"159",104,172,104,78,20904,201,0,201,201,201,967.51,528.817,4.567,2.558,0.556,2.49,967.51,528.817,4.567,965,526,3,6,7,5,TRUE,FALSE
"160",355,484,355,229,249059,701.575,26.856,703,197,703,649.707,528.163,6.772,4.189,1.065,4.088,649.7,528.166,6.779,644,524,3,12,8,9,FALSE,FALSE
"161",202,282,202,125,41208,204,0,204,204,204,678.015,531.856,5.698,3.346,0.72,3.299,678.015,531.856,5.698,674,528,3,9,8,7,FALSE,FALSE
"162",102,168,102,76,20604,202,0,202,202,202,613.363,530.127,5.265,2.596,0.752,2.548,613.363,530.127,5.265,611,526,3,5,10,5,FALSE,FALSE
"163",93,156,93,67,18879,203,0,203,203,203,562.634,531.398,5.032,2.436,0.408,2.485,562.634,531.398,5.032,560,529,3,6,6,5,TRUE,TRUE
