"","Volume..pixel.3.","Surface..pixel.2.","Nb.of.obj..voxels","Nb.of.surf..voxels","IntDen","Mean","StdDev","Median","Min","Max","X","Y","Z","Mean.dist..to.surf...pixel.","SD.dist..to.surf...pixel.","Median.dist..to.surf...pixel.","XM","YM","ZM","BX","BY","BZ","B.width","B.height","B.depth","boolw","boolhalf"
"94",170,350,170,132,24820,146,0,146,146,146,934.924,367.512,6.129,3.598,1.316,3.478,934.924,367.512,6.129,929,364,4,13,7,8,FALSE,FALSE
"95",120,218,120,88,17640,147,0,147,147,147,234.842,368.15,5.608,2.775,0.639,2.748,234.842,368.15,5.608,230,365,4,9,8,5,TRUE,FALSE
"96",189,356,189,158,126286,668.18,1055.676,140,140,2767,404.302,368.148,5.799,3.468,1.122,3.385,404.084,364.828,6.395,402,363,4,6,11,6,FALSE,FALSE
"97",182,322,182,141,345872,1900.396,146.764,1915,136,1915,190.835,369.132,7.742,3.28,0.913,3.223,190.826,369.141,7.768,185,365,4,9,8,9,FALSE,FALSE
"98",135,224,135,94,19440,144,0,144,144,144,291.222,368.556,6.6,2.863,0.57,2.818,291.222,368.556,6.6,288,366,4,8,7,7,TRUE,TRUE
"99",216,368,216,153,34128,158,0,158,158,158,318.787,371.69,6.139,3.558,0.943,3.51,318.787,371.69,6.139,314,367,4,10,10,6,TRUE,TRUE
"100",54,132,54,52,8370,155,0,155,155,155,912.278,369.574,5.315,2.175,0.751,2.199,912.278,369.574,5.315,909,367,4,7,7,3,TRUE,FALSE
"101",337,638,337,280,54512,161.757,142.394,154,154,2768,895.148,369.24,5.852,5.152,1.911,5.147,895.045,369.037,5.955,889,362,4,15,19,5,FALSE,FALSE
"102",143,254,143,111,22451,157,0,157,157,157,230.385,374.147,6.042,3.117,0.965,3.04,230.385,374.147,6.042,226,370,4,8,9,5,TRUE,TRUE
"103",845,1254,845,565,1306748,1546.447,1538.302,150,150,3239,365.792,368.286,7.964,6.107,2.129,6.18,365.533,364.226,8.446,358,359,4,16,21,10,FALSE,FALSE
"104",12,40,12,12,22992,1916,0,1916,1916,1916,409,371.167,5.167,1.347,0.569,1.306,409,371.167,5.167,409,369,4,1,5,3,FALSE,FALSE
"105",173,372,173,147,274220,1585.087,693.895,1921,160,1921,886.283,372.988,6.902,3.479,1.135,3.499,887.011,373.23,7.401,881,370,4,10,8,8,TRUE,FALSE
"106",221,336,221,153,35139,159,0,159,159,159,354.041,371.855,6.81,3.386,0.746,3.46,354.041,371.855,6.81,349,369,4,10,8,7,TRUE,FALSE
"107",88,150,88,74,14256,162,0,162,162,162,919.193,373,5.057,2.442,0.709,2.402,919.193,373,5.057,916,369,4,7,8,3,TRUE,TRUE
"108",39,90,39,36,6279,161,0,161,161,161,326.308,373.564,4.897,1.805,0.548,1.808,326.308,373.564,4.897,325,371,4,4,6,3,TRUE,TRUE
"109",169,316,169,141,27547,163,0,163,163,163,187.503,373.686,7.793,3.42,1.172,3.517,187.503,373.686,7.793,184,371,4,10,5,10,FALSE,FALSE
"110",279,524,279,209,47709,171,0,171,171,171,293.208,376.602,5.914,5.005,2.619,4.472,293.208,376.602,5.914,280,373,4,22,7,6,TRUE,TRUE
"111",92,204,92,76,15088,164,0,164,164,164,868.348,374.141,5.935,2.605,0.753,2.516,868.348,374.141,5.935,866,371,4,7,7,7,FALSE,FALSE
"112",33,100,33,33,5445,165,0,165,165,165,339.545,376.242,5.182,1.866,0.754,1.824,339.545,376.242,5.182,338,374,4,5,6,3,FALSE,FALSE
"113",303,556,303,244,57570,190,0,190,190,190,377.848,381.683,5.835,4.634,1.813,4.551,377.848,381.683,5.835,373,373,4,12,17,6,TRUE,FALSE
"114",663,1010,663,475,1701506,2566.374,387.579,2780,200,2780,455.997,380.78,8.048,5.612,1.856,5.658,456.488,380.61,8.118,445,374,4,18,13,10,FALSE,FALSE
"115",483,864,483,365,1268529,2626.354,1292.331,3675,1037,3675,852.46,372.014,8.878,5.133,1.943,5.042,850.854,372.917,9.041,842,366,4,21,13,9,FALSE,FALSE
"116",164,360,164,135,27224,166,0,166,166,166,876.134,375.732,7.628,3.749,1.521,3.64,876.134,375.732,7.628,871,371,4,11,13,9,FALSE,FALSE
"117",210,310,210,151,37380,178,0,178,178,178,433.881,378.729,5.543,3.401,0.83,3.412,433.881,378.729,5.543,429,375,4,10,8,5,FALSE,FALSE
"118",889,1164,889,571,2033764,2287.698,173.591,2302,183,2302,446.341,374.218,8.645,5.928,1.676,5.968,446.324,374.187,8.668,438,366,4,17,15,10,FALSE,FALSE
"119",6,24,6,6,1002,167,0,167,167,167,442.5,375.167,4.667,0.927,0.321,0.85,442.5,375.167,4.667,442,375,4,2,2,3,FALSE,FALSE
"120",64,196,64,62,139532,2180.188,522.351,2314,173,2314,862.297,378.469,7.422,2.93,1.018,2.934,862.422,378.544,7.586,860,376,4,7,5,8,FALSE,FALSE
"121",229,318,229,154,38701,169,0,169,169,169,190.672,379.258,7.873,3.492,0.779,3.43,190.672,379.258,7.873,187,377,4,8,7,9,FALSE,FALSE
"122",41,106,41,40,88267,2152.854,562.633,2309,175,2309,303.634,377.951,5.78,1.791,0.534,1.835,303.704,377.875,5.885,302,376,4,5,5,4,TRUE,TRUE
"123",143,310,143,123,63651,445.112,709.02,177,177,2307,407.21,379.315,5.566,3.341,1.258,3.256,409.928,379.192,5.794,401,376,4,12,8,4,FALSE,FALSE
"124",36,80,36,32,6264,174,0,174,174,174,898.278,378.417,5.139,1.704,0.402,1.713,898.278,378.417,5.139,897,377,4,4,5,3,TRUE,TRUE
"125",270,422,270,193,622350,2305,0,2305,2305,2305,197.544,377.004,7.767,3.715,0.916,3.527,197.544,377.004,7.767,195,374,4,9,10,9,FALSE,FALSE
"126",10,38,10,10,1720,172,0,172,172,172,396.8,379.1,5.3,1.19,0.521,1.154,396.8,379.1,5.3,395,378,4,4,3,3,FALSE,FALSE
"127",1161,1316,1161,649,258903,223,0,223,223,223,470.973,386.77,7.565,6.751,2.07,6.546,470.974,386.77,7.565,464,378,4,18,18,9,FALSE,FALSE
"128",465,896,465,352,93465,201,0,201,201,201,855.918,384.652,6.935,5.213,1.852,5.091,855.917,384.652,6.935,849,376,4,15,18,8,FALSE,FALSE
"129",93,184,93,74,17205,185,0,185,185,185,904.634,379.516,5.624,2.49,0.63,2.554,904.634,379.516,5.624,902,376,4,6,8,5,TRUE,TRUE
"130",305,528,305,235,57340,188,0,188,188,188,317.397,382.767,6.184,4.328,1.415,4.262,317.397,382.767,6.184,311,377,4,15,12,6,TRUE,TRUE
"131",55,140,55,50,9680,176,0,176,176,176,330.455,379.273,5.364,2.252,0.99,2.154,330.455,379.273,5.364,327,377,4,8,8,4,TRUE,TRUE
"132",156,294,156,119,27924,179,0,179,179,179,882.244,380.333,7.551,3.346,1.162,3.28,882.244,380.333,7.551,877,377,4,10,9,7,TRUE,TRUE
"133",54,166,54,54,56671,1049.463,209.942,1042,181,2306,259.093,380.37,6,2.296,0.915,2.296,259.062,380.323,6.053,256,377,4,7,8,5,TRUE,TRUE
"134",532,782,532,358,557003,1046.998,0.043,1047,1046,1047,835.461,381.028,7.959,5.075,1.5,4.97,835.461,381.028,7.959,829,376,4,16,11,10,FALSE,FALSE
"135",334,530,334,226,75150,225,0,225,225,225,236.725,386.734,6.108,4.378,1.507,4.413,236.725,386.733,6.108,233,379,4,9,15,7,TRUE,FALSE
"136",255,464,255,200,586103,2298.443,186.585,2315,204,2315,292.329,383.259,6.906,4.044,1.538,3.863,292.321,383.25,6.923,284,381,4,15,8,7,TRUE,TRUE
"137",76,150,76,56,14364,189,0,189,189,189,358.132,381.513,5.921,2.303,0.425,2.215,358.132,381.513,5.921,355,379,4,7,6,5,TRUE,TRUE
"138",825,1220,825,562,868705,1052.976,41.088,1055,218,1055,419.75,386.985,7.658,5.762,1.764,5.746,419.753,386.985,7.665,411,379,4,16,19,10,FALSE,FALSE
"139",66,148,66,62,12738,193,0,193,193,193,892.651,383.015,5.455,2.389,0.896,2.461,892.651,383.015,5.455,890,380,4,8,7,4,TRUE,TRUE
"140",164,368,164,139,30668,187,0,187,187,187,929.25,380.482,6.604,4.025,1.907,3.651,929.251,380.482,6.604,921,378,4,17,7,7,FALSE,FALSE
"141",74,138,74,59,14504,196,0,196,196,196,441.77,383.365,6.014,2.205,0.421,2.186,441.77,383.365,6.014,439,381,4,6,5,6,FALSE,FALSE
"142",196,298,196,144,40554,206.908,0.907,207,198,207,845,385.469,6.214,3.517,1.096,3.447,845.002,385.471,6.215,842,381,4,7,12,6,FALSE,FALSE
"143",240,572,240,202,609491,2539.546,549.504,2777,208,2777,978.354,381.475,8.312,5.396,2.288,5.336,978.206,381.049,8.6,971,375,4,15,17,8,FALSE,FALSE
"144",278,448,278,195,55322,199,0,199,199,199,277.468,383.824,6.385,4.051,1.323,3.915,277.468,383.824,6.385,273,377,4,11,14,7,TRUE,TRUE
"145",407,604,407,262,87098,214,0,214,214,214,304.818,387.01,6.41,4.732,1.549,4.548,304.818,387.01,6.41,299,381,4,13,16,7,TRUE,FALSE
"146",80,222,80,76,16400,205,0,205,205,205,366.962,384.763,5.175,3.333,1.498,3.227,366.962,384.763,5.175,361,382,4,12,7,3,TRUE,TRUE
"147",260,346,260,168,56420,217,0,217,217,217,388.927,387.031,6.55,3.678,0.863,3.594,388.927,387.031,6.55,385,381,4,8,11,7,TRUE,TRUE
"148",1410,1720,1410,809,308790,219,0,219,219,219,202.823,387.656,7.999,6.976,2.125,7.049,202.824,387.657,7.999,192,375,4,22,23,10,FALSE,FALSE
"149",99,250,99,93,21285,215,0,215,215,215,333.343,387.374,5.697,2.816,1.02,2.772,333.343,387.374,5.697,329,384,4,10,9,7,TRUE,TRUE
"150",295,456,295,218,684695,2321,0,2321,2321,2321,431.549,386.617,8.02,3.905,1.126,3.904,431.549,386.616,8.02,427,384,4,11,8,9,FALSE,FALSE
"151",99,226,99,84,102060,1030.909,119.63,1048,202,1048,217.202,382.455,6.485,2.795,1.038,2.621,217.214,382.404,6.518,214,380,4,10,9,6,TRUE,TRUE
"152",81,164,81,68,17253,213,0,213,213,213,229.531,386.704,5.284,2.514,0.85,2.352,229.531,386.704,5.284,227,382,4,5,9,4,TRUE,TRUE
"153",62,148,62,61,12958,209,0,209,209,209,346.048,387.194,5.258,2.419,0.95,2.385,346.048,387.194,5.258,343,384,4,8,8,3,TRUE,TRUE
"154",45,124,45,42,9720,216,0,216,216,216,352.511,385.8,5.156,2.133,0.906,1.886,352.511,385.8,5.156,350,382,4,7,8,3,TRUE,TRUE
"155",255,360,255,166,53550,210,0,210,210,210,823.831,386.365,7.412,3.847,1.077,3.782,823.831,386.365,7.412,819,382,4,9,10,9,FALSE,FALSE
"156",650,1034,650,443,689437,1060.672,119.121,1056,1056,4093,399.042,387.634,7.729,6.071,2.295,5.745,399.059,387.635,7.744,391,376,4,17,22,9,TRUE,TRUE
"157",364,520,364,247,703976,1934,0,1934,1934,1934,486.415,389.852,7.701,4.123,0.999,4.114,486.415,389.852,7.701,482,386,4,12,10,9,FALSE,FALSE
"158",334,436,334,203,75818,227,0,227,227,227,288.97,391.323,6.204,4.096,0.994,4.092,288.97,391.323,6.204,284,387,4,11,12,7,TRUE,FALSE
"159",167,308,167,130,37408,224,0,224,224,224,916.407,386.581,6.389,3.363,1.088,3.476,916.407,386.581,6.389,912,381,4,9,11,7,FALSE,FALSE
"160",272,454,272,200,625760,2300.588,104.594,2330,1930,2330,836.952,391.412,8.081,3.884,1.121,3.868,836.979,391.453,8.12,831,388,4,11,9,8,FALSE,FALSE
"161",60,126,60,51,13800,230,0,230,230,230,315.333,390.983,5.667,2.086,0.521,2.063,315.333,390.983,5.667,313,389,4,6,5,5,TRUE,TRUE
"162",927,1174,927,555,221553,239,0,239,239,239,447.869,393.001,7.606,6.23,1.831,6.145,447.871,393.001,7.606,442,384,4,18,19,10,FALSE,FALSE
