 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	8028	4158	8028	2798	513792	64	0	64	64	64	355.897	783.602	8.129	15.222	5.644	14.728	355.897	783.602	8.129	335	760	2	38	56	12
2	2353	1432	2353	906	84708	36	0	36	36	36	113.844	637.023	8.172	8.679	2.577	8.712	113.844	637.023	8.172	105	622	3	18	26	10
3	2508	1506	2508	993	85272	34	0	34	34	34	126.671	634.316	8.169	9.183	2.999	8.699	126.671	634.316	8.169	119	621	3	19	30	10
4	5227	2962	5227	1833	303166	58	0	58	58	58	254.737	753.505	8.613	12.222	3.916	12.288	254.729	753.505	8.613	240	734	3	32	40	11
5	2662	1932	2662	1189	18634	7	0	7	7	7	184.915	545.338	8.509	10.919	4.621	10.152	184.915	545.338	8.509	177	526	4	21	41	9
6	2376	1734	2376	1116	7128	3	0	3	3	3	131.391	569.033	7.713	10.431	4.314	10.136	131.391	569.033	7.713	115	556	4	37	22	8
7	1479	1172	1479	732	20706	14	0	14	14	14	113.472	577.353	7.723	7.712	2.609	7.549	113.472	577.353	7.723	101	562	4	23	25	9
8	3333	1846	3333	1215	323301	97	0	97	97	97	120.273	659.233	8.945	9.803	2.859	10.189	120.271	659.236	8.945	109	649	4	24	25	10
9	4824	2754	4824	1712	192960	40	0	40	40	40	247.341	669.429	8.342	12.490	5.036	11.743	247.341	669.429	8.342	227	654	4	35	40	10
10	3652	2398	3652	1608	149732	41	0	41	41	41	176.235	671.324	8.244	11.845	4.664	11.487	176.231	671.327	8.244	159	651	4	34	38	9
11	7184	3808	7184	2640	761504	106	0	106	106	106	135.104	693.679	8.801	14.726	5.340	14.609	135.099	693.679	8.801	119	675	4	33	46	10
12	4000	2408	4000	1539	492000	123	0	123	123	123	377.629	769.089	8.698	11.510	4.189	11.061	377.630	769.090	8.698	368	748	4	22	40	10
13	1009	748	1009	496	62558	62	0	62	62	62	336.727	771.210	7.741	6.194	1.542	6.343	336.727	771.211	7.741	330	765	4	14	15	8
14	2524	1908	2524	1156	171632	68	0	68	68	68	334.173	798.602	7.823	10.034	3.979	9.845	334.173	798.602	7.823	324	781	4	25	39	8
15	600	568	600	302	3000	5	0	5	5	5	211.093	535.797	8.375	5.187	1.473	5.089	211.093	535.797	8.375	206	528	5	10	17	8
16	528	494	528	278	3168	6	0	6	6	6	198.553	537.146	8.330	4.769	0.972	4.841	198.553	537.146	8.330	193	532	5	12	12	7
17	1449	1144	1449	700	13041	9	0	9	9	9	170.479	547.335	7.994	7.506	2.442	7.513	170.479	547.335	7.994	162	536	5	17	24	8
18	607	568	607	327	607	1	0	1	1	1	155.738	546.763	7.351	5.121	1.298	5.312	155.738	546.763	7.351	150	539	5	12	14	6
19	638	584	638	330	6380	10	0	10	10	10	198.049	552.310	8.113	5.201	1.195	5.286	198.049	552.310	8.113	193	546	5	13	13	7
20	445	496	445	279	4895	11	0	11	11	11	161.389	556.400	7.960	4.726	1.448	4.447	161.389	556.400	7.960	153	551	5	18	10	7
21	205	262	205	135	410	2	0	2	2	2	209.322	553.088	7.429	3.340	0.731	3.362	209.322	553.088	7.429	206	549	5	8	8	6
22	620	558	620	319	46500	75	0	75	75	75	101.606	571.816	8.715	5.108	1.233	5.072	101.606	571.816	8.715	96	566	5	12	14	8
23	3196	2142	3196	1463	51136	16	0	16	16	16	140.550	587.584	7.861	10.629	3.688	10.816	140.550	587.584	7.861	125	576	5	36	27	7
24	851	764	851	449	15318	18	0	18	18	18	226.086	584.101	7.992	6.072	1.948	6.199	226.086	584.101	7.992	215	578	5	20	13	7
25	807	892	807	471	12105	15	0	15	15	15	77.026	585.242	8.851	6.420	2.312	6.479	77.026	585.242	8.851	69	578	5	19	19	7
26	2025	1498	2025	878	42525	21	0	21	21	21	55.141	595.604	8.303	9.213	3.611	8.725	55.141	595.603	8.303	39	583	5	30	23	8
27	443	436	443	230	7531	17	0	17	17	17	104.305	586.928	7.993	4.462	0.857	4.407	104.305	586.928	7.993	98	583	5	12	10	7
28	2890	1962	2890	1285	63580	22	0	22	22	22	118.493	596.984	8.142	10.211	3.792	10.199	118.493	596.984	8.142	97	585	5	38	26	8
29	1699	1570	1699	915	32281	19	0	19	19	19	198.210	591.041	8.356	9.156	3.671	9.041	198.210	591.041	8.356	182	579	5	31	24	8
