 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	1770	1240	1770	683	1770	1	0	1	1	1	677.109	238.839	7.223	7.432	1.810	7.849	677.109	238.839	7.223	668	229	3	20	20	10
2	1562	1138	1562	654	39050	25	0	25	25	25	641.581	247.601	8.348	7.204	1.852	7.602	641.575	247.601	8.348	631	238	3	20	20	10
3	1285	980	1285	585	33410	26	0	26	26	26	666.848	253.793	7.484	6.772	1.914	7.047	666.848	253.793	7.484	658	245	3	18	21	9
4	1040	792	1040	472	2080	2	0	2	2	2	653.724	260.015	7.363	6.119	1.463	6.283	653.724	260.015	7.363	646	252	3	16	17	8
5	869	752	869	394	2607	3	0	3	3	3	585.110	264.457	6.756	5.879	1.497	5.847	585.110	264.457	6.756	578	257	3	16	15	8
6	1274	944	1274	512	6370	5	0	5	5	5	556.111	282.642	6.954	6.770	1.901	6.670	556.111	282.642	6.954	546	274	3	19	17	9
7	1166	956	1166	563	6996	6	0	6	6	6	650.177	290.496	7.330	6.925	2.534	6.809	650.177	290.496	7.330	642	283	3	17	26	9
8	2127	1326	2127	792	14889	7	0	7	7	7	637.049	303.074	7.365	8.034	2.072	8.250	637.049	303.074	7.365	626	292	3	22	21	9
9	1670	1080	1670	668	53440	32	0	32	32	32	659.433	301.787	8.151	7.214	1.655	7.502	659.433	301.787	8.151	651	293	3	18	17	10
10	1613	1124	1613	651	56455	35	0	35	35	35	680.428	312.079	7.991	7.198	1.795	7.673	680.435	312.079	7.991	672	303	3	18	19	10
11	1506	1052	1506	570	54216	36	0	36	36	36	506.413	314.743	7.893	7.159	1.785	6.923	506.413	314.743	7.893	496	306	3	20	17	10
12	3735	1924	3735	1197	145665	39	0	39	39	39	512.350	331.711	7.991	9.730	2.228	10.124	512.359	331.710	7.991	501	317	3	24	27	11
13	1956	1186	1956	711	15648	8	0	8	8	8	712.717	327.895	7.482	7.596	1.749	7.989	712.717	327.895	7.482	704	318	3	19	21	9
14	2501	1476	2501	931	30012	12	0	12	12	12	515.428	353.354	7.614	8.652	2.416	8.896	515.428	353.354	7.614	501	343	3	26	20	10
15	1697	1178	1697	734	76365	45	0	45	45	45	574.308	351.661	7.819	7.789	2.477	7.589	574.302	351.660	7.819	566	344	3	25	16	10
16	2069	1332	2069	862	101381	49	0	49	49	49	561.390	367.886	8.078	8.659	2.944	8.410	561.384	367.886	8.078	554	354	3	14	29	11
17	2705	1604	2705	1047	135250	50	0	50	50	50	578.914	366.853	7.971	9.148	2.715	8.912	578.903	366.852	7.971	568	353	3	25	25	11
18	3347	1798	3347	1150	50205	15	0	15	15	15	579.417	384.610	7.746	9.643	2.728	9.548	579.430	384.610	7.746	566	376	3	28	19	10
19	1595	1136	1595	647	82940	52	0	52	52	52	732.632	382.008	7.814	7.346	1.966	7.266	732.632	382.008	7.814	725	371	3	15	24	10
20	3075	1874	3075	1063	52275	17	0	17	17	17	694.200	427.900	7.505	9.641	2.978	9.394	694.186	427.900	7.505	682	415	3	28	27	10
21	3839	2098	3839	1318	360866	94	0	94	94	94	814.112	543.650	8.430	10.554	3.329	10.411	814.121	543.651	8.430	800	529	3	27	29	11
22	1151	814	1151	510	26473	23	0	23	23	23	652.633	223.933	7.960	6.387	1.536	6.251	652.633	223.933	7.960	645	218	4	18	13	9
23	1129	910	1129	524	27096	24	0	24	24	24	659.663	235.614	8.018	6.398	1.642	6.642	659.663	235.614	8.018	651	227	4	17	17	8
24	1123	848	1123	508	4492	4	0	4	4	4	648.687	275.732	7.111	6.292	1.601	6.643	648.687	275.732	7.111	640	269	4	18	14	7
25	2197	1588	2197	913	59319	27	0	27	27	27	574.886	279.208	7.785	8.520	2.607	8.739	574.894	279.208	7.785	564	264	4	21	30	9
26	1803	1212	1803	713	50484	28	0	28	28	28	594.509	283.860	7.854	7.528	1.916	7.915	594.509	283.860	7.854	586	275	4	19	19	9
27	1404	988	1404	560	40716	29	0	29	29	29	667.447	287.225	7.802	6.756	1.560	6.972	667.442	287.225	7.802	660	279	4	19	17	9
28	494	530	494	267	14820	30	0	30	30	30	539.447	291.213	7.300	4.857	1.345	4.693	539.447	291.213	7.300	532	285	4	14	11	8
29	945	834	945	443	29295	31	0	31	31	31	539.905	301.839	8.148	5.992	1.673	5.983	539.905	301.839	8.148	531	297	4	18	11	9
30	1867	1218	1867	702	61611	33	0	33	33	33	560.863	303.432	7.912	7.523	1.823	7.968	560.857	303.432	7.912	552	294	4	20	20	9
31	762	820	762	433	25908	34	0	34	34	34	710.273	309.442	7.887	5.617	1.755	5.982	710.273	309.442	7.887	703	301	4	16	17	7
32	999	800	999	457	36963	37	0	37	37	37	664.182	316.429	8.445	6.036	1.338	6.055	664.179	316.429	8.445	657	307	4	15	17	9
33	2212	1378	2212	801	278712	126	0	126	126	126	491.865	328.979	8.820	8.115	2.040	8.377	491.869	328.980	8.820	477	319	4	25	21	10
34	1937	1166	1937	729	79417	41	0	41	41	41	531.711	334.368	7.602	7.632	1.720	7.665	531.705	334.367	7.602	525	325	4	17	21	10
35	1661	1212	1661	678	66440	40	0	40	40	40	617.720	328.955	8.361	7.320	1.918	7.783	617.720	328.955	8.361	606	320	4	21	20	9
36	1346	994	1346	587	12114	9	0	9	9	9	546.733	338.206	7.547	6.789	1.794	6.768	546.733	338.206	7.547	539	327	4	18	22	9
37	1306	1038	1306	571	165862	127	0	127	127	127	476.298	342.342	8.773	6.768	1.839	7.093	476.300	342.342	8.773	467	331	4	18	21	10
38	1102	966	1102	565	46284	42	0	42	42	42	635.174	331.294	8.202	6.557	2.004	6.977	635.174	331.294	8.202	628	321	4	17	21	8
39	1428	956	1428	617	62832	44	0	44	44	44	556.464	347.804	8.102	6.844	1.591	6.884	556.464	347.804	8.102	546	340	4	19	14	9
40	838	818	838	443	36034	43	0	43	43	43	666.686	348.792	7.427	6.259	2.129	6.332	666.689	348.792	7.427	659	342	4	18	18	8
41	673	774	673	391	6730	10	0	10	10	10	699.455	346.770	6.999	6.166	2.165	6.169	699.455	346.770	6.999	690	339	4	17	18	7
42	1422	1108	1422	653	18486	13	0	13	13	13	679.295	356.650	7.183	7.170	2.116	7.480	679.295	356.650	7.183	669	347	4	20	20	9
43	954	798	954	452	122112	128	0	128	128	128	498.492	346.320	8.753	5.981	1.461	6.169	498.492	346.320	8.753	491	339	4	16	16	9
44	3037	1824	3037	1142	142739	47	0	47	47	47	444.127	363.094	8.463	9.819	3.305	9.619	444.133	363.095	8.463	435	348	4	21	33	9
45	1536	1026	1536	649	21504	14	0	14	14	14	548.675	361.829	8.031	7.124	1.746	7.342	548.675	361.829	8.031	539	354	4	18	18	9
46	2251	1574	2251	900	108048	48	0	48	48	48	604.666	364.408	8.218	8.574	2.540	8.687	604.666	364.408	8.218	593	352	4	26	25	9
47	1399	986	1399	583	71349	51	0	51	51	51	428.310	371.438	8.034	6.835	1.726	6.877	428.313	371.438	8.034	419	361	4	16	20	9
48	655	604	655	329	85150	130	0	130	130	130	509.136	367.423	8.847	5.323	1.362	5.117	509.134	367.423	8.847	501	364	4	17	9	9
49	681	628	681	360	89211	131	0	131	131	131	622.507	375.512	8.235	5.517	1.692	5.434	622.508	375.512	8.235	615	371	4	17	9	8
50	1766	1122	1766	688	98896	56	0	56	56	56	747.945	385.705	7.569	7.439	1.796	7.520	747.945	385.705	7.569	741	376	4	17	20	9
51	1190	844	1190	508	64260	54	0	54	54	54	601.761	383.939	8.266	6.379	1.458	6.748	601.763	383.939	8.266	595	376	4	16	17	8
52	504	536	504	292	26712	53	0	53	53	53	623.929	383.778	8.393	5.038	1.642	4.735	623.929	383.778	8.393	615	381	4	18	8	8
53	1664	1092	1664	623	221312	133	0	133	133	133	681.415	391.698	8.412	7.155	1.625	7.572	681.413	391.698	8.412	672	384	4	19	17	10
54	2370	1372	2370	897	139830	59	0	59	59	59	411.009	403.300	7.905	8.328	2.020	8.524	411.014	403.300	7.905	402	393	4	18	22	10
55	2909	1888	2909	1126	395624	136	0	136	136	136	430.642	409.445	8.598	9.869	3.356	9.897	430.636	409.445	8.598	421	396	4	26	32	10
56	1993	1282	1993	769	115594	58	0	58	58	58	579.805	403.191	8.338	7.777	1.900	8.240	579.798	403.191	8.338	571	395	4	19	21	10
57	334	414	334	204	20040	60	0	60	60	60	519.512	401.835	7.392	4.355	1.449	4.179	519.512	401.835	7.392	514	396	4	11	12	8
58	2022	1268	2022	778	277014	137	0	137	137	137	393.251	406.402	8.893	7.827	1.959	8.171	393.249	406.402	8.893	383	396	4	20	22	9
59	1235	1102	1235	590	170430	138	0	138	138	138	376.070	418.625	8.743	6.809	1.891	6.866	376.066	418.625	8.743	366	408	4	19	18	10
60	951	814	951	490	62766	66	0	66	66	66	398.047	432.323	7.614	6.228	1.885	6.251	398.047	432.323	7.614	392	421	4	14	21	8
61	1464	1082	1464	623	92232	63	0	63	63	63	530.081	427.626	7.682	7.074	1.980	7.322	530.085	427.627	7.682	522	415	4	17	23	8
62	592	718	592	376	36704	62	0	62	62	62	713.796	417.230	7.429	6.147	2.085	6.121	713.796	417.230	7.429	706	409	4	15	19	7
63	1462	1008	1462	581	97954	67	0	67	67	67	546.749	433.133	7.870	6.869	1.516	7.228	546.753	433.133	7.870	538	425	4	18	17	9
64	1382	1062	1382	577	197626	143	0	143	143	143	595.104	449.454	8.973	6.914	1.846	7.107	595.105	449.454	8.973	587	441	4	17	21	10
65	1612	1256	1612	721	111228	69	0	69	69	69	399.248	451.179	8.009	7.541	2.305	7.860	399.245	451.179	8.009	390	442	4	24	20	8
66	502	692	502	326	9036	18	0	18	18	18	776.859	458.719	7.536	6.055	2.342	6.117	776.859	458.719	7.536	768	449	4	20	16	8
67	2966	2080	2966	1301	231348	78	0	78	78	78	558.663	481.903	7.936	10.318	3.545	10.379	558.671	481.902	7.936	544	465	4	32	32	9
68	1501	1060	1501	601	111074	74	0	74	74	74	689.335	469.851	8.518	6.968	1.751	7.377	689.329	469.851	8.518	680	461	4	19	19	9
69	1969	1570	1969	879	147675	75	0	75	75	75	590.714	473.631	8.297	8.525	2.888	8.523	590.718	473.631	8.297	577	462	4	28	22	9
70	3065	2198	3065	1283	453620	148	0	148	148	148	365.364	481.546	8.337	10.039	3.154	10.258	365.357	481.545	8.337	349	468	4	29	26	10
71	1522	1172	1522	669	120238	79	0	79	79	79	607.213	486.987	8.232	7.427	2.445	7.626	607.216	486.987	8.232	598	478	4	25	19	9
72	1237	1036	1237	615	95249	77	0	77	77	77	533.527	480.653	8.053	6.891	2.124	7.296	533.524	480.653	8.053	522	472	4	21	18	9
73	2265	1340	2265	824	181200	80	0	80	80	80	728.426	494.718	8.123	8.007	1.747	8.285	728.426	494.718	8.123	721	485	4	17	21	10
74	1600	1046	1600	639	129600	81	0	81	81	81	747.080	494.176	8.020	7.125	1.751	7.530	747.077	494.176	8.020	739	485	4	18	19	8
75	2987	2130	2987	1317	253895	85	0	85	85	85	358.901	505.009	8.012	10.006	3.297	10.373	358.897	505.009	8.012	343	489	4	29	28	9
76	3096	1942	3096	1213	253872	82	0	82	82	82	711.324	497.730	8.638	10.114	3.432	9.829	711.316	497.730	8.638	700	482	4	22	34	9
77	1180	952	1180	538	97940	83	0	83	83	83	616.915	507.874	7.993	6.492	1.753	6.881	616.918	507.874	7.993	608	500	4	18	17	8
78	2000	1230	2000	726	310000	155	0	155	155	155	385.414	513.828	9.230	7.642	1.615	7.852	385.416	513.827	9.230	376	505	4	19	20	10
79	2960	1876	2960	1160	473600	160	0	160	160	160	372.249	526.716	8.596	9.644	3.093	9.527	372.249	526.716	8.596	363	510	4	22	34	10
80	1913	1232	1913	732	168344	88	0	88	88	88	551.276	519.419	7.934	7.622	1.882	8.140	551.276	519.419	7.934	541	510	4	20	20	9
81	1134	1002	1134	585	98658	87	0	87	87	87	353.436	520.467	8.302	7.409	2.930	6.653	353.439	520.467	8.302	339	515	4	27	11	9
82	1927	1206	1927	695	306393	159	0	159	159	159	598.060	524.821	9.203	7.563	1.693	7.904	598.062	524.821	9.203	586	516	4	22	19	10
83	985	850	985	447	158585	161	0	161	161	161	443.770	527.500	8.914	6.103	1.536	6.253	443.768	527.500	8.914	436	520	4	15	17	9
84	1411	1244	1411	711	131223	93	0	93	93	93	667.242	535.191	8.024	7.789	2.826	7.581	667.238	535.191	8.024	657	524	4	20	26	9
85	1127	1038	1127	546	184828	164	0	164	164	164	741.292	537.344	8.587	6.396	1.943	6.780	741.287	537.344	8.587	734	529	4	17	18	10
86	1823	1268	1823	734	36460	20	0	20	20	20	774.741	540.608	7.512	7.709	2.089	8.022	774.741	540.608	7.512	765	531	4	20	23	9
87	1063	820	1063	486	20197	19	0	19	19	19	833.481	539.498	7.595	6.237	1.614	6.265	833.481	539.498	7.595	828	531	4	15	18	8
88	3819	2470	3819	1572	362805	95	0	95	95	95	590.716	542.855	8.619	11.992	4.809	11.400	590.720	542.856	8.619	572	527	4	43	28	10
89	1473	1052	1473	638	141408	96	0	96	96	96	791.215	549.370	7.613	6.963	1.753	7.284	791.215	549.370	7.613	782	541	4	17	19	10
90	1748	1194	1748	745	297160	170	0	170	170	170	606.981	561.581	8.865	7.638	2.125	7.830	606.977	561.581	8.865	597	554	4	21	16	10
91	1576	1078	1576	626	266344	169	0	169	169	169	822.186	558.820	8.582	7.202	1.871	7.290	822.185	558.820	8.582	812	549	4	20	19	9
92	1948	1204	1948	721	190904	98	0	98	98	98	588.008	563.818	8.423	7.619	1.740	8.086	588.002	563.818	8.423	579	555	4	19	19	9
93	1326	988	1326	576	131274	99	0	99	99	99	740.838	567.538	8.271	6.744	1.735	7.148	740.840	567.538	8.271	732	559	4	18	18	9
94	1748	1226	1748	677	316388	181	0	181	181	181	563.293	583.777	8.372	7.388	1.881	7.733	563.293	583.776	8.372	554	574	4	20	21	10
95	237	282	237	138	24411	103	0	103	103	103	638.435	584.869	7.422	3.487	0.512	3.548	638.435	584.869	7.422	636	581	4	7	8	8
96	3495	2056	3495	1279	639585	183	0	183	183	183	342.734	590.847	9.013	10.039	2.919	10.323	342.735	590.847	9.013	327	578	4	34	26	11
97	2598	1654	2598	985	272790	105	0	105	105	105	809.176	600.194	8.539	8.960	2.611	8.860	809.175	600.195	8.539	797	590	4	26	22	10
98	4807	2482	4807	1558	913330	190	0	190	190	190	635.411	609.389	8.371	11.145	3.326	11.420	635.411	609.389	8.371	619	598	4	34	24	10
99	2569	1614	2569	963	485541	189	0	189	189	189	825.390	608.840	8.866	8.855	2.501	8.899	825.389	608.838	8.866	813	599	4	29	22	10
100	1654	1184	1654	718	193518	117	0	117	117	117	638.946	629.614	8.448	7.523	2.024	7.586	638.944	629.613	8.448	629	622	4	21	19	9
101	2250	1314	2250	784	517500	230	0	230	230	230	784.914	692.184	8.833	7.971	1.834	8.486	784.916	692.183	8.833	775	682	4	21	21	10
102	3135	2198	3135	1302	884070	282	0	282	282	282	742.806	819.411	9.176	11.091	4.364	10.639	742.804	819.415	9.176	725	800	4	39	30	11
103	1458	1012	1458	589	182250	125	0	125	125	125	636.845	231.350	8.529	7.016	1.772	6.920	636.843	231.350	8.529	627	221	5	21	19	8
104	1279	984	1279	547	48602	38	0	38	38	38	566.597	324.106	8.076	6.600	1.674	6.985	566.597	324.106	8.076	558	315	5	18	18	8
105	180	246	180	123	1980	11	0	11	11	11	691.644	349.322	6.989	3.270	0.784	3.294	691.644	349.322	6.989	689	346	5	7	9	5
106	371	528	371	245	47859	129	0	129	129	129	461.992	345.722	8.318	4.820	1.742	4.834	461.991	345.722	8.318	453	339	5	15	15	8
107	365	426	365	204	16790	46	0	46	46	46	742.778	362.348	8.348	4.433	1.360	4.067	742.778	362.348	8.348	739	355	5	9	15	7
