 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	6442	3180	6442	2073	1011394	157	0	157	157	157	875.963	510.041	7.113	13.299	4.617	12.963	875.959	510.040	7.113	857	495	2	41	33	11
2	5437	3474	5437	2264	293598	54	0	54	54	54	967.197	334.665	7.203	13.993	5.709	13.494	967.208	334.665	7.203	938	315	3	54	35	9
3	3173	1982	3173	1306	190380	60	0	60	60	60	1007.969	354.578	6.887	10.700	4.146	10.318	1007.989	354.578	6.887	997	333	3	20	40	8
4	1060	820	1060	498	72080	68	0	68	68	68	994.543	365.307	7.188	6.476	1.840	6.305	994.542	365.307	7.188	987	358	3	17	15	9
5	967	774	967	488	68657	71	0	71	71	71	990.538	375.422	7.026	6.236	1.816	6.302	990.542	375.422	7.026	983	369	3	16	16	9
6	2216	1340	2216	927	161768	73	0	73	73	73	908.299	378.461	7.231	8.878	3.033	8.449	908.296	378.461	7.231	902	364	3	13	29	9
7	1119	796	1119	541	80568	72	0	72	72	72	920.582	374.971	7.035	6.470	1.750	6.322	920.582	374.971	7.035	916	364	3	13	19	8
8	2075	1392	2075	864	153550	74	0	74	74	74	825.135	377.792	7.026	8.397	2.605	8.415	825.128	377.792	7.026	816	367	3	20	27	8
9	1977	1492	1977	916	154206	78	0	78	78	78	807.856	383.725	6.751	9.071	3.809	8.536	807.863	383.726	6.751	794	371	3	24	35	8
10	1397	1034	1397	666	113157	81	0	81	81	81	936.280	385.299	7.196	7.337	2.270	7.164	936.275	385.299	7.196	928	378	3	21	17	8
11	1791	1212	1791	812	152235	85	0	85	85	85	918.694	394.139	6.972	8.149	2.577	8.068	918.692	394.138	6.972	911	384	3	16	23	9
12	2339	1516	2339	1006	212849	91	0	91	91	91	936.842	402.062	6.976	8.874	2.882	8.771	936.845	402.063	6.976	922	392	3	28	18	9
13	2081	1402	2081	919	197695	95	0	95	95	95	1005.171	409.128	7.104	8.417	2.523	8.687	1005.174	409.127	7.104	995	398	3	21	22	9
14	2328	1468	2328	1012	232800	100	0	100	100	100	939.422	418.686	6.808	8.735	2.649	8.987	939.410	418.686	6.808	926	411	3	25	21	9
15	1253	874	1253	608	126553	101	0	101	101	101	976.292	413.532	6.875	6.892	2.085	6.612	976.288	413.531	6.875	972	403	3	10	22	9
16	3760	2680	3760	1679	364720	97	0	97	97	97	774.971	417.093	6.714	12.014	4.719	11.911	774.968	417.093	6.714	762	399	3	30	43	8
17	3127	2010	3127	1371	293938	94	0	94	94	94	960.807	411.905	7.096	10.327	3.461	10.354	960.812	411.907	7.096	950	397	3	28	30	9
18	4284	2574	4284	1708	449820	105	0	105	105	105	912.610	422.074	6.961	11.598	3.953	11.863	912.608	422.073	6.961	894	408	3	37	29	9
