 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	934	736	934	419	25218	27	0	27	27	27	583.100	213.608	6.411	5.922	1.353	5.771	583.100	213.608	6.411	574	207	2	18	12	9
2	1482	992	1482	610	42978	29	0	29	29	29	579.673	223.487	6.341	7.074	1.937	6.843	579.668	223.487	6.341	570	218	2	22	13	9
3	571	636	571	358	2284	4	0	4	4	4	503.856	717.515	5.305	6.220	2.846	5.477	503.856	717.515	5.305	501	702	2	7	26	7
4	3074	2068	3074	1304	15370	5	0	5	5	5	523.221	725.425	5.507	10.390	3.721	10.333	523.221	725.425	5.507	508	712	2	31	33	8
5	940	766	940	487	157920	168	0	168	168	168	506.498	735.540	6.026	6.136	1.757	6.342	506.498	735.540	6.026	501	729	2	14	18	8
6	1523	1252	1523	782	15230	10	0	10	10	10	644.051	116.607	6.385	8.509	3.486	8.021	644.051	116.607	6.385	635	100	3	20	29	7
7	1636	1124	1636	745	17996	11	0	11	11	11	658.355	117.206	6.432	7.535	2.194	7.840	658.355	117.206	6.432	651	107	3	17	22	7
8	716	698	716	373	10740	15	0	15	15	15	686.830	162.923	5.666	5.580	1.607	5.648	686.830	162.923	5.666	680	154	3	17	17	6
9	2224	1544	2224	904	35584	16	0	16	16	16	641.540	170.240	6.533	8.697	2.801	8.692	641.540	170.240	6.533	628	156	3	26	26	8
10	3167	2212	3167	1371	60173	19	0	19	19	19	715.998	183.539	6.301	10.726	3.952	10.527	716.011	183.539	6.301	705	164	3	25	37	7
11	880	720	880	434	17600	20	0	20	20	20	652.908	198.224	5.956	5.785	1.530	6.196	652.908	198.224	5.956	646	190	3	14	16	7
12	1389	1072	1389	673	29169	21	0	21	21	21	667.966	201.366	6.142	7.455	2.473	7.250	667.964	201.366	6.142	660	190	3	17	26	7
13	1289	1012	1289	617	29647	23	0	23	23	23	632.641	207.695	6.101	6.887	2.034	7.210	632.643	207.695	6.101	623	198	3	20	20	7
14	1088	820	1088	483	28288	26	0	26	26	26	678.991	214.003	6.187	6.202	1.482	6.468	678.991	214.003	6.187	671	206	3	16	17	7
15	1168	996	1168	609	28032	24	0	24	24	24	656.863	214.324	6.568	6.823	2.102	7.165	656.863	214.324	6.568	648	206	3	18	20	7
16	804	692	804	401	20100	25	0	25	25	25	708.846	212.544	6.190	5.636	1.471	5.882	708.846	212.544	6.190	702	205	3	14	16	7
17	997	798	997	482	27916	28	0	28	28	28	693.984	217.436	6.252	6.160	1.706	6.326	693.984	217.436	6.252	687	209	3	16	18	7
18	1512	1038	1512	635	273672	181	0	181	181	181	675.063	233.753	6.731	7.093	1.849	7.433	675.061	233.753	6.731	666	225	3	20	17	8
19	632	576	632	345	22120	35	0	35	35	35	644.065	248.438	5.907	5.539	1.911	5.375	644.065	248.438	5.907	639	239	3	10	19	6
20	3090	2132	3090	1420	562380	182	0	182	182	182	659.694	251.962	6.529	10.639	3.811	10.706	659.696	251.962	6.529	649	236	3	22	37	8
21	2039	1272	2039	830	77482	38	0	38	38	38	643.763	275.936	6.314	8.003	2.206	8.492	643.771	275.936	6.314	635	265	3	21	23	7
22	935	774	935	475	173910	186	0	186	186	186	628.268	277.845	6.547	6.104	1.756	6.158	628.266	277.845	6.547	622	269	3	12	18	8
23	1307	970	1307	579	54894	42	0	42	42	42	711.087	293.757	6.285	6.737	1.812	7.120	711.085	293.757	6.285	702	285	3	18	18	8
24	1989	1388	1989	928	85527	43	0	43	43	43	758.871	295.187	6.371	8.773	3.160	8.530	758.878	295.187	6.371	749	279	3	25	30	7
25	1226	994	1226	609	56396	46	0	46	46	46	659.784	298.386	5.797	6.845	2.053	7.194	659.786	298.386	5.797	650	289	3	18	20	6
26	1181	920	1181	574	55507	47	0	47	47	47	675.565	303.345	5.748	6.639	1.852	6.815	675.569	303.345	5.748	668	293	3	15	20	7
27	1138	910	1138	546	55762	49	0	49	49	49	689.823	306.547	6.183	6.616	2.000	6.698	689.818	306.547	6.183	683	296	3	15	21	7
28	1000	946	1000	499	50000	50	0	50	50	50	523.849	308.800	6.127	6.734	2.404	6.479	523.849	308.800	6.127	513	297	3	20	20	7
29	2105	1400	2105	884	111565	53	0	53	53	53	783.462	320.633	6.389	8.287	2.452	8.751	783.456	320.633	6.389	772	310	3	23	22	8
30	2166	1504	2166	940	112632	52	0	52	52	52	707.046	318.989	6.614	8.771	3.146	8.900	707.040	318.989	6.614	696	308	3	23	30	7
31	4110	2424	4110	1580	234270	57	0	57	57	57	781.817	348.990	6.174	11.420	4.007	11.560	781.813	348.988	6.174	767	333	3	32	33	8
32	943	784	943	477	51865	55	0	55	55	55	671.546	344.878	5.799	6.084	1.754	6.395	671.549	344.878	5.799	664	337	3	16	17	6
33	838	706	838	434	46928	56	0	56	56	56	658.035	349.517	5.570	5.773	1.575	6.142	658.035	349.517	5.570	651	342	3	14	16	6
34	1914	1240	1914	823	111012	58	0	58	58	58	735.185	358.470	6.369	7.876	2.246	8.363	735.178	358.470	6.369	726	348	3	20	21	7
35	2829	1764	2829	1196	166911	59	0	59	59	59	715.622	364.745	6.426	9.564	3.087	9.807	715.627	364.745	6.426	703	351	3	24	29	8
36	1736	1492	1736	906	1736	1	0	1	1	1	659.202	377.604	5.423	8.557	3.216	8.647	659.202	377.604	5.423	647	367	3	25	28	6
37	1337	1002	1337	625	80220	60	0	60	60	60	699.716	372.820	6.310	7.039	2.159	7.237	699.716	372.820	6.310	691	363	3	18	20	7
38	1195	1030	1195	619	75285	63	0	63	63	63	722.411	384.557	6.058	7.372	2.676	7.379	722.415	384.557	6.058	708	375	3	25	21	7
39	1131	976	1131	579	73515	65	0	65	65	65	632.340	384.266	5.889	6.938	2.559	6.970	632.336	384.266	5.889	619	376	3	24	17	7
40	1516	1158	1516	741	103088	68	0	68	68	68	632.786	401.887	5.535	7.498	2.292	7.914	632.786	401.887	5.535	621	393	3	23	20	6
41	1295	1020	1295	632	89355	69	0	69	69	69	676.529	404.280	6.406	7.259	2.382	7.469	676.525	404.279	6.406	668	392	3	21	21	7
42	967	842	967	536	69624	72	0	72	72	72	714.535	410.731	5.760	6.647	2.301	6.686	714.535	410.731	5.760	709	399	3	14	21	6
43	1534	1122	1534	702	108914	71	0	71	71	71	742.926	415.204	5.964	7.310	2.151	7.718	742.929	415.203	5.964	734	405	3	20	20	7
44	1405	1156	1405	726	105375	75	0	75	75	75	724.769	423.402	5.952	7.778	2.780	7.693	724.772	423.402	5.952	713	410	3	21	28	7
45	1545	1194	1545	767	114330	74	0	74	74	74	636.830	423.392	5.653	7.619	2.392	8.012	636.824	423.392	5.653	625	413	3	24	21	6
46	1727	1296	1727	847	131252	76	0	76	76	76	679.495	423.261	6.227	7.999	2.504	8.251	679.500	423.261	6.227	669	414	3	23	22	7
47	2523	1570	2523	995	484416	192	0	192	192	192	747.646	433.842	6.566	9.086	2.936	9.119	747.646	433.842	6.566	733	425	3	28	20	8
48	1563	1164	1563	763	301659	193	0	193	193	193	689.669	436.435	6.546	7.984	2.908	7.680	689.667	436.434	6.546	676	427	3	29	17	7
49	1741	1164	1741	757	135798	78	0	78	78	78	609.323	438.828	6.329	7.588	2.105	7.985	609.330	438.828	6.329	599	428	3	19	21	7
50	1665	1306	1665	820	323010	194	0	194	194	194	630.905	442.353	6.567	8.397	3.328	8.152	630.902	442.353	6.567	622	432	3	24	26	8
51	1364	992	1364	592	265980	195	0	195	195	195	762.541	445.515	6.841	6.855	1.815	7.006	762.542	445.515	6.841	753	436	3	19	19	8
52	561	542	561	283	44319	79	0	79	79	79	735.886	447.157	5.783	4.985	1.271	5.024	735.888	447.157	5.783	731	440	3	13	14	7
53	3227	2014	3227	1396	638946	198	0	198	198	198	684.192	456.579	6.641	10.494	3.582	10.697	684.195	456.579	6.641	671	444	3	28	29	8
54	3915	2470	3915	1677	313200	80	0	80	80	80	612.432	458.080	6.246	11.926	4.543	11.809	612.432	458.080	6.246	593	434	3	41	38	8
55	2560	1622	2560	1072	207360	81	0	81	81	81	618.915	480.151	5.927	9.105	2.880	9.466	618.909	480.151	5.927	609	468	3	21	27	7
56	2182	1338	2182	893	181106	83	0	83	83	83	598.532	480.332	6.005	8.342	2.412	8.706	598.535	480.332	6.005	588	470	3	22	22	8
57	1402	1002	1402	656	114964	82	0	82	82	82	788.651	473.592	6.248	7.093	2.043	7.427	788.644	473.592	6.248	780	465	3	19	18	7
58	565	552	565	306	48025	85	0	85	85	85	774.363	484.032	5.865	5.308	1.738	5.142	774.361	484.032	5.865	770	476	3	9	18	7
