 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	1873	1320	1873	790	9365	5	0	5	5	5	200.138	25.535	7.327	7.821	2.209	8.319	200.138	25.535	7.327	190	16	3	22	21	8
2	1652	1236	1652	715	6608	4	0	4	4	4	223.796	21.174	7.109	7.667	2.392	7.606	223.796	21.174	7.109	211	15	3	25	16	10
3	1991	1280	1991	707	171226	86	0	86	86	86	164.290	26.209	8.169	7.845	1.939	7.887	164.290	26.209	8.169	154	15	3	20	22	10
4	2717	1828	2717	1065	21736	8	0	8	8	8	208.967	45.561	7.265	9.137	2.720	9.512	208.967	45.561	7.265	197	32	3	27	29	9
5	1592	1282	1592	741	14328	9	0	9	9	9	133.376	73.519	7.079	7.740	2.541	7.702	133.376	73.519	7.079	120	63	3	26	21	10
6	5311	2906	5311	1811	1056889	199	0	199	199	199	151.005	87.476	8.032	12.164	3.907	12.124	151.006	87.476	8.032	137	70	3	31	40	12
7	2523	1650	2523	1010	27753	11	0	11	11	11	233.246	88.947	7.288	8.972	2.708	9.280	233.246	88.947	7.288	220	77	3	23	24	11
8	819	834	819	476	8190	10	0	10	10	10	249.631	78.551	7.913	6.484	2.276	6.360	249.631	78.551	7.913	243	68	3	16	19	9
9	553	528	553	311	553	1	0	1	1	1	247.741	92.788	6.870	4.971	1.176	4.932	247.741	92.788	6.870	244	88	3	12	12	9
10	3578	2294	3578	1504	42936	12	0	12	12	12	268.983	93.554	6.771	11.441	4.341	11.309	268.983	93.554	6.771	254	75	3	26	39	10
11	3759	1998	3759	1232	364623	97	0	97	97	97	124.701	92.932	8.435	9.897	2.395	10.291	124.698	92.932	8.435	109	81	3	28	24	11
12	3735	2078	3735	1333	52290	14	0	14	14	14	254.864	111.130	7.289	10.348	3.174	10.433	254.864	111.130	7.289	238	98	3	30	27	10
13	2849	1604	2849	987	572649	201	0	201	201	201	289.140	102.833	8.909	8.788	2.098	9.359	289.139	102.833	8.909	280	92	3	21	23	11
14	4160	2342	4160	1443	411840	99	0	99	99	99	280.084	124.765	8.285	10.697	3.134	11.020	280.087	124.765	8.285	267	113	3	32	28	11
15	1902	1586	1902	965	30432	16	0	16	16	16	257.166	133.429	7.451	8.899	3.115	8.700	257.166	133.429	7.451	241	124	3	31	25	10
16	1085	916	1085	528	19530	18	0	18	18	18	265.965	143.991	7.371	6.447	1.680	6.440	265.965	143.991	7.371	258	138	3	19	14	10
17	2447	1820	2447	1064	46493	19	0	19	19	19	291.328	157.499	7.523	9.517	3.206	9.479	291.328	157.499	7.523	278	145	3	29	27	9
18	4347	2194	4347	1386	512946	118	0	118	118	118	278.324	195.951	8.329	10.485	2.745	10.658	278.329	195.951	8.329	265	182	3	25	30	12
19	2711	1616	2711	1114	73197	27	0	27	27	27	299.150	197.214	6.957	9.298	2.915	9.173	299.154	197.214	6.957	288	187	3	23	25	9
20	3011	1702	3011	1179	96352	32	0	32	32	32	299.319	218.446	7.107	9.429	2.712	9.684	299.319	218.446	7.107	290	206	3	22	25	9
21	1569	1048	1569	659	47070	30	0	30	30	30	315.792	212.374	6.558	7.112	1.726	7.382	315.792	212.374	6.558	307	206	3	19	17	9
22	1513	1018	1513	668	49929	33	0	33	33	33	280.923	220.044	7.003	7.200	1.915	7.288	280.923	220.044	7.003	270	213	3	19	16	9
23	671	618	671	342	22814	34	0	34	34	34	206.274	220.824	6.568	5.366	1.463	5.347	206.274	220.824	6.568	201	211	3	11	17	9
24	1044	824	1044	497	133632	128	0	128	128	128	180.047	239.480	7.156	6.172	1.475	6.254	180.047	239.480	7.156	170	234	3	19	13	9
25	3098	2028	3098	1345	123920	40	0	40	40	40	140.812	239.035	6.923	10.826	4.377	10.595	140.812	239.035	6.923	116	230	3	41	23	9
26	1273	848	1273	559	53466	42	0	42	42	42	285.921	244.891	7.358	6.654	1.519	6.698	285.921	244.891	7.358	281	237	3	12	17	9
27	1793	1238	1793	775	233090	130	0	130	130	130	303.315	244.404	7.823	7.832	2.322	8.019	303.312	244.404	7.823	293	233	3	21	21	10
28	4146	2352	4146	1634	182424	44	0	44	44	44	157.713	258.382	7.330	11.213	3.684	11.307	157.713	258.382	7.330	142	239	3	29	38	10
29	1762	1262	1762	806	81052	46	0	46	46	46	282.031	265.150	6.991	7.855	2.322	7.984	282.031	265.150	6.991	270	255	3	22	19	9
30	1275	974	1275	605	170850	134	0	134	134	134	296.362	260.226	8.328	6.728	1.711	6.795	296.365	260.226	8.328	289	254	3	17	17	10
31	1649	1134	1649	770	74205	45	0	45	45	45	139.117	265.340	7.209	7.802	2.456	7.771	139.117	265.340	7.209	128	252	3	19	22	9
32	2239	1412	2239	913	107472	48	0	48	48	48	168.586	277.611	7.355	8.321	2.383	8.910	168.586	277.611	7.355	159	268	3	22	21	9
33	2899	2162	2899	1348	402961	139	0	139	139	139	301.779	289.343	7.323	10.652	4.102	10.371	301.781	289.343	7.323	282	273	3	33	35	9
34	790	760	790	432	45820	58	0	58	58	58	284.258	334.490	7.225	6.475	2.374	6.236	284.258	334.490	7.225	273	328	3	21	13	9
35	2558	1536	2558	911	388816	152	0	152	152	152	138.312	339.181	7.775	8.590	2.253	8.860	138.312	339.181	7.775	128	322	3	22	29	10
36	3495	1958	3495	1207	573180	164	0	164	164	164	154.821	374.440	8.057	9.946	2.883	10.102	154.819	374.439	8.057	143	361	3	25	27	10
37	3238	2148	3238	1324	197518	61	0	61	61	61	318.716	374.604	7.340	10.195	3.238	10.424	318.712	374.604	7.340	302	360	3	34	28	10
38	1824	1246	1824	776	116736	64	0	64	64	64	252.220	386.123	6.877	7.750	2.192	8.000	252.220	386.123	6.877	242	376	3	19	22	9
39	1895	1266	1895	782	119385	63	0	63	63	63	339.816	380.699	7.390	7.843	2.089	8.088	339.820	380.699	7.390	332	370	3	19	21	9
40	802	676	802	395	52130	65	0	65	65	65	320.929	391.186	6.476	5.669	1.365	5.683	320.929	391.186	6.476	312	387	3	18	11	8
41	5279	2578	5279	1546	1145543	217	0	217	217	217	307.735	424.666	8.716	11.460	3.275	11.261	307.734	424.667	8.716	295	408	3	26	32	13
42	2272	1724	2272	994	408960	180	0	180	180	180	302.217	449.152	7.930	9.120	3.055	8.973	302.213	449.152	7.930	289	435	3	27	29	10
43	2357	1576	2357	931	440759	187	0	187	187	187	353.669	477.333	7.599	8.712	2.534	8.803	353.671	477.333	7.599	341	464	3	24	23	10
44	3868	2188	3868	1423	715580	185	0	185	185	185	312.363	478.701	8.062	11.780	4.784	11.270	312.362	478.702	8.062	301	462	3	24	40	11
45	2042	1402	2042	885	163360	80	0	80	80	80	367.545	482.894	7.158	9.608	3.832	9.482	367.545	482.894	7.158	359	469	3	21	29	9
46	1763	1196	1763	806	144566	82	0	82	82	82	349.814	494.088	7.117	7.887	2.346	7.701	349.810	494.087	7.117	341	486	3	24	17	9
47	3037	2128	3037	1258	267256	88	0	88	88	88	286.806	32.630	7.738	10.520	3.811	10.561	286.806	32.630	7.738	275	16	4	25	35	9
48	2025	1826	2025	1028	12150	6	0	6	6	6	243.167	34.337	7.370	10.111	4.392	9.632	243.167	34.337	7.370	232	19	4	25	36	8
49	2359	1794	2359	1076	209951	89	0	89	89	89	86.931	38.415	7.999	9.306	3.180	9.301	86.931	38.415	7.999	76	23	4	27	32	9
50	819	742	819	394	5733	7	0	7	7	7	302.900	45.636	7.437	6.014	1.869	5.929	302.900	45.636	7.437	294	38	4	17	15	8
51	2198	1518	2198	873	206612	94	0	94	94	94	95.882	59.049	7.836	8.444	2.388	8.703	95.882	59.049	7.836	85	48	4	22	23	9
52	1757	1368	1757	775	166915	95	0	95	95	95	321.575	59.804	7.796	7.903	2.355	8.038	321.578	59.804	7.796	308	50	4	25	22	9
53	1936	1342	1936	845	29040	15	0	15	15	15	132.903	111.163	7.071	8.168	2.598	8.355	132.903	111.163	7.071	121	100	4	23	22	7
54	1690	1356	1690	796	21970	13	0	13	13	13	88.073	108.085	7.630	7.895	2.621	8.254	88.073	108.085	7.630	76	95	4	22	25	8
55	1587	1120	1587	704	322161	203	0	203	203	203	299.687	120.716	8.897	7.292	1.916	7.407	299.689	120.716	8.897	292	110	4	16	22	9
56	2952	2218	2952	1280	298152	101	0	101	101	101	316.459	128.155	7.835	10.321	3.733	10.019	316.457	128.155	7.835	303	115	4	33	29	9
57	944	786	944	441	16048	17	0	17	17	17	146.246	141.789	7.914	6.385	2.121	6.103	146.246	141.789	7.914	142	131	4	11	22	8
58	870	734	870	399	93960	108	0	108	108	108	201.569	145.372	8.218	5.742	1.476	5.919	201.569	145.372	8.218	195	137	4	14	16	8
59	952	822	952	464	19040	20	0	20	20	20	180.417	156.635	7.829	6.252	1.942	6.168	180.417	156.635	7.829	172	150	4	20	14	8
60	1604	1310	1604	782	36892	23	0	23	23	23	297.878	178.600	7.785	8.196	3.192	7.990	297.878	178.600	7.785	289	161	4	21	27	8
61	1468	1168	1468	681	30828	21	0	21	21	21	85.193	169.578	7.511	7.220	2.108	7.627	85.193	169.578	7.511	76	159	4	20	20	9
62	1359	1192	1359	705	152208	112	0	112	112	112	267.729	163.353	8.440	7.487	2.509	7.671	267.729	163.353	8.440	258	152	4	20	22	9
63	538	528	538	310	60794	113	0	113	113	113	127.301	166.915	8.539	5.107	1.692	4.838	127.301	166.915	8.539	118	164	4	18	8	8
64	949	882	949	491	109135	115	0	115	115	115	163.357	172.058	7.941	6.128	1.810	6.501	163.357	172.058	7.941	155	164	4	16	17	8
65	2476	2008	2476	1141	287216	116	0	116	116	116	138.049	180.882	8.176	10.203	3.900	9.930	138.049	180.882	8.176	121	166	4	34	28	9
66	682	690	682	371	75020	110	0	110	110	110	183.163	166.076	7.928	5.928	2.069	5.820	183.163	166.076	7.928	174	160	4	18	16	8
67	1157	1046	1157	565	131898	114	0	114	114	114	312.866	168.723	7.946	7.095	2.350	7.173	312.865	168.723	7.946	304	156	4	17	22	8
68	419	426	419	248	9218	22	0	22	22	22	272.196	178.432	7.200	4.374	0.860	4.334	272.196	178.432	7.200	268	174	4	11	9	8
69	1506	1186	1506	653	176202	117	0	117	117	117	257.301	180.270	8.237	7.202	1.988	7.598	257.299	180.269	8.237	249	171	4	18	20	9
70	908	660	908	441	21792	24	0	24	24	24	317.976	191.129	6.877	5.812	1.294	6.018	317.976	191.129	6.877	312	185	4	14	12	7
71	885	754	885	447	22125	25	0	25	25	25	195.028	200.069	6.904	6.161	1.983	6.124	195.028	200.069	6.904	189	191	4	12	19	7
