 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	6940	3498	6940	2226	20820	3	0	3	3	3	689.383	365.356	7.542	13.189	4.097	13.634	689.383	365.356	7.542	673	350	1	33	37	12
2	1377	1174	1377	664	2754	2	0	2	2	2	477.396	195.916	6.599	7.160	2.091	7.515	477.396	195.916	6.599	468	186	3	22	19	10
3	1280	952	1280	550	8960	7	0	7	7	7	286.740	208.956	6.991	6.571	1.591	6.890	286.740	208.956	6.991	279	201	3	17	17	9
4	2381	1506	2381	937	23810	10	0	10	10	10	588.932	261.138	7.159	8.613	2.487	8.779	588.932	261.138	7.159	578	251	3	26	22	10
5	2547	1626	2547	971	247059	97	0	97	97	97	698.626	338.696	7.899	8.798	2.517	8.897	698.623	338.695	7.899	687	325	3	23	25	10
6	2857	1934	2857	1220	71425	25	0	25	25	25	573.104	406.905	7.678	9.954	3.554	9.757	573.095	406.905	7.678	563	388	3	23	32	10
7	3104	2032	3104	1309	478016	154	0	154	154	154	834.639	521.841	7.349	10.074	3.336	10.041	834.636	521.841	7.349	817	510	3	31	25	10
8	660	574	660	363	21780	33	0	33	33	33	852.739	519.364	6.605	5.233	1.220	5.220	852.738	519.364	6.605	848	513	3	10	15	8
9	6335	3310	6335	2190	1032605	163	0	163	163	163	890.042	570.312	8.097	13.325	4.722	13.210	890.043	570.313	8.097	867	547	3	41	39	10
10	664	748	664	388	24568	37	0	37	37	37	199.255	81.708	7.877	6.299	2.437	6.061	199.255	81.708	7.877	194	71	4	16	19	9
11	1193	838	1193	508	45334	38	0	38	38	38	128.262	86.390	7.992	6.347	1.446	6.595	128.262	86.390	7.992	121	79	4	17	16	8
12	1245	986	1245	574	48555	39	0	39	39	39	185.594	88.911	8.103	6.719	1.869	7.031	185.594	88.911	8.103	176	80	4	19	18	8
13	846	836	846	422	35532	42	0	42	42	42	308.274	111.369	8.296	5.874	1.697	5.998	308.274	111.369	8.296	300	105	4	17	15	9
14	2507	1632	2507	942	112815	45	0	45	45	45	254.734	137.706	8.573	8.904	2.848	9.043	254.730	137.706	8.573	241	127	4	26	29	9
15	1842	1228	1842	732	88416	48	0	48	48	48	400.079	148.812	8.029	7.578	2.024	8.075	400.079	148.812	8.029	390	139	4	21	21	8
16	2138	1332	2138	778	104762	49	0	49	49	49	327.942	150.427	8.633	7.905	1.962	8.386	327.938	150.427	8.633	318	140	4	21	21	10
17	347	424	347	210	1735	5	0	5	5	5	462.542	183.101	6.744	4.279	1.268	4.197	462.542	183.101	6.744	456	179	4	13	10	6
18	3596	2246	3596	1418	190588	53	0	53	53	53	184.715	192.801	7.679	10.684	3.654	10.923	184.711	192.800	7.679	171	178	4	27	34	9
19	1105	878	1105	524	57460	52	0	52	52	52	387.666	183.738	8.105	6.380	1.785	6.788	387.666	183.738	8.105	379	176	4	18	17	8
20	2009	1552	2009	891	108486	54	0	54	54	54	207.683	194.990	8.403	8.722	3.022	8.783	207.683	194.990	8.403	198	183	4	26	25	9
21	226	306	226	158	226	1	0	1	1	1	460.226	191.965	6.584	3.809	1.303	3.721	460.226	191.965	6.584	455	189	4	12	7	6
22	658	580	658	310	36190	55	0	55	55	55	378.015	202.327	7.942	5.144	1.065	5.172	378.015	202.327	7.942	371	197	4	14	11	9
23	1275	1030	1275	583	237150	186	0	186	186	186	381.329	216.362	9.235	6.913	2.119	7.080	381.326	216.362	9.235	369	209	4	22	17	10
24	493	450	493	260	28101	57	0	57	57	57	265.509	214.988	7.878	4.581	0.786	4.550	265.509	214.988	7.878	262	209	4	9	11	9
25	1897	1284	1897	763	354739	187	0	187	187	187	421.347	223.868	8.899	7.843	2.093	7.781	421.348	223.868	8.899	413	212	4	18	24	10
26	999	848	999	491	57942	58	0	58	58	58	259.560	220.182	7.834	6.457	2.083	6.563	259.560	220.182	7.834	253	209	4	18	20	8
27	1921	1338	1921	799	115260	60	0	60	60	60	313.988	227.509	7.356	7.858	2.226	8.378	313.988	227.509	7.356	304	217	4	21	22	8
28	2348	1706	2348	953	147924	63	0	63	63	63	260.697	239.749	8.242	8.904	2.944	8.776	260.701	239.749	8.242	245	229	4	29	22	10
29	2111	1452	2111	857	128771	61	0	61	61	61	332.136	236.868	8.473	8.438	2.716	8.515	332.132	236.868	8.473	322	220	4	21	29	9
30	1325	952	1325	586	86125	65	0	65	65	65	419.633	241.802	8.276	6.705	1.676	7.048	419.630	241.802	8.276	411	235	4	18	16	9
