 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	23.704	67.301	144	99	1572425	10919.618	5152.854	9384.500	4620	25007	726.972	389.035	5.118	1.594	0.320	1.574	726.977	388.973	5.133	724	385	3	7	9	5
2	31.112	89.778	189	155	1513119	8005.920	2523.947	7719.000	4622	15333	897.545	393.148	4.481	1.625	0.399	1.691	897.560	393.107	4.485	893	389	3	10	10	4
3	51.853	105.706	315	205	3527680	11198.984	5189.627	9327.000	4651	25086	812.406	403.721	4.451	2.092	0.470	2.010	812.293	403.828	4.471	805	399	3	16	9	4
4	20.577	57.061	125	87	1678904	13431.232	7707.694	11570.000	4639	37567	724.832	434.472	4.600	1.536	0.267	1.551	724.989	434.445	4.655	721	431	3	8	7	5
5	9.712	35.685	59	46	652309	11056.085	5621.233	9196.000	4773	24813	895.915	463.492	4.831	1.170	0.267	1.139	895.949	463.461	4.800	893	461	3	6	6	4
6	18.437	60.059	112	95	960605	8576.830	3014.348	8015.500	4663	18043	545.643	537.277	4.750	1.515	0.516	1.502	545.477	537.331	4.707	541	534	3	11	8	4
7	21.071	60.196	128	105	1132873	8850.570	3421.128	8062.000	4650	21171	562.539	373.047	5.844	1.453	0.321	1.407	562.525	373.047	5.800	559	369	4	8	9	4
8	23.046	66.056	140	127	1028819	7348.707	1927.910	6995.000	4641	12197	472.671	390.350	5.221	1.485	0.408	1.498	472.684	390.363	5.227	467	386	4	11	9	3
9	25.680	72.126	156	125	1379207	8841.070	3250.887	8176.500	4666	19169	880.647	394.551	5.795	1.564	0.399	1.544	880.520	394.532	5.742	875	391	4	11	8	4
10	11.688	40.269	71	66	553686	7798.395	1833.855	8037.000	4706	12062	805.859	396.873	5.437	1.124	0.313	1.091	805.889	396.919	5.431	802	394	4	8	6	4
11	11.358	38.097	69	56	536716	7778.493	2202.981	7538.000	4679	13460	797.696	406.261	5.116	1.180	0.202	1.172	797.668	406.198	5.143	795	404	4	7	6	4
12	8.231	41.407	50	49	309631	6192.620	1513.011	5598.500	4621	10357	579.740	412.340	4.860	1.224	0.451	1.229	579.670	412.341	4.870	576	408	4	8	9	3
13	24.528	69.954	149	112	1473357	9888.302	4018.176	9711.000	4637	20414	356.349	415.315	5.336	1.590	0.390	1.615	356.383	415.380	5.366	351	412	4	11	7	4
14	12.017	40.510	73	71	474056	6493.918	1335.426	6440.000	4624	10815	819.973	433.151	4.575	1.158	0.380	1.113	819.974	433.268	4.593	818	429	4	5	10	3
15	18.766	62.576	114	105	847482	7434.053	1861.834	7339.000	4622	12218	857.623	433.939	5.526	1.406	0.454	1.391	857.656	433.988	5.526	853	430	4	10	9	4
16	14.157	40.614	86	69	704164	8187.954	2824.808	7329.500	4634	16677	303.500	436.547	5.128	1.249	0.184	1.233	303.433	436.555	5.161	301	434	4	6	7	3
17	9.218	34.684	56	50	419756	7495.643	2386.000	6759.000	4712	14709	630.107	436.786	5.071	1.101	0.256	1.122	630.076	436.844	5.091	628	434	4	6	6	3
18	3.457	17.963	21	21	150111	7148.143	1935.729	6723.000	5021	12777	757.952	452.952	4.524	0.747	0.175	0.721	757.971	453.022	4.540	757	451	4	3	5	2
19	15.145	45.684	92	67	1116944	12140.695	7101.642	9537.500	4641	30973	888.478	457.815	5.565	1.409	0.268	1.470	888.498	457.782	5.595	886	455	4	6	7	4
20	19.918	55.712	121	119	834205	6894.256	1497.156	6837.000	4726	10796	685.058	475.893	5.488	1.380	0.468	1.367	685.111	475.991	5.464	681	471	4	9	11	3
21	21.729	66.059	132	101	1388804	10521.242	5071.464	9761.000	4640	29246	736.424	474.220	5.273	1.588	0.425	1.623	736.287	474.298	5.278	731	472	4	12	5	4
22	28.149	76.366	171	141	1534813	8975.515	2993.388	8596.000	4732	17563	440.251	483.842	5.205	1.658	0.519	1.622	440.046	483.804	5.266	434	480	4	14	8	4
23	30.289	80.298	184	136	1957477	10638.462	4417.048	9758.500	4627	25714	784.674	489.690	5.592	1.703	0.399	1.725	784.496	489.512	5.641	780	485	4	11	10	5
24	19.589	58.232	119	91	1076440	9045.714	3424.779	8555.000	4619	17114	297.092	490.983	5.840	1.456	0.307	1.449	297.053	491.009	5.798	294	487	4	7	9	4
25	11.029	51.750	67	66	475663	7099.448	1679.416	6854.000	4670	12130	279.164	495.896	5.612	1.358	0.513	1.312	279.343	495.783	5.594	274	493	4	10	8	4
26	15.803	57.784	96	88	712675	7423.698	1844.888	7455.500	4617	11410	408.708	556.573	5.562	1.320	0.415	1.271	408.775	556.570	5.542	404	553	4	10	8	4
27	13.334	48.819	81	80	508211	6274.210	1196.977	5946.000	4675	9380	394.642	571.667	5.420	1.200	0.360	1.242	394.575	571.629	5.397	391	568	4	9	8	3
28	3.951	29.099	24	24	125423	5225.958	560.677	5175.000	4639	7118	750.583	375.417	5.208	0.997	0.349	1.044	750.603	375.444	5.202	748	372	5	7	6	2
29	17.284	56.887	105	84	829371	7898.771	2911.378	6899.000	4667	18165	356.990	429.743	5.971	1.393	0.346	1.339	357.063	429.686	5.962	353	426	5	9	9	3
30	17.778	57.473	108	99	825502	7643.537	1581.830	7669.000	4634	12821	432.111	427.352	6.639	1.359	0.421	1.368	432.097	427.380	6.637	428	423	5	9	9	4
31	2.798	17.411	17	17	98166	5774.471	1068.648	5557.000	4635	8645	762.824	425.706	5.941	0.855	0.399	0.862	762.820	425.728	5.948	761	423	5	5	7	2
32	1.811	14.894	11	11	57035	5185.000	506.807	5019.000	4632	6153	189.455	430.091	5.909	0.749	0.338	0.749	189.474	430.093	5.919	188	428	5	4	6	2
33	5.926	27.306	36	36	216466	6012.944	1026.954	6020.000	4705	8589	287.111	441.194	5.611	0.914	0.280	0.922	287.091	441.072	5.622	285	438	5	5	7	2
34	4.115	23.892	25	25	143818	5752.720	834.858	5676.000	4672	7593	158.480	446.240	5.840	0.957	0.335	1.046	158.602	446.212	5.848	155	444	5	7	5	2
35	24.034	64.058	146	113	1245965	8534.007	2679.275	8160.500	4651	16279	405.301	452.342	6.082	1.492	0.301	1.487	405.241	452.415	6.137	401	449	5	10	8	4
36	13.169	49.923	80	70	629077	7863.462	2327.369	7357.500	4716	12897	455.400	454.038	5.787	1.312	0.432	1.280	455.398	454.097	5.738	453	450	5	7	10	3
37	6.914	43.649	42	42	248335	5912.738	1117.437	5785.000	4627	8432	255.452	466.286	6.024	1.391	0.510	1.404	255.315	466.173	6.024	252	462	5	9	9	3
38	18.766	56.542	114	93	879053	7710.991	2372.993	7180.000	4676	14332	226.772	469.553	6.088	1.433	0.342	1.377	226.674	469.513	6.114	222	467	5	10	7	3
39	8.889	51.509	54	53	313444	5804.519	955.262	5732.000	4687	9346	331.074	467.759	6.259	1.374	0.572	1.291	331.098	467.783	6.251	328	462	5	7	12	3
40	5.103	36.029	31	31	162700	5248.387	537.050	5102.000	4621	7152	870.806	485.323	5.516	1.117	0.417	0.987	870.697	485.294	5.530	867	483	5	9	6	2
41	18.272	52.992	111	85	1274521	11482.171	4863.375	10952.000	4655	26964	392.018	496.090	6.063	1.399	0.264	1.351	391.955	496.062	6.067	388	493	5	8	7	4
42	11.358	42.889	69	66	456294	6612.957	1435.498	6403.000	4627	12035	857.580	500.377	5.609	1.235	0.478	1.216	857.683	500.426	5.621	852	497	5	10	8	3
43	36.051	88.747	219	133	3489530	15933.927	11911.863	11672.000	4629	56282	709.900	504.995	7.361	1.929	0.387	1.875	710.067	505.055	7.336	706	501	5	9	9	6
44	57.450	143.807	349	227	4344765	12449.184	7017.369	10926.000	4619	33207	124.000	515.312	6.994	2.379	0.765	2.367	124.080	515.282	6.929	117	509	5	14	16	5
45	4.445	26.616	27	27	155025	5741.667	1038.589	5416.000	4651	8098	453.481	525.407	5.778	1.140	0.491	1.169	453.436	525.440	5.798	450	523	5	9	5	2
46	1.646	9.447	10	10	54387	5438.700	733.826	5272.000	4718	6992	461.000	524.100	5.900	0.513	0.214	0.517	461.062	524.112	5.913	460	523	5	3	3	2
47	10.206	40.132	62	53	496074	8001.193	2786.780	7288.000	4689	16469	206.613	592.548	6.081	1.153	0.243	1.118	206.545	592.580	6.100	204	590	5	7	6	4
