 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	4332	2358	4332	1431	51984	12	0	12	12	12	194.643	125.518	8.188	11.162	3.578	10.532	194.643	125.518	8.188	178	110	2	32	29	13
2	3268	1688	3268	988	98040	30	0	30	30	30	126.124	337.367	7.654	9.109	1.937	9.432	126.124	337.367	7.654	115	327	2	24	22	12
3	3233	1614	3233	948	200446	62	0	62	62	62	191.589	278.855	8.690	8.912	1.728	9.411	191.591	278.855	8.690	181	268	3	22	22	12
4	3382	1780	3382	1044	108224	32	0	32	32	32	231.349	374.895	8.006	9.374	2.199	9.638	231.349	374.895	8.006	220	360	3	23	27	11
5	3437	1830	3437	1091	130606	38	0	38	38	38	192.672	461.864	7.996	9.444	2.235	9.762	192.672	461.864	7.996	179	450	3	27	24	11
6	1674	1084	1674	653	93744	56	0	56	56	56	205.250	139.112	9.091	7.299	1.509	7.209	205.250	139.112	9.091	198	130	4	15	18	12
7	535	512	535	322	6955	13	0	13	13	13	193.609	144.123	8.138	4.952	1.363	4.671	193.609	144.123	8.138	191	139	4	7	15	10
8	2320	1542	2320	973	134560	58	0	58	58	58	205.202	154.935	8.504	8.842	2.867	8.632	205.202	154.935	8.504	192	145	4	28	20	10
9	2608	1674	2608	1032	44336	17	0	17	17	17	165.648	170.658	8.128	9.285	3.213	9.133	165.648	170.658	8.128	153	153	4	24	29	10
10	1538	1128	1538	678	29222	19	0	19	19	19	156.968	188.033	8.166	7.464	2.208	7.268	156.968	188.033	8.166	148	180	4	21	19	10
11	1910	1260	1910	799	34380	18	0	18	18	18	181.147	181.979	8.158	8.164	2.555	8.125	181.147	181.979	8.158	169	174	4	27	18	10
12	2172	1366	2172	843	43440	20	0	20	20	20	203.999	191.203	7.882	8.112	2.179	8.532	203.999	191.203	7.882	193	181	4	22	22	8
13	959	850	959	493	959	1	0	1	1	1	174.045	195.209	7.753	6.569	2.101	6.504	174.045	195.209	7.753	162	189	4	21	17	9
14	2776	1860	2776	1143	61072	22	0	22	22	22	282.566	200.530	8.410	9.611	3.049	9.786	282.566	200.530	8.410	271	186	4	24	30	10
15	315	324	315	188	630	2	0	2	2	2	291.502	222.778	6.832	3.979	0.976	3.859	291.502	222.778	6.832	288	217	4	7	11	6
16	1510	1038	1510	661	4530	3	0	3	3	3	286.605	238.689	7.361	7.248	2.115	7.557	286.605	238.689	7.361	277	229	4	18	20	7
17	4311	2504	4311	1595	258660	60	0	60	60	60	171.573	242.500	9.751	11.841	4.310	11.288	171.573	242.500	9.751	157	223	4	29	40	11
18	664	558	664	343	2656	4	0	4	4	4	155.964	244.864	6.768	5.209	1.234	5.230	155.964	244.864	6.768	150	237	4	12	14	7
19	4528	2704	4528	1678	267152	59	0	59	59	59	222.857	244.423	9.151	12.312	4.515	12.197	222.862	244.423	9.151	209	227	4	32	39	10
20	1071	832	1071	519	25704	24	0	24	24	24	161.941	255.732	8.008	6.392	1.796	6.105	161.941	255.732	8.008	151	251	4	19	10	10
21	2518	1496	2518	996	12590	5	0	5	5	5	130.819	286.772	7.055	8.740	2.493	9.222	130.819	286.772	7.055	118	276	4	26	21	7
22	1366	938	1366	603	36882	27	0	27	27	27	123.884	307.539	7.663	7.020	2.016	7.028	123.884	307.539	7.663	116	298	4	14	21	8
23	2729	1858	2729	1092	16374	6	0	6	6	6	227.812	344.598	8.030	9.375	3.026	9.567	227.812	344.598	8.030	216	333	4	30	27	10
