 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	6866	3628	6866	2126	768992	112	0	112	112	112	948.347	506.573	8.105	12.921	3.909	13.041	948.387	506.574	8.105	926	486	1	36	40	14
2	6145	4016	6145	2275	675950	110	0	110	110	110	974.028	506.708	8.234	13.619	4.833	13.046	974.032	506.707	8.234	961	481	1	33	51	14
3	4176	2566	4176	1526	476064	114	0	114	114	114	990.131	517.240	8.618	11.611	4.720	10.705	990.129	517.241	8.618	978	490	1	24	45	14
4	1823	1264	1823	737	209645	115	0	115	115	115	1012.732	522.109	8.439	7.531	1.649	7.426	1012.735	522.109	8.439	1001	516	1	20	15	15
5	5924	4216	5924	2234	704956	119	0	119	119	119	1005.725	543.026	8.495	12.646	3.869	12.908	1005.731	543.025	8.495	985	529	1	36	35	14
6	13944	7616	13944	4426	4489968	322	0	322	322	322	855.608	550.604	8.740	18.428	6.549	18.284	855.604	550.603	8.740	827	526	1	65	48	15
7	3221	2160	3221	1165	467045	145	0	145	145	145	924.269	594.240	7.459	9.698	2.703	9.528	924.267	594.245	7.459	913	584	1	27	27	14
8	4240	2206	4240	1313	1068480	252	0	252	252	252	775.269	610.456	8.305	10.243	2.370	10.097	775.272	610.456	8.305	764	598	1	24	27	15
9	3053	1834	3053	1123	192339	63	0	63	63	63	869.009	614.946	7.125	9.296	2.467	9.241	869.012	614.944	7.125	857	603	1	27	20	13
10	3838	2692	3838	1538	257146	67	0	67	67	67	872.123	631.273	6.906	11.286	4.000	10.958	872.126	631.270	6.906	856	624	1	37	24	14
11	5322	3338	5322	1889	808944	152	0	152	152	152	988.391	631.143	8.126	12.533	4.431	11.920	988.408	631.144	8.126	964	621	1	45	25	14
12	3093	1734	3093	1024	482508	156	0	156	156	156	922.517	648.465	8.134	8.987	1.801	9.251	922.524	648.465	8.134	910	637	1	22	23	13
13	9503	4960	9503	2958	1577498	166	0	166	166	166	956.823	666.757	7.937	15.280	5.311	14.992	956.824	666.759	7.937	944	639	1	34	53	15
14	3532	1958	3532	1141	632228	179	0	179	179	179	880.647	703.230	7.685	9.727	2.396	9.789	880.647	703.230	7.685	871	693	1	26	25	13
15	1989	1322	1989	770	358020	180	0	180	180	180	755.385	707.455	8.456	7.756	1.654	7.606	755.379	707.455	8.456	746	699	1	21	16	15
16	766	866	766	404	83494	109	0	109	109	109	902.640	498.230	7.629	5.643	1.468	5.666	902.638	498.230	7.629	894	493	2	18	12	12
17	2808	2166	2808	1240	311688	111	0	111	111	111	1014.928	499.122	8.065	11.417	5.000	11.092	1014.932	499.122	8.065	1008	472	2	13	44	13
18	9510	5082	9510	2953	1103160	116	0	116	116	116	923.656	526.391	7.862	15.007	4.743	15.294	923.644	526.392	7.862	898	505	2	52	43	13
19	2649	1740	2649	959	569535	215	0	215	215	215	843.706	529.289	8.453	8.833	2.260	8.520	843.706	529.289	8.453	831	516	2	25	22	13
20	4498	3244	4498	1791	976066	217	0	217	217	217	764.232	527.187	8.844	11.626	3.785	11.610	764.230	527.186	8.844	751	512	2	39	30	14
21	1861	1388	1861	779	219598	118	0	118	118	118	898.838	539.677	7.826	7.647	1.853	7.786	898.842	539.677	7.826	887	531	2	23	15	14
22	8910	5304	8910	3005	1095930	123	0	123	123	123	710.838	539.879	8.445	14.760	4.862	14.758	710.837	539.880	8.445	689	518	2	43	42	14
23	4221	2972	4221	1611	958167	227	0	227	227	227	953.270	551.570	8.845	11.052	3.442	11.169	953.271	551.568	8.845	941	536	2	33	26	14
24	3831	2148	3831	1281	195381	51	0	51	51	51	728.330	554.998	7.737	10.290	3.040	9.862	728.334	554.999	7.737	712	542	2	27	25	13
25	1004	920	1004	477	130520	130	0	130	130	130	635.051	558.888	8.061	6.072	1.366	6.144	635.048	558.888	8.061	628	552	2	17	15	14
26	1836	1292	1836	729	246024	134	0	134	134	134	937.845	564.882	7.822	7.492	1.614	7.533	937.848	564.883	7.822	930	557	2	15	22	14
27	1060	1258	1060	639	239560	226	0	226	226	226	603.076	555.279	9.013	7.648	3.034	7.370	603.075	555.279	9.013	599	540	2	15	31	14
28	2180	2044	2180	1063	989720	454	0	454	454	454	478.778	559.593	10.040	8.101	2.216	7.971	478.778	559.594	10.040	471	545	2	18	27	16
29	2834	1986	2834	1151	385424	136	0	136	136	136	920.324	575.725	7.988	9.820	3.613	9.337	920.309	575.725	7.988	894	564	2	42	21	13
30	6386	3578	6386	2131	2164854	339	0	339	339	339	514.109	561.930	9.035	12.833	3.915	12.403	514.109	561.931	9.035	504	542	2	26	39	15
31	4873	2832	4873	1643	677347	139	0	139	139	139	955.928	574.674	8.499	11.413	3.494	11.636	955.930	574.675	8.499	942	563	2	27	33	14
32	7062	3816	7062	2297	1631322	231	0	231	231	231	906.814	560.965	8.430	13.467	4.420	13.505	906.807	560.965	8.430	885	547	2	44	34	14
33	221	386	221	154	5304	24	0	24	24	24	985.946	566.873	6.204	3.953	1.282	3.977	985.946	566.873	6.204	982	561	2	11	11	9
34	2828	1848	2828	1037	670236	237	0	237	237	237	817.231	569.301	8.761	9.031	2.460	8.949	817.231	569.302	8.761	809	557	2	19	28	14
35	2826	1968	2826	1146	389988	138	0	138	138	138	444.155	566.473	8.618	10.105	4.115	9.526	444.154	566.473	8.618	435	542	2	15	41	14
36	5995	3626	5995	2049	2044295	341	0	341	341	341	460.252	569.517	9.177	12.317	3.706	11.870	460.257	569.516	9.177	450	548	2	29	45	16
37	4313	2516	4313	1504	608133	141	0	141	141	141	365.875	577.736	7.523	11.309	4.029	10.724	365.873	577.736	7.523	341	562	2	41	30	12
38	1631	1550	1631	790	92967	57	0	57	57	57	794.934	587.800	6.768	7.898	2.548	7.909	794.928	587.800	6.768	779	578	2	26	21	13
39	1116	1310	1116	627	272304	244	0	244	244	244	876.194	585.384	7.933	7.503	3.121	6.436	876.192	585.384	7.933	863	575	2	28	20	14
40	3527	3014	3527	1567	507888	144	0	144	144	144	1009.783	588.865	7.710	11.005	3.997	10.829	1009.762	588.865	7.710	997	570	2	24	38	13
41	5137	2888	5137	1652	1299661	253	0	253	253	253	984.476	611.001	8.614	11.679	3.815	11.629	984.481	611.000	8.614	965	598	2	37	26	13
42	3178	1994	3178	1111	470344	148	0	148	148	148	844.323	618.880	7.889	9.261	2.183	9.696	844.317	618.880	7.889	829	606	2	27	24	14
43	6419	3498	6419	2036	1649683	257	0	257	257	257	798.018	623.037	8.314	13.398	5.018	12.822	797.992	623.069	8.314	782	606	2	46	32	14
44	2110	1892	2110	982	310170	147	0	147	147	147	809.519	606.677	7.697	9.550	3.689	9.014	809.519	606.677	7.697	795	592	2	34	27	12
45	2614	1968	2614	1138	656114	251	0	251	251	251	882.180	604.001	8.523	10.219	4.000	9.795	882.180	604.001	8.523	871	588	2	22	36	13
46	273	446	273	200	546	2	0	2	2	2	901.689	627.465	5.234	4.636	1.990	4.182	901.689	627.465	5.234	899	620	2	7	19	8
47	3599	2648	3599	1417	935740	260	0	260	260	260	839.620	637.960	8.177	10.321	3.115	10.314	839.615	637.961	8.177	824	623	2	32	29	14
48	1718	1042	1718	700	453552	264	0	264	264	264	939.257	646.345	8.425	7.078	1.044	7.190	939.247	646.345	8.425	933	638	2	13	15	13
49	3643	2602	3643	1395	950823	261	0	261	261	261	803.781	644.053	8.516	10.439	3.245	10.345	803.781	644.056	8.516	783	633	2	35	26	13
50	4262	2886	4262	1584	311126	73	0	73	73	73	996.226	657.360	7.615	11.302	3.596	11.259	996.225	657.361	7.615	980	643	2	34	33	12
51	3822	2176	3822	1330	611520	160	0	160	160	160	934.139	664.426	8.345	10.088	2.604	10.125	934.135	664.426	8.345	921	654	2	25	28	13
