 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	2579	1632	2579	1042	10316	4	0	4	4	4	827.954	550.646	5.306	9.221	2.945	9.239	827.954	550.646	5.306	818	539	1	24	28	9
2	4948	2662	4948	1780	257296	52	0	52	52	52	806.598	563.988	6.065	11.954	3.930	11.970	806.577	563.988	6.065	793	546	1	26	41	10
3	1030	792	1030	490	5150	5	0	5	5	5	834.368	560.457	5.410	6.397	1.820	6.061	834.368	560.457	5.410	829	555	1	12	20	9
4	3149	2130	3149	1308	66129	21	0	21	21	21	755.065	473.222	6.203	10.466	3.882	10.340	755.052	473.222	6.203	742	455	2	25	38	9
5	3371	2180	3371	1362	613522	182	0	182	182	182	800.824	472.265	6.433	10.236	3.183	10.491	800.827	472.264	6.433	786	457	2	31	31	10
6	2416	2040	2416	1126	57984	24	0	24	24	24	714.375	475.718	6.314	9.578	3.343	9.676	714.375	475.718	6.314	702	458	2	30	31	10
7	3630	2068	3630	1335	98010	27	0	27	27	27	779.385	483.596	6.471	10.262	3.106	10.279	779.396	483.598	6.471	767	470	2	30	24	10
8	1298	1144	1298	622	38940	30	0	30	30	30	840.581	491.476	6.317	7.139	2.255	6.938	840.581	491.476	6.317	831	479	2	18	23	10
9	1176	968	1176	557	52920	45	0	45	45	45	755.738	536.893	6.117	6.845	2.085	6.498	755.734	536.892	6.117	744	527	2	20	22	9
10	1444	1140	1444	689	67868	47	0	47	47	47	788.616	544.242	5.916	7.594	2.453	7.829	788.622	544.242	5.916	781	532	2	21	21	9
11	2906	1802	2906	1147	139488	48	0	48	48	48	746.562	550.926	6.147	9.578	3.010	9.789	746.562	550.926	6.147	732	540	2	28	26	9
12	1769	1144	1769	789	86681	49	0	49	49	49	768.972	551.828	6.314	7.734	2.130	7.808	768.965	551.828	6.314	760	543	2	20	18	9
13	960	778	960	499	48000	50	0	50	50	50	783.994	557.319	5.758	6.237	1.827	6.184	783.992	557.319	5.758	778	546	2	14	18	9
14	3010	1902	3010	1246	595980	198	0	198	198	198	771.325	568.238	6.267	10.704	4.354	9.914	771.328	568.237	6.267	749	561	2	45	17	10
15	1499	1016	1499	624	80946	54	0	54	54	54	869.256	575.606	6.042	6.988	1.697	7.059	869.264	575.606	6.042	860	568	2	20	15	9
16	3867	2562	3867	1614	270690	70	0	70	70	70	820.991	614.220	6.354	11.955	4.757	11.321	820.999	614.221	6.354	807	590	2	27	47	9
17	1306	924	1306	577	87502	67	0	67	67	67	781.439	610.781	5.914	6.759	1.809	6.768	781.443	610.781	5.914	772	605	2	21	13	9
18	1346	970	1346	632	102296	76	0	76	76	76	764.456	619.669	5.644	7.159	2.204	7.082	764.459	619.669	5.644	758	610	2	14	23	8
19	4881	2628	4881	1699	1034772	212	0	212	212	212	781.209	633.592	6.823	11.469	3.399	11.691	781.205	633.593	6.823	766	617	2	33	35	11
20	5104	2948	5104	1887	413424	81	0	81	81	81	717.998	634.865	6.409	12.160	3.987	12.509	717.994	634.865	6.409	704	615	2	31	36	10
21	1551	1090	1551	655	134937	87	0	87	87	87	704.405	672.983	5.727	7.178	1.855	7.407	704.408	672.983	5.727	694	663	2	18	21	9
22	1842	1240	1842	767	156570	85	0	85	85	85	685.905	666.034	6.033	7.723	2.165	8.155	685.902	666.035	6.033	677	654	2	20	23	9
23	2573	1694	2573	1099	584071	227	0	227	227	227	780.317	681.083	6.394	9.174	2.676	9.348	780.319	681.083	6.394	771	668	2	23	28	10
24	2434	1814	2434	1100	223928	92	0	92	92	92	875.237	692.802	6.164	9.484	3.197	9.659	875.250	692.803	6.164	865	682	2	28	23	9
25	1311	960	1311	666	7866	6	0	6	6	6	758.021	704.620	5.658	7.001	1.999	7.277	758.021	704.620	5.658	751	697	2	16	17	7
26	3245	2148	3245	1324	314765	97	0	97	97	97	679.771	713.627	6.431	10.135	3.168	10.523	679.768	713.625	6.431	663	703	2	34	28	9
27	3016	1808	3016	1100	720824	239	0	239	239	239	849.750	722.994	6.419	9.551	3.019	9.603	849.748	722.998	6.419	838	709	2	25	31	10
28	2271	1684	2271	1058	233913	103	0	103	103	103	828.362	739.918	6.196	10.557	4.457	10.266	828.363	739.919	6.196	822	721	2	18	39	9
29	4781	2942	4781	1971	482881	101	0	101	101	101	917.658	736.319	6.555	12.957	5.158	12.832	917.655	736.318	6.555	900	722	2	44	36	9
30	10050	4736	10050	3274	1185900	118	0	118	118	118	994.876	779.315	6.373	15.922	5.380	16.345	994.880	779.319	6.373	972	752	2	46	47	10
31	1802	1312	1802	798	203626	113	0	113	113	113	926.498	770.401	6.405	7.880	2.404	7.865	926.497	770.400	6.405	915	762	2	25	17	9
32	3086	1906	3086	1216	811618	263	0	263	263	263	752.371	778.077	6.652	9.741	3.030	9.956	752.371	778.078	6.652	737	767	2	33	25	9
33	2757	1812	2757	1124	352896	128	0	128	128	128	885.604	807.366	5.969	9.651	3.245	9.420	885.604	807.366	5.969	868	799	2	34	21	9
34	2273	1494	2273	920	293217	129	0	129	129	129	987.446	808.222	6.449	8.582	2.422	8.788	987.447	808.219	6.449	977	799	2	23	22	10
35	3305	1970	3305	1308	439565	133	0	133	133	133	745.861	823.496	6.526	10.081	3.157	10.213	745.860	823.498	6.526	733	813	2	30	25	9
36	3902	2136	3902	1428	526770	135	0	135	135	135	952.083	823.150	6.384	10.507	3.109	10.961	952.082	823.146	6.384	939	808	2	28	31	9
