 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	3202	1934	3202	1235	51232	16	0	16	16	16	437.408	52.858	9.123	9.952	3.136	10.128	437.408	52.858	9.123	426	40	3	28	27	11
2	874	710	874	469	249090	285	0	285	285	285	487.256	226.293	9.564	6.175	2.074	5.928	487.256	226.293	9.564	484	217	3	7	21	12
3	3441	2070	3441	1282	75702	22	0	22	22	22	341.227	312.233	8.244	10.027	3.117	9.898	341.227	312.233	8.244	327	302	3	33	23	11
4	3260	2358	3260	1436	81500	25	0	25	25	25	400.068	350.926	8.845	11.053	4.188	10.256	400.060	350.926	8.845	392	331	3	26	43	11
5	3707	1920	3707	1208	533808	144	0	144	144	144	240.318	428.002	8.809	9.841	2.504	10.188	240.318	428.002	8.809	229	417	3	25	26	12
6	4881	2520	4881	1575	854175	175	0	175	175	175	255.902	607.686	9.080	11.438	3.480	11.224	255.903	607.688	9.080	242	590	3	26	34	12
7	2013	1344	2013	793	362340	180	0	180	180	180	356.761	634.451	8.878	7.872	1.898	7.861	356.756	634.450	8.878	344	623	3	20	21	12
8	6684	3580	6684	2230	274044	41	0	41	41	41	381.654	637.610	9.268	13.756	4.924	13.865	381.646	637.611	9.268	363	612	3	39	43	12
9	1665	1396	1665	785	313020	188	0	188	188	188	260.281	683.974	8.047	7.841	2.415	8.109	260.283	683.976	8.047	250	671	3	20	23	11
10	2662	1606	2662	950	149072	56	0	56	56	56	290.698	808.801	8.126	8.602	1.996	8.828	290.698	808.801	8.126	282	798	3	21	22	12
11	3048	1988	3048	1171	630936	207	0	207	207	207	333.924	808.760	9.543	10.028	3.491	10.004	333.926	808.759	9.543	317	798	3	33	22	12
12	3183	1910	3183	1141	684345	215	0	215	215	215	300.564	851.302	8.853	9.719	2.842	9.807	300.565	851.303	8.853	290	839	3	23	27	12
13	1887	1318	1887	820	22644	12	0	12	12	12	352.630	854.503	6.899	7.899	2.141	8.298	352.630	854.503	6.899	343	843	3	20	23	9
14	3340	2448	3340	1384	210420	63	0	63	63	63	318.044	871.309	8.904	10.638	3.551	10.886	318.049	871.310	8.904	297	857	3	35	29	11
15	1596	1084	1596	632	97356	61	0	61	61	61	340.253	867.182	8.581	7.101	1.587	7.423	340.249	867.182	8.581	332	858	3	18	18	10
16	11220	5812	11220	3684	4229940	377	0	377	377	377	334.799	897.890	9.356	17.558	6.348	17.855	334.799	897.891	9.356	304	877	3	58	48	13
17	3489	2602	3489	1543	785025	225	0	225	225	225	362.405	923.333	9.204	12.367	5.560	11.404	362.403	923.331	9.204	339	915	3	51	19	12
18	2588	1558	2588	907	590064	228	0	228	228	228	183.337	941.511	9.372	8.494	1.769	8.674	183.334	941.512	9.372	173	930	3	20	23	13
19	5972	3568	5972	2188	1415364	237	0	237	237	237	398.726	985.497	9.431	13.364	4.789	13.303	398.726	985.498	9.431	372	968	3	46	42	12
20	4492	2354	4492	1537	341392	76	0	76	76	76	456.013	17.213	9.242	11.003	3.146	11.302	456.026	17.213	9.242	444	5	4	28	27	11
21	5965	3018	5965	1968	465270	78	0	78	78	78	429.703	24.125	9.397	12.515	3.915	12.748	429.711	24.125	9.397	412	5	4	31	36	11
22	3030	1866	3030	1137	239370	79	0	79	79	79	517.120	30.119	9.644	9.536	3.021	9.282	517.124	30.119	9.644	509	16	4	21	31	11
23	2154	1418	2154	884	32310	15	0	15	15	15	500.389	27.719	8.672	8.277	2.377	8.314	500.389	27.719	8.672	486	17	4	23	25	10
24	2090	1330	2090	785	169290	81	0	81	81	81	531.810	39.125	9.190	7.900	1.954	8.193	531.806	39.125	9.190	520	28	4	21	22	10
25	3072	1826	3072	1104	1250304	407	0	407	407	407	578.557	28.674	10.791	9.236	2.465	9.742	578.558	28.674	10.791	566	13	4	25	28	13
26	1200	896	1200	542	96000	80	0	80	80	80	559.266	34.243	9.828	6.769	1.986	6.590	559.266	34.243	9.828	549	29	4	20	10	11
27	4762	2436	4762	1600	395246	83	0	83	83	83	413.414	45.693	9.930	11.149	3.174	11.157	413.418	45.693	9.930	398	31	4	32	30	12
28	2759	1868	2759	1103	678714	246	0	246	246	246	561.717	48.557	9.739	9.132	2.586	9.133	561.718	48.557	9.739	549	40	4	27	23	11
29	2153	1492	2153	851	878424	408	0	408	408	408	582.148	48.827	10.570	8.010	1.952	8.201	582.154	48.827	10.570	572	39	4	22	19	12
30	3573	2040	3573	1255	875385	245	0	245	245	245	603.785	38.867	10.347	9.965	2.724	10.273	603.782	38.867	10.347	591	29	4	28	24	12
31	1529	996	1529	622	131494	86	0	86	86	86	575.502	63.415	8.719	6.910	1.355	7.106	575.508	63.415	8.719	567	57	4	17	16	11
32	3177	1850	3177	1079	270045	85	0	85	85	85	533.004	62.201	9.672	9.218	2.336	9.749	533.000	62.201	9.672	521	50	4	25	26	11
33	3120	1772	3120	1190	280800	90	0	90	90	90	563.742	86.422	8.829	9.676	2.995	9.521	563.736	86.422	8.829	553	72	4	22	29	11
34	990	772	990	464	87120	88	0	88	88	88	526.750	84.717	9.225	6.019	1.477	6.141	526.750	84.717	9.225	520	77	4	13	17	9
35	1670	1102	1670	713	155310	93	0	93	93	93	555.366	103.400	8.820	7.501	2.110	7.343	555.365	103.400	8.820	551	93	4	11	25	11
36	2953	1812	2953	1040	271676	92	0	92	92	92	440.721	101.199	9.506	9.234	2.478	9.092	440.729	101.199	9.506	423	91	4	34	20	12
37	3835	2216	3835	1354	977925	255	0	255	255	255	538.898	100.638	9.941	10.255	2.734	10.296	538.889	100.638	9.941	522	91	4	28	24	12
38	3705	2026	3705	1313	978120	264	0	264	264	264	406.027	132.658	10.030	10.115	2.920	10.000	406.018	132.658	10.030	395	115	4	22	33	12
39	3892	2508	3892	1468	373632	96	0	96	96	96	479.051	133.972	9.603	11.243	3.949	11.026	479.051	133.972	9.603	464	120	4	28	37	11
