 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	2197	1722	2197	999	32955	15	0	15	15	15	529.670	10.388	6.863	10.323	4.570	9.625	529.670	10.388	6.863	512	5	2	40	17	11
2	4698	2118	4698	1275	615438	131	0	131	131	131	518.797	243.056	7.995	10.252	2.090	10.854	518.796	243.055	7.995	507	231	2	25	26	13
3	2355	1628	2355	984	40035	17	0	17	17	17	607.439	16.904	7.688	8.838	2.700	9.021	607.431	16.904	7.688	595	8	3	26	20	10
4	5052	2670	5052	1700	116196	23	0	23	23	23	454.552	56.068	7.298	11.769	3.908	11.625	454.565	56.068	7.298	439	41	3	41	33	10
5	1039	876	1039	536	19741	19	0	19	19	19	475.893	49.560	6.539	6.978	2.635	6.687	475.893	49.560	6.539	468	40	3	18	21	8
6	1776	1162	1776	798	35520	20	0	20	20	20	594.011	48.469	7.302	7.910	2.434	7.941	594.011	48.469	7.302	588	38	3	15	24	9
7	2408	1624	2408	1023	69832	29	0	29	29	29	465.085	72.609	6.802	9.136	3.071	9.025	465.077	72.609	6.802	448	63	3	29	23	9
8	2611	1978	2611	1143	65275	25	0	25	25	25	506.417	65.442	7.203	9.626	3.253	9.720	506.409	65.442	7.203	493	54	3	30	25	10
9	2049	1572	2049	986	63519	31	0	31	31	31	488.783	73.482	6.484	8.919	3.079	8.883	488.790	73.482	6.484	476	62	3	29	22	8
10	7643	4066	7643	2602	771943	101	0	101	101	101	407.627	105.874	7.507	14.448	4.972	14.593	407.624	105.874	7.507	392	87	3	42	44	11
11	934	824	934	489	1868	2	0	2	2	2	444.711	96.185	6.256	6.381	1.980	6.214	444.711	96.185	6.256	435	91	3	19	14	8
12	987	842	987	510	100674	102	0	102	102	102	458.561	100.274	7.846	6.237	1.648	6.204	458.563	100.274	7.846	451	92	3	16	16	10
13	3473	2360	3473	1368	347300	100	0	100	100	100	508.265	95.974	7.597	10.499	3.427	10.595	508.254	95.974	7.597	495	80	3	28	33	10
14	451	414	451	253	2706	6	0	6	6	6	482.204	181.996	6.450	4.464	0.937	4.500	482.204	181.996	6.450	478	177	3	10	10	7
15	3068	1688	3068	1018	165672	54	0	54	54	54	548.539	223.090	7.437	9.062	2.282	9.563	548.550	223.090	7.437	536	212	3	25	23	10
