 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	2943	1510	2943	860	341388	116	0	116	116	116	225.257	592.753	8.859	8.590	1.487	9.031	225.255	592.753	8.859	215	583	3	21	21	12
2	3955	1940	3955	1152	506240	128	0	128	128	128	128.958	688.561	8.990	9.768	2.072	10.247	128.958	688.561	8.990	117	677	3	24	25	13
3	1913	1184	1913	702	24869	13	0	13	13	13	217.639	39.597	8.186	7.537	1.805	7.902	217.639	39.597	8.186	208	31	4	20	19	9
4	2941	1804	2941	1073	55879	19	0	19	19	19	79.776	144.337	7.978	9.269	2.740	9.558	79.776	144.337	7.978	69	131	4	22	28	10
5	808	686	808	410	808	1	0	1	1	1	208.880	156.333	6.954	5.898	1.829	5.821	208.880	156.333	6.954	201	151	4	18	11	7
6	501	506	501	293	3507	7	0	7	7	7	209.138	165.014	7.104	5.206	1.838	4.751	209.138	165.014	7.104	201	162	4	18	8	7
7	1822	1186	1822	696	40084	22	0	22	22	22	90.314	168.492	7.975	7.472	1.866	7.930	90.314	168.492	7.975	81	159	4	20	20	9
8	3916	1856	3916	1092	638308	163	0	163	163	163	63.966	170.798	9.935	9.570	1.892	10.098	63.968	170.798	9.935	52	159	4	24	24	12
9	1127	814	1127	504	9016	8	0	8	8	8	116.350	172.090	7.623	6.338	1.685	6.515	116.350	172.090	7.623	108	165	4	19	14	7
10	3339	1664	3339	988	287154	86	0	86	86	86	246.449	191.406	9.407	9.128	1.772	9.452	246.454	191.406	9.407	236	181	4	22	22	12
11	3318	2108	3318	1175	295302	89	0	89	89	89	246.616	239.433	8.807	10.582	3.832	10.309	246.613	239.433	8.807	236	226	4	22	34	11
12	1571	980	1571	576	51843	33	0	33	33	33	241.118	325.178	8.384	6.884	1.177	6.924	241.118	325.178	8.384	234	317	4	16	18	10
13	1818	1100	1818	650	178164	98	0	98	98	98	253.241	331.063	8.793	7.308	1.444	7.387	253.239	331.063	8.793	244	322	4	18	19	10
14	1104	878	1104	525	12144	11	0	11	11	11	87.487	363.816	7.396	6.526	1.932	6.416	87.487	363.816	7.396	78	356	4	19	14	7
15	4176	2214	4176	1400	146160	35	0	35	35	35	222.645	393.251	8.428	10.600	3.175	10.848	222.652	393.251	8.428	209	378	4	28	32	10
16	5292	2600	5292	1597	899640	170	0	170	170	170	93.844	414.216	9.275	11.786	3.763	11.658	93.841	414.217	9.275	75	400	4	35	30	12
17	2640	1646	2640	1009	100320	38	0	38	38	38	257.602	415.534	7.861	8.946	2.548	9.311	257.602	415.534	7.861	245	405	4	29	25	9
18	2398	1378	2398	804	103114	43	0	43	43	43	100.915	508.551	8.487	8.143	1.826	8.537	100.915	508.551	8.487	91	499	4	21	21	10
19	2155	1326	2155	812	99130	46	0	46	46	46	129.099	556.622	8.061	7.984	2.165	8.557	129.099	556.622	8.061	119	546	4	21	22	8
20	4006	2296	4006	1487	476714	119	0	119	119	119	124.746	652.127	8.720	10.782	3.411	11.035	124.749	652.128	8.720	108	640	4	34	25	10
21	3257	2172	3257	1325	175878	54	0	54	54	54	281.240	724.205	8.041	10.358	3.531	10.465	281.245	724.205	8.041	267	713	4	35	24	9
22	3873	1802	3873	1124	739743	191	0	191	191	191	264.663	1006.391	9.699	9.606	2.032	9.800	264.665	1006.368	9.699	252	996	4	26	20	12
23	587	558	587	323	7044	12	0	12	12	12	239.915	32.477	7.949	5.190	1.639	5.178	239.915	32.477	7.949	232	28	5	17	11	7
24	1250	1176	1250	676	2500	2	0	2	2	2	131.690	51.374	7.368	7.596	3.111	7.496	131.690	51.374	7.368	122	42	5	26	20	6
25	870	740	870	446	12180	14	0	14	14	14	244.776	45.501	7.813	5.904	1.672	6.191	244.776	45.501	7.813	237	38	5	17	16	6
26	1146	874	1146	514	3438	3	0	3	3	3	229.310	55.928	7.548	6.404	1.766	6.745	229.310	55.928	7.548	220	48	5	19	16	6
27	1320	942	1320	544	19800	15	0	15	15	15	70.995	63.684	8.107	6.665	1.610	6.902	70.995	63.684	8.107	62	55	5	19	18	7
28	1410	1012	1410	623	7050	5	0	5	5	5	258.370	78.159	7.555	6.974	1.957	7.388	258.370	78.159	7.555	249	69	5	19	19	6
29	744	682	744	407	2976	4	0	4	4	4	70.204	79.770	7.496	5.577	1.572	5.904	70.204	79.770	7.496	63	74	5	14	13	7
30	1073	858	1073	518	17168	16	0	16	16	16	105.407	123.011	7.915	6.323	1.749	6.756	105.407	123.011	7.915	97	115	5	17	16	7
31	2340	1764	2340	1052	39780	17	0	17	17	17	245.859	130.397	7.943	9.301	3.495	9.381	245.859	130.397	7.943	231	118	5	28	31	8
32	1809	1186	1809	731	32562	18	0	18	18	18	45.897	143.363	8.138	7.524	1.997	7.950	45.897	143.363	8.138	36	134	5	20	20	8
33	1268	936	1268	544	105244	83	0	83	83	83	104.739	139.817	8.942	6.598	1.668	6.991	104.739	139.817	8.942	96	132	5	18	17	8
34	1018	808	1018	477	6108	6	0	6	6	6	126.611	152.442	7.448	6.159	1.678	6.553	126.611	152.442	7.448	118	145	5	18	16	6
35	982	796	982	455	19640	20	0	20	20	20	194.769	163.937	7.947	6.184	1.776	6.133	194.769	163.937	7.947	189	155	5	14	19	7
36	1110	828	1110	477	25530	23	0	23	23	23	116.128	186.477	8.206	6.244	1.512	6.481	116.128	186.477	8.206	108	180	5	18	15	7
37	1169	844	1169	480	99365	85	0	85	85	85	53.583	187.853	8.930	6.302	1.412	6.559	53.583	187.853	8.930	46	180	5	16	17	8
38	2195	1392	2195	830	52680	24	0	24	24	24	229.827	207.251	8.642	8.099	2.162	8.556	229.827	207.251	8.642	219	196	5	23	23	8
39	1183	900	1183	547	29575	25	0	25	25	25	247.695	216.889	7.763	6.528	1.763	6.890	247.695	216.889	7.763	239	208	5	18	18	7
