 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	5915	3512	5915	2357	218855	37	0	37	37	37	400.080	544.685	5.962	15.196	6.540	14.426	400.071	544.685	5.962	369	532	2	60	27	9
2	5037	2862	5037	1898	261924	52	0	52	52	52	425.102	589.582	6.342	12.125	4.017	12.394	425.088	589.581	6.342	409	572	2	30	40	9
3	1533	1190	1533	699	6132	4	0	4	4	4	311.947	643.751	5.564	7.437	2.283	7.746	311.947	643.751	5.564	303	629	2	20	25	8
4	2061	1472	2061	947	282357	137	0	137	137	137	435.539	717.263	5.843	8.724	2.968	8.823	435.536	717.263	5.843	426	703	2	23	32	8
5	1708	1112	1708	744	269864	158	0	158	158	158	431.164	734.244	5.911	7.544	2.058	7.866	431.167	734.245	5.911	423	724	2	19	21	8
6	3114	1694	3114	1004	1152180	370	0	370	370	370	737.633	751.589	6.845	9.048	2.170	9.464	737.632	751.591	6.845	722	741	2	28	23	10
7	3501	2496	3501	1570	689697	197	0	197	197	197	445.640	772.066	5.720	11.158	3.843	11.413	445.639	772.066	5.720	427	755	2	32	36	8
8	976	796	976	495	10736	11	0	11	11	11	651.765	769.939	5.089	6.367	2.104	6.360	651.765	769.939	5.089	644	761	2	13	21	7
9	1317	1160	1317	690	15804	12	0	12	12	12	660.892	763.567	5.434	8.187	3.323	8.116	660.892	763.567	5.434	652	749	2	16	33	7
10	1822	1186	1822	750	397196	218	0	218	218	218	516.642	793.325	6.265	7.663	2.009	7.964	516.640	793.327	6.265	509	784	2	17	20	9
11	2692	1930	2692	1251	61916	23	0	23	23	23	405.658	504.044	5.634	10.214	3.793	10.070	405.664	504.045	5.634	388	493	3	35	30	7
12	963	830	963	510	20223	21	0	21	21	21	443.318	496.073	5.996	6.357	2.041	6.430	443.318	496.073	5.996	434	490	3	19	16	7
13	753	722	753	420	753	1	0	1	1	1	432.263	510.527	5.401	5.867	1.939	5.846	432.263	510.527	5.401	423	506	3	21	12	6
14	913	966	913	526	24651	27	0	27	27	27	415.962	517.578	5.677	6.752	2.591	6.714	415.962	517.578	5.677	407	507	3	17	25	7
15	1906	1306	1906	811	617544	324	0	324	324	324	269.150	516.556	6.639	8.265	2.672	8.141	269.147	516.555	6.639	256	509	3	25	17	8
16	1232	938	1232	570	2464	2	0	2	2	2	235.860	520.131	5.679	6.828	2.076	6.927	235.860	520.131	5.679	225	513	3	22	16	6
17	897	760	897	470	289731	323	0	323	323	323	289.106	512.932	6.706	6.185	1.998	5.982	289.107	512.932	6.706	282	507	3	20	15	7
18	1162	972	1162	589	33698	29	0	29	29	29	204.437	524.605	6.223	7.235	2.699	6.875	204.437	524.605	6.223	195	517	3	22	19	7
19	2516	1774	2516	1127	80512	32	0	32	32	32	364.715	527.835	6.240	9.280	2.919	9.674	364.715	527.835	6.240	352	515	3	27	27	7
20	1991	1454	1991	865	69685	35	0	35	35	35	257.838	537.495	6.323	8.532	3.074	8.501	257.839	537.495	6.323	240	527	3	30	23	7
21	3471	2356	3471	1540	1141959	329	0	329	329	329	297.801	536.825	6.768	11.339	4.247	11.222	297.801	536.825	6.768	284	516	3	26	41	8
22	2549	1920	2549	1214	104509	41	0	41	41	41	441.526	553.028	5.909	10.239	4.183	9.920	441.520	553.028	5.909	419	541	3	41	22	7
23	651	624	651	355	24738	38	0	38	38	38	228.032	548.187	6.269	5.500	1.660	5.323	228.032	548.187	6.269	222	539	3	13	16	7
24	1961	1424	1961	885	70596	36	0	36	36	36	198.345	546.859	6.656	8.315	2.714	8.578	198.345	546.859	6.656	187	535	3	25	24	8
25	1190	954	1190	633	46410	39	0	39	39	39	244.849	557.452	5.784	7.551	2.897	7.299	244.849	557.452	5.784	240	544	3	11	26	6
26	523	482	523	309	20920	40	0	40	40	40	255.222	552.866	5.967	4.906	1.385	4.890	255.222	552.866	5.967	251	545	3	11	14	7
27	1695	1280	1695	766	569520	336	0	336	336	336	357.271	560.640	6.652	7.866	2.451	7.912	357.271	560.639	6.652	346	548	3	20	24	8
28	1453	1204	1453	743	486755	335	0	335	335	335	375.681	558.525	6.706	8.009	3.282	7.596	375.682	558.525	6.706	367	547	3	30	23	8
29	1639	1182	1639	793	68838	42	0	42	42	42	318.817	556.677	6.562	7.988	2.624	8.002	318.817	556.677	6.562	310	543	3	17	27	8
30	855	674	855	430	36765	43	0	43	43	43	193.492	563.553	6.395	6.035	1.781	5.969	193.492	563.553	6.395	189	556	3	11	17	8
31	2743	1730	2743	1099	927134	338	0	338	338	338	215.265	565.704	6.866	9.239	2.812	9.652	215.263	565.705	6.866	202	549	3	25	29	9
32	1533	1086	1533	707	67452	44	0	44	44	44	261.744	567.887	5.787	7.406	2.215	7.663	261.744	567.887	5.787	252	560	3	20	19	7
