 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	38.190	87.743	232	167	6559997	28275.850	10375.331	27177.500	13103	52050	847.909	101.358	3.056	1.787	0.381	1.840	847.886	101.353	3.072	844	96	1	9	12	5
2	10.865	38.235	66	64	1251077	18955.713	4104.657	18176.000	13297	35258	554.242	35.015	3.409	1.075	0.312	1.052	554.282	35.017	3.407	551	32	2	7	7	3
3	33.581	82.710	204	145	5523637	27076.652	11142.252	23282.500	13295	53744	641.196	46.926	3.681	1.733	0.330	1.751	641.076	46.899	3.688	635	43	2	12	10	4
4	23.375	63.265	142	110	3390151	23874.303	7778.727	21980.500	13121	42307	701.732	66.155	3.901	1.590	0.438	1.578	701.671	65.954	3.854	699	61	2	6	12	4
5	9.054	36.752	55	51	992678	18048.691	3967.175	17091.000	13294	28918	717.709	82.200	3.255	1.091	0.360	1.086	717.698	82.206	3.229	715	79	2	6	8	3
6	8.395	35.374	51	50	891339	17477.234	3758.855	16325.000	13123	28801	710.059	158.941	3.490	1.065	0.382	1.015	710.041	158.935	3.483	707	156	2	7	8	3
7	17.943	56.131	109	76	3405881	31246.615	14494.749	27205.000	13192	65535	592.394	180.734	4.119	1.598	0.527	1.443	592.466	180.650	4.167	590	178	2	6	7	6
8	16.791	51.647	102	85	2279878	22351.744	8002.127	20214.500	13185	41502	683.912	188.245	3.451	1.319	0.307	1.383	683.732	188.199	3.459	681	185	2	8	8	4
9	31.935	84.952	194	145	5804950	29922.422	11778.249	28934.000	13324	57378	798.304	211.490	3.830	1.868	0.581	1.901	798.179	211.620	3.844	793	206	2	11	12	4
10	42.141	114.567	256	199	6693475	26146.387	9883.824	24179.500	13096	55966	759.695	215.406	3.723	1.959	0.608	1.978	759.455	215.267	3.774	754	208	2	14	14	5
11	31.277	72.574	190	133	6429770	33840.895	15192.176	30916.500	13208	65535	635.547	354.805	4.300	1.690	0.250	1.705	635.648	354.741	4.272	631	352	2	10	8	5
12	8.066	32.650	49	49	902858	18425.674	3222.544	17778.000	13179	27782	662.510	31.204	3.510	1.046	0.327	1.049	662.582	31.244	3.498	660	28	3	7	7	2
13	10.865	40.614	66	66	1264937	19165.713	5249.347	17247.000	13189	34618	591.288	50.424	3.515	1.147	0.369	1.177	591.551	50.431	3.501	587	48	3	9	7	2
14	20.248	60.989	123	100	2856161	23220.820	7829.177	21517.000	13142	42166	800.179	86.293	4.667	1.487	0.379	1.482	800.143	86.289	4.650	798	81	3	6	11	4
15	22.223	69.298	135	116	2990409	22151.178	5869.281	21290.000	13367	36884	478.933	96.985	4.252	1.811	0.682	1.755	479.028	97.038	4.250	472	94	3	14	8	4
16	10.206	40.614	62	62	1212504	19556.516	3993.097	19581.500	13182	30300	501.210	98.452	3.516	1.312	0.453	1.390	501.178	98.442	3.520	496	96	3	11	6	2
17	53.993	119.185	328	227	8394278	25592.311	10240.441	22291.500	13124	57522	449.213	107.787	4.329	2.208	0.626	2.175	449.135	107.593	4.364	445	101	3	10	16	4
18	4.774	22.273	29	25	578647	19953.346	5796.717	17244.000	13179	33351	744.034	146.448	3.828	0.913	0.213	0.915	744.022	146.492	3.826	742	145	3	5	4	3
19	14.651	45.613	89	75	2118314	23801.281	9116.701	21612.000	13114	56064	580.214	157.348	4.045	1.345	0.350	1.254	580.298	157.287	4.081	578	153	3	6	10	3
20	9.712	40.269	59	59	1108935	18795.508	4441.904	17873.000	13106	28359	643.305	163.000	3.525	1.224	0.545	1.090	643.243	163.052	3.526	641	158	3	6	12	2
21	16.626	59.403	101	101	1863682	18452.297	3864.279	17708.000	13180	32000	593.584	192.644	3.733	1.701	0.793	1.657	593.825	192.849	3.767	588	188	3	12	12	3
22	8.066	31.960	49	42	957314	19537.020	5264.400	18275.000	13733	35653	587.980	204.429	4.184	1.065	0.240	1.075	587.937	204.401	4.193	586	201	3	5	8	3
23	8.066	33.995	49	46	983847	20078.510	5595.797	18402.000	13437	35304	523.082	214.918	3.714	1.066	0.319	1.030	522.983	215.022	3.699	519	212	3	8	6	3
24	10.041	37.753	61	55	1228203	20134.475	5340.758	19192.000	13102	34796	586.344	228.426	3.869	1.121	0.290	1.110	586.364	228.475	3.839	583	226	3	7	6	3
25	26.832	71.196	163	117	4804755	29477.025	12558.104	27794.000	13307	57984	492.313	259.644	4.258	1.647	0.381	1.661	492.419	259.655	4.241	487	257	3	11	7	4
26	14.980	44.372	91	79	2130889	23416.363	8015.319	22818.000	13145	43820	730.275	265.077	3.813	1.266	0.283	1.263	730.316	265.037	3.794	727	262	3	7	8	3
27	30.124	103.016	183	165	3386303	18504.389	4140.377	17393.000	13144	30795	760.749	289.732	3.770	1.735	0.527	1.786	760.733	289.764	3.789	755	284	3	13	12	3
28	22.223	62.643	135	126	2668190	19764.371	4637.503	19441.000	13105	33415	615.793	290.459	3.637	1.456	0.453	1.467	615.848	290.447	3.640	611	287	3	11	9	3
29	14.321	48.026	87	74	1633124	18771.541	4638.692	17195.000	13096	29285	398.379	292.264	3.989	1.283	0.277	1.252	398.404	292.324	3.993	396	288	3	6	9	3
30	9.054	35.718	55	49	1096300	19932.727	5428.545	18146.000	13104	36640	739.236	291.291	4.236	1.127	0.305	1.164	739.263	291.335	4.243	736	288	3	8	7	3
31	13.992	52.199	85	75	1807934	21269.812	6856.585	19675.000	13105	43527	602.071	297.271	3.859	1.455	0.492	1.435	602.194	297.470	3.859	598	292	3	9	10	3
32	33.252	80.883	202	139	5918630	29300.148	12614.989	25576.000	13121	65535	653.475	324.074	4.624	1.849	0.438	1.787	653.415	324.274	4.625	651	318	3	6	13	5
33	39.014	86.294	237	171	5842170	24650.506	9041.569	23354.000	13124	53465	362.241	329.540	4.308	1.828	0.413	1.814	362.070	329.467	4.347	357	326	3	13	8	4
34	20.083	62.954	122	115	2628707	21546.779	6287.780	21118.000	13247	40527	440.795	333.074	4.344	1.492	0.545	1.424	440.895	332.902	4.351	436	328	3	10	12	3
35	25.351	67.264	154	118	3817953	24791.902	8553.596	22723.000	13246	46143	511.727	329.929	4.935	1.543	0.330	1.532	511.576	329.909	4.917	507	325	3	10	10	4
36	26.338	74.746	160	130	4166794	26042.463	9169.765	25045.500	13104	52068	656.881	360.619	4.150	1.771	0.625	1.679	656.851	360.635	4.227	654	354	3	7	14	4
37	13.005	46.751	79	68	1500160	18989.367	5434.500	16889.000	13140	34724	416.089	365.127	4.203	1.251	0.301	1.248	416.233	365.031	4.217	413	362	3	7	8	3
38	9.712	44.957	59	56	1028784	17437.018	3569.064	16560.000	13185	30697	511.763	369.576	3.864	1.222	0.436	1.329	511.782	369.533	3.880	509	366	3	7	9	3
39	34.404	76.332	209	134	6836893	32712.406	14754.188	26950.000	13297	63154	482.890	375.560	4.517	1.767	0.208	1.770	482.886	375.589	4.504	479	371	3	9	10	4
40	10.041	41.200	61	57	1078274	17676.623	3671.780	17395.000	13301	27105	519.377	373.934	4.131	1.095	0.322	1.137	519.376	373.927	4.117	516	371	3	7	7	3
41	25.021	65.266	152	101	4588367	30186.625	14711.855	27111.000	13099	65535	397.329	377.691	5.250	1.632	0.271	1.642	397.287	377.731	5.175	393	375	3	10	7	5
42	27.326	75.024	166	118	4445855	26782.260	10978.708	22612.500	13123	53487	656.325	392.874	4.566	1.771	0.440	1.719	656.465	392.780	4.578	650	390	3	13	7	4
43	23.211	72.919	141	114	3306674	23451.588	8053.441	21965.000	13109	43384	695.844	408.043	4.624	1.610	0.417	1.590	695.750	408.139	4.620	691	403	3	11	10	4
44	26.338	68.335	160	108	5192418	32452.613	15704.305	29690.500	13162	65535	516.525	451.431	5.025	1.656	0.300	1.714	516.539	451.463	4.998	513	448	3	7	9	5
45	27.984	69.332	170	140	4212166	24777.447	8627.141	23090.000	13112	50524	384.324	471.606	4.794	1.568	0.355	1.600	384.313	471.573	4.762	380	468	3	10	8	4
46	21.235	60.196	129	103	3217208	24939.598	8734.077	24764.000	13174	40887	646.899	490.426	4.403	1.434	0.258	1.474	646.884	490.419	4.447	643	487	3	8	8	4
47	39.672	95.396	241	184	6199147	25722.602	9698.125	23941.000	13125	51237	474.950	563.722	4.759	1.821	0.416	1.814	474.911	563.777	4.745	468	560	3	14	10	4
48	23.704	63.369	144	107	3615721	25109.174	9660.308	22439.500	13172	54003	556.799	134.465	5.215	1.516	0.242	1.520	556.765	134.503	5.197	553	131	4	8	8	4
49	5.761	29.892	35	32	677380	19353.715	5593.603	17385.000	13143	32287	517.571	156.200	4.857	1.040	0.327	1.035	517.568	156.147	4.846	514	154	4	8	6	3
50	18.766	59.129	114	88	3017164	26466.352	11862.817	23238.500	13243	65158	406.175	163.509	5.404	1.524	0.349	1.549	405.980	163.429	5.447	403	160	4	10	8	4
51	3.457	19.894	21	21	350981	16713.381	3195.216	15592.000	13255	26699	772.381	182.571	4.619	0.848	0.305	0.800	772.367	182.573	4.638	770	180	4	6	6	2
52	15.968	53.956	97	97	1879293	19374.154	4876.752	17467.000	13160	33046	811.660	226.979	4.495	1.523	0.663	1.436	811.768	226.689	4.510	808	221	4	9	13	2
53	17.614	50.475	107	79	2619559	24481.859	9499.279	20965.000	13164	46565	695.346	236.327	5.355	1.476	0.302	1.476	695.268	236.318	5.357	693	233	4	7	7	4
54	10.041	33.580	61	61	1153376	18907.803	3466.458	18701.000	13582	26936	412.180	276.902	4.492	1.032	0.283	1.028	412.241	276.980	4.468	409	274	4	7	7	2
55	7.572	29.237	46	46	899727	19559.283	4238.645	19315.000	13242	29751	581.891	311.565	4.478	1.034	0.356	0.977	581.904	311.545	4.479	580	308	4	5	8	2
56	23.869	62.197	145	109	4059221	27994.627	9812.785	26656.000	13156	58101	755.255	322.924	5.903	1.527	0.284	1.521	755.380	322.959	5.937	751	320	4	9	7	5
57	2.469	15.343	15	15	231196	15413.066	1468.669	15348.000	13266	18176	576.867	324.933	4.533	0.762	0.217	0.724	576.896	324.930	4.549	575	323	4	4	5	2
58	21.894	65.162	133	101	3656337	27491.256	11494.354	24546.000	13117	62801	446.233	382.128	5.820	1.625	0.469	1.595	446.224	382.151	5.789	440	380	4	13	6	4
59	7.243	29.099	44	39	930700	21152.273	6296.064	19632.000	13204	36772	419.182	395.591	5.114	1.064	0.266	1.094	419.222	395.529	5.141	417	393	4	5	6	3
60	16.955	70.540	103	101	1957250	19002.428	4203.934	18301.000	13109	29902	557.534	435.845	5.330	1.663	0.716	1.660	557.624	435.510	5.380	553	430	4	9	13	4
61	24.034	68.575	146	106	3659778	25066.973	10249.844	21187.500	13101	53413	405.000	444.986	5.651	1.659	0.402	1.630	405.029	444.965	5.599	403	440	4	6	12	4
62	18.601	54.749	113	91	2656354	23507.557	8528.015	21163.000	13110	47555	535.876	473.212	4.947	1.380	0.263	1.360	535.758	473.273	4.943	533	469	4	7	10	3
63	29.795	83.296	181	142	4479411	24748.127	9608.154	22098.000	13159	56845	337.276	480.652	5.039	1.854	0.625	1.782	337.417	480.451	5.049	331	474	4	13	14	3
64	29.960	73.093	182	113	6202165	34077.828	17113.543	29054.000	13176	65535	520.242	497.280	5.835	1.799	0.324	1.831	520.174	497.327	5.837	516	494	4	9	8	5
65	6.585	25.479	40	39	822005	20550.125	5045.906	19896.500	13451	33097	552.300	511.300	5.425	0.885	0.217	0.864	552.322	511.292	5.418	550	509	4	5	6	3
