 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	4064	2260	4064	1448	97536	24	0	24	24	24	819.626	685.051	8.292	10.624	3.139	10.209	819.626	685.051	8.292	807	672	2	31	27	14
2	19910	7820	19910	5244	1831720	92	0	92	92	92	775.440	684.901	8.785	20.595	7.451	20.330	775.455	684.896	8.785	744	660	2	65	42	16
3	4614	2234	4614	1520	124578	27	0	27	27	27	815.223	703.428	8.078	10.511	2.430	10.852	815.234	703.428	8.078	803	692	2	29	24	13
4	9072	4906	9072	2963	1043280	115	0	115	115	115	802.484	732.896	9.087	15.081	5.225	15.069	802.485	732.895	9.087	788	714	2	37	48	14
5	159	370	159	136	477	3	0	3	3	3	855.359	610.906	5.761	3.903	1.602	3.656	855.359	610.906	5.761	848	607	3	14	10	8
6	392	566	392	255	5488	14	0	14	14	14	870.630	624.574	7.584	4.654	1.526	4.469	870.630	624.574	7.584	866	620	3	15	11	9
7	871	1088	871	536	5226	6	0	6	6	6	787.427	626.927	6.777	6.963	2.735	6.872	787.427	626.927	6.777	777	614	3	21	23	9
8	593	836	593	389	96659	163	0	163	163	163	850.297	629.395	8.695	5.662	1.998	5.603	850.298	629.395	8.695	840	622	3	18	16	11
9	417	646	417	297	26271	63	0	63	63	63	860.324	623.734	8.350	4.885	1.922	4.627	860.325	623.734	8.350	852	617	3	14	15	10
10	2655	2222	2655	1210	45135	17	0	17	17	17	804.833	637.771	7.980	9.757	3.748	9.136	804.820	637.769	7.980	792	627	3	36	20	12
11	4275	3100	4275	1790	303525	71	0	71	71	71	672.193	646.901	9.937	11.565	3.843	11.403	672.195	646.902	9.937	662	627	3	26	37	13
12	3332	2138	3332	1309	233240	70	0	70	70	70	705.502	647.747	8.919	9.546	2.461	9.629	705.509	647.746	8.919	696	634	3	20	27	14
13	5602	3334	5602	2024	436956	78	0	78	78	78	821.990	658.233	9.202	12.093	3.662	12.276	821.997	658.232	9.202	811	637	3	25	37	13
14	1686	1302	1686	785	32034	19	0	19	19	19	723.486	645.904	8.310	7.375	1.712	7.591	723.493	645.904	8.310	716	634	3	16	19	12
15	4620	3398	4620	1912	97020	21	0	21	21	21	847.711	654.839	8.503	11.451	3.677	11.824	847.699	654.838	8.503	835	637	3	31	32	12
16	2445	1594	2445	991	166260	68	0	68	68	68	689.147	648.275	8.897	8.562	2.251	8.349	689.137	648.275	8.897	682	635	3	14	25	12
17	6137	3594	6137	2092	454138	74	0	74	74	74	744.642	653.178	9.283	12.305	3.642	12.371	744.636	653.178	9.283	733	633	3	25	38	14
18	16595	8036	16595	4883	2821150	170	0	170	170	170	590.896	661.241	9.706	19.075	6.289	19.198	590.905	661.252	9.706	561	638	3	57	50	15
19	4571	3238	4571	1788	786212	172	0	172	172	172	549.717	662.002	9.925	11.202	3.308	10.980	549.723	662.002	9.925	539	642	3	22	37	14
20	2178	1606	2178	939	150282	69	0	69	69	69	627.943	647.350	9.298	8.503	2.499	8.563	627.938	647.351	9.298	617	636	3	23	19	13
21	4175	2786	4175	1573	300600	72	0	72	72	72	777.132	648.650	8.695	10.475	2.874	10.537	777.112	648.649	8.695	768	629	3	22	37	15
