Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
76	152	76	66	76	1.000	0.000	1	1	1	586.908	372.961	5.250	2.296	0.630	2.307	586.908	372.961	5.250	585	371	3	6	5	6
490	638	490	287	980	2.000	0.000	2	2	2	630.451	378.753	6.639	4.841	1.299	4.610	630.451	378.753	6.639	625	373	3	13	13	12
333	438	333	203	1665	5.000	0.000	5	5	5	726.372	385.808	5.937	4.229	1.238	4.306	726.372	385.808	5.937	722	381	3	11	13	7
121	182	121	89	363	3.000	0.000	3	3	3	620.736	384.165	5.273	2.788	0.734	2.649	620.736	384.165	5.273	618	379	3	6	9	5
286	520	286	222	34781	121.612	6.991	122	4	129	889.731	384.685	6.668	4.327	1.517	4.290	889.719	384.688	6.680	884	380	3	14	12	10
301	480	301	220	1806	6.000	0.000	6	6	6	865.312	387.625	5.495	4.582	1.733	4.436	865.312	387.625	5.495	859	383	3	16	12	6
170	284	170	126	1360	8.000	0.000	8	8	8	906.753	391.906	5.153	3.385	1.079	3.165	906.753	391.906	5.153	903	387	3	9	11	5
111	216	111	81	1110	10.000	0.000	10	10	10	740.784	393.378	5.991	2.858	0.906	2.811	740.784	393.378	5.991	738	389	3	6	8	8
509	778	509	365	4581	9.000	0.000	9	9	9	923.200	392.120	6.002	5.326	1.710	5.353	923.200	392.120	6.002	915	385	3	16	16	8
121	208	121	95	1332	11.008	0.091	11	11	12	827.793	394.645	5.959	2.816	0.784	2.821	827.794	394.645	5.956	825	392	3	7	6	7
529	736	529	338	6877	13.000	0.000	13	13	13	884.083	397.894	5.654	5.641	2.200	5.353	884.083	397.894	5.654	875	390	3	17	20	6
625	758	625	345	10000	16.000	0.000	16	16	16	731.976	399.019	6.619	5.367	1.630	5.177	731.976	399.019	6.619	724	389	3	15	18	9
52	124	52	46	936	18.000	0.000	18	18	18	912.077	400.769	4.558	2.282	0.894	2.140	912.077	400.769	4.558	908	399	3	8	5	4
123	204	123	88	2583	21.000	0.000	21	21	21	588.577	402.439	5.878	2.788	0.645	2.752	588.577	402.439	5.878	586	400	3	7	6	7
378	612	378	286	7182	19.000	0.000	19	19	19	707.190	405.929	5.672	5.318	1.933	5.334	707.190	405.929	5.672	701	399	3	14	17	7
126	212	126	91	2520	20.000	0.000	20	20	20	867.357	400.230	5.802	2.894	0.839	2.884	867.357	400.230	5.802	864	397	3	8	8	7
182	338	182	142	4004	22.000	0.000	22	22	22	829.434	403.137	5.698	3.859	1.552	3.870	829.434	403.137	5.698	824	399	3	12	12	6
1157	1650	1157	767	1234878	1067.310	823.657	1717	24	1717	853.984	411.279	8.131	6.920	2.458	7.004	852.485	413.989	9.490	845	401	3	23	22	14
141	230	141	104	3666	26.000	0.000	26	26	26	896.482	411.376	5.149	3.062	0.921	2.883	896.482	411.376	5.149	892	408	3	9	8	5
122	204	122	86	3294	27.000	0.000	27	27	27	907.672	410.262	5.000	2.775	0.594	2.677	907.672	410.262	5.000	905	407	3	7	7	5
139	244	139	98	4031	29.000	0.000	29	29	29	919.942	414.921	5.374	2.980	0.759	2.979	919.942	414.921	5.374	916	412	3	8	8	7
127	242	127	104	20496	161.386	292.557	28	28	798	681.354	414.409	5.417	3.144	1.146	2.961	677.906	415.461	5.411	677	412	3	9	7	6
192	360	192	143	5760	30.000	0.000	30	30	30	833.589	421.245	4.854	4.141	1.836	3.873	833.589	421.245	4.854	829	416	3	10	15	5
249	474	249	209	272395	1093.956	724.664	1737	32	1737	484.626	421.863	6.036	4.366	1.601	4.445	482.500	421.238	6.248	478	418	3	16	10	8
55	142	55	54	1815	33.000	0.000	33	33	33	817.564	424.945	4.618	2.400	1.046	2.150	817.564	424.945	4.618	813	423	3	9	5	4
197	320	197	140	6895	35.000	0.000	35	35	35	716.772	429.701	5.482	3.509	1.079	3.425	716.772	429.701	5.482	712	425	3	9	11	7
387	504	387	240	13158	34.000	0.000	34	34	34	891.380	426.933	6.375	4.305	1.141	4.412	891.380	426.933	6.375	885	422	3	13	10	9
897	1326	897	590	34983	39.000	0.000	39	39	39	919.168	431.213	7.473	6.385	2.362	6.232	919.172	431.213	7.473	912	422	3	17	24	13
78	160	78	67	9948	127.538	455.622	37	37	2391	670.154	431.821	4.987	2.422	0.773	2.376	669.335	432.185	7.363	667	429	3	8	6	7
95	164	95	71	3610	38.000	0.000	38	38	38	729.684	430.621	5.811	2.490	0.484	2.474	729.684	430.621	5.811	727	428	3	7	6	6
75	136	75	60	3000	40.000	0.000	40	40	40	796.440	432.987	4.947	2.323	0.637	2.304	796.440	432.987	4.947	793	431	3	7	5	5
562	1018	562	439	588017	1046.294	897.632	357	42	2059	885.443	436.883	7.260	5.905	2.477	5.674	887.654	435.478	8.591	878	430	3	22	18	11
275	436	275	189	12925	47.000	0.000	47	47	47	832.840	441.371	5.113	4.138	1.451	3.971	832.840	441.371	5.113	827	436	3	11	15	6
390	584	390	269	18266	46.836	16.508	46	46	372	726.479	442.433	5.949	4.497	1.329	4.469	726.453	442.461	5.914	721	436	3	13	13	8
304	500	304	213	14896	49.000	0.081	49	48	50	913.724	442.974	5.622	4.212	1.315	4.275	913.723	442.974	5.622	907	437	3	15	13	8
440	714	440	319	617579	1403.589	1169.713	2414	51	2414	846.164	446.007	8.870	4.918	1.615	5.089	847.542	445.135	11.284	840	441	3	14	11	13
67	138	67	54	3484	52.000	0.000	52	52	52	787.373	453.463	4.881	2.325	0.684	2.128	787.373	453.463	4.881	784	452	3	8	4	5
305	410	305	180	127734	418.800	20.957	420	54	420	755.987	456.630	7.095	3.990	0.912	3.918	755.980	456.637	7.107	751	452	3	10	12	9
206	334	206	156	11536	56.000	0.000	56	56	56	815.121	455.199	5.160	3.894	1.434	3.851	815.121	455.199	5.160	811	449	3	11	12	6
758	972	758	443	317240	418.522	13.148	419	57	419	860.832	454.041	6.454	5.980	1.900	5.942	860.834	454.039	6.458	851	446	3	21	16	8
214	340	214	153	12412	58.000	0.000	58	58	58	792.626	459.411	5.262	3.692	1.247	3.510	792.626	459.411	5.262	788	453	3	9	15	6
412	700	412	318	24309	59.002	0.049	59	59	60	802.274	462.291	5.252	5.144	1.966	5.010	802.275	462.291	5.252	797	453	3	14	19	6
111	274	111	104	50111	451.450	37.397	455	61	455	859.153	466.586	4.712	3.783	2.081	3.238	859.155	466.582	4.725	854	462	3	12	13	4
130	210	130	93	8190	63.000	0.000	63	63	63	843.523	474.277	5.238	2.854	0.729	2.797	843.523	474.277	5.238	840	471	3	8	7	5
156	234	156	106	9672	62.000	0.000	62	62	62	585.987	475.776	6.135	2.977	0.577	2.993	585.987	475.776	6.135	582	473	3	8	7	7
71	136	71	51	4544	64.000	0.000	64	64	64	851.268	479.831	4.831	2.202	0.326	2.233	851.268	479.831	4.831	849	477	3	6	6	5
186	284	186	124	12090	65.000	0.000	65	65	65	784.651	488.710	5.919	3.362	0.934	3.421	784.651	488.710	5.919	781	485	3	8	10	7
448	740	448	312	517494	1155.120	1093.146	545	66	3104	794.306	489.580	7.542	5.567	2.101	5.387	792.563	487.910	10.093	787	481	3	17	17	12
507	656	507	294	34475	67.998	0.044	68	67	68	831.846	492.174	6.955	4.669	1.020	4.682	831.846	492.174	6.955	827	487	3	12	12	10
412	680	412	309	239682	581.752	25.323	583	69	583	603.585	502.357	6.180	5.375	2.083	5.488	603.578	502.364	6.186	593	497	3	19	14	7
149	234	149	113	10430	70.000	0.000	70	70	70	556.329	520.443	5.470	3.021	0.856	2.968	556.329	520.443	5.470	553	517	3	11	7	6
390	530	390	244	27690	71.000	0.000	71	71	71	630.626	362.992	7.505	4.514	1.425	4.529	630.626	362.992	7.505	622	358	4	15	11	10
509	834	509	372	36648	72.000	0.000	72	72	72	695.195	364.591	10.774	5.165	1.912	5.030	695.195	364.591	10.774	688	357	4	16	14	12
207	366	207	161	15322	74.019	0.196	74	74	76	727.807	368.039	6.217	3.548	1.118	3.556	727.807	368.039	6.217	723	362	4	9	12	6
125	220	125	97	9750	78.000	0.000	78	78	78	625.608	371.512	5.568	3.043	1.028	2.904	625.608	371.512	5.568	621	369	4	10	6	5
886	1284	886	608	69997	79.003	0.101	79	79	82	706.534	368.970	8.269	6.371	2.429	6.161	706.536	368.969	8.268	697	362	4	21	19	12
185	316	185	132	14985	81.000	0.000	81	81	81	846.692	369.768	6.578	3.638	1.397	3.290	846.692	369.768	6.578	843	363	4	8	13	8
469	736	469	320	786044	1676.000	0.000	1676	1676	1676	540.258	367.881	8.855	4.707	1.292	4.690	540.258	367.881	8.855	535	361	4	12	14	12
209	392	209	171	149017	713.000	0.000	713	713	713	735.603	366.656	6.962	4.084	1.664	3.821	735.603	366.656	6.962	733	360	4	7	14	10
742	1018	742	459	534341	720.136	23.532	721	80	721	748.958	369.825	9.373	5.589	1.399	5.433	748.963	369.823	9.380	741	363	4	18	14	12
392	560	392	264	285124	727.357	32.527	729	85	729	544.245	375.329	6.758	4.248	1.262	4.253	544.245	375.330	6.764	538	371	4	13	9	8
231	394	231	172	167706	726.000	0.000	726	726	726	639.883	370.190	6.190	3.893	1.347	3.874	639.884	370.190	6.190	635	365	4	11	11	7
161	270	161	110	13846	86.000	0.000	86	86	86	569.000	374.783	6.323	3.147	0.851	3.029	569.000	374.783	6.323	565	370	4	9	9	6
161	276	161	122	14490	90.000	0.000	90	90	90	579.130	376.304	5.255	3.313	1.147	3.236	579.130	376.304	5.255	575	372	4	9	12	4
118	234	118	99	10974	93.000	0.000	93	93	93	615.559	376.610	5.008	3.079	1.203	2.818	615.559	376.610	5.008	611	372	4	10	9	4
78	136	78	62	6552	84.000	0.000	84	84	84	786.680	373.885	5.731	2.329	0.551	2.339	786.680	373.885	5.731	784	372	4	7	5	4
123	222	123	98	10824	88.000	0.000	88	88	88	859.163	375.366	5.398	2.933	0.957	2.964	859.163	375.366	5.398	856	372	4	9	7	4
66	126	66	54	6006	91.000	0.000	91	91	91	733.758	376.348	6.394	2.125	0.438	2.107	733.758	376.348	6.394	732	374	4	5	5	6
218	356	218	149	21146	97.000	0.000	97	97	97	821.252	377.294	6.041	3.769	1.244	3.674	821.252	377.294	6.041	814	374	4	14	8	6
158	246	158	108	15484	98.000	0.000	98	98	98	851.240	376.652	5.671	3.053	0.658	3.036	851.240	376.652	5.671	847	373	4	8	9	6
268	572	268	228	411392	1535.045	795.543	1973	89	1973	873.657	372.250	8.627	4.036	1.324	4.033	873.647	371.256	9.372	869	367	4	10	12	11
577	976	577	408	57123	99.000	0.000	99	99	99	881.988	378.480	8.835	5.124	1.656	5.089	881.989	378.480	8.835	875	374	4	18	10	12
175	302	175	127	17500	100.000	0.000	100	100	100	646.394	378.154	5.817	3.389	1.136	3.287	646.394	378.154	5.817	640	374	4	12	9	6
73	150	73	64	6935	95.000	0.000	95	95	95	658.096	376.945	5.781	2.526	0.948	2.392	658.096	376.945	5.781	653	375	4	10	5	5
405	748	405	305	540960	1335.704	1535.952	96	96	3234	673.506	377.254	9.442	5.503	2.021	5.391	676.929	376.102	12.292	665	373	4	19	12	12
429	662	429	295	44176	102.974	0.531	103	92	103	753.643	381.110	6.441	4.705	1.423	4.721	753.646	381.111	6.441	747	373	4	15	15	7
129	242	129	104	13158	102.000	0.000	102	102	102	586.039	380.279	5.194	3.030	0.990	3.076	586.039	380.279	5.194	582	377	4	8	9	4
182	288	182	122	18382	101.000	0.000	101	101	101	680.808	378.912	6.802	3.244	0.736	3.188	680.808	378.912	6.802	677	375	4	8	9	6
73	138	73	59	7811	107.000	0.000	107	107	107	597.192	379.658	5.233	2.257	0.540	2.231	597.192	379.658	5.233	595	377	4	6	7	4
49	116	49	43	5292	108.000	0.000	108	108	108	606.980	380.224	5.082	2.156	0.783	2.049	606.980	380.224	5.082	603	377	4	7	7	3
178	324	178	133	130731	734.444	47.445	738	105	738	505.506	378.640	8.320	3.578	1.277	3.738	505.522	378.634	8.341	500	374	4	10	9	10
292	590	292	243	327703	1122.271	464.884	745	106	1684	552.247	382.555	6.514	4.787	1.957	4.679	551.096	383.553	6.242	544	377	4	16	14	6
38	84	38	35	4180	110.000	0.000	110	110	110	592.026	382.263	5.053	1.764	0.519	1.644	592.026	382.263	5.053	591	380	4	3	6	3
244	432	244	181	28548	117.000	0.000	117	117	117	807.738	383.434	6.262	3.632	1.023	3.668	807.737	383.434	6.262	803	379	4	10	10	6
77	178	77	67	9086	118.000	0.000	118	118	118	841.221	381.987	5.662	2.470	0.772	2.519	841.221	381.987	5.662	838	379	4	7	7	4
419	584	419	254	53213	127.000	0.000	127	127	127	566.950	386.296	6.270	4.796	1.550	4.601	566.951	386.296	6.270	560	381	4	17	12	8
468	788	468	353	70276	150.162	11.156	157	132	157	714.177	390.532	5.833	5.642	2.042	5.542	714.007	390.752	5.856	706	382	4	17	16	6
176	304	176	132	20416	116.000	0.000	116	116	116	790.676	382.812	5.591	3.484	1.200	3.293	790.676	382.812	5.591	785	379	4	12	11	5
375	544	375	241	42000	112.000	0.000	112	112	112	449.824	383.797	8.368	4.353	1.274	4.231	449.824	383.797	8.368	445	376	4	12	14	11
72	134	72	53	8568	119.000	0.000	119	119	119	509.167	383.861	5.819	2.242	0.376	2.198	509.167	383.861	5.819	507	382	4	6	5	5
121	224	121	105	14513	119.942	0.636	120	113	120	536.314	384.554	5.678	3.047	1.073	2.951	536.312	384.554	5.678	532	381	4	9	8	5
42	104	42	37	59640	1420.000	0.000	1420	1420	1420	899.595	384.762	5.000	1.915	0.630	1.873	899.595	384.762	5.000	897	382	4	5	6	3
156	276	156	119	19188	123.000	0.000	123	123	123	464.679	383.346	5.769	3.313	1.185	3.373	464.679	383.346	5.769	460	379	4	10	9	5
263	368	263	176	32612	124.000	0.000	124	124	124	767.331	384.099	6.437	3.699	0.928	3.863	767.331	384.099	6.437	763	379	4	10	10	7
78	182	78	69	9750	125.000	0.000	125	125	125	484.821	385.936	5.167	2.934	1.328	2.643	484.821	385.936	5.167	479	384	4	12	5	3
109	212	109	88	15260	140.000	0.000	140	140	140	607.872	390.395	5.101	2.926	1.080	2.754	607.872	390.395	5.101	603	386	4	9	8	4
177	274	177	111	24072	136.000	0.000	136	136	136	526.480	389.119	6.910	3.164	0.583	3.232	526.480	389.119	6.910	523	385	4	8	9	8
45	94	45	40	76185	1693.000	0.000	1693	1693	1693	796.978	387.222	5.800	1.840	0.450	1.798	796.978	387.222	5.800	795	386	4	5	4	4
210	342	210	154	28770	137.000	0.000	137	137	137	835.462	391.095	6.010	3.835	1.381	3.719	835.461	391.095	6.010	831	386	4	10	12	6
18	52	18	18	25614	1423.000	0.000	1423	1423	1423	913.556	389.500	4.722	1.362	0.432	1.535	913.556	389.500	4.722	913	388	4	3	4	3
473	732	473	333	830563	1755.947	617.339	1991	138	1991	939.374	389.304	8.909	4.900	1.574	4.745	940.141	389.084	9.303	931	384	4	16	13	10
73	154	73	61	10147	139.000	0.000	139	139	139	507.918	390.932	5.425	2.449	0.867	2.270	507.918	390.932	5.425	504	389	4	9	5	4
960	1498	960	691	793944	827.025	1177.307	176	176	2955	646.917	396.247	8.547	6.951	3.114	6.309	650.559	395.094	11.549	632	389	4	25	19	12
70	144	70	58	10010	143.000	0.000	143	143	143	809.986	390.786	5.514	2.243	0.586	2.164	809.986	390.786	5.514	807	389	4	7	5	6
173	298	173	125	25950	150.000	0.000	150	150	150	843.376	391.139	5.873	3.369	1.015	3.315	843.376	391.139	5.873	840	387	4	9	10	6
76	148	76	61	12084	159.000	0.000	159	159	159	572.000	393.618	5.105	2.374	0.710	2.277	572.000	393.618	5.105	569	391	4	7	7	4
1073	1680	1073	752	167388	156.000	0.000	156	156	156	683.250	392.798	7.079	7.309	3.016	7.048	683.253	392.798	7.079	668	381	4	25	25	12
75	202	75	71	11325	151.000	0.000	151	151	151	897.547	393.200	5.400	2.699	1.090	2.704	897.547	393.200	5.400	894	389	4	8	9	4
69	140	69	56	10005	145.000	0.000	145	145	145	427.072	393.174	6.072	2.207	0.595	2.268	427.072	393.174	6.072	424	391	4	7	5	5
167	352	167	144	25384	152.000	0.000	152	152	152	474.689	392.347	5.802	3.452	1.248	3.463	474.689	392.347	5.802	471	387	4	11	10	7
73	142	73	60	11972	164.000	0.000	164	164	164	493.068	394.644	5.055	2.409	0.816	2.297	493.068	394.644	5.055	490	392	4	8	6	4
100	180	100	73	15300	153.000	0.000	153	153	153	553.650	392.640	5.820	2.577	0.567	2.582	553.650	392.640	5.820	550	390	4	8	6	5
61	110	61	47	9394	154.000	0.000	154	154	154	560.656	392.984	5.672	2.067	0.334	2.072	560.656	392.984	5.672	559	391	4	5	5	4
240	462	240	204	39840	166.000	0.000	166	166	166	583.296	397.746	4.971	4.666	2.071	4.558	583.296	397.746	4.971	573	391	4	18	14	4
115	234	115	94	18412	160.104	1.119	160	160	172	626.209	394.487	5.687	2.987	1.070	2.849	626.207	394.488	5.686	621	391	4	10	8	4
79	170	79	63	12798	162.000	0.000	162	162	162	755.215	393.886	5.823	2.481	0.715	2.366	755.215	393.886	5.823	752	391	4	8	6	6
192	376	192	159	30346	158.052	0.722	158	158	168	465.104	396.203	6.109	4.067	1.677	4.180	465.104	396.203	6.109	460	389	4	11	15	6
120	198	120	87	171360	1428.000	0.000	1428	1428	1428	820.592	393.975	6.025	2.749	0.601	2.671	820.591	393.975	6.025	816	391	4	8	7	5
